SA2_CODE_2021,C16_F_NatPhy_sci_15_19,C16_F_NatPhy_sci_20_24,C16_F_NatPhy_sci_25_34,C16_F_NatPhy_sci_35_44,C16_F_NatPhy_sci_45_54,C16_F_NatPhy_sci_55_64,C16_F_NatPhy_sci_65_74,C16_F_NatPhy_sci_75_84,C16_F_NatPhy_sci_85over,C16_F_NatPhy_sci_Tot,C16_F_InfTec_15_19,C16_F_InfTec_20_24,C16_F_InfTec_25_34,C16_F_InfTec_35_44,C16_F_InfTec_45_54,C16_F_InfTec_55_64,C16_F_InfTec_65_74,C16_F_InfTec_75_84,C16_F_InfTec_85over,C16_F_InfTec_Tot,C16_F_EngRT_15_19,C16_F_EngRT_20_24,C16_F_EngRT_25_34,C16_F_EngRT_35_44,C16_F_EngRT_45_54,C16_F_EngRT_55_64,C16_F_EngRT_65_74,C16_F_EngRT_75_84,C16_F_EngRT_85over,C16_F_EngRT_Tot,C16_F_ArchBuild_15_19,C16_F_ArchBuild_20_24,C16_F_ArchBuild_25_34,C16_F_ArchBuild_35_44,C16_F_ArchBuild_45_54,C16_F_ArchBuild_55_64,C16_F_ArchBuild_65_74,C16_F_ArchBuild_75_84,C16_F_ArchBuild_85over,C16_F_ArchBuild_Tot,C16_F_AgEnv_RS_15_19,C16_F_AgEnv_RS_20_24,C16_F_AgEnv_RS_25_34,C16_F_AgEnv_RS_35_44,C16_F_AgEnv_RS_45_54,C16_F_AgEnv_RS_55_64,C16_F_AgEnv_RS_65_74,C16_F_AgEnv_RS_75_84,C16_F_AgEnv_RS_85over,C16_F_AgEnv_RS_Tot,C16_F_Health_15_19,C16_F_Health_20_24,C16_F_Health_25_34,C16_F_Health_35_44,C16_F_Health_45_54,C16_F_Health_55_64,C16_F_Health_65_74,C16_F_Health_75_84,C16_F_Health_85over,C16_F_Health_Tot,C16_F_Educ_15_19,C16_F_Educ_20_24,C16_F_Educ_25_34,C16_F_Educ_35_44,C16_F_Educ_45_54,C16_F_Educ_55_64,C16_F_Educ_65_74,C16_F_Educ_75_84,C16_F_Educ_85over,C16_F_Educ_Tot,C16_F_MngtCom_15_19,C16_F_MngtCom_20_24,C16_F_MngtCom_25_34,C16_F_MngtCom_35_44,C16_F_MngtCom_45_54,C16_F_MngtCom_55_64,C16_F_MngtCom_65_74,C16_F_MngtCom_75_84,C16_F_MngtCom_85over,C16_F_MngtCom_Tot,C16_F_Soc_cult_15_19,C16_F_Soc_cult_20_24,C16_F_Soc_cult_25_34,C16_F_Soc_cult_35_44,C16_F_Soc_cult_45_54,C16_F_Soc_cult_55_64,C16_F_Soc_cult_65_74,C16_F_Soc_cult_75_84,C16_F_Soc_cult_85over,C16_F_Soc_cult_Tot,C16_F_Creative_art_15_19,C16_F_Creative_art_20_24,C16_F_Creative_art_25_34,C16_F_Creative_art_35_44,C16_F_Creative_art_45_54,C16_F_Creative_art_55_64,C16_F_Creative_art_65_74,C16_F_Creative_art_75_84,C16_F_Creative_art_85over,C16_F_Creative_art_Tot,C16_F_FoodHos_PS_15_19,C16_F_FoodHos_PS_20_24,C16_F_FoodHos_PS_25_34,C16_F_FoodHos_PS_35_44,C16_F_FoodHos_PS_45_54,C16_F_FoodHos_PS_55_64,C16_F_FoodHos_PS_65_74,C16_F_FoodHos_PS_75_84,C16_F_FoodHos_PS_85over,C16_F_FoodHos_PS_Tot,C16_F_MixFld_pr_15_19,C16_F_MixFld_pr_20_24,C16_F_MixFld_pr_25_34,C16_F_MixFld_pr_35_44,C16_F_MixFld_pr_45_54,C16_F_MixFld_pr_55_64,C16_F_MixFld_pr_65_74,C16_F_MixFld_pr_75_84,C16_F_MixFld_pr_85over,C16_F_MixFld_pr_Tot,C16_F_FldStu_ID_15_19,C16_F_FldStu_ID_20_24,C16_F_FldStu_ID_25_34,C16_F_FldStu_ID_35_44,C16_F_FldStu_ID_45_54,C16_F_FldStu_ID_55_64,C16_F_FldStu_ID_65_74,C16_F_FldStu_ID_75_84,C16_F_FldStu_ID_85over,C16_F_FldStu_ID_Tot,C16_F_FldStu_NS_15_19,C16_F_FldStu_NS_20_24,C16_F_FldStu_NS_25_34,C16_F_FldStu_NS_35_44,C16_F_FldStu_NS_45_54,C16_F_FldStu_NS_55_64,C16_F_FldStu_NS_65_74,C16_F_FldStu_NS_75_84,C16_F_FldStu_NS_85over,C16_F_FldStu_NS_Tot,C16_F_Tot_15_19,C16_F_Tot_20_24,C16_F_Tot_25_34,C16_F_Tot_35_44,C16_F_Tot_45_54,C16_F_Tot_55_64,C16_F_Tot_65_74,C16_F_Tot_75_84,C16_F_Tot_85over,C16_F_Tot_Tot,C21_F_NatPhy_sci_15_19,C21_F_NatPhy_sci_20_24,C21_F_NatPhy_sci_25_34,C21_F_NatPhy_sci_35_44,C21_F_NatPhy_sci_45_54,C21_F_NatPhy_sci_55_64,C21_F_NatPhy_sci_65_74,C21_F_NatPhy_sci_75_84,C21_F_NatPhy_sci_85over,C21_F_NatPhy_sci_Tot,C21_F_InfTec_15_19,C21_F_InfTec_20_24,C21_F_InfTec_25_34,C21_F_InfTec_35_44,C21_F_InfTec_45_54,C21_F_InfTec_55_64,C21_F_InfTec_65_74,C21_F_InfTec_75_84,C21_F_InfTec_85over,C21_F_InfTec_Tot,C21_F_EngRT_15_19,C21_F_EngRT_20_24,C21_F_EngRT_25_34,C21_F_EngRT_35_44,C21_F_EngRT_45_54,C21_F_EngRT_55_64,C21_F_EngRT_65_74,C21_F_EngRT_75_84,C21_F_EngRT_85over,C21_F_EngRT_Tot,C21_F_ArchBuild_15_19,C21_F_ArchBuild_20_24,C21_F_ArchBuild_25_34,C21_F_ArchBuild_35_44,C21_F_ArchBuild_45_54,C21_F_ArchBuild_55_64,C21_F_ArchBuild_65_74,C21_F_ArchBuild_75_84,C21_F_ArchBuild_85over,C21_F_ArchBuild_Tot,C21_F_AgEnv_RS_15_19,C21_F_AgEnv_RS_20_24,C21_F_AgEnv_RS_25_34,C21_F_AgEnv_RS_35_44,C21_F_AgEnv_RS_45_54,C21_F_AgEnv_RS_55_64,C21_F_AgEnv_RS_65_74,C21_F_AgEnv_RS_75_84,C21_F_AgEnv_RS_85over,C21_F_AgEnv_RS_Tot
507011152,0,6,12,5,8,7,3,0,0,44,0,0,5,5,6,0,0,0,0,16,0,0,10,15,14,9,3,3,0,62,0,3,3,4,0,0,0,0,0,14,0,4,9,9,4,3,0,0,0,23,7,25,71,62,69,38,14,10,4,305,7,14,50,57,75,50,24,10,0,282,11,31,110,120,102,59,24,3,0,454,3,18,55,57,39,38,17,0,0,231,0,9,16,17,6,5,0,0,0,55,8,21,45,47,43,17,11,4,0,200,0,0,0,0,3,0,4,6,0,16,0,0,7,8,3,3,0,0,0,13,13,11,29,31,46,38,39,27,9,230,47,135,411,443,409,266,147,65,15,1936,0,8,19,15,8,8,3,0,0,67,0,0,4,8,6,5,0,0,0,19,0,3,11,13,12,8,3,0,0,61,0,4,9,3,0,0,0,0,0,16,0,0,3,7,3,6,0,0,0,24
507011153,0,10,14,25,19,9,0,0,0,83,0,0,6,3,4,0,0,0,0,22,0,4,15,16,9,3,3,0,0,48,0,0,12,0,5,0,0,0,0,15,0,0,12,9,3,0,0,0,0,35,0,16,81,60,61,39,24,17,5,309,0,12,31,52,50,48,15,7,6,223,9,21,101,89,72,38,23,10,0,359,3,17,86,67,56,67,28,5,0,347,0,10,31,18,10,3,0,0,0,84,0,15,42,25,27,10,18,5,0,145,0,0,0,0,0,0,0,0,0,3,0,0,3,4,11,4,0,0,0,26,14,16,39,53,39,36,42,34,11,279,37,134,479,432,364,268,155,77,26,1974,0,9,36,29,20,13,0,4,0,107,0,0,7,8,0,0,0,0,0,19,0,3,9,12,20,5,0,0,0,51,0,0,12,5,3,4,0,0,0,24,0,5,16,7,11,4,0,0,0,46
507011154,0,7,29,25,16,9,3,0,0,91,0,4,8,7,0,0,0,0,0,26,0,0,18,8,14,5,7,0,4,56,0,7,11,8,8,0,0,0,0,34,0,3,14,24,8,8,0,0,0,59,0,22,112,92,75,52,24,12,7,397,5,16,46,56,48,43,21,4,0,240,7,37,94,77,74,60,28,11,9,395,7,35,106,110,94,66,27,6,0,440,3,7,46,45,29,13,9,3,0,149,7,21,59,38,18,16,10,3,4,175,0,0,0,0,4,0,0,0,0,4,0,5,3,8,6,7,3,6,0,34,25,19,85,70,62,66,76,65,77,553,55,175,627,570,463,341,207,106,99,2650,0,12,39,31,18,16,3,0,0,118,0,0,4,4,3,6,0,0,0,24,0,8,19,12,10,10,11,0,0,69,0,3,10,17,10,6,0,0,0,45,0,4,22,19,19,5,0,0,0,64
507011155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011158,0,5,16,7,7,0,0,0,0,30,0,0,3,4,0,3,0,0,0,10,0,0,5,3,4,4,0,0,0,25,0,0,3,0,0,0,0,0,0,8,0,0,0,5,0,0,0,0,0,9,0,8,29,23,26,17,8,3,0,122,0,8,12,22,16,23,14,0,0,97,0,10,45,35,40,21,11,0,0,152,0,5,14,18,17,16,10,0,0,78,0,4,15,6,3,7,0,0,0,39,3,0,12,4,5,5,3,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,4,35,16,23,27,12,8,0,125,9,43,186,153,153,127,49,17,6,737,0,6,13,15,10,5,0,0,0,55,0,0,0,6,3,3,0,0,0,11,0,0,7,10,9,3,0,0,0,35,0,0,7,0,0,4,0,0,0,13,0,0,0,4,0,0,0,0,0,9
507011159,0,7,35,30,11,15,0,0,0,102,0,0,16,6,6,0,0,0,0,32,0,3,27,6,5,11,0,0,0,67,0,0,5,7,4,3,0,0,0,23,0,0,17,5,7,3,4,0,0,40,5,37,136,78,74,56,24,15,9,433,4,26,64,65,75,61,16,9,5,318,12,56,158,150,109,64,32,18,12,613,13,35,95,75,98,62,23,4,0,396,0,18,30,14,13,4,7,0,0,92,8,22,44,36,32,13,13,4,5,172,0,0,0,0,0,0,4,0,0,6,0,4,3,7,6,0,3,0,0,23,26,25,57,60,46,38,32,32,31,339,65,246,690,540,493,344,148,81,55,2661,0,11,35,27,37,18,4,0,0,129,0,3,9,12,0,3,0,0,0,27,0,3,24,22,13,10,8,4,0,82,0,7,18,9,0,0,0,0,0,35,0,4,10,10,9,3,6,0,0,43
507011160,0,10,21,15,4,0,5,0,0,58,0,0,6,5,5,5,0,0,0,14,0,6,17,17,6,8,7,3,0,67,0,3,8,9,0,0,0,0,0,26,0,7,17,7,0,3,0,0,0,35,8,20,87,65,55,38,28,4,0,300,7,7,46,58,56,33,21,3,0,234,9,45,109,103,89,72,29,13,0,470,6,27,72,67,64,40,17,0,0,300,0,11,27,19,12,10,4,0,0,79,10,21,57,38,34,31,10,0,0,206,4,0,0,0,4,0,3,5,0,14,0,0,5,0,4,0,0,0,0,12,23,26,79,37,46,60,54,84,95,503,61,182,554,439,370,304,186,113,108,2324,0,5,22,24,10,5,0,0,0,77,0,0,7,13,4,3,0,0,0,25,6,8,19,11,22,9,7,0,3,73,0,6,8,5,11,0,3,0,0,29,0,0,17,13,9,5,3,0,0,46
507011161,0,12,61,45,13,6,7,0,0,141,0,6,44,32,3,0,0,0,0,80,0,11,59,29,16,7,4,0,0,124,0,5,14,25,0,3,0,0,0,44,0,5,12,16,5,0,0,0,0,40,8,43,224,148,88,51,16,7,3,580,4,12,112,115,61,40,13,7,4,369,16,62,351,290,120,75,22,4,5,948,11,42,176,128,70,38,6,3,0,481,5,11,44,30,11,6,3,0,0,118,17,35,115,60,39,16,6,6,0,286,0,0,0,6,0,0,0,0,0,12,0,3,14,18,4,4,0,0,0,38,31,34,116,79,53,34,18,26,21,401,83,274,1336,1013,489,275,94,55,34,3665,0,23,56,52,20,16,9,3,0,186,0,4,23,53,13,3,3,0,0,101,3,14,66,52,20,19,5,3,0,185,0,3,11,26,4,4,0,0,0,48,0,6,10,24,11,3,0,0,0,57
507011163,0,0,23,12,12,7,0,0,0,56,0,4,8,9,0,0,0,0,0,16,4,6,13,14,8,10,0,0,0,52,0,4,10,0,0,0,0,0,0,15,0,0,11,5,4,3,0,0,0,22,3,24,73,48,52,38,15,6,0,259,3,11,37,50,38,22,4,0,0,158,5,31,103,87,54,37,12,8,4,339,0,19,79,56,50,37,7,4,0,248,0,5,23,3,3,4,4,0,0,45,4,16,50,30,24,19,7,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,19,16,44,41,49,27,22,16,8,244,45,142,464,366,297,195,68,31,12,1625,0,4,18,25,11,9,0,0,0,76,0,0,4,3,7,0,0,0,0,14,0,3,16,15,18,8,3,0,0,59,0,0,10,7,0,3,0,0,0,20,0,0,3,14,0,0,3,0,0,19
507011259,0,4,18,22,10,0,0,0,0,47,0,0,8,12,4,0,0,0,0,17,0,0,13,14,9,4,3,0,0,46,0,3,4,0,0,0,0,0,0,9,0,3,6,5,0,0,0,0,0,25,0,29,102,77,53,27,14,5,0,293,3,22,66,65,27,24,12,6,0,216,9,30,127,123,81,33,14,7,0,422,6,25,90,89,50,36,5,0,0,305,3,4,26,8,14,3,3,3,0,68,11,15,58,35,45,7,0,0,0,167,0,0,0,0,0,0,4,0,0,4,0,0,3,9,4,4,0,0,0,18,18,24,50,43,35,26,17,9,5,230,48,153,568,496,334,169,79,25,5,1876,0,4,19,20,9,7,0,0,0,72,0,0,11,7,5,0,0,0,0,29,0,9,18,26,6,3,4,0,0,61,0,5,6,4,0,7,0,0,0,21,0,0,11,15,0,0,0,0,0,29
507011260,0,3,3,3,3,4,5,0,0,23,0,0,0,0,3,0,0,0,0,3,0,0,5,0,0,0,0,0,0,7,0,0,5,4,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,3,0,10,18,17,20,20,10,0,0,89,0,5,11,20,19,24,11,0,0,99,4,8,23,31,36,31,19,3,0,155,0,12,13,19,28,17,5,0,0,96,4,3,0,4,6,0,0,0,0,22,4,9,3,9,11,0,6,0,0,43,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,0,0,11,4,6,14,3,7,13,13,0,0,69,15,58,91,112,138,124,72,13,0,626,0,0,3,0,6,5,0,3,0,15,0,0,0,3,0,0,0,0,0,5,0,3,6,3,5,5,0,0,0,15,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
507021164,0,9,21,28,22,19,0,0,0,103,0,0,0,8,3,3,0,0,0,15,0,0,11,12,8,4,0,0,0,34,0,0,9,6,12,7,0,0,0,36,0,0,12,7,5,8,0,0,0,38,0,21,59,81,111,90,48,17,3,443,4,12,28,44,73,110,43,20,0,332,4,12,55,110,108,56,21,10,8,391,0,20,55,52,83,63,38,14,0,329,4,12,31,31,31,17,10,0,4,135,0,17,19,24,19,10,12,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,4,5,14,0,6,3,0,37,13,10,25,24,45,38,27,30,44,254,28,127,323,430,535,418,223,97,61,2239,0,5,23,26,32,25,7,0,0,124,0,0,0,0,4,8,0,0,0,17,0,0,10,13,10,3,0,0,0,43,0,3,4,17,11,10,0,0,0,39,0,5,5,13,5,5,4,0,0,32
507021165,0,34,68,46,36,28,12,3,8,227,0,0,5,6,14,15,0,0,0,46,0,0,31,21,6,8,5,3,5,87,0,9,40,23,18,6,5,0,0,99,0,5,15,23,13,5,0,0,0,68,3,32,211,146,143,129,88,36,6,796,0,11,87,78,81,140,92,30,6,531,3,36,167,139,126,104,55,19,9,661,0,36,188,170,157,167,80,20,8,826,5,30,117,69,50,34,21,7,4,342,3,16,50,28,36,28,14,3,0,183,0,0,0,0,0,0,0,3,0,7,0,3,11,14,16,19,6,0,0,63,28,62,170,133,102,105,99,76,48,826,49,283,1153,899,796,792,484,212,83,4758,0,29,77,58,43,38,27,4,3,274,0,0,0,13,8,15,3,3,0,46,0,5,32,31,17,10,9,3,5,110,0,8,37,41,26,12,11,0,0,129,0,5,31,17,18,7,5,0,0,83
507021166,0,13,56,48,37,13,9,3,0,178,0,0,0,4,5,5,0,0,0,25,0,4,25,18,19,12,11,7,0,97,0,7,26,13,20,0,0,0,0,66,0,4,26,32,17,9,0,0,0,90,0,33,156,126,139,115,48,14,12,650,0,13,85,100,114,109,72,22,7,516,10,22,129,134,134,85,59,18,10,604,7,33,141,129,192,138,74,18,0,732,4,20,71,67,60,37,17,3,0,284,5,11,44,39,37,24,19,3,9,192,0,0,5,0,3,3,5,0,0,15,0,0,8,17,16,8,4,4,0,53,32,33,89,72,72,68,57,72,56,559,59,203,862,806,865,634,369,161,98,4052,0,19,26,42,40,30,8,3,0,166,0,4,0,6,4,5,3,0,0,27,0,6,28,21,13,11,7,5,6,91,0,3,14,28,17,12,3,0,0,77,0,6,23,23,19,16,7,0,0,85
507021167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031169,0,18,53,20,4,4,0,0,0,103,0,5,43,23,3,7,0,0,0,77,0,7,43,35,4,9,0,0,0,97,0,3,7,6,4,0,0,0,0,21,0,5,14,8,3,0,0,0,0,29,9,40,192,130,81,46,19,3,0,512,3,22,127,88,61,24,11,0,0,331,8,51,339,234,105,58,11,4,0,805,10,49,185,146,63,35,15,6,0,504,5,13,45,22,12,9,5,0,0,106,14,39,121,68,20,15,4,0,0,281,0,0,0,0,0,0,0,0,0,5,0,0,18,9,5,4,0,0,0,38,24,21,99,74,32,24,22,9,0,305,76,278,1281,857,392,230,84,24,4,3216,0,12,51,50,25,6,0,3,0,148,0,5,62,56,22,9,0,0,0,143,6,11,37,46,26,6,5,0,0,138,0,3,7,15,3,0,0,0,0,27,0,9,22,15,5,0,3,0,0,54
507031170,0,8,3,12,8,0,0,0,0,34,0,0,0,0,0,5,0,0,0,12,0,8,10,13,0,4,0,0,0,34,0,0,7,4,0,0,0,0,0,14,0,3,9,6,9,3,0,0,0,28,6,23,51,34,31,27,13,6,6,199,0,0,23,25,33,14,6,6,0,109,10,28,74,60,41,25,18,7,10,279,5,27,59,60,45,34,20,0,0,255,3,0,14,10,7,7,5,0,0,42,3,21,45,25,17,12,8,0,0,137,7,0,0,0,0,0,0,0,0,10,0,0,4,0,7,0,0,0,0,11,38,27,55,48,47,36,35,49,24,365,73,157,346,307,246,177,106,75,45,1525,0,0,6,5,9,9,0,0,0,35,0,0,0,0,0,0,0,0,0,13,0,3,0,10,7,7,4,0,0,32,0,0,3,0,0,0,0,0,0,12,0,4,12,7,6,0,0,0,0,32
507031172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,4,5,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
507031173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031174,0,0,16,13,7,5,0,0,0,43,0,0,5,3,4,0,0,0,0,17,0,4,15,13,7,9,5,5,4,59,0,0,5,3,0,0,0,0,0,7,0,6,7,9,9,5,5,0,0,35,0,28,50,37,44,40,23,7,0,233,0,8,45,43,42,27,10,3,0,182,13,39,112,93,66,34,31,9,0,401,12,32,99,76,78,44,15,0,0,354,5,4,21,16,3,3,3,0,0,61,12,28,51,41,19,12,8,3,4,166,0,0,0,0,0,5,0,0,0,11,0,0,4,9,4,4,0,0,0,20,39,39,89,68,91,71,74,50,17,528,82,195,520,425,373,263,169,72,25,2120,0,5,14,15,5,5,0,0,0,42,3,4,9,10,6,0,3,0,0,33,3,4,14,13,11,7,3,4,0,65,0,0,0,0,3,0,0,0,0,12,0,4,10,10,4,6,0,0,0,45
507031261,0,0,23,8,3,0,0,0,0,45,0,0,8,3,0,5,0,0,0,15,0,0,13,8,11,0,3,0,0,33,0,0,10,0,0,0,0,0,0,14,0,0,3,5,6,0,0,0,0,18,4,17,81,28,27,29,5,0,0,198,0,14,60,28,26,24,10,0,0,161,5,37,112,66,43,30,11,7,0,316,3,9,54,35,19,25,4,0,0,161,0,3,16,3,4,4,0,0,0,38,3,21,37,15,19,7,6,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,17,13,15,33,24,15,15,11,0,0,132,36,125,459,242,170,141,58,10,6,1250,0,0,26,17,8,0,0,0,0,60,0,0,11,13,0,8,0,0,0,37,0,0,18,12,8,4,0,0,0,54,0,0,4,9,3,0,0,0,0,19,0,0,7,6,6,5,0,0,0,24
507041175,0,26,30,26,29,29,7,0,0,147,0,0,11,18,12,3,0,0,0,51,0,4,29,22,13,14,4,5,0,103,0,3,10,4,11,7,4,0,0,38,0,3,0,5,3,0,0,0,0,20,0,28,101,103,100,116,85,47,18,601,0,10,39,47,76,115,81,21,15,403,0,63,151,190,173,123,83,38,19,838,4,23,79,112,97,92,38,22,0,466,0,14,24,31,14,15,11,7,6,127,3,11,20,28,31,22,12,6,3,132,0,0,0,0,0,0,0,4,0,7,0,3,9,6,4,4,0,0,0,31,15,21,39,33,32,39,32,54,43,314,39,214,542,624,588,586,367,214,103,3281,0,17,28,29,37,33,17,4,0,172,0,3,7,17,11,16,3,0,0,54,0,3,26,46,25,20,5,6,3,135,0,0,8,14,9,6,8,3,0,44,0,0,9,6,12,6,3,0,0,28
507041176,0,8,7,10,17,5,3,0,0,52,0,0,0,8,0,3,0,0,0,12,0,0,5,14,4,0,0,0,0,27,0,0,0,3,3,0,0,0,0,12,0,0,6,3,0,0,4,0,0,7,0,9,44,38,33,36,19,12,0,205,3,9,20,15,36,39,29,4,3,154,0,19,38,50,58,35,34,5,0,243,3,11,22,34,21,23,13,0,0,131,0,9,6,6,6,4,3,0,0,38,0,5,7,10,10,7,3,6,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,7,3,5,14,9,9,9,11,4,15,75,13,76,172,198,208,164,129,36,22,1016,0,10,10,9,18,10,6,0,0,60,0,0,0,12,0,0,0,0,0,14,0,0,6,22,4,4,3,0,0,46,0,0,4,0,3,0,0,0,0,11,0,3,5,9,4,0,0,0,0,22
507041177,0,9,29,33,27,14,9,0,0,127,0,0,5,10,13,3,0,0,0,37,0,6,22,23,11,3,11,8,7,92,0,4,18,12,7,8,0,0,0,51,0,3,17,11,16,3,4,0,0,54,3,53,169,155,159,119,65,36,15,772,3,15,105,123,134,135,67,32,6,619,5,40,170,200,153,111,75,30,13,797,3,34,104,133,103,92,60,21,10,559,5,17,39,41,38,18,18,5,4,180,3,19,41,42,39,16,23,3,5,195,0,0,3,0,0,3,0,0,0,13,0,6,3,12,8,0,0,3,0,36,25,18,51,59,62,48,45,90,94,493,56,214,781,860,764,584,373,235,155,4018,0,23,29,34,30,21,15,4,0,163,0,0,5,0,4,8,6,3,0,33,0,8,17,28,9,9,6,7,3,87,0,3,21,27,9,10,3,0,0,75,0,4,14,16,8,8,0,0,0,55
507041178,0,18,50,34,33,23,15,6,0,182,0,0,8,18,23,4,0,0,0,54,0,14,20,36,22,13,0,7,0,113,0,8,15,21,11,5,0,0,0,54,0,0,10,11,8,0,4,0,0,33,0,45,147,133,145,120,84,45,28,739,0,15,55,89,127,135,103,46,19,586,3,48,161,239,245,142,85,40,29,992,3,45,94,111,117,110,51,32,8,566,3,25,31,37,32,8,15,6,9,174,6,17,37,37,36,20,18,9,0,184,0,0,0,0,0,0,0,0,7,14,0,3,4,8,12,8,8,5,4,57,23,16,54,62,57,49,39,58,36,386,46,265,690,839,862,634,422,250,128,4135,0,22,35,43,45,30,19,6,5,206,0,0,9,22,15,13,3,0,0,64,3,6,35,43,25,19,15,4,4,155,0,0,9,17,14,6,4,0,0,46,0,4,5,19,10,3,0,0,0,46
507041179,0,10,14,30,21,14,8,0,0,101,0,4,4,7,6,3,0,0,0,28,0,3,14,16,16,8,0,3,3,64,0,0,6,3,6,0,0,0,0,20,0,4,5,6,9,5,0,0,0,35,0,23,65,62,51,55,47,22,8,342,0,9,22,49,72,94,48,25,8,331,3,27,82,121,104,89,59,33,17,536,7,13,37,57,63,37,40,4,4,259,0,10,12,18,11,7,3,3,4,63,0,6,16,24,20,15,6,0,4,84,0,0,0,0,4,0,0,0,0,4,0,0,7,0,0,0,0,0,0,13,6,0,8,21,16,22,36,51,103,258,23,115,289,423,384,350,253,147,145,2132,0,12,21,29,19,17,15,3,0,120,0,0,8,17,12,8,8,0,0,43,0,6,17,36,18,15,12,0,3,106,0,0,6,4,3,6,3,0,0,20,0,3,8,7,6,0,0,0,0,28
