SA2_CODE_2021,C16_F_a_4_8_FH_One_PFam,C16_F_a_4_8_FH_oth_fa,C16_F_a_4_8_FH_Tot,C16_F_a_4_8_LP_H,C16_F_a_4_8_GH,C16_F_a_4_8_OH,C16_F_a_4_8_Tot,C16_F_a_9m_FH_CF_no_ch,C16_F_a_9m_FH_CF_w_ch,C16_F_a_9m_FH_One_PFam,C16_F_a_9m_FH_oth_fa,C16_F_a_9m_FH_Tot,C16_F_a_9m_LP_H,C16_F_a_9m_GH,C16_F_a_9m_OH,C16_F_a_9m_Tot,C16_F_a_a_h_FH_CF_no_ch,C16_F_a_a_h_FH_CF_w_ch,C16_F_a_a_h_FH_One_PFam,C16_F_a_a_h_FH_oth_fa,C16_F_a_a_h_FH_Tot,C16_F_a_a_h_LP_H,C16_F_a_a_h_GH,C16_F_a_a_h_OH,C16_F_a_a_h_Tot,C16_F_a_Tot_FH_CF_no_ch,C16_F_a_Tot_FH_CF_w_ch,C16_F_a_Tot_FH_One_PFam,C16_F_a_Tot_FH_oth_fa,C16_F_a_Tot_FH_Tot,C16_F_a_Tot_LP_H,C16_F_a_Tot_GH,C16_F_a_Tot_OH,C16_F_a_Tot_Tot,C16_OD_C_c_hb_FH_CF_no_ch,C16_OD_C_c_hb_FH_CF_w_ch,C16_OD_C_c_hb_FH_One_PFam,C16_OD_C_c_hb_FH_oth_fa,C16_OD_C_c_hb_FH_Tot,C16_OD_C_c_hb_LP_H,C16_OD_C_c_hb_GH,C16_OD_C_c_hb_OH,C16_OD_C_c_hb_Tot,C16_OD_Ih_t_s_FH_CF_no_ch,C16_OD_Ih_t_s_FH_CF_w_ch,C16_OD_Ih_t_s_FH_One_PFam,C16_OD_Ih_t_s_FH_oth_fa,C16_OD_Ih_t_s_FH_Tot,C16_OD_Ih_t_s_LP_H,C16_OD_Ih_t_s_GH,C16_OD_Ih_t_s_OH,C16_OD_Ih_t_s_Tot,C16_OD_H_f_so_FH_CF_no_ch,C16_OD_H_f_so_FH_CF_w_ch,C16_OD_H_f_so_FH_One_PFam,C16_OD_H_f_so_FH_oth_fa,C16_OD_H_f_so_FH_Tot,C16_OD_H_f_so_LP_H,C16_OD_H_f_so_GH,C16_OD_H_f_so_OH,C16_OD_H_f_so_Tot,C16_OD_Tot_FH_CF_no_ch,C16_OD_Tot_FH_CF_w_ch,C16_OD_Tot_FH_One_PFam,C16_OD_Tot_FH_oth_fa,C16_OD_Tot_FH_Tot,C16_OD_Tot_LP_H,C16_OD_Tot_GH,C16_OD_Tot_OH,C16_OD_Tot_Tot,C16_DS_ns_FH_CF_no_ch,C16_DS_ns_FH_CF_w_ch,C16_DS_ns_FH_One_PFam,C16_DS_ns_FH_oth_fa,C16_DS_ns_FH_Tot,C16_DS_ns_LP_H,C16_DS_ns_GH,C16_DS_ns_OH,C16_DS_NS_Tot,C16_Tot_FH_CF_no_ch,C16_Tot_FH_CF_w_ch,C16_Tot_FH_One_PFam,C16_Tot_FH_oth_fa,C16_Tot_FH_Tot,C16_Tot_LP_H,C16_Tot_GH,C16_Tot_OH,C16_Tot_Tot,C21_S_h_FH_CF_no_ch,C21_S_h_FH_CF_w_ch,C21_S_h_FH_One_PFam,C21_S_h_FH_oth_fa,C21_S_h_FH_Tot,C21_S_h_LP_H,C21_S_h_GH,C21_S_h_OH,C21_S_h_Tot,C21_SDRTHT1S_FH_CF_no_ch,C21_SDRTHT1S_FH_CF_w_ch,C21_SDRTHT1S_FH_One_PFam,C21_SDRTHT1S_FH_oth_fa,C21_SDRTHT1S_FH_Tot,C21_SDRTHT1S_LP_H,C21_SDRTHT1S_GH,C21_SDRTHT1S_OH,C21_SDRTHT1S_Tot,C21_SDRTHT2S_FH_CF_no_ch,C21_SDRTHT2S_FH_CF_w_ch,C21_SDRTHT2S_FH_One_PFam,C21_SDRTHT2S_FH_oth_fa,C21_SDRTHT2S_FH_Tot,C21_SDRTHT2S_LP_H,C21_SDRTHT2S_GH,C21_SDRTHT2S_OH,C21_SDRTHT2S_Tot,C21_SDRTHT_Tot_FH_CF_no_ch,C21_SDRTHT_Tot_FH_CF_w_ch,C21_SDRTHT_Tot_FH_One_PFam,C21_SDRTHT_Tot_FH_oth_fa,C21_SDRTHT_Tot_FH_Tot,C21_SDRTHT_Tot_LP_H,C21_SDRTHT_Tot_GH,C21_SDRTHT_Tot_OH,C21_SDRTHT_Tot_Tot,C21_F_a_1_2_FH_CF_no_ch,C21_F_a_1_2_FH_CF_w_ch,C21_F_a_1_2_FH_One_PFam,C21_F_a_1_2_FH_oth_fa,C21_F_a_1_2_FH_Tot,C21_F_a_1_2_LP_H,C21_F_a_1_2_GH,C21_F_a_1_2_OH,C21_F_a_1_2_Tot,C21_F_a_3_FH_CF_no_ch,C21_F_a_3_FH_CF_w_ch,C21_F_a_3_FH_One_PFam,C21_F_a_3_FH_oth_fa,C21_F_a_3_FH_Tot,C21_F_a_3_LP_H,C21_F_a_3_GH,C21_F_a_3_OH,C21_F_a_3_Tot,C21_F_a_4_8_FH_CF_no_ch,C21_F_a_4_8_FH_CF_w_ch,C21_F_a_4_8_FH_One_PFam,C21_F_a_4_8_FH_oth_fa,C21_F_a_4_8_FH_Tot,C21_F_a_4_8_LP_H,C21_F_a_4_8_GH,C21_F_a_4_8_OH,C21_F_a_4_8_Tot,C21_F_a_9m_FH_CF_no_ch,C21_F_a_9m_FH_CF_w_ch,C21_F_a_9m_FH_One_PFam,C21_F_a_9m_FH_oth_fa,C21_F_a_9m_FH_Tot,C21_F_a_9m_LP_H,C21_F_a_9m_GH,C21_F_a_9m_OH,C21_F_a_9m_Tot,C21_F_a_a_h_FH_CF_no_ch,C21_F_a_a_h_FH_CF_w_ch,C21_F_a_a_h_FH_One_PFam,C21_F_a_a_h_FH_oth_fa,C21_F_a_a_h_FH_Tot,C21_F_a_a_h_LP_H,C21_F_a_a_h_GH,C21_F_a_a_h_OH,C21_F_a_a_h_Tot,C21_F_a_Tot_FH_CF_no_ch,C21_F_a_Tot_FH_CF_w_ch,C21_F_a_Tot_FH_One_PFam,C21_F_a_Tot_FH_oth_fa,C21_F_a_Tot_FH_Tot,C21_F_a_Tot_LP_H,C21_F_a_Tot_GH,C21_F_a_Tot_OH,C21_F_a_Tot_Tot,C21_OD_C_c_hb_FH_CF_no_ch,C21_OD_C_c_hb_FH_CF_w_ch,C21_OD_C_c_hb_FH_One_PFam,C21_OD_C_c_hb_FH_oth_fa,C21_OD_C_c_hb_FH_Tot,C21_OD_C_c_hb_LP_H,C21_OD_C_c_hb_GH,C21_OD_C_c_hb_OH,C21_OD_C_c_hb_Tot,C21_OD_Ih_t_s_FH_CF_no_ch,C21_OD_Ih_t_s_FH_CF_w_ch,C21_OD_Ih_t_s_FH_One_PFam,C21_OD_Ih_t_s_FH_oth_fa,C21_OD_Ih_t_s_FH_Tot,C21_OD_Ih_t_s_LP_H,C21_OD_Ih_t_s_GH,C21_OD_Ih_t_s_OH,C21_OD_Ih_t_s_Tot,C21_OD_H_f_so_FH_CF_no_ch,C21_OD_H_f_so_FH_CF_w_ch,C21_OD_H_f_so_FH_One_PFam,C21_OD_H_f_so_FH_oth_fa
506021123,42,21,526,384,84,137,1129,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,473,196,62,35,755,615,120,224,1720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,3,0,0,0,9,0,0,0,0,3,0,0,9,9,4,3,0,0,10,4,0,3,15,1745,1316,381,147,3589,1760,533,487,6361,890,884,227,49,2048,709,221,102,3076,199,148,53,19,417,285,64,28,798,309,194,77,35,618,419,97,69,1204,508,350,133,48,1037,698,166,97,2001,46,14,5,3,68,103,8,12,186,64,29,7,3,109,187,19,25,344,244,88,34,19,379,486,59,76,997,236,67,46,11,357,214,38,45,658,0,0,0,0,0,0,0,0,0,596,198,92,39,920,990,126,153,2186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0
506021309,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,24,0,4,3,32,66,8,25,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,12,3,0,7,0,9,0,0,0,9,726,727,381,62,1893,769,194,320,3183,587,744,345,58,1743,630,137,150,2659,66,63,44,6,184,120,19,17,341,72,59,28,7,168,153,27,21,367,139,129,69,19,350,271,50,43,707,32,8,9,0,43,64,7,14,124,11,3,5,0,19,32,3,8,64,7,3,0,0,17,12,5,5,27,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,3,47,15,10,0,73,111,18,21,224,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,3,3,0,0,0,0
506021310,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,16,6,7,0,30,18,3,12,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,7,585,770,251,43,1648,716,148,191,2700,519,652,223,33,1422,530,99,64,2117,93,119,57,8,281,191,26,29,529,44,38,11,3,106,61,16,14,200,143,162,67,13,386,252,45,45,728,13,5,5,0,22,29,11,0,63,3,4,0,0,13,9,0,0,22,12,4,0,0,16,14,9,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,6,29,14,5,0,52,62,17,3,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021311,17,22,335,252,47,136,775,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,400,97,48,29,577,561,121,321,1577,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,3,0,0,0,7,3,0,0,9,1123,794,324,97,2330,1398,348,602,4681,526,595,205,48,1379,541,155,87,2155,108,75,52,12,246,312,35,33,624,144,73,37,11,261,126,54,18,461,250,147,84,25,508,446,86,48,1087,53,22,20,7,103,132,15,13,258,111,34,21,14,174,279,36,30,525,101,19,15,0,135,177,19,20,345,243,64,22,10,344,300,55,37,730,0,0,0,0,4,0,0,0,4,508,139,79,32,758,886,116,99,1856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031124,7,5,30,173,4,23,232,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,82,34,15,11,142,434,33,68,679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,6,0,0,0,6,6,0,0,0,4,0,0,4,7,4,5,0,5,13,11,6,3,40,1611,1439,515,236,3794,2318,980,552,7642,1274,1288,445,130,3133,1269,551,200,5156,363,264,113,52,787,713,265,123,1894,65,47,28,16,152,142,107,28,428,428,313,139,62,942,857,370,155,2321,49,6,6,0,72,248,19,29,368,23,12,0,0,33,55,0,9,100,17,0,0,0,17,94,0,4,114,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,4,87,21,14,0,123,399,22,47,592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0
506031125,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,796,1584,294,42,2717,281,60,87,3143,896,1567,291,42,2797,324,53,39,3207,7,14,0,0,27,4,0,3,30,9,5,0,0,12,5,0,0,10,12,19,0,0,38,3,0,3,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031126,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
506031127,0,0,14,11,5,0,27,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,71,30,6,13,117,42,23,29,207,0,0,3,0,3,0,0,0,6,0,0,0,0,0,0,0,3,3,5,0,0,0,5,3,0,0,7,5,0,3,0,9,3,0,5,12,6,6,0,0,17,4,5,0,28,1442,2021,576,174,4220,1303,501,399,6425,1039,1847,459,112,3453,949,334,205,4943,330,444,133,49,963,507,122,88,1687,88,46,23,5,158,77,28,14,276,416,494,155,48,1120,584,150,103,1958,98,42,6,8,161,92,37,29,319,10,4,0,0,16,12,5,10,44,51,11,4,7,66,31,21,29,154,33,5,0,6,47,47,8,12,111,0,0,0,0,4,3,0,0,8,197,63,19,19,297,193,72,76,640,0,0,0,0,8,10,0,6,22,0,0,0,0,0,0,0,4,4,6,0,0,0
506031128,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,16,27,14,0,57,56,9,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,9,0,0,0,8,1383,1635,580,87,3687,1310,205,188,5384,1298,1568,514,69,3447,1035,135,104,4715,125,91,64,8,291,311,34,35,665,0,7,4,0,19,15,0,0,30,125,97,70,11,306,325,34,35,698,24,21,18,6,61,55,8,8,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,5,0,0,14,24,22,19,6,72,58,8,7,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031129,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,4,14,0,0,21,20,0,5,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1168,1930,447,64,3608,936,127,129,4805,1039,1948,390,27,3411,667,68,79,4217,144,175,70,10,396,289,9,26,728,12,21,0,0,35,3,0,0,41,159,193,75,10,432,292,12,26,765,3,15,12,0,28,24,0,0,52,0,0,0,0,0,0,0,0,0,24,0,0,0,24,40,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,34,14,11,0,61,60,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031130,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,9,12,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031131,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,41,106,45,6,191,96,9,0,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,3,1348,2909,585,67,4911,837,124,130,5998,1241,2924,562,34,4765,683,83,79,5616,34,80,40,0,164,60,0,5,225,7,18,10,0,32,3,0,0,43,42,102,52,4,194,68,8,8,271,32,139,38,0,212,118,0,9,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,7,0,0,13,34,142,38,0,214,128,7,9,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506041132,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,16,11,5,3,39,28,4,16,84,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,6,0,3,0,0,5,3,0,0,8,3,3,0,0,5,0,0,3,12,3,4,0,0,3,0,0,0,9,1513,2216,851,148,4729,1384,314,327,6753,1340,2207,783,110,4441,1389,306,261,6392,109,122,62,14,311,226,20,48,595,40,53,25,12,128,88,13,18,243,147,181,87,24,439,309,28,62,838,7,3,0,0,12,9,4,0,23,38,15,8,9,72,66,18,4,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,8,0,0,14,52,24,8,9,93,84,16,10,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0
506041133,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,24,8,0,0,40,31,6,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,4,0,0,4,0,0,4,9,1505,3530,610,115,5764,757,181,206,6899,1486,3650,638,82,5846,705,129,124,6810,106,117,43,11,278,151,4,17,451,0,4,8,0,14,8,0,0,25,115,123,48,10,291,159,4,20,479,15,12,10,5,37,33,0,3,70,5,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,11,10,5,45,33,0,3,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
506041134,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,21,23,29,0,74,47,7,6,135,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,11,6,5,0,0,12,5,0,0,17,1647,2089,1031,103,4871,2062,293,530,7754,1405,2015,946,88,4450,1689,238,308,6688,191,143,134,9,474,626,43,71,1219,19,14,12,0,51,46,4,6,103,213,159,142,13,522,669,51,81,1324,36,22,33,0,97,126,7,23,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,6,0,0,0,9,35,27,37,0,102,130,7,23,259,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,17,21,4,0,0,0
506041135,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,3,0,0,0,3,0,0,0,4,0,3,0,0,3,6,0,0,3,1374,2933,643,75,5029,792,123,181,6123,1421,3386,809,72,5680,923,122,167,6894,27,30,9,0,62,35,0,8,104,5,3,0,0,11,3,0,0,16,29,25,9,3,79,37,0,9,123,0,0,0,0,0,0,0,3,5,0,0,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,6,0,0,5,0,0,7,0,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506041136,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,22,26,11,0,67,54,9,11,134,16,3,4,0,26,79,0,27,131,0,3,0,0,3,0,0,0,3,17,15,10,0,42,12,0,0,63,31,28,19,0,75,88,0,32,201,9,5,4,0,13,16,0,3,35,1109,1526,593,62,3286,1200,209,276,4970,929,1675,565,60,3234,945,174,232,4579,103,50,32,0,186,228,15,32,461,19,9,6,0,33,41,4,8,85,117,60,40,0,225,272,15,32,550,21,28,16,5,70,62,12,11,145,3,0,4,0,4,23,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,5,0,0,16,32,30,24,5,82,91,12,11,188,23,0,7,0,26,80,3,30,135,0,0,0,0,0,0,0,0,8,13,8,3,0
506041137,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,12,14,4,3,32,28,11,11,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,7,3,0,0,3,2173,3026,926,104,6229,1534,252,295,8309,2100,2877,956,110,6045,1399,210,222,7878,134,76,79,14,294,286,17,30,630,3,6,3,0,17,23,3,0,48,134,83,83,14,309,314,24,31,674,4,7,0,0,11,9,0,0,21,7,14,8,0,35,29,5,7,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,10,0,0,10,15,17,10,0,49,51,3,10,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506051138,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,15,43,4,67,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,10,5,0,0,19,44,4,72,134,0,5,0,0,8,3,0,6,15,1702,2407,745,81,4938,1330,198,343,6812,1645,2493,806,76,5019,1215,188,222,6639,92,28,41,4,161,255,14,25,463,6,3,0,0,10,12,3,0,22,94,33,43,4,174,271,13,26,486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,5,0,0,9,6,0,0,0,5,5,0,0,9,28,4,6,0,31,73,0,24,131,0,0,0,0,0,0,0,59,61,0,0,0,0
506051139,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,3,0,0,0,6,0,0,5,9,1200,1437,578,50,3261,939,140,289,4633,1180,1360,604,59,3206,1072,124,124,4521,33,22,29,3,93,56,0,5,154,3,0,6,0,7,3,3,0,16,36,20,37,3,102,57,7,5,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506051140,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,4,0,0,0,4,0,0,4,9,0,3,0,0,3,5,0,0,12,1882,1867,461,44,4253,1129,105,238,5725,1956,1830,475,39,4294,997,78,110,5474,61,18,19,0,105,176,4,13,295,16,0,3,0,18,19,0,0,45,74,16,24,0,118,197,4,10,331,12,0,3,0,16,22,0,4,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,6,4,0,4,18,12,3,3,0,18,27,0,7,54,8,0,0,0,3,3,0,0,9,0,0,0,0,0,0,0,5,5,0,0,0,0
506051141,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,4,0,0,0,4,35,0,0,45,0,0,0,0,0,0,0,0,0,3,5,0,0,9,4,0,0,10,10,13,0,0,17,4,3,0,27,12,16,0,0,26,4,3,0,39,8,7,0,0,15,0,0,0,19,1174,1513,363,28,3078,660,55,148,3935,1169,1551,344,29,3093,606,48,78,3824,19,3,3,0,23,80,0,5,106,0,0,0,0,0,0,0,0,0,19,3,3,0,22,80,0,5,108,3,4,0,0,8,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,10,0,0,14,4,4,0,0,14,14,0,0,27,0,0,0,0,0,0,0,0,0,0,3,0,0,4,5,0,0,5,9,11,5,0
506061142,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,3,0,0,3,8,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,0,0,5,1413,2303,563,49,4330,667,105,236,5337,1500,2998,787,59,5345,925,133,162,6562,7,12,10,0,31,35,3,3,77,0,0,0,0,0,0,0,0,0,7,12,10,0,31,35,3,3,77,4,0,0,0,4,12,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,6,0,0,0,6,19,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506061143,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,8,0,0,4,6,0,0,0,0,0,0,0,0,0,5,6,0,0,8,0,0,3,12,4,3,0,0,7,0,0,0,11,618,916,159,16,1707,206,40,110,2056,724,989,199,11,1924,286,41,86,2334,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,5,4,0,0,13,5,0,4,0,5,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
506061144,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,3,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,3,5,0,0,0,5,0,0,0,12,0,0,0,0,4,0,0,0,9,488,496,114,13,1112,229,28,113,1476,465,505,113,13,1097,209,22,81,1413,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,3,7,0,53,40,0,10,107,0,0,0,0,0,0,0,0,0,0,0,3,0
