SA2_CODE_2021,C16_C_Lat_Da_Saint_0_14,C16_C_Lat_Da_Saint_15_24,C16_C_Lat_Da_Saint_25_34,C16_C_Lat_Da_Saint_35_44,C16_C_Lat_Da_Saint_45_54,C16_C_Lat_Da_Saint_55_64,C16_C_Lat_Da_Saint_65_74,C16_C_Lat_Da_Saint_75_84,C16_C_Lat_Da_Saint_85ov,C16_C_Lat_Da_Saint_Tot,C16_C_Luthe_0_14,C16_C_Luthe_15_24,C16_C_Luthe_25_34,C16_C_Luthe_35_44,C16_C_Luthe_45_54,C16_C_Luthe_55_64,C16_C_Luthe_65_74,C16_C_Luthe_75_84,C16_C_Luthe_85ov,C16_C_Luthe_Tot,C16_C_Ori_Orth_0_14,C16_C_Ori_Orth_15_24,C16_C_Ori_Orth_25_34,C16_C_Ori_Orth_35_44,C16_C_Ori_Orth_45_54,C16_C_Ori_Orth_55_64,C16_C_Ori_Orth_65_74,C16_C_Ori_Orth_75_84,C16_C_Ori_Orth_85ov,C16_C_Ori_Orth_Tot,C16_C_Oth_Prot_0_14,C16_C_Oth_Prot_15_24,C16_C_Oth_Prot_25_34,C16_C_Oth_Prot_35_44,C16_C_Oth_Prot_45_54,C16_C_Oth_Prot_55_64,C16_C_Oth_Prot_65_74,C16_C_Oth_Prot_75_84,C16_C_Oth_Prot_85ov,C16_C_Oth_Prot_Tot,C16_C_Pentec_0_14,C16_C_Pentec_15_24,C16_C_Pentec_25_34,C16_C_Pentec_35_44,C16_C_Pentec_45_54,C16_C_Pentec_55_64,C16_C_Pentec_65_74,C16_C_Pentec_75_84,C16_C_Pentec_85ov,C16_C_Pentec_Tot,C16_C_Pres_Ref_0_14,C16_C_Pres_Ref_15_24,C16_C_Pres_Ref_25_34,C16_C_Pres_Ref_35_44,C16_C_Pres_Ref_45_54,C16_C_Pres_Ref_55_64,C16_C_Pres_Ref_65_74,C16_C_Pres_Ref_75_84,C16_C_Pres_Ref_85ov,C16_C_Pres_Ref_Tot,C16_C_Sal_Army_0_14,C16_C_Sal_Army_15_24,C16_C_Sal_Army_25_34,C16_C_Sal_Army_35_44,C16_C_Sal_Army_45_54,C16_C_Sal_Army_55_64,C16_C_Sal_Army_65_74,C16_C_Sal_Army_75_84,C16_C_Sal_Army_85ov,C16_C_Sal_Army_Tot,C16_C_Sev_day_Adv_0_14,C16_C_Sev_day_Adv_15_24,C16_C_Sev_day_Adv_25_34,C16_C_Sev_day_Adv_35_44,C16_C_Sev_day_Adv_45_54,C16_C_Sev_day_Adv_55_64,C16_C_Sev_day_Adv_65_74,C16_C_Sev_day_Adv_75_84,C16_C_Sev_day_Adv_85ov,C16_C_Sev_day_Adv_Tot,C16_C_Unit_Chur_0_14,C16_C_Unit_Chur_15_24,C16_C_Unit_Chur_25_34,C16_C_Unit_Chur_35_44,C16_C_Unit_Chur_45_54,C16_C_Unit_Chur_55_64,C16_C_Unit_Chur_65_74,C16_C_Unit_Chur_75_84,C16_C_Unit_Chur_85ov,C16_C_Unit_Chur_Tot,C16_Chr_Ch_nfd_0_14,C16_Chr_Ch_nfd_15_24,C16_Chr_Ch_nfd_25_34,C16_Chr_Ch_nfd_35_44,C16_Chr_Ch_nfd_45_54,C16_Chr_Ch_nfd_55_64,C16_Chr_Ch_nfd_65_74,C16_Chr_Ch_nfd_75_84,C16_Chr_Ch_nfd_85ov,C16_Chr_Ch_nfd_Tot,C16_Chr_Oth_Ch_0_14,C16_Chr_Oth_Ch_15_24,C16_Chr_Oth_Ch_25_34,C16_Chr_Oth_Ch_35_44,C16_Chr_Oth_Ch_45_54,C16_Chr_Oth_Ch_55_64,C16_Chr_Oth_Ch_65_74,C16_Chr_Oth_Ch_75_84,C16_Chr_Oth_Ch_85ov,C16_Chr_Oth_Ch_Tot,C16_Chr_Tot_0_14,C16_Chr_Tot_15_24,C16_Chr_Tot_25_34,C16_Chr_Tot_35_44,C16_Chr_Tot_45_54,C16_Chr_Tot_55_64,C16_Chr_Tot_65_74,C16_Chr_Tot_75_84,C16_Chr_Tot_85ov,C16_Chr_Tot_Tot,C16_Hinduism_0_14,C16_Hinduism_15_24,C16_Hinduism_25_34,C16_Hinduism_35_44,C16_Hinduism_45_54,C16_Hinduism_55_64,C16_Hinduism_65_74,C16_Hinduism_75_84,C16_Hinduism_85ov,C16_Hinduism_Tot,C16_Islam_0_14,C16_Islam_15_24,C16_Islam_25_34,C16_Islam_35_44,C16_Islam_45_54,C16_Islam_55_64,C16_Islam_65_74,C16_Islam_75_84,C16_Islam_85ov,C16_Islam_Tot,C16_Judaism_0_14,C16_Judaism_15_24,C16_Judaism_25_34,C16_Judaism_35_44,C16_Judaism_45_54,C16_Judaism_55_64,C16_Judaism_65_74,C16_Judaism_75_84,C16_Judaism_85ov,C16_Judaism_Tot,C16_OR_AusAborTrad_0_14,C16_OR_AusAborTrad15_24,C16_OR_AusAborTrad25_34,C16_OR_AusAborTrad35_44,C16_OR_AusAborTrad45_54,C16_OR_AusAborTrad55_64,C16_OR_AusAborTrad65_74,C16_OR_AusAborTrad75_84,C16_OR_AusAborTrad85ov,C16_OR_AusAborTrade_Tot,C16_OR_Sikh_0_14,C16_OR_Sikh_15_24,C16_OR_Sikh_25_34,C16_OR_Sikh_35_44,C16_OR_Sikh_45_54,C16_OR_Sikh_55_64,C16_OR_Sikh_65_74,C16_OR_Sikh_75_84,C16_OR_Sikh_85ov,C16_OR_Sikh_Tot,C16_OR_Ot_Re_Gr_0_14,C16_OR_Ot_Re_Gr_15_24,C16_OR_Ot_Re_Gr_25_34,C16_OR_Ot_Re_Gr_35_44,C16_OR_Ot_Re_Gr_45_54,C16_OR_Ot_Re_Gr_55_64,C16_OR_Ot_Re_Gr_65_74,C16_OR_Ot_Re_Gr_75_84,C16_OR_Ot_Re_Gr_85ov,C16_OR_Ot_Re_Gr_Tot,C16_OthRel_Tot_0_14,C16_OthRel_Tot_15_24,C16_OthRel_Tot_25_34,C16_OthRel_Tot_35_44,C16_OthRel_Tot_45_54,C16_OthRel_Tot_55_64,C16_OthRel_Tot_65_74,C16_OthRel_Tot_75_84,C16_OthRel_Tot_85ov,C16_OthRel_Tot_Tot,C16_SBOSB_N_RA_0_14,C16_SBOSB_N_RA_15_24,C16_SBOSB_N_RA_25_34,C16_SBOSB_N_RA_35_44,C16_SBOSB_N_RA_45_54,C16_SBOSB_N_RA_55_64,C16_SBOSB_N_RA_65_74,C16_SBOSB_N_RA_75_84,C16_SBOSB_N_RA_85ov,C16_SBOSB_N_RA_Tot
506031125,4,4,0,0,10,3,0,0,0,27,0,0,0,0,8,0,0,0,0,17,0,4,0,0,0,0,0,0,0,9,16,23,21,19,14,11,18,6,0,120,45,47,23,23,36,36,11,4,0,228,40,35,14,33,55,36,36,5,0,262,0,0,0,0,0,0,3,0,0,6,3,7,0,3,8,3,0,0,0,43,40,46,20,37,46,36,30,7,0,263,93,73,59,62,59,58,24,9,0,441,10,4,4,4,3,0,0,0,0,25,927,822,448,630,990,807,509,151,40,5327,59,62,44,57,73,20,11,3,0,334,75,52,23,34,34,20,10,4,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,17,18,7,11,8,4,0,0,76,4,11,9,3,10,9,7,0,0,53,23,19,28,8,16,17,10,4,0,133,618,535,407,399,371,268,121,32,4,2757
506031126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031127,3,0,0,0,0,3,4,0,0,23,0,5,7,3,3,4,3,5,0,24,6,0,12,5,0,5,0,0,0,38,24,15,46,21,21,16,6,4,0,155,31,26,43,29,13,8,8,0,0,153,41,31,51,41,28,19,14,13,7,247,0,0,0,0,9,0,0,0,0,9,6,4,11,3,12,5,4,0,0,46,16,20,32,15,21,15,25,14,6,167,136,98,167,121,52,44,24,13,3,652,3,0,6,5,0,4,3,6,0,32,1175,849,1230,1040,891,753,570,334,146,6997,249,163,483,199,59,32,8,0,0,1196,752,332,506,350,186,45,27,5,0,2197,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,133,200,395,85,18,12,3,0,0,857,9,7,12,12,6,0,8,4,0,54,137,207,411,100,24,11,12,11,0,913,591,798,1395,513,350,295,109,44,11,4106
506031128,3,5,5,4,0,0,0,0,0,24,6,8,0,4,4,4,7,15,0,43,11,0,3,4,0,4,0,0,0,33,13,5,14,14,9,11,20,6,5,95,18,9,24,10,15,20,14,4,0,116,58,32,41,37,46,61,41,18,14,348,0,0,0,0,4,3,3,6,0,17,8,11,4,0,3,5,9,6,0,43,32,33,34,36,41,67,67,22,9,333,115,64,91,90,67,74,53,16,3,563,15,0,3,5,0,3,5,0,0,34,956,623,754,764,788,1071,855,437,182,6427,63,60,68,67,43,23,11,9,0,346,176,58,102,92,40,18,15,10,0,509,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,13,24,40,9,7,3,0,0,0,97,3,9,8,10,14,12,9,5,0,64,20,33,51,18,21,14,12,8,0,164,850,665,940,647,500,438,245,97,24,4415
506031129,4,5,0,0,0,0,3,4,0,18,8,6,0,10,5,10,3,12,7,59,7,3,0,8,4,0,3,0,0,25,26,16,4,11,23,16,21,3,0,125,41,21,33,22,28,16,14,10,0,176,42,36,36,41,48,55,59,43,15,374,0,0,0,0,0,0,0,3,0,15,3,4,0,5,4,0,14,22,19,64,40,40,14,28,49,56,66,46,30,370,119,89,65,86,83,72,35,23,3,582,0,0,0,0,0,0,5,5,0,11,1004,814,447,685,999,885,897,628,274,6617,158,123,64,138,126,38,7,8,5,659,112,62,32,66,49,26,15,6,0,370,0,3,0,0,0,4,9,4,0,20,0,0,0,0,0,0,0,0,0,0,12,18,24,13,9,4,9,0,0,91,16,3,0,9,9,12,4,0,4,55,29,21,28,21,19,18,13,3,4,147,841,731,479,543,517,400,205,84,35,3824
506031130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
506031131,5,5,0,8,0,4,0,4,0,23,8,7,0,9,5,4,12,6,0,49,11,4,0,11,0,0,0,0,0,30,29,53,17,18,39,25,14,11,10,207,73,65,32,59,39,26,15,8,3,316,83,78,30,83,95,95,68,25,17,567,0,0,0,0,0,4,0,5,0,8,3,3,0,10,4,0,3,0,0,31,61,49,26,53,68,96,98,28,8,492,169,148,83,101,128,100,54,17,4,808,9,0,4,9,3,12,5,0,0,32,1453,1136,539,1058,1247,1376,1090,429,175,8504,267,197,89,228,192,65,20,14,0,1085,200,110,54,118,98,20,4,7,0,606,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,34,47,28,25,32,10,0,10,0,183,8,10,8,10,9,9,6,0,0,60,44,53,36,29,38,16,8,10,0,245,1382,938,642,908,669,526,306,83,30,5482
506041132,18,8,9,14,9,10,4,0,0,61,0,8,3,9,9,6,4,0,0,43,18,24,4,10,15,3,0,0,0,82,25,14,29,31,17,17,10,10,4,147,72,46,40,47,34,15,16,6,4,288,47,32,40,41,40,46,56,21,6,320,0,0,7,3,5,7,7,0,0,29,19,11,18,12,5,5,8,4,0,79,33,26,23,38,35,42,41,13,0,254,206,95,155,106,83,70,47,14,4,777,0,0,4,5,5,0,4,0,0,22,1392,1047,1169,1166,1093,1013,934,438,129,8374,146,80,242,108,48,12,11,0,0,647,556,298,335,259,132,79,23,8,0,1697,0,0,4,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,58,78,194,35,17,8,0,0,0,396,0,7,24,20,18,7,4,3,4,88,64,85,214,52,34,17,8,0,5,485,1074,789,1173,760,577,442,261,90,25,5189
506041133,8,7,4,3,4,0,0,4,0,41,14,0,5,3,9,5,4,3,0,51,19,8,11,12,5,8,0,0,0,73,38,35,24,37,43,31,13,3,0,224,88,68,48,56,88,30,10,8,0,391,104,55,53,73,91,77,49,28,4,530,4,5,0,4,5,3,5,4,0,38,13,4,6,4,9,5,0,0,0,48,68,39,48,35,65,50,54,17,3,382,231,176,168,129,171,93,36,9,7,1015,22,21,8,14,19,10,0,0,0,102,1972,1389,1039,1467,1679,1212,752,335,91,9933,405,140,260,358,157,58,26,8,0,1415,464,247,227,232,142,62,28,7,0,1407,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,116,85,148,63,28,15,14,8,0,475,13,12,11,9,24,15,4,0,0,89,125,99,160,73,56,26,19,7,0,566,1501,1005,1116,1006,762,392,172,47,18,6012
506041134,23,10,13,14,12,7,9,5,3,95,12,4,12,5,4,11,6,5,5,58,9,4,7,0,0,0,0,0,0,27,36,13,20,18,13,19,28,18,4,164,59,36,39,34,43,40,21,18,0,285,39,13,36,22,41,49,68,37,14,320,0,7,0,12,7,15,23,6,11,76,20,10,16,11,14,5,5,5,3,93,31,35,30,36,46,52,52,52,17,350,151,103,128,117,86,76,56,24,11,746,0,3,0,3,7,10,9,3,0,33,1543,966,1094,1147,1211,1201,1134,823,323,9446,155,38,170,134,31,10,0,0,0,545,439,220,297,206,112,52,18,0,4,1353,0,0,0,0,0,0,0,0,0,3,4,3,4,0,0,0,0,0,0,16,49,33,86,30,3,0,0,0,0,197,6,10,20,18,16,16,10,0,0,95,59,47,110,50,24,17,11,4,0,308,1446,967,1128,810,662,530,275,133,50,5996
506041135,11,8,13,7,9,0,6,0,0,51,17,3,0,15,8,3,7,0,0,49,13,10,6,9,10,3,0,5,0,59,32,22,23,20,28,24,8,9,0,163,87,65,60,44,63,39,17,3,0,379,83,53,36,53,71,59,47,9,5,405,0,0,8,0,4,0,3,0,0,21,24,14,6,13,6,8,4,0,0,71,54,29,34,57,36,58,46,14,8,332,222,150,123,149,123,70,38,7,3,875,19,10,9,4,12,6,0,0,0,59,1929,1093,1133,1386,1375,1074,678,234,65,8968,250,76,185,204,56,38,13,6,0,822,496,282,246,233,148,65,26,6,0,1506,0,0,0,0,0,4,0,0,0,6,0,5,0,0,0,0,0,0,0,5,54,41,83,25,11,13,3,3,0,225,14,3,20,14,12,10,0,0,0,77,63,49,98,41,21,28,8,3,0,306,1553,800,1115,942,619,337,144,35,11,5566
506041136,11,13,10,13,9,0,0,3,0,55,3,4,0,3,9,11,5,6,0,31,8,4,3,0,5,0,0,0,0,26,12,12,20,13,23,16,11,5,0,118,44,40,27,28,24,31,17,8,0,212,31,18,17,22,28,42,37,37,17,253,0,0,7,0,7,8,4,14,8,49,21,15,14,12,11,3,8,9,4,97,15,18,18,24,13,33,44,18,10,192,115,72,73,68,67,48,32,11,3,488,4,4,5,0,4,6,3,0,0,37,1098,730,734,835,851,895,765,507,208,6619,150,47,198,131,24,9,7,0,0,568,362,227,258,209,108,40,12,3,0,1217,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,46,32,91,17,0,10,0,0,0,207,0,8,10,13,20,8,7,0,0,68,44,42,100,29,23,18,5,0,0,272,694,542,631,431,405,349,196,78,44,3372
506041137,21,17,9,11,5,21,8,3,0,91,0,6,6,7,9,4,12,11,4,67,6,9,4,4,0,15,8,0,0,49,21,12,25,10,27,29,15,13,3,147,46,35,26,34,27,51,33,15,0,271,59,24,29,47,55,108,99,59,12,488,3,3,5,0,7,4,5,7,4,41,18,12,11,18,11,9,12,6,5,103,70,46,51,50,57,69,73,49,8,470,231,164,158,163,143,130,57,18,5,1066,13,6,6,10,5,18,7,7,0,70,1742,1258,1142,1306,1587,1839,1430,720,204,11240,98,34,116,99,35,25,12,3,0,416,617,314,346,288,174,108,48,7,4,1915,0,0,0,0,6,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,54,33,88,37,9,7,3,0,0,233,0,3,17,14,17,9,11,0,0,71,61,39,107,52,26,19,5,0,0,304,1497,1037,1219,999,838,575,338,111,33,6646
506051138,7,8,5,3,10,0,0,0,0,47,9,3,4,4,3,8,8,8,0,52,10,0,9,6,0,5,0,0,0,32,26,15,23,21,17,23,19,4,3,150,74,40,30,43,39,26,25,9,0,282,38,27,16,32,73,81,43,28,3,341,4,7,0,8,0,4,11,0,0,34,29,23,12,16,21,14,12,8,0,134,58,34,31,38,48,64,50,30,20,380,199,98,129,115,64,61,43,17,4,736,27,17,7,14,9,14,6,5,0,87,1677,1018,1085,1289,1270,1225,937,516,134,9165,192,30,172,163,23,21,10,0,0,617,253,126,147,131,71,32,14,0,0,782,4,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,5,23,6,34,15,0,0,0,0,0,90,11,6,14,9,20,11,0,0,0,69,34,8,54,26,20,10,0,0,0,157,1398,908,1258,951,668,503,234,84,21,6023
506051139,15,8,9,8,13,4,3,0,0,54,0,6,0,8,7,13,4,0,0,39,4,0,0,4,0,0,0,0,0,3,6,7,10,6,10,20,11,8,0,66,21,9,13,8,8,12,3,0,0,82,36,11,17,35,35,48,43,28,9,263,0,0,0,4,0,9,5,0,0,20,11,9,15,3,14,17,9,8,0,92,18,10,20,28,16,42,45,23,0,204,83,45,59,51,62,46,20,11,0,375,14,9,8,10,9,9,0,4,0,54,1064,678,724,820,920,850,690,370,91,6206,12,4,17,18,0,9,4,0,0,66,31,11,18,18,15,0,9,3,0,106,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,9,0,11,5,4,6,0,0,0,23,10,3,4,9,6,10,6,0,0,43,16,8,13,10,7,10,6,0,0,63,1089,691,923,659,533,301,180,63,21,4457
506051140,0,6,0,0,3,8,0,0,0,15,0,0,3,0,12,7,18,9,3,46,0,0,0,0,0,3,0,0,0,3,3,0,0,13,11,13,16,6,0,60,24,10,4,12,11,7,11,3,0,80,40,22,10,27,47,53,78,52,10,331,3,0,0,5,5,3,4,0,0,25,14,14,4,12,14,17,13,6,0,92,33,23,17,37,61,84,107,69,14,444,108,87,54,58,83,66,79,28,12,572,17,4,8,3,0,3,3,4,0,44,1203,879,518,849,1303,1256,1342,773,235,8353,4,0,5,3,12,8,3,0,0,30,13,0,8,9,5,0,0,0,0,38,6,3,0,0,0,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,5,0,11,0,0,0,0,0,0,15,4,3,7,6,16,11,0,0,0,48,7,3,11,10,16,11,0,0,0,61,1091,744,566,709,696,586,390,200,53,5038
506051141,3,7,0,0,9,3,5,0,0,29,3,8,3,9,6,8,4,8,7,53,0,0,0,0,0,0,0,0,0,0,10,4,0,7,13,11,9,5,0,59,13,9,14,4,4,14,8,0,0,57,34,15,0,13,52,33,55,25,6,237,4,3,0,3,0,0,5,0,0,17,51,36,23,20,30,30,19,8,0,218,59,30,21,34,62,52,77,31,6,366,101,49,33,54,52,81,65,15,10,457,6,14,8,0,12,0,3,0,0,42,1228,868,390,722,1091,931,927,488,178,6824,10,0,4,6,3,0,0,0,0,20,4,4,0,6,0,3,3,0,0,23,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,4,0,0,0,12,0,0,5,3,0,5,0,0,0,15,4,0,6,6,0,4,0,0,0,30,848,589,366,467,517,411,249,98,28,3569
506061142,30,10,21,0,12,5,5,0,0,88,6,4,5,6,0,6,5,0,0,37,0,0,3,0,0,0,0,0,0,4,20,4,15,20,16,19,10,0,4,111,67,33,40,54,21,16,0,0,0,243,149,73,78,55,67,60,34,17,0,527,6,5,0,6,0,0,8,0,0,23,22,12,10,14,14,8,0,0,4,80,36,26,25,27,39,43,23,8,5,231,234,130,140,120,65,27,17,11,10,751,3,6,4,0,7,0,0,0,0,17,1790,934,1250,1056,965,763,490,199,80,7525,93,7,114,64,11,9,0,0,0,299,72,20,58,35,12,10,0,0,0,209,0,0,0,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,95,18,118,46,6,13,0,0,0,295,12,3,20,8,3,7,5,0,0,66,106,24,134,58,12,23,4,0,0,366,1853,928,1547,819,562,300,132,51,10,6214
506061143,0,0,0,0,4,0,5,0,0,3,0,0,0,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,3,4,6,4,5,13,8,0,0,43,5,10,6,0,5,7,3,0,0,33,47,53,30,12,38,37,27,7,6,256,0,0,0,5,0,6,0,5,0,14,5,0,0,5,4,5,0,0,0,27,16,16,4,8,37,30,13,10,0,147,102,48,29,36,38,19,17,8,0,300,7,0,0,0,0,0,0,0,0,11,603,455,234,372,660,529,340,109,38,3333,0,0,3,0,3,0,0,0,0,10,9,3,3,0,5,5,0,0,0,24,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,8,0,0,3,6,8,0,0,0,0,20,7,0,6,3,8,0,0,0,0,29,537,423,275,368,386,213,102,48,9,2359
506061144,3,0,0,0,0,0,0,0,0,4,7,3,0,6,4,3,4,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,17,0,0,0,0,4,3,0,0,0,8,30,15,8,16,23,24,19,11,0,148,0,0,0,0,0,4,4,0,0,9,4,0,0,4,0,0,0,0,0,12,23,11,13,8,18,22,22,6,3,119,33,19,15,19,24,22,11,3,0,148,5,0,0,0,0,0,0,0,0,8,334,204,141,239,418,328,284,154,30,2131,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,3,0,0,0,0,7,354,182,186,185,227,173,92,23,8,1421
506071145,4,0,3,0,4,7,0,0,4,25,10,3,4,11,6,8,5,6,0,55,5,5,0,6,3,0,0,0,0,15,9,9,19,9,12,8,6,5,3,79,18,15,21,14,6,14,12,6,3,106,12,26,24,29,33,54,44,28,10,254,0,0,0,0,0,0,0,7,0,9,0,9,0,4,6,0,0,0,0,10,39,49,46,43,60,70,77,33,24,449,69,54,93,56,50,38,25,17,8,404,3,0,0,0,0,0,5,4,0,17,769,756,985,787,802,938,748,483,279,6552,40,33,78,36,19,11,6,4,3,234,87,44,83,72,36,19,10,5,5,356,0,0,5,0,4,7,0,0,4,21,0,0,0,0,0,0,0,0,0,0,6,5,22,6,0,0,3,0,0,45,0,4,9,10,10,10,7,0,0,59,7,10,36,20,10,10,14,0,0,106,604,958,1289,675,485,424,209,86,47,4774
506071146,19,3,7,7,3,0,5,3,0,48,0,3,0,0,5,4,7,6,3,32,0,3,3,0,0,0,0,0,0,9,8,14,6,10,5,13,8,3,11,79,8,16,17,5,5,25,8,0,0,90,22,24,16,24,21,40,22,23,14,196,0,0,0,0,0,0,5,4,0,11,9,0,10,3,4,3,0,0,0,27,36,48,29,29,55,57,48,30,22,356,84,80,51,55,54,66,17,9,11,420,4,0,0,4,0,4,5,0,0,25,958,972,538,597,776,828,651,384,258,5970,24,42,59,19,15,21,3,0,0,180,143,114,65,62,47,24,18,3,3,486,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,4,3,7,3,0,0,7,0,0,21,4,13,9,3,17,12,8,6,3,84,12,16,17,5,17,16,17,6,5,104,582,705,543,377,369,315,197,90,78,3254
506071147,6,9,6,7,3,3,0,0,3,32,4,7,3,5,5,13,8,4,0,48,0,5,4,0,0,0,0,0,0,7,8,4,18,8,9,11,4,9,4,77,23,12,17,18,16,4,10,3,0,107,11,15,36,25,25,56,45,32,4,262,3,0,0,0,0,0,4,0,0,5,4,0,6,0,4,0,0,0,0,14,76,69,31,44,84,102,88,39,22,543,80,77,94,81,70,58,39,12,6,523,3,0,8,3,0,0,0,0,0,23,1128,842,918,933,1153,1191,978,417,219,7780,56,22,111,56,23,13,8,0,0,291,63,45,95,58,28,14,8,6,0,317,5,4,5,8,0,13,13,0,3,55,0,0,0,0,0,0,0,0,0,0,5,0,24,5,4,4,0,0,0,46,25,5,17,15,10,7,3,0,0,89,31,11,41,21,13,9,3,0,0,130,927,985,1154,836,744,632,337,86,52,5757
507011148,3,0,0,5,0,4,0,0,0,16,12,15,3,8,8,0,5,4,0,54,4,0,0,0,3,0,0,0,0,6,25,19,15,15,24,13,6,0,0,118,90,38,52,58,42,20,7,6,0,310,40,43,32,41,70,58,25,13,0,321,0,4,0,0,9,0,3,0,0,9,3,0,6,4,4,3,0,3,0,16,58,27,33,43,47,35,20,9,11,282,163,81,127,121,54,46,15,4,4,617,0,0,3,4,4,0,0,0,0,15,2068,1069,1071,1588,1327,778,474,197,78,8653,124,32,112,108,33,13,6,0,0,435,72,24,46,58,18,6,5,0,0,220,6,3,3,0,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,4,15,17,22,11,3,5,0,0,0,82,14,0,18,14,10,6,0,5,0,76,33,20,42,22,15,11,5,5,0,159,1999,927,1213,1255,680,289,117,39,13,6534
507011150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
