SA2_CODE_2021,C11_SH_FH_CF_no_ch,C11_SH_FH_CF_w_ch,C11_SH_FH_One_PFam,C11_SH_FH_oth_fa,C11_SH_FH_Tot,C11_SH_LP_H,C11_SH_GH,C11_SH_OH,C11_SH_Tot,C11_SDRTHT1S_FH_CF_no_ch,C11_SDRTHT1S_FH_CF_w_ch,C11_SDRTHT1S_FH_One_PFam,C11_SDRTHT1S_FH_oth_fa,C11_SDRTHT1S_FH_Tot,C11_SDRTHT1S_LP_H,C11_SDRTHT1S_GH,C11_SDRTHT1S_OH,C11_SDRTHT1S_Tot,C11_SDRTHT2S_FH_CF_no_ch,C11_SDRTHT2S_FH_CF_w_ch,C11_SDRTHT2S_FH_One_PFam,C11_SDRTHT2S_FH_oth_fa,C11_SDRTHT2S_FH_Tot,C11_SDRTHT2S_LP_H,C11_SDRTHT2S_GH,C11_SDRTHT2S_OH,C11_SDRTHT2S_Tot,C11_SDRTHT_FH_CF_no_ch,C11_SDRTHT_FH_CF_w_ch,C11_SDRTHT_FH_One_PFam,C11_SDRTHT_FH_oth_fa,C11_SDRTHT_FH_Tot,C11_SDRTHT_LP_H,C11_SDRTHT_GH,C11_SDRTHT_OH,C11_SDRTHT_Tot,C11_F_a_1_2_FH_CF_no_ch,C11_F_a_1_2_FH_CF_w_ch,C11_F_a_1_2_FH_One_PFam,C11_F_a_1_2_FH_oth_fa,C11_F_a_1_2_FH_Tot,C11_F_a_1_2_LP_H,C11_F_a_1_2_GH,C11_F_a_1_2_OH,C11_F_a_1_2_Tot,C11_F_a_3_FH_CF_no_ch,C11_F_a_3_FH_CF_w_ch,C11_F_a_3_FH_One_PFam,C11_F_a_3_FH_oth_fa,C11_F_a_3_FH_Tot,C11_F_a_3_LP_H,C11_F_a_3_GH,C11_F_a_3_OH,C11_F_a_3_Tot,C11_F_a_4_8_FH_CF_no_ch,C11_F_a_4_8_FH_CF_w_ch,C11_F_a_4_8_FH_One_PFam,C11_F_a_4_8_FH_oth_fa,C11_F_a_4_8_FH_Tot,C11_F_a_4_8_LP_H,C11_F_a_4_8_GH,C11_F_a_4_8_OH,C11_F_a_4_8_Tot,C11_F_a_9m_FH_CF_no_ch,C11_F_a_9m_FH_CF_w_ch,C11_F_a_9m_FH_One_PFam,C11_F_a_9m_FH_oth_fa,C11_F_a_9m_FH_Tot,C11_F_a_9m_LP_H,C11_F_a_9m_GH,C11_F_a_9m_OH,C11_F_a_9m_Tot,C11_F_a_a_h_FH_CF_no_ch,C11_F_a_a_h_FH_CF_w_ch,C11_F_a_a_h_FH_One_PFam,C11_F_a_a_h_FH_oth_fa,C11_F_a_a_h_FH_Tot,C11_F_a_a_h_LP_H,C11_F_a_a_h_GH,C11_F_a_a_h_OH,C11_F_a_a_h_Tot,C11_F_a_Tot_FH_CF_no_ch,C11_F_a_Tot_FH_CF_w_ch,C11_F_a_Tot_FH_One_PFam,C11_F_a_Tot_FH_oth_fa,C11_F_a_Tot_FH_Tot,C11_F_a_Tot_LP_H,C11_F_a_Tot_GH,C11_F_a_Tot_OH,C11_F_a_Tot_Tot,C11_OD_C_c_hb_FH_CF_no_ch,C11_OD_C_c_hb_FH_CF_w_ch,C11_OD_C_c_hb_FH_One_PFam,C11_OD_C_c_hb_FH_oth_fa,C11_OD_C_c_hb_FH_Tot,C11_OD_C_c_hb_LP_H,C11_OD_C_c_hb_GH,C11_OD_C_c_hb_OH,C11_OD_C_c_hb_Tot,C11_OD_Ih_t_s_FH_CF_no_ch,C11_OD_Ih_t_s_FH_CF_w_ch,C11_OD_Ih_t_s_FH_One_PFam,C11_OD_Ih_t_s_FH_oth_fa,C11_OD_Ih_t_s_FH_Tot,C11_OD_Ih_t_s_LP_H,C11_OD_Ih_t_s_GH,C11_OD_Ih_t_s_OH,C11_OD_Ih_t_s_Tot,C11_OD_H_f_so_FH_CF_no_ch,C11_OD_H_f_so_FH_CF_w_ch,C11_OD_H_f_so_FH_One_PFam,C11_OD_H_f_so_FH_oth_fa,C11_OD_H_f_so_FH_Tot,C11_OD_H_f_so_LP_H,C11_OD_H_f_so_GH,C11_OD_H_f_so_OH,C11_OD_H_f_so_Tot,C11_OD_Tot_FH_CF_no_ch,C11_OD_Tot_FH_CF_w_ch,C11_OD_Tot_FH_One_PFam,C11_OD_Tot_FH_oth_fa,C11_OD_Tot_FH_Tot,C11_OD_Tot_LP_H,C11_OD_Tot_GH,C11_OD_Tot_OH,C11_OD_Tot_Tot,C11_DS_ns_FH_CF_no_ch,C11_DS_ns_FH_CF_w_ch,C11_DS_ns_FH_One_PFam,C11_DS_ns_FH_oth_fa,C11_DS_ns_FH_Tot,C11_DS_ns_LP_H,C11_DS_ns_GH,C11_DS_ns_OH,C11_DS_NS_Tot,C11_Tot_FH_CF_no_ch,C11_Tot_FH_CF_w_ch,C11_Tot_FH_One_PFam,C11_Tot_FH_oth_fa,C11_Tot_FH_Tot,C11_Tot_LP_H,C11_Tot_GH,C11_Tot_OH,C11_Tot_Tot,C16_SH_FH_CF_no_ch,C16_SH_FH_CF_w_ch,C16_SH_FH_One_PFam,C16_SH_FH_oth_fa,C16_SH_FH_Tot,C16_SH_LP_H,C16_SH_GH,C16_SH_OH,C16_SH_Tot,C16_SDRTHT1S_FH_CF_no_ch,C16_SDRTHT1S_FH_CF_w_ch,C16_SDRTHT1S_FH_One_PFam,C16_SDRTHT1S_FH_oth_fa,C16_SDRTHT1S_FH_Tot,C16_SDRTHT1S_LP_H,C16_SDRTHT1S_GH,C16_SDRTHT1S_OH,C16_SDRTHT1S_Tot,C16_SDRTHT2S_FH_CF_no_ch,C16_SDRTHT2S_FH_CF_w_ch,C16_SDRTHT2S_FH_One_PFam,C16_SDRTHT2S_FH_oth_fa,C16_SDRTHT2S_FH_Tot,C16_SDRTHT2S_LP_H,C16_SDRTHT2S_GH,C16_SDRTHT2S_OH,C16_SDRTHT2S_Tot,C16_SDRTHT_Tot_FH_CF_no_ch,C16_SDRTHT_Tot_FH_CF_w_ch,C16_SDRTHT_Tot_FH_One_PFam,C16_SDRTHT_Tot_FH_oth_fa,C16_SDRTHT_Tot_FH_Tot,C16_SDRTHT_Tot_LP_H,C16_SDRTHT_Tot_GH,C16_SDRTHT_Tot_OH,C16_SDRTHT_Tot_Tot,C16_F_a_1_2_FH_CF_no_ch,C16_F_a_1_2_FH_CF_w_ch,C16_F_a_1_2_FH_One_PFam,C16_F_a_1_2_FH_oth_fa,C16_F_a_1_2_FH_Tot,C16_F_a_1_2_LP_H,C16_F_a_1_2_GH,C16_F_a_1_2_OH,C16_F_a_1_2_Tot,C16_F_a_3_FH_CF_no_ch,C16_F_a_3_FH_CF_w_ch,C16_F_a_3_FH_One_PFam,C16_F_a_3_FH_oth_fa,C16_F_a_3_FH_Tot,C16_F_a_3_LP_H,C16_F_a_3_GH,C16_F_a_3_OH,C16_F_a_3_Tot,C16_F_a_4_8_FH_CF_no_ch,C16_F_a_4_8_FH_CF_w_ch
505031104,709,1356,468,48,2587,464,73,67,3198,63,25,28,6,123,168,10,7,311,0,0,0,0,0,0,0,0,0,63,25,28,6,123,168,10,7,311,8,9,9,0,17,8,0,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,3,0,0,3,8,9,9,0,17,17,0,3,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780,1386,502,60,2729,648,83,83,3546,684,1327,429,54,2495,506,86,130,3224,62,49,34,6,153,141,14,18,321,4,3,0,0,7,10,0,0,19,69,48,34,6,163,152,14,18,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031105,1271,2718,516,33,4537,542,79,214,5371,47,4,10,0,57,25,0,0,79,71,32,11,0,115,22,0,9,148,115,39,15,0,172,45,3,13,224,6,0,0,0,12,28,0,0,38,0,0,0,0,0,0,0,0,0,19,0,0,0,19,17,0,0,28,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,21,0,0,0,29,38,0,3,70,8,0,0,0,9,16,0,13,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,9,16,0,13,27,0,0,0,0,0,0,0,0,0,1417,2762,535,33,4748,634,79,240,5703,1423,2863,577,39,4900,629,99,240,5863,107,33,19,0,158,98,5,4,270,34,13,3,0,54,16,0,6,80,141,45,22,0,214,113,8,14,350,0,0,0,0,0,3,0,3,7,7,3,5,0,19,8,0,0,24,4,0
505031106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031107,1070,1920,304,31,3320,538,85,134,4077,27,38,5,0,77,8,5,7,94,0,0,0,0,0,0,0,0,5,27,37,5,0,79,10,5,4,102,4,4,0,0,11,10,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,3,0,0,0,3,5,3,0,0,15,10,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1101,1963,310,34,3418,556,89,144,4205,963,2025,355,24,3373,605,79,115,4170,54,61,37,6,157,60,6,12,226,0,4,0,0,5,0,0,0,5,55,63,39,6,168,60,6,12,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031255,16,6,0,0,24,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,0,0,24,0,0,0,27,701,1072,247,22,2035,354,57,191,2643,60,56,37,6,165,64,3,23,250,0,0,0,0,0,0,0,0,0,60,56,37,6,165,63,3,23,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031256,52,102,21,0,169,47,5,21,246,0,5,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,104,21,0,176,47,5,21,246,59,85,18,3,161,40,15,25,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031257,259,230,102,3,589,192,26,51,860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,3,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,5,0,5,3,0,5,3,0,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,262,230,102,3,593,196,26,53,869,311,340,105,0,763,222,25,106,1118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031258,454,528,176,10,1168,279,34,73,1557,7,5,4,0,13,5,0,0,20,0,0,0,0,0,0,0,0,0,7,5,4,0,13,5,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453,533,178,10,1174,289,37,70,1575,795,1103,352,17,2263,468,68,211,3022,16,14,13,0,38,28,3,8,79,4,0,5,0,7,5,0,0,13,15,13,14,0,43,34,4,7,94,5,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
505031303,860,1422,268,25,2574,377,64,91,3112,25,8,14,3,48,32,0,0,91,4,9,3,0,19,10,0,0,25,29,16,13,3,65,39,0,5,112,8,7,3,0,21,3,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,3,0,0,3,11,7,3,0,22,8,0,0,30,39,0,0,0,44,48,0,6,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,44,48,0,6,99,0,0,0,0,0,0,0,0,0,941,1446,295,34,2710,478,64,102,3356,944,1567,295,40,2844,459,85,106,3496,127,102,86,5,316,126,11,18,472,4,4,0,0,5,0,0,0,8,128,109,86,5,324,125,10,18,480,0,0,0,0,0,7,6,3,11,0,0,0,0,0,0,0,0,0,0,0
505031304,459,1216,184,21,1883,180,24,40,2120,26,34,19,5,85,18,11,0,115,4,13,0,0,19,0,0,0,20,28,44,20,8,105,18,11,3,131,11,9,5,0,17,8,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,11,9,5,0,17,8,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496,1270,212,29,2002,205,29,43,2274,834,1977,281,32,3124,282,58,125,3587,39,51,26,0,121,41,10,7,184,0,11,0,0,11,3,0,0,12,43,59,26,0,134,45,10,7,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031305,725,1667,208,32,2637,312,46,54,3047,119,194,46,5,360,98,9,14,487,30,44,15,0,87,17,3,7,109,149,237,60,5,453,115,11,21,600,0,0,3,0,4,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,4,3,0,4,4,0,0,11,8,3,3,0,14,14,0,32,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,0,14,13,0,32,58,0,0,0,0,0,0,0,0,0,885,1918,272,35,3107,444,58,100,3715,690,1929,317,32,2967,349,48,77,3434,167,158,51,6,383,191,13,28,611,20,42,12,0,82,16,3,8,111,189,204,61,6,463,211,13,37,726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031306,1285,1517,519,59,3380,748,116,145,4381,59,21,29,0,115,93,8,8,220,9,15,0,0,27,0,0,0,25,64,36,29,3,135,93,8,9,247,49,0,0,0,47,148,5,3,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,49,0,0,0,47,148,5,3,208,23,0,0,0,25,101,0,17,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,25,101,0,15,141,0,0,0,0,0,0,0,0,0,1422,1557,546,65,3595,1089,128,167,4977,1302,1673,484,53,3520,746,159,173,4593,135,63,59,10,266,264,14,32,573,0,0,0,0,0,0,0,4,3,135,63,58,10,264,262,14,35,581,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
506011110,1128,1384,904,74,3486,1198,182,278,5144,126,50,72,10,259,303,29,34,631,5,0,0,0,4,32,0,0,42,132,54,74,10,269,339,34,37,671,105,62,95,6,269,265,29,39,598,6,0,3,0,8,4,0,0,11,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,105,65,97,6,273,266,29,42,609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,1367,1501,1081,87,4029,1808,240,354,6432,1169,1615,1043,90,3914,1170,190,392,5673,295,185,229,16,727,704,50,170,1659,4,0,9,0,11,17,0,5,39,302,189,237,20,740,720,47,179,1688,14,12,6,0,43,49,7,14,103,3,5,9,0,18,17,0,8,45,0,0
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,391,577,281,25,1277,331,59,81,1745,19,11,15,0,48,59,3,5,115,0,4,0,0,4,0,0,0,8,19,16,15,0,51,59,3,10,125,0,0,3,0,9,9,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,3,0,3,0,10,9,0,0,22,3,0,0,0,4,24,0,11,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,24,0,11,46,0,0,0,0,0,0,0,0,0,423,593,299,25,1345,417,65,95,1924,426,628,283,27,1359,405,82,92,1929,23,16,13,0,54,53,6,6,115,9,3,0,0,6,0,0,0,10,27,22,13,0,64,53,6,9,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011114,927,984,436,40,2376,682,79,176,3305,31,29,42,3,101,59,12,8,177,0,0,0,0,0,3,0,0,3,31,29,41,3,104,58,12,8,182,67,44,66,8,179,170,16,19,386,0,0,3,0,8,11,0,7,25,0,0,0,0,0,4,0,0,4,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,3,71,47,68,8,188,181,20,22,412,3,0,0,0,9,27,0,13,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,28,0,13,47,0,0,0,0,0,0,0,0,3,1030,1054,541,51,2671,947,112,222,3954,870,1002,442,41,2348,728,94,219,3397,100,99,109,7,314,254,19,31,616,0,0,0,0,3,0,0,0,0,103,99,109,7,318,258,19,31,621,4,0,10,0,15,35,0,8,56,9,0,7,0,16,12,0,0,26,0,0
506011115,923,937,195,12,2073,397,44,107,2623,3,0,0,0,3,3,0,0,10,0,0,0,0,0,0,0,4,9,3,0,0,0,4,0,0,5,15,5,0,0,0,10,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,5,5,0,0,0,10,0,0,0,12,7,0,0,0,6,17,0,0,24,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,7,8,3,5,0,13,17,0,0,30,0,0,0,0,0,0,0,0,0,942,941,205,12,2100,421,44,117,2679,982,974,205,19,2186,456,56,148,2840,8,5,7,0,22,14,4,3,40,0,0,0,0,0,0,0,0,0,8,5,7,0,22,14,4,3,40,12,5,0,0,12,8,0,0,15,0,0,0,0,0,0,0,0,0,0,0
506011116,805,986,182,13,1994,276,36,51,2358,4,0,0,0,4,28,0,0,34,0,0,0,0,0,0,0,0,0,4,0,0,0,4,28,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,813,984,182,14,2008,303,36,49,2400,822,970,200,15,2006,373,29,112,2521,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011117,607,1112,417,24,2157,355,75,128,2721,63,82,49,0,201,101,7,15,324,0,0,0,0,0,0,0,0,0,63,82,49,0,201,104,7,15,324,10,10,7,0,31,17,3,8,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,10,10,7,0,31,17,3,8,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,678,1202,481,30,2391,484,86,154,3104,626,1389,426,48,2495,445,87,159,3187,32,37,26,8,104,97,4,12,210,0,0,0,0,0,0,0,0,0,32,37,26,8,104,97,4,12,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011307,339,638,74,12,1065,106,33,26,1234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339,638,74,12,1065,106,33,26,1234,569,1221,203,29,2019,248,52,65,2391,159,238,57,6,463,108,19,17,611,3,16,0,0,21,3,0,0,25,166,251,57,6,479,118,19,17,633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011308,424,500,94,25,1047,145,36,40,1269,6,0,4,0,9,5,0,0,16,0,0,0,0,0,0,0,0,0,6,0,4,0,9,5,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,430,505,101,25,1059,156,37,46,1296,817,1662,225,47,2750,318,75,82,3230,37,24,14,4,78,15,8,6,119,4,0,0,0,5,0,0,0,3,38,26,17,4,85,19,6,6,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021118,1038,1099,451,77,2664,880,252,296,4088,175,101,68,18,356,420,57,66,896,51,21,11,10,94,36,13,15,163,225,120,82,24,452,460,70,82,1054,34,15,12,0,65,84,10,25,182,11,8,3,0,20,3,0,3,25,13,3,0,0,16,4,3,4,22,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,52,28,22,0,99,90,15,31,233,3,0,0,0,4,5,0,33,51,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,3,0,0,0,3,8,0,41,57,3,0,0,0,10,12,3,0,16,1323,1246,551,100,3224,1447,339,444,5455,1062,1169,427,84,2743,948,277,295,4270,126,89,69,12,300,321,34,115,775,133,65,32,6,237,111,42,68,452,264,150,100,19,538,427,82,180,1228,29,11,6,0,44,53,7,12,117,0,0,3,0,5,0,0,7,11,18,5
506021119,1015,1012,375,108,2509,1027,316,189,4043,306,191,126,38,664,441,145,84,1332,40,47,11,10,122,50,13,9,195,346,242,140,53,782,492,159,88,1521,136,79,35,13,262,260,48,47,612,33,12,8,9,59,80,15,36,193,21,0,0,0,26,53,0,13,88,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,192,95,43,16,347,395,66,99,904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1559,1347,559,172,3634,1911,542,376,6466,1117,1156,365,90,2723,952,355,291,4323,346,231,127,42,745,540,129,138,1558,55,25,8,9,99,29,26,12,164,396,256,134,49,836,574,159,153,1721,126,66,31,16,243,155,30,37,464,80,14,4,13,118,102,25,59,304,18,3
506021120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
