SA2_CODE_2021,C11_Aus_BP_B_OS,C11_Aus_Fa_O_B_OS,C11_Aus_Mo_O_B_OS,C11_Aus_BP_B_Aus,C11_Aus_Bplace_NS,C11_Aus_Tot_resp,C11_Aus_Ab_BP_B_OS,C11_Aus_Ab_Fa_O_B_OS,C11_Aus_Ab_Mo_O_B_OS,C11_Aus_Ab_BP_B_Aus,C11_Aus_Abor_Bplace_NS,C11_Aus_Abor_Tot_respons,C11_Chi_BP_B_OS,C11_Chi_Fa_O_B_OS,C11_Chi_Mo_O_B_OS,C11_Chi_BP_B_Aus,C11_Chi_Bplace_NS,C11_Chi_Tot_resp,C11_Cro_BP_B_OS,C11_Cro_Fa_O_B_OS,C11_Cro_Mo_O_B_OS,C11_Cro_BP_B_Aus,C11_Cro_Bplace_NS,C11_Cro_Tot_resp,C11_Dut_BP_B_OS,C11_Dut_Fa_O_B_OS,C11_Dut_Mo_O_B_OS,C11_Dut_BP_B_Aus,C11_Dut_Bplace_NS,C11_Dut_Tot_resp,C11_Eng_BP_B_OS,C11_Eng_Fa_O_B_OS,C11_Eng_Mo_O_B_OS,C11_Eng_BP_B_Aus,C11_Eng_Bplace_NS,C11_Eng_Tot_resp,C11_Fil_BP_B_OS,C11_Fil_Fa_O_B_OS,C11_Fil_Mo_O_B_OS,C11_Fil_BP_B_Aus,C11_Fil_Bplace_NS,C11_Fil_Tot_resp,C11_Fre_BP_B_OS,C11_Fre_Fa_O_B_OS,C11_Fre_Mo_O_B_OS,C11_Fre_BP_B_Aus,C11_Fre_Bplace_NS,C11_Fre_Tot_resp,C11_Ger_BP_B_OS,C11_Ger_Fa_O_B_OS,C11_Ger_Mo_O_B_OS,C11_Ger_BP_B_Aus,C11_Ger_Bplace_NS,C11_Ger_Tot_resp,C11_Gre_BP_B_OS,C11_Gre_Fa_O_B_OS,C11_Gre_Mo_O_B_OS,C11_Gre_BP_B_Aus,C11_Gre_Bplace_NS,C11_Gre_Tot_resp,C11_Hun_BP_B_OS,C11_Hun_Fa_O_B_OS,C11_Hun_Mo_O_B_OS,C11_Hun_BP_B_Aus,C11_Hun_Bplace_NS,C11_Hun_Tot_resp,C11_Ind_BP_B_OS,C11_Ind_Fa_O_B_OS,C11_Ind_Mo_O_B_OS,C11_Ind_BP_B_Aus,C11_Ind_Bplace_NS,C11_Ind_Tot_resp,C11_Iri_BP_B_OS,C11_Iri_Fa_O_B_OS,C11_Iri_Mo_O_B_OS,C11_Iri_BP_B_Aus,C11_Iri_Bplace_NS,C11_Iri_Tot_resp,C11_Ita_BP_B_OS,C11_Ita_Fa_O_B_OS,C11_Ita_Mo_O_B_OS,C11_Ita_BP_B_Aus,C11_Ita_Bplace_NS,C11_Ita_Tot_resp,C11_Kor_BP_B_OS,C11_Kor_Fa_O_B_OS,C11_Kor_Mo_O_B_OS,C11_Kor_BP_B_Aus,C11_Kor_Bplace_NS,C11_Kor_Tot_resp,C11_Leb_BP_B_OS,C11_Leb_Fa_O_B_OS,C11_Leb_Mo_O_B_OS,C11_Leb_BP_B_Aus,C11_Leb_Bplace_NS,C11_Leb_Tot_resp,C11_Mac_BP_B_OS,C11_Mac_Fa_O_B_OS,C11_Mac_Mo_O_B_OS,C11_Mac_BP_B_Aus,C11_Mac_Bplace_NS,C11_Mac_Tot_resp,C11_Mal_BP_B_OS,C11_Mal_Fa_O_B_OS,C11_Mal_Mo_O_B_OS,C11_Mal_BP_B_Aus,C11_Mal_Bplace_NS,C11_Mal_Tot_resp,C11_Mao_BP_B_OS,C11_Mao_Fa_O_B_OS,C11_Mao_Mo_O_B_OS,C11_Mao_BP_B_Aus,C11_Mao_Bplace_NS,C11_Mao_Tot_resp,C11_NZ_BP_B_OS,C11_NZ_Fa_O_B_OS,C11_NZ_Mo_O_B_OS,C11_NZ_BP_B_Aus,C11_NZ_Bplace_NS,C11_NZ_Tot_resp,C11_Pol_BP_B_OS,C11_Pol_Fa_O_B_OS,C11_Pol_Mo_O_B_OS,C11_Pol_BP_B_Aus,C11_Pol_Bplace_NS,C11_Pol_Tot_resp,C11_Rus_BP_B_OS,C11_Rus_Fa_O_B_OS,C11_Rus_Mo_O_B_OS,C11_Rus_BP_B_Aus,C11_Rus_Birthplac_ns,C11_Rus_Tot_resp,C11_Sam_BP_B_OS,C11_Sam_Fa_O_B_OS,C11_Sam_Mo_O_B_OS,C11_Sam_BP_B_Aus,C11_Sam_Birthplac_ns,C11_Sam_Tot_resp,C11_Sco_BP_B_OS,C11_Sco_Fa_O_B_OS,C11_Sco_Mo_O_B_OS,C11_Sco_BP_B_Aus,C11_Sco_Birthplac_ns,C11_Sco_Tot_resp,C11_Ser_BP_B_OS,C11_Ser_Fa_O_B_OS,C11_Ser_Mo_O_B_OS,C11_Ser_BP_B_Aus,C11_Ser_Bplace_NS,C11_Ser_Tot_resp,C11_SAf_BP_B_OS,C11_SAf_Fa_O_B_OS,C11_SAf_Mo_O_B_OS,C11_SAf_BP_B_Aus,C11_SAf_Bplace_NS,C11_SAf_Tot_resp,C11_Span_BP_B_OS,C11_Span_Fa_O_B_OS,C11_Span_Mo_O_B_OS,C11_Span_BP_B_Aus,C11_Span_Bplace_NS,C11_Span_Tot_resp,C11_SriL_BP_B_OS,C11_SriL_Fa_O_B_OS,C11_SriL_Mo_O_B_OS,C11_SriL_BP_B_Aus,C11_SriL_Bplace_NS,C11_SriL_Tot_resp,C11_Viet_BP_B_OS,C11_Viet_Fa_O_B_OS,C11_Viet_Mo_O_B_OS,C11_Viet_BP_B_Aus,C11_Viet_Bplace_NS,C11_Viet_Tot_resp,C11_Wel_BP_B_OS,C11_Wel_Fa_O_B_OS,C11_Wel_Mo_O_B_OS,C11_Wel_BP_B_Aus,C11_Wel_Bplace_NS,C11_Wel_Tot_resp,C11_Oth_BP_B_OS,C11_Oth_Fa_O_B_OS,C11_Oth_Mo_O_B_OS,C11_Oth_BP_B_Aus,C11_Oth_Bplace_NS,C11_Oth_Tot_resp,C11_Anc_ns_BP_B_OS,C11_Anc_ns_Fa_O_B_OS,C11_Anc_ns_Mo_O_B_OS,C11_Anc_ns_BP_B_Aus,C11_Anc_ns_Bplace_NS,C11_Anc_NS_Tot_resp,C11_Tot_P_BP_B_OS,C11_Tot_P_Fa_O_B_OS,C11_Tot_P_Mo_O_B_OS,C11_Tot_P_BP_B_Aus,C11_Tot_P_Bplace_NS,C11_Tot_P_Tot_resp,C16_Aus_BP_B_OS,C16_Aus_Fa_O_B_OS
506021311,80,304,214,1424,69,2101,0,0,0,33,8,41,584,3,10,7,16,617,17,11,6,6,0,42,47,43,12,25,0,121,846,300,197,1030,54,2423,134,0,8,0,0,145,34,4,3,8,0,50,92,28,11,98,6,225,14,6,3,10,0,27,19,4,3,0,0,18,279,7,0,3,11,302,208,64,34,334,11,650,168,52,21,102,5,345,75,0,0,0,0,77,14,4,3,0,0,21,15,0,4,3,0,22,5,3,0,0,0,14,75,9,6,0,0,83,66,16,10,7,0,102,77,5,4,9,0,102,35,3,0,0,0,34,19,0,0,0,0,19,215,52,48,217,9,548,3,0,4,0,0,9,40,5,9,0,0,50,24,0,0,13,0,32,45,4,0,0,0,50,71,0,5,0,0,73,25,3,5,15,4,45,1097,60,48,58,29,1285,68,5,3,74,690,847,3936,595,405,2585,878,8400,85,326
506031124,140,578,458,2690,131,3984,0,0,0,48,0,48,2960,18,42,21,52,3087,45,7,4,19,0,79,209,53,25,93,7,391,1900,550,376,1924,124,4869,215,6,7,0,3,233,89,11,5,16,7,125,139,45,32,177,9,396,34,9,3,16,6,65,19,4,0,5,0,25,728,16,9,0,20,767,381,120,70,567,22,1159,365,98,31,206,13,716,139,0,0,0,3,142,24,0,4,5,7,48,4,0,0,8,0,16,15,0,0,7,0,26,44,5,0,3,0,53,120,47,22,3,5,194,75,7,9,18,0,109,20,3,0,6,0,27,17,4,0,0,0,19,399,94,83,456,18,1048,18,0,0,3,0,20,70,4,5,0,0,81,35,0,0,8,0,47,110,0,0,0,0,107,165,3,0,0,6,171,60,18,14,33,0,128,3140,89,112,95,75,3519,241,18,20,98,1751,2120,10718,1098,802,4748,2196,19557,177,517
506031125,95,423,327,1754,32,2634,0,0,0,0,0,4,1529,24,23,17,21,1611,18,4,0,17,0,39,124,33,15,46,0,217,1422,371,275,1212,29,3306,57,0,4,0,0,59,26,0,3,8,0,41,107,19,9,91,0,223,14,0,5,10,0,28,6,0,0,0,0,8,504,15,10,6,5,539,237,58,46,266,3,604,176,63,28,159,4,426,35,0,0,0,6,42,43,4,0,0,0,43,3,0,0,8,0,9,9,3,0,3,0,21,45,0,0,0,0,50,72,14,3,4,3,98,37,11,11,5,4,69,10,0,0,3,0,19,8,0,0,0,0,8,281,72,54,256,9,683,14,0,5,6,0,21,181,7,5,0,0,199,19,4,0,6,0,31,79,0,0,3,0,90,24,0,0,0,0,25,54,7,10,11,0,79,1061,81,88,49,17,1299,70,7,3,38,196,305,5591,729,528,2991,309,10155,94,404
506031126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031127,158,379,309,1770,73,2696,0,0,0,60,5,77,1586,16,11,7,33,1650,36,8,0,12,0,61,108,26,22,47,7,209,1323,370,275,1267,79,3318,489,4,23,6,6,531,33,3,4,18,0,56,101,22,23,90,5,236,14,8,0,10,0,34,16,0,0,0,0,21,940,5,11,4,9,972,239,51,32,326,9,658,487,91,49,233,17,878,137,0,5,0,0,141,43,10,9,5,0,64,3,0,0,5,0,9,4,0,0,0,0,11,132,7,6,3,5,152,77,16,10,3,0,107,86,8,0,18,4,121,24,6,0,3,0,35,24,0,0,0,0,29,289,70,53,232,13,652,25,0,0,0,0,27,56,11,0,0,0,69,18,0,0,3,0,30,139,0,6,0,0,140,115,4,0,0,9,122,52,6,3,9,0,75,3050,100,109,76,78,3408,232,9,13,46,1036,1341,9081,772,605,3149,1344,14951,297,387
506031128,131,557,464,2501,76,3731,0,4,0,17,0,24,1604,18,38,12,25,1701,14,0,6,11,0,37,160,39,42,63,0,305,2090,487,401,1762,56,4797,132,7,7,5,0,152,34,6,0,17,0,63,132,23,24,132,7,324,24,5,5,13,0,55,27,3,4,4,3,40,380,16,10,8,6,419,386,68,53,511,9,1027,157,55,20,137,6,378,67,0,6,0,0,74,16,3,0,3,0,25,8,0,0,4,0,11,18,7,3,9,0,37,141,10,10,0,7,167,97,27,6,5,4,141,75,11,0,23,3,111,24,0,0,3,0,30,15,0,0,0,0,15,445,100,106,458,15,1116,9,0,3,0,0,17,99,7,13,0,0,110,40,0,5,4,0,49,62,0,0,0,0,72,51,5,0,0,0,51,69,8,7,18,7,115,1280,81,70,59,30,1519,115,11,10,78,478,693,6835,945,784,4278,687,13538,133,518
506031129,97,575,391,2267,42,3376,0,4,0,3,0,12,1564,14,34,18,30,1658,24,7,0,21,0,59,169,40,20,34,0,264,1800,536,344,1700,66,4444,96,0,7,0,10,111,45,10,5,21,0,80,157,29,25,118,4,327,25,0,0,13,0,40,17,0,0,0,0,21,636,14,3,11,17,681,255,88,59,480,8,887,172,56,26,104,8,361,139,0,0,4,3,137,12,4,3,0,0,15,4,0,3,7,0,17,9,0,0,4,0,13,28,0,4,0,0,41,70,33,13,0,4,120,68,10,7,13,0,97,32,0,4,0,3,41,3,0,0,0,0,6,412,111,80,396,10,1014,5,0,0,0,0,8,144,6,9,4,0,157,30,0,3,3,0,37,172,3,0,0,0,176,41,0,0,0,0,39,54,14,8,21,0,99,1400,76,47,53,28,1606,76,15,13,53,530,693,6792,966,695,3976,732,13153,125,516
506031130,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,8,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,7,0,3,5,3,19,0,0
506031131,134,666,507,3237,100,4640,0,0,0,4,0,3,2719,38,50,15,37,2857,63,12,12,28,0,109,168,48,29,56,7,310,2125,548,389,2180,88,5324,79,0,6,0,5,91,52,0,0,11,0,73,141,32,17,179,12,386,38,10,8,34,0,87,26,5,7,9,0,39,1114,9,13,9,5,1148,399,107,70,611,11,1201,227,63,29,177,5,500,153,0,0,0,4,156,19,6,0,4,4,25,0,3,0,0,0,6,23,0,0,0,0,29,53,11,0,0,4,67,123,33,19,8,0,185,88,16,10,22,0,133,38,5,7,8,0,47,13,0,0,0,0,13,488,132,79,512,18,1224,11,0,0,0,0,9,186,7,3,4,4,196,44,0,6,9,0,61,188,6,13,6,0,208,57,3,5,0,0,65,83,14,8,21,0,127,1742,110,81,74,32,2032,183,11,19,95,295,599,9500,1115,814,5373,593,17390,135,606
506041132,173,642,480,3003,134,4435,0,7,0,80,5,96,1306,18,23,14,26,1387,55,7,5,6,0,72,188,53,35,78,14,372,1910,572,440,2081,166,5168,357,3,22,0,15,401,39,5,0,12,0,57,146,36,33,138,13,360,30,13,3,23,3,69,25,5,0,5,0,34,502,19,10,12,10,559,321,74,50,480,22,951,281,96,32,219,20,647,59,0,0,0,0,62,38,11,0,0,0,53,10,0,0,6,0,22,8,0,0,6,0,10,197,15,9,3,16,240,130,37,25,5,3,200,98,18,4,18,8,138,28,0,0,0,0,33,5,0,0,0,4,4,342,131,83,410,20,986,42,0,3,5,0,49,79,6,0,8,0,87,44,0,4,11,3,59,89,0,0,0,0,100,127,6,3,0,4,136,54,8,12,24,0,97,3029,146,93,123,124,3520,234,14,21,155,1086,1511,8831,1179,846,5178,1578,17616,307,559
506041133,200,746,545,2935,65,4489,0,6,0,15,7,19,2701,24,43,25,45,2835,33,13,0,25,0,67,216,57,33,69,8,377,2801,579,477,1784,119,5765,170,3,16,0,11,200,45,3,5,12,0,67,140,31,21,144,3,346,32,4,5,16,0,54,20,5,5,7,0,27,1239,18,16,18,23,1315,417,98,62,401,20,990,295,127,55,308,15,803,70,0,0,0,3,77,73,13,9,0,0,93,14,4,0,8,0,26,21,3,3,13,0,37,116,9,9,0,4,143,133,28,19,8,7,192,62,3,9,7,0,87,14,0,0,6,0,22,18,0,0,0,0,18,651,106,69,394,21,1238,36,0,0,0,0,42,500,9,8,4,0,531,46,3,3,8,0,59,130,4,0,3,0,141,78,0,9,0,0,85,105,13,8,17,5,140,2546,133,112,130,62,2981,159,22,22,71,1664,1939,11590,1252,943,4737,1997,20510,284,676
506041134,215,908,751,4314,191,6382,0,0,8,87,0,93,297,3,8,15,9,342,45,3,3,16,0,68,240,64,53,93,11,454,2994,850,647,2819,181,7493,170,6,12,0,0,184,37,5,11,17,3,75,155,56,26,191,4,433,18,15,8,9,0,46,17,7,0,4,0,28,418,8,12,12,12,460,407,139,110,680,31,1355,181,71,21,205,19,487,12,0,0,0,0,14,21,5,0,4,4,30,8,4,0,7,0,16,18,8,0,18,0,44,298,23,12,5,6,344,175,42,33,6,11,267,60,17,4,29,8,115,26,5,3,3,0,33,35,7,0,0,5,50,570,175,122,592,26,1489,24,0,0,7,0,30,104,10,9,0,8,135,47,0,0,17,3,77,22,10,5,0,0,36,24,4,0,0,0,25,102,8,21,28,0,162,1571,114,102,121,45,1946,228,34,19,240,1561,2085,7297,1566,1203,7082,2029,19172,331,891
506041135,166,684,531,3238,106,4720,0,0,0,26,0,27,751,19,28,12,10,824,19,0,9,24,0,50,154,56,37,80,5,320,2426,629,541,1980,116,5693,124,0,9,0,0,136,52,3,0,19,0,75,126,41,34,157,8,365,13,6,0,10,0,24,12,6,0,5,0,20,450,25,16,11,0,500,366,85,58,472,21,998,173,79,60,273,3,593,4,0,0,0,0,4,37,13,4,0,0,59,4,0,0,0,0,3,22,8,0,5,0,37,179,8,10,0,7,207,115,40,15,5,4,178,40,9,16,31,0,93,11,0,0,3,0,20,13,0,0,0,3,18,394,106,86,406,14,1006,12,0,0,3,0,11,244,9,0,4,4,260,33,3,9,8,0,45,43,3,0,4,0,55,13,0,0,0,0,13,54,7,6,24,0,90,1410,119,64,100,32,1727,111,17,15,91,499,733,6462,1183,921,5195,756,14529,248,693
506041136,120,511,415,2399,84,3536,0,3,4,63,0,78,232,8,3,8,4,249,41,7,3,14,0,67,169,45,23,71,7,315,1565,468,351,1665,98,4143,229,0,8,0,0,238,32,7,9,5,0,48,101,29,23,138,11,309,14,3,0,11,0,27,24,10,0,8,0,39,338,10,5,7,0,361,254,60,42,368,16,738,271,70,24,162,12,540,15,0,0,0,0,13,27,0,0,0,0,31,11,0,0,8,0,18,13,5,4,0,0,19,146,9,16,10,6,178,83,22,20,3,3,136,53,14,7,15,0,88,10,4,0,3,0,15,13,0,0,0,0,13,273,104,72,363,17,834,23,9,0,6,0,33,50,7,3,0,0,65,21,3,0,5,0,36,16,0,0,0,0,19,36,0,0,0,0,45,45,17,6,10,0,76,1392,90,63,81,42,1669,150,26,3,111,767,1059,5057,925,652,4147,1020,11798,252,514
506041137,247,1007,737,4435,209,6635,0,5,0,53,11,73,1588,32,45,21,41,1724,38,7,5,17,9,75,301,58,43,109,14,520,3630,906,722,2909,204,8373,299,0,16,0,7,321,70,7,4,18,0,96,219,40,40,182,9,486,39,8,10,17,0,80,35,5,0,5,0,42,637,16,15,12,10,688,619,139,85,741,31,1618,369,99,55,311,27,861,39,0,0,0,0,39,62,7,13,0,0,78,6,0,0,7,0,10,14,5,0,8,0,27,275,23,13,0,23,334,193,65,27,5,5,289,92,17,10,40,5,168,25,0,0,5,0,28,24,0,0,0,0,26,771,194,149,614,18,1747,19,0,0,0,0,22,197,17,8,0,9,218,44,11,0,17,0,69,42,6,0,0,4,48,109,5,0,0,5,119,113,22,19,34,0,188,2587,174,134,146,83,3114,192,35,17,157,860,1254,11088,1759,1343,7352,1425,22967,308,970
506051138,105,775,531,4155,97,5651,0,6,0,42,5,50,288,18,5,15,4,329,27,8,3,9,0,51,197,46,45,84,0,382,2305,676,487,2575,124,6170,192,0,21,0,7,225,49,9,3,14,0,73,175,60,33,234,8,506,27,5,0,29,0,59,42,4,3,4,0,63,287,18,9,10,3,335,401,115,72,676,19,1275,238,110,42,263,13,673,8,0,0,0,0,8,8,5,0,0,0,23,0,0,0,5,0,10,21,3,0,6,0,37,174,4,9,5,5,197,149,42,22,11,6,224,91,16,12,39,3,159,14,0,0,7,0,14,18,0,0,0,0,19,482,122,123,586,18,1334,15,0,0,0,0,18,104,6,3,9,0,122,22,0,0,16,0,32,23,0,0,0,0,24,15,0,0,0,0,25,63,12,6,18,3,102,1231,125,77,157,40,1629,115,23,14,158,760,1067,5803,1358,923,6805,1050,15935,242,867
506051139,100,595,457,3322,108,4585,0,0,3,28,5,31,72,9,3,0,0,92,30,9,3,25,5,64,131,45,26,60,3,261,1728,537,432,2235,114,5047,131,0,4,3,6,144,18,4,0,16,0,43,99,56,25,141,6,326,17,9,0,11,0,34,21,5,4,4,0,30,58,11,15,6,3,94,265,95,72,510,15,965,185,85,50,251,6,569,5,0,0,0,0,5,4,5,0,4,0,15,0,0,0,0,0,4,13,6,0,8,0,25,171,7,11,0,10,199,133,20,12,4,5,177,53,10,9,33,3,102,19,0,0,10,0,23,6,0,0,0,0,6,330,129,85,488,20,1058,23,0,0,0,0,23,46,7,4,0,0,65,18,5,0,7,0,35,7,0,0,0,0,11,12,0,0,0,0,14,66,16,8,28,4,114,482,86,64,87,28,742,43,18,12,112,665,851,3516,1057,792,5467,944,11781,126,651
506051140,120,779,576,3311,97,4882,0,5,0,14,0,16,74,5,24,16,0,120,46,22,8,22,3,105,228,51,24,64,11,374,3277,704,515,2349,134,6984,20,0,0,0,0,30,60,11,3,21,0,95,185,46,22,178,7,452,21,6,6,17,0,53,26,3,0,3,0,36,88,24,7,3,0,122,562,112,83,608,24,1392,370,117,38,288,16,827,4,0,0,0,0,3,4,4,0,6,0,9,7,0,0,0,0,11,6,0,3,6,0,20,45,12,0,0,0,56,140,47,27,3,4,218,95,11,6,28,0,131,15,3,0,5,0,18,3,0,0,0,0,3,647,138,113,608,15,1518,15,0,5,3,0,29,112,9,13,0,0,141,16,6,0,5,0,33,10,4,0,0,0,12,10,0,0,0,0,7,105,19,4,39,4,172,611,94,80,97,25,905,64,16,9,101,481,676,5781,1360,932,5703,750,14523,103,811
506051141,95,658,485,2725,47,4005,0,0,0,11,0,11,57,7,10,8,0,79,38,14,6,17,0,84,188,37,35,55,0,319,2139,580,439,1710,87,4955,33,4,6,3,0,46,49,6,4,9,6,75,145,40,27,152,14,373,9,6,0,10,0,32,11,3,0,4,0,21,57,3,4,10,0,73,372,86,68,554,20,1098,483,131,71,364,16,1066,6,0,0,0,0,3,21,5,0,0,0,19,11,0,0,4,0,9,17,0,0,0,0,22,25,10,5,4,0,32,97,44,19,3,0,164,60,3,4,26,0,98,17,3,4,3,0,31,4,0,0,0,0,4,438,101,86,479,14,1123,16,0,3,0,0,21,128,5,3,0,4,141,14,0,0,12,0,25,6,4,0,3,0,11,9,0,0,0,0,9,68,10,9,17,0,106,432,59,61,98,18,674,38,3,14,80,498,632,4120,1089,805,4646,662,11323,77,614
506061142,80,451,366,2207,47,3154,0,0,0,22,0,22,40,0,3,6,0,52,8,3,0,14,0,24,267,48,49,165,4,527,1531,448,405,1464,83,3926,14,0,6,0,0,20,20,0,8,3,0,37,63,26,17,96,0,201,7,7,0,5,0,19,5,0,0,0,0,9,33,15,0,7,0,64,198,59,45,300,5,601,94,41,28,150,12,320,0,0,0,0,0,0,9,0,0,3,0,9,0,0,0,5,0,9,8,6,0,0,0,15,73,5,0,0,3,81,82,18,4,3,0,114,17,5,6,12,7,40,5,0,0,0,0,3,6,0,0,0,0,7,252,77,41,235,9,617,3,0,0,0,0,3,56,9,8,0,6,78,11,6,0,4,0,21,3,3,0,0,0,5,0,0,0,0,0,5,49,9,10,15,3,89,271,49,37,69,9,436,50,16,11,88,305,464,2691,778,634,3596,451,8158,205,852
506061143,43,316,256,1679,46,2335,0,0,0,3,0,5,25,0,3,0,0,30,16,0,0,10,0,26,138,48,42,73,8,311,965,295,250,1049,65,2625,10,0,0,0,0,10,15,0,0,10,0,28,54,18,14,67,4,162,5,0,0,7,0,11,6,0,0,0,0,9,11,0,0,3,0,20,124,32,27,220,7,415,89,28,18,108,6,252,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,26,3,0,0,0,29,42,11,17,0,4,74,20,6,11,9,0,44,3,0,0,3,0,10,0,0,0,0,0,0,161,50,38,199,7,459,0,0,0,0,0,0,35,0,3,0,0,36,9,0,0,4,0,10,9,0,0,0,0,10,10,0,0,0,0,8,20,0,4,5,0,31,160,52,24,38,5,286,24,12,10,58,189,301,1680,544,450,2706,314,5686,60,377
506061144,32,188,187,1108,27,1540,0,5,0,4,0,8,8,0,0,4,0,15,5,0,0,3,0,3,73,12,0,16,0,103,658,188,176,718,39,1779,3,0,0,0,0,6,8,4,0,4,0,17,38,3,16,55,3,106,3,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,3,88,28,10,173,14,307,49,12,12,38,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,10,16,5,0,0,0,22,23,3,7,0,0,39,11,0,0,7,0,14,0,0,0,0,0,4,0,0,0,0,0,0,125,43,22,168,5,363,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,3,0,3,0,0,0,0,0,0,4,0,0,0,0,4,24,7,5,18,0,50,85,14,21,21,3,148,14,3,0,40,401,466,1086,324,279,1798,472,3955,36,192
506071145,81,479,434,2782,60,3831,0,0,0,14,0,14,863,15,23,16,23,931,48,16,4,39,0,105,127,44,28,57,0,258,1601,477,443,2114,66,4696,100,0,15,9,0,121,68,9,9,19,0,101,136,28,26,173,0,358,71,9,15,31,0,134,23,0,0,4,0,32,304,15,0,0,4,329,362,113,64,796,16,1347,250,73,31,251,6,611,118,0,0,0,0,123,16,3,3,0,0,23,15,5,0,4,0,22,20,3,0,4,0,27,29,0,0,0,0,28,79,23,16,0,0,126,108,3,7,35,0,155,48,0,5,5,0,63,3,0,0,0,0,3,412,100,87,587,15,1203,15,3,0,3,0,22,148,11,6,5,0,162,34,4,0,10,0,52,53,0,0,0,0,57,41,0,0,0,3,42,61,12,12,37,0,113,1309,94,76,87,27,1600,95,10,9,74,761,947,5635,936,782,5108,944,13401,93,527
506071146,72,417,358,2084,74,3003,0,3,0,31,0,40,1333,21,32,13,22,1415,48,16,4,38,0,104,105,26,16,41,9,190,1032,362,264,1632,51,3343,57,4,7,0,0,65,59,0,10,8,0,81,87,25,20,109,3,238,28,4,0,16,0,46,21,9,3,0,0,28,272,4,12,5,6,298,228,71,61,542,8,909,219,78,26,181,9,512,51,0,0,0,0,55,15,0,0,0,8,24,5,4,0,6,0,13,11,7,0,4,0,18,13,3,4,0,0,20,39,15,16,4,0,78,88,9,4,13,0,114,16,0,0,0,0,15,0,0,0,0,0,0,253,94,68,391,15,831,8,0,5,0,0,17,64,0,5,0,0,70,29,0,0,8,0,40,45,0,3,0,0,48,59,0,0,0,0,58,57,8,9,19,0,105,1278,75,78,61,38,1531,70,16,10,57,635,790,4948,755,622,3792,856,10975,92,432
506071147,100,723,586,3149,70,4635,0,0,0,33,0,37,965,24,28,16,9,1039,47,7,9,52,0,117,157,39,28,55,3,291,2149,689,492,2484,84,5898,94,0,3,0,0,99,107,17,8,25,3,157,178,42,35,230,7,490,68,27,18,37,0,153,30,6,4,5,0,48,414,11,14,3,4,447,523,107,84,902,28,1643,326,85,48,260,19,745,92,0,0,0,3,95,12,3,0,12,0,32,8,4,4,16,0,33,7,8,3,3,0,18,44,4,16,0,0,66,133,47,24,10,5,212,98,15,13,20,0,151,30,8,0,13,0,53,9,0,0,0,0,6,569,133,118,655,23,1499,28,0,0,0,0,29,122,9,6,5,0,140,50,6,3,13,0,69,27,8,0,3,0,30,81,0,6,4,0,90,80,12,9,40,0,140,1461,121,106,121,22,1839,66,14,7,86,1086,1268,6877,1326,1000,5921,1318,16439,95,747
