SA2_CODE_2021,C11_CFNC_MR_0_299,C11_CFNC_MR_300_449,C11_CFNC_MR_450_599,C11_CFNC_MR_600_799,C11_CFNC_MR_800_999,C11_CFNC_MR_1000_1399,C11_CFNC_MR_1400_1799,C11_CFNC_MR_1800_2399,C11_CFNC_MR_2400_2999,C11_CFNC_MR_3000_3999,C11_CFNC_MR_4000over,C11_CFNC_MR_NS,C11_CFNC_Tot,C11_CF_Cu15DS_MR_0_299,C11_CF_Cu15DS_MR_300_449,C11_CF_Cu15DS_MR_450_599,C11_CF_Cu15DS_MR_600_799,C11_CF_Cu15DS_MR_800_999,C11_CF_Cu15DS_MR_1000_1399,C11_CF_Cu15DS_MR_1400_1799,C11_CF_Cu15DS_MR_1800_2399,C11_CF_Cu15DS_MR_2400_2999,C11_CF_Cu15DS_MR_3000_3999,C11_CF_Cu15DS_MR_4000over,C11_CF_Cu15DS_MR_NS,C11_CF_Cu15DS_Tot,C11_CF_Cu15NDS_MR_0_299,C11_CF_Cu15NDS_MR_300_449,C11_CF_Cu15NDS_MR_450_599,C11_CF_Cu15NDS_MR_600_799,C11_CF_Cu15NDS_MR_800_999,C11_CF_Cu15NDS_MR_1000_1399,C11_CF_Cu15NDS_MR_1400_1799,C11_CF_Cu15NDS_MR_1800_2399,C11_CF_Cu15NDS_MR_2400_2999,C11_CF_Cu15NDS_MR_3000_3999,C11_CF_Cu15NDS_MR_4000over,C11_CF_Cu15NDS_MR_NS,C11_CF_Cu15NDS_Tot,C11_CF_NCu15DS_MR_0_299,C11_CF_NCu15DS_MR_300_449,C11_CF_NCu15DS_MR_450_599,C11_CF_NCu15DS_MR_600_799,C11_CF_NCu15DS_MR_800_999,C11_CF_NCu15DS_MR_1000_1399,C11_CF_NCu15DS_MR_1400_1799,C11_CF_NCu15DS_MR_1800_2399,C11_CF_NCu15DS_MR_2400_2999,C11_CF_NCu15DS_MR_3000_3999,C11_CF_NCu15DS_MR_4000over,C11_CF_NCu15DS_MR_NS,C11_CF_NCu15DS_Tot,C11_CF_NDCO_MR_0_299,C11_CF_NDCO_MR_300_449,C11_CF_NDCO_MR_450_599,C11_CF_NDCO_MR_600_799,C11_CF_NDCO_MR_800_999,C11_CF_NDCO_MR_1000_1399,C11_CF_NDCO_MR_1400_1799,C11_CF_NDCO_MR_1800_2399,C11_CF_NDCO_MR_2400_2999,C11_CF_NDCO_MR_3000_3999,C11_CF_NDCO_MR_4000over,C11_CF_NDCO_MR_NS,C11_CF_NDCO_Tot,C11_CF_Tot_MR_0_299,C11_CF_Tot_MR_300_449,C11_CF_Tot_MR_450_599,C11_CF_Tot_MR_600_799,C11_CF_Tot_MR_800_999,C11_CF_Tot_MR_1000_1399,C11_CF_Tot_MR_1400_1799,C11_CF_Tot_MR_1800_2399,C11_CF_Tot_MR_2400_2999,C11_CF_Tot_MR_3000_3999,C11_CF_Tot_MR_4000over,C11_CF_Tot_MR_NS,C11_CF_Tot_Tot,C11_1PF_Cu15DS_MR_0_299,C11_1PF_Cu15DS_MR_300_449,C11_1PF_Cu15DS_MR_450_599,C11_1PF_Cu15DS_MR_600_799,C11_1PF_Cu15DS_MR_800_999,C11_1PF_Cu15DS_MR_1000_1399,C11_1PF_Cu15DS_MR_1400_1799,C11_1PF_Cu15DS_MR_1800_2399,C11_1PF_Cu15DS_MR_2400_2999,C11_1PF_Cu15DS_MR_3000_3999,C11_1PF_Cu15DS_MR_4000over,C11_1PF_Cu15DS_MR_NS,C11_1PF_Cu15DS_Tot,C11_1PF_CU15_NDS_MR_0_299,C11_1PF_CU15_NDS_MR_300_449,C11_1PF_CU15_NDS_MR_450_599,C11_1PF_CU15_NDS_MR_600_799,C11_1PF_CU15_NDS_MR_800_999,C11_1PF_CU15_NDS_MR_1000_1399,C11_1PF_CU15_NDS_MR_1400_1799,C11_1PF_CU15_NDS_MR_1800_2399,C11_1PF_CU15_NDS_MR_2400_2999,C11_1PF_CU15_NDS_MR_3000_3999,C11_1PF_CU15_NDS_MR_4000over,C11_1PF_CU15_NDS_MR_NS,C11_1PF_CU15_NDS_Tot,C11_1PF_NCu15DS_MR_0_299,C11_1PF_NCu15DS_MR_300_449,C11_1PF_NCu15DS_MR_450_599,C11_1PF_NCu15DS_MR_600_799,C11_1PF_NCu15DS_MR_800_999,C11_1PF_NCu15DS_MR_1000_1399,C11_1PF_NCu15DS_MR_1400_1799,C11_1PF_NCu15DS_MR_1800_2399,C11_1PF_NCu15DS_MR_2400_2999,C11_1PF_NCu15DS_MR_3000_3999,C11_1PF_NCu15DS_MR_4000over,C11_1PF_NCu15DS_MR_NS,C11_1PF_NCu15DS_Tot,C11_1PF_NDCO_MR_0_299,C11_1PF_NDCO_MR_300_449,C11_1PF_NDCO_MR_450_599,C11_1PF_NDCO_MR_600_799,C11_1PF_NDCO_MR_800_999,C11_1PF_NDCO_MR_1000_1399,C11_1PF_NDCO_MR_1400_1799,C11_1PF_NDCO_MR_1800_2399,C11_1PF_NDCO_MR_2400_2999,C11_1PF_NDCO_MR_3000_3999,C11_1PF_NDCO_MR_4000over,C11_1PF_NDCO_MR_NS,C11_1PF_NDCO_Tot,C11_1PF_Tot_MR_0_299,C11_1PF_Tot_MR_300_449,C11_1PF_Tot_MR_450_599,C11_1PF_Tot_MR_600_799,C11_1PF_Tot_MR_800_999,C11_1PF_Tot_MR_1000_1399,C11_1PF_Tot_MR_1400_1799,C11_1PF_Tot_MR_1800_2399,C11_1PF_Tot_MR_2400_2999,C11_1PF_Tot_MR_3000_3999,C11_1PF_Tot_MR_4000over,C11_1PF_Tot_MR_NS,C11_1PF_Tot_Tot,C11_Tot_MR_0_299,C11_Tot_MR_300_449,C11_Tot_MR_450_599,C11_Tot_MR_600_799,C11_Tot_MR_800_999,C11_Tot_MR_1000_1399,C11_Tot_MR_1400_1799,C11_Tot_MR_1800_2399,C11_Tot_MR_2400_2999,C11_Tot_MR_3000_3999,C11_Tot_MR_4000over,C11_Tot_MR_NS,C11_Tot_Tot,C16_CFNC_MR_0_299,C16_CFNC_MR_300_449,C16_CFNC_MR_450_599,C16_CFNC_MR_600_799,C16_CFNC_MR_800_999,C16_CFNC_MR_1000_1399,C16_CFNC_MR_1400_1799,C16_CFNC_MR_1800_2399,C16_CFNC_MR_2400_2999,C16_CFNC_MR_3000_3999,C16_CFNC_MR_4000over,C16_CFNC_MR_NS,C16_CFNC_Tot,C16_CF_Cu15DS_MR_0_299,C16_CF_Cu15DS_MR_300_449,C16_CF_Cu15DS_MR_450_599,C16_CF_Cu15DS_MR_600_799,C16_CF_Cu15DS_MR_800_999,C16_CF_Cu15DS_MR_1000_1399,C16_CF_Cu15DS_MR_1400_1799,C16_CF_Cu15DS_MR_1800_2399,C16_CF_Cu15DS_MR_2400_2999,C16_CF_Cu15DS_MR_3000_3999,C16_CF_Cu15DS_MR_4000over,C16_CF_Cu15DS_MR_NS,C16_CF_Cu15DS_Tot,C16_CF_Cu15NDS_MR_0_299,C16_CF_Cu15NDS_MR_300_449,C16_CF_Cu15NDS_MR_450_599,C16_CF_Cu15NDS_MR_600_799,C16_CF_Cu15NDS_MR_800_999,C16_CF_Cu15NDS_MR_1000_1399,C16_CF_Cu15NDS_MR_1400_1799,C16_CF_Cu15NDS_MR_1800_2399,C16_CF_Cu15NDS_MR_2400_2999,C16_CF_Cu15NDS_MR_3000_3999,C16_CF_Cu15NDS_MR_4000over,C16_CF_Cu15NDS_MR_NS,C16_CF_Cu15NDS_Tot,C16_CF_NCu15DS_MR_0_299,C16_CF_NCu15DS_MR_300_449,C16_CF_NCu15DS_MR_450_599,C16_CF_NCu15DS_MR_600_799,C16_CF_NCu15DS_MR_800_999
506061144,10,0,3,3,9,21,19,30,24,24,13,9,170,5,0,0,0,0,5,6,6,3,0,0,0,39,7,0,0,0,9,18,23,52,31,34,19,8,206,0,0,0,0,0,5,7,9,0,0,4,0,28,4,0,0,0,0,9,8,8,6,0,8,4,54,15,4,0,4,9,35,43,72,39,37,31,17,323,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,3,3,0,7,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,11,0,0,0,3,0,6,10,12,0,6,0,3,39,24,11,7,11,20,63,73,111,64,66,43,29,534,7,0,3,7,9,25,25,40,23,33,25,14,209,0,0,0,0,0,9,9,15,0,4,7,0,49,5,0,0,0,0,9,20,47,35,39,22,3,190,5,0,0,0,0
506071145,25,7,7,16,15,32,42,93,41,81,85,10,463,0,0,0,0,3,8,3,8,8,4,7,4,43,5,0,8,3,3,17,27,45,44,52,68,17,295,4,0,6,0,6,3,6,8,5,15,15,4,82,0,0,0,0,0,5,5,11,6,7,6,5,44,12,3,11,9,12,32,49,72,64,74,93,30,466,0,0,0,0,0,0,0,4,0,0,0,0,5,3,0,0,5,3,5,5,3,3,8,0,0,44,5,0,0,3,0,4,0,3,4,8,0,0,34,0,0,0,0,0,6,5,8,3,0,0,0,34,9,3,0,9,3,15,19,20,14,14,8,3,114,48,14,20,22,35,83,109,182,122,166,195,45,1043,25,7,10,3,12,31,48,99,65,88,65,18,465,0,0,3,0,0,3,8,7,0,6,15,5,42,15,0,0,3,7,22,24,84,55,86,76,13,386,4,0,0,0,4
506071146,17,8,0,10,3,34,26,32,29,42,49,15,257,0,0,0,0,0,7,8,15,7,11,26,4,85,0,3,7,6,8,24,48,60,32,48,93,13,345,10,0,0,0,3,11,8,12,12,25,23,14,121,8,0,0,0,3,12,8,10,8,11,15,0,81,19,7,6,3,15,55,76,93,61,97,156,27,627,0,0,0,0,0,0,0,0,0,5,3,0,10,0,0,0,0,4,4,8,0,0,9,4,0,27,3,0,0,0,0,3,0,0,0,0,3,0,22,4,0,0,0,0,6,0,6,0,0,0,5,19,9,0,3,4,4,10,8,11,3,11,12,4,85,51,10,9,21,27,105,108,135,93,147,213,42,969,26,6,5,10,4,15,19,45,29,52,37,9,259,4,0,3,6,4,3,4,10,7,19,21,0,76,14,6,3,0,8,23,29,59,46,91,97,16,394,18,0,0,4,5
506071147,41,8,9,10,9,25,41,75,46,64,127,23,476,3,4,0,0,0,7,9,10,9,12,26,7,84,18,4,4,3,8,37,46,80,45,91,141,19,498,0,4,4,5,3,8,14,16,3,24,31,5,124,0,0,0,0,3,7,6,12,9,11,5,9,69,23,11,14,9,17,59,70,120,65,135,207,44,776,0,0,0,0,0,0,0,0,0,4,0,0,14,3,0,0,0,3,7,5,5,0,5,8,0,40,0,0,0,0,4,3,0,0,5,7,4,3,26,0,0,3,0,0,0,6,9,0,0,7,3,34,7,5,3,5,9,11,13,16,7,17,15,9,113,70,27,22,26,33,97,122,211,122,214,351,69,1360,39,4,8,9,15,35,38,70,44,76,111,19,468,7,0,0,3,0,3,4,17,13,13,32,4,104,24,6,5,10,14,29,37,56,58,116,153,23,521,13,0,7,0,5
507011148,16,10,4,14,10,44,46,136,199,159,46,19,702,5,6,0,0,9,17,28,44,19,28,16,4,176,24,9,9,22,18,79,160,271,301,218,92,35,1235,3,5,4,6,6,21,17,18,26,21,3,9,129,0,3,0,7,10,21,21,28,17,19,10,10,156,33,19,17,45,39,136,221,363,367,284,122,53,1694,0,0,0,0,0,3,3,7,3,4,0,0,24,6,0,0,7,12,11,20,22,14,10,3,7,114,0,0,0,0,3,4,3,5,7,3,0,0,20,0,0,4,0,0,13,8,8,4,3,5,4,47,4,0,4,7,22,33,41,33,24,14,6,10,204,51,31,27,68,77,210,304,536,587,464,174,82,2605,36,10,3,17,19,49,73,157,123,92,32,17,626,0,7,4,3,4,29,31,64,44,38,16,7,251,33,11,16,12,25,96,148,416,320,208,96,32,1415,9,4,4,3,12
507011150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011152,8,0,0,3,5,29,20,34,28,24,30,10,200,0,4,4,3,5,16,5,15,11,14,3,0,91,7,0,5,7,7,32,40,56,32,51,46,23,307,6,4,0,3,8,19,10,23,9,10,10,5,106,8,0,6,3,7,16,19,17,3,17,4,11,107,21,6,13,23,21,93,76,111,49,90,68,46,610,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,3,5,8,0,3,4,4,30,0,0,0,0,0,3,0,3,0,4,0,0,14,4,0,0,0,0,8,4,5,0,0,0,0,28,5,4,0,0,6,20,7,11,8,8,9,6,80,40,10,10,32,33,141,98,155,86,126,102,57,889,29,6,0,3,9,20,26,51,56,44,26,15,285,0,0,0,4,9,9,6,21,7,15,4,0,79,8,0,8,9,9,27,38,105,77,97,48,8,432,10,3,6,3,11
507011153,7,4,7,16,8,38,33,68,39,44,11,16,290,0,3,4,5,5,5,9,15,4,12,0,7,54,10,4,0,9,13,43,51,88,56,29,22,16,342,4,4,0,0,0,7,11,9,5,7,9,3,66,0,6,5,8,0,16,13,14,9,5,5,3,71,16,13,7,15,26,67,79,127,72,48,31,26,534,0,0,0,5,0,0,0,0,0,0,0,0,15,4,4,0,5,3,13,4,7,5,4,0,3,54,0,6,0,6,0,4,0,3,3,0,0,0,18,9,5,5,5,4,14,11,6,0,4,3,4,64,15,8,5,9,6,30,22,22,12,9,5,5,153,42,32,18,41,38,134,138,214,124,100,53,48,982,21,9,4,14,14,32,24,75,47,17,13,6,275,4,3,0,4,6,9,11,14,9,11,3,0,61,3,3,3,6,12,22,53,96,63,45,25,4,343,6,0,0,0,5
507011154,8,7,3,10,11,26,40,46,35,45,15,17,263,5,0,0,0,5,3,3,4,4,10,4,5,31,6,4,4,15,13,32,49,77,52,51,10,9,322,6,0,3,4,0,11,10,3,7,7,0,0,49,8,0,6,5,4,12,3,4,3,0,0,10,58,24,11,12,26,18,59,66,86,67,66,14,22,469,0,0,0,0,0,8,0,3,0,0,0,0,16,4,6,0,7,3,15,11,9,13,6,0,4,72,3,0,0,0,3,8,0,0,4,0,0,3,26,0,0,0,4,7,7,5,8,0,0,0,4,49,9,0,4,14,10,32,19,24,19,6,5,14,161,35,20,21,44,40,121,123,156,125,115,28,54,890,14,4,4,9,15,34,39,80,55,30,15,8,315,0,8,0,5,3,3,15,16,9,8,6,0,61,5,3,0,3,12,25,43,106,53,38,9,6,305,0,4,4,3,3
507011155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011158,0,0,0,0,0,0,0,0,0,4,12,3,23,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,5,23,0,34,0,0,0,0,0,0,0,0,0,4,13,0,16,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,8,44,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,3,4,15,57,3,84,4,4,5,0,0,8,16,21,25,35,40,10,161,4,0,0,0,0,5,0,0,0,0,11,0,19,3,0,0,0,0,4,7,6,17,28,31,7,93,0,0,0,0,0
507011159,13,16,6,18,14,60,57,121,75,54,21,21,475,0,6,0,12,4,18,10,22,4,10,0,3,89,7,5,10,16,11,75,93,125,86,63,17,23,529,5,4,0,8,15,20,13,28,11,12,5,5,128,8,3,5,4,9,27,25,43,19,8,3,8,161,24,14,20,39,42,136,144,213,116,94,23,40,907,0,0,0,0,9,0,0,0,0,0,0,0,21,0,4,0,6,3,21,20,21,6,4,0,10,98,4,0,0,5,3,3,4,0,5,5,0,3,33,7,6,0,3,10,15,10,13,8,0,0,6,76,12,3,9,18,17,39,35,36,21,13,4,15,226,45,39,31,73,71,235,241,368,209,159,49,77,1609,21,12,7,19,28,54,78,131,64,40,18,24,490,0,0,0,5,4,15,17,18,12,9,6,0,88,8,0,5,10,11,60,73,130,77,40,20,17,453,6,0,0,8,10
507011160,5,7,8,7,13,35,28,50,38,34,8,8,241,3,0,0,3,0,13,8,7,9,5,0,0,46,3,0,5,6,10,45,40,55,37,33,13,18,277,4,3,4,3,7,15,6,3,5,4,0,4,58,0,0,4,10,10,18,9,18,3,3,6,10,92,16,5,12,26,30,83,66,84,56,49,18,31,475,0,0,0,0,0,4,0,0,0,0,0,0,5,3,0,0,3,4,13,8,0,0,0,0,0,31,0,0,0,0,0,8,3,0,0,4,0,0,15,3,0,0,3,3,10,6,0,0,3,0,0,36,6,4,6,10,9,32,15,4,3,5,5,3,92,23,19,21,37,48,147,106,140,99,84,30,45,808,10,7,0,11,14,28,32,67,53,50,16,14,299,0,0,0,0,0,8,6,12,4,7,3,4,51,10,0,0,9,0,30,49,85,57,47,16,17,317,0,0,0,3,0
507011161,14,3,3,6,14,42,66,136,173,149,26,21,642,0,0,0,0,0,5,15,21,25,27,7,0,101,13,4,3,10,21,72,106,220,205,150,41,18,863,0,0,0,3,3,13,9,17,28,13,4,4,95,5,0,0,3,6,10,22,28,15,24,5,3,124,22,5,11,16,25,100,147,287,268,220,53,31,1185,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,5,4,8,10,20,9,9,4,3,61,0,0,0,0,0,0,4,3,5,6,0,0,20,4,0,0,4,5,5,5,7,5,5,4,0,54,10,0,0,7,5,23,22,27,18,15,12,6,151,37,15,18,26,50,160,235,454,460,380,90,57,1978,21,3,3,8,15,57,76,168,149,98,43,12,661,0,0,0,3,3,9,13,39,40,18,5,3,145,18,13,5,7,12,75,130,363,258,176,49,33,1139,0,0,0,5,3
507011163,6,4,0,15,12,42,37,65,68,58,18,12,333,0,0,0,0,5,11,14,14,3,3,6,3,56,3,3,3,9,11,55,68,94,75,45,10,23,397,0,0,0,5,4,16,12,19,7,3,3,3,88,0,3,0,0,14,18,13,17,3,10,7,10,99,7,13,10,17,39,97,105,146,83,60,31,41,641,0,0,0,0,0,5,0,0,0,0,3,0,10,4,4,0,0,0,14,7,12,0,3,0,3,60,0,0,0,0,4,6,5,4,0,0,0,0,25,0,4,4,5,5,12,8,5,3,3,0,5,50,8,5,5,4,15,33,26,19,6,8,0,11,145,19,16,20,32,63,174,172,226,162,130,48,58,1117,14,3,8,6,10,40,49,96,56,41,13,8,345,0,0,0,4,3,12,10,17,14,4,7,0,63,4,4,3,9,11,45,61,145,84,40,24,14,446,4,0,0,0,7
507011259,6,6,6,0,11,26,22,58,64,67,15,8,285,0,6,0,0,0,5,15,11,6,8,5,0,59,9,4,5,11,8,40,54,106,83,85,39,19,466,0,0,0,0,0,8,11,15,9,13,3,0,68,3,4,0,0,3,11,15,16,11,10,0,4,84,16,10,5,16,16,74,92,152,115,119,49,18,681,0,0,0,0,0,6,0,0,0,0,0,0,10,3,0,0,0,0,3,0,11,7,0,3,0,32,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,3,0,6,0,0,0,0,24,3,5,0,0,0,13,6,18,11,6,5,4,70,25,16,8,22,30,113,122,231,185,189,63,37,1036,9,3,0,4,10,33,45,101,68,59,26,11,374,0,0,0,3,0,4,15,10,8,21,4,3,68,13,5,9,8,14,34,64,136,137,100,39,14,564,5,0,0,4,6
507011260,9,0,3,0,3,16,12,16,18,19,8,8,115,0,0,0,0,0,5,4,6,0,4,3,0,30,5,0,3,0,3,8,18,21,13,25,13,4,118,0,0,0,0,0,0,6,10,3,7,0,4,44,0,0,3,0,0,12,4,7,4,0,0,0,46,3,0,10,8,11,29,34,51,20,39,20,11,236,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,5,0,0,3,4,0,17,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,8,9,0,0,8,5,0,30,14,3,8,6,13,48,49,73,38,64,33,20,379,6,0,0,5,6,9,15,13,17,14,14,0,95,0,0,0,0,0,0,3,8,4,4,5,0,31,3,0,4,0,3,11,3,20,22,21,14,0,99,3,0,0,0,3
507021164,10,5,3,10,9,17,20,27,18,27,41,7,188,4,0,0,0,0,5,3,13,9,11,22,3,73,8,0,0,3,0,25,26,41,39,61,98,13,312,0,0,5,4,3,7,8,13,4,9,12,9,76,7,0,0,3,0,9,3,3,6,3,0,0,43,24,5,5,11,4,49,41,68,51,89,137,25,502,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,5,4,0,7,0,0,4,0,26,0,0,0,0,0,4,0,4,0,6,3,0,26,0,0,0,3,0,0,5,0,4,0,4,0,14,5,0,4,3,3,6,11,7,7,9,3,0,72,31,19,13,22,17,74,66,103,76,122,180,31,764,24,5,3,6,9,20,22,31,17,30,38,7,213,0,0,0,0,0,7,3,16,3,9,28,0,71,8,3,0,0,3,19,18,46,23,77,130,14,339,14,0,0,0,3
507021165,20,3,4,8,15,38,36,63,49,67,91,16,421,0,0,0,0,0,9,4,6,11,11,12,0,57,9,4,5,9,8,29,28,71,63,66,74,14,387,0,0,0,6,0,11,8,14,6,8,18,6,76,5,0,4,0,3,9,4,4,4,11,14,3,64,16,3,3,18,16,56,55,88,80,101,113,26,582,0,0,0,0,0,0,0,0,8,0,0,0,13,0,3,0,0,0,0,4,11,8,0,4,0,45,0,3,0,0,0,4,4,0,7,3,8,0,36,0,0,0,0,3,6,0,11,4,0,7,0,47,6,9,4,3,6,18,15,24,29,11,14,6,139,50,11,10,29,33,113,100,178,160,180,213,52,1144,25,15,9,10,6,34,52,91,66,85,89,16,502,0,0,0,0,0,8,9,6,4,9,17,3,59,13,5,5,3,12,24,37,93,63,91,80,16,444,5,3,0,5,0
507021166,25,7,9,14,9,35,35,59,68,64,50,14,386,4,0,0,4,4,12,7,13,8,5,19,4,84,11,9,5,10,12,59,50,104,77,90,64,13,509,4,6,5,4,11,14,15,17,8,10,10,8,90,3,0,0,7,3,8,15,19,10,9,14,9,96,22,12,10,30,29,91,82,154,100,118,98,29,779,0,0,0,0,5,0,5,4,0,0,0,0,15,9,4,4,7,4,8,18,17,3,4,3,0,85,5,8,0,0,3,9,5,4,0,0,0,0,33,12,0,0,0,6,13,3,9,6,3,3,6,56,15,7,4,11,13,35,27,31,9,6,9,11,187,56,28,25,62,51,163,146,246,178,189,156,58,1344,35,5,6,17,19,56,36,88,77,79,54,16,485,0,0,0,0,3,7,11,18,10,15,20,0,91,16,0,7,3,19,44,78,119,104,110,55,11,575,0,7,0,3,6
507021167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031169,6,5,3,5,8,22,57,149,136,46,10,18,461,0,0,0,0,4,5,12,13,10,11,7,7,73,0,0,0,4,12,50,109,210,153,47,11,22,615,0,0,0,0,0,6,9,10,5,15,0,0,46,3,0,0,0,4,4,15,22,11,3,5,0,77,8,5,0,9,14,67,141,252,192,76,25,26,814,0,0,0,0,0,0,0,3,0,0,0,0,12,0,0,0,0,0,7,10,25,6,0,0,0,58,0,0,0,0,0,3,5,8,0,4,0,3,20,0,0,0,0,3,3,11,4,9,0,0,5,30,0,0,0,0,5,17,25,42,14,3,0,7,122,14,9,8,15,30,111,220,444,336,126,41,52,1395,16,8,4,6,12,44,133,270,138,59,21,11,728,0,0,0,3,0,8,33,63,34,10,10,8,163,9,0,3,9,11,80,203,505,221,76,33,23,1170,0,0,0,0,0
507031170,10,9,7,14,16,30,51,65,29,8,8,12,258,0,0,0,0,5,16,11,17,3,3,0,4,63,0,0,4,11,12,46,82,90,49,14,3,9,327,3,0,3,3,4,12,11,7,0,6,0,0,42,0,4,0,0,8,11,0,6,4,5,3,0,43,4,7,7,16,29,78,106,130,57,18,4,18,475,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,11,9,16,22,11,0,0,0,7,77,5,0,4,0,0,4,4,0,4,0,0,0,20,0,0,4,7,3,14,10,7,0,0,0,3,42,7,8,6,17,11,32,36,15,3,0,0,9,148,20,18,23,47,56,137,195,210,91,33,15,34,879,12,14,9,13,14,53,75,61,10,4,0,8,271,0,0,0,0,3,19,11,17,5,0,0,3,58,6,3,3,9,14,50,102,104,11,6,9,6,325,0,0,0,0,7
507031172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
