SA2_CODE_2021,C11_OO_DS_Sep_house,C11_OO_DS_SemiDRTHT,C11_OO_DS_F_a,C11_OO_DS_OD,C11_OO_DS_NS,C11_Owned_Outright_Tot,C11_OWM_DS_Sep_house,C11_OWM_DS_SemiDRTHT,C11_OWM_DS_F_a,C11_OWM_DS_OD,C11_OWM_DS_NS,C11_Owned_with_mortgage_Tot,C11_R_REA_DS_Sep_house,C11_R_REA_DS_SemiDRTHT,C11_R_REA_DS_F_a,C11_R_REA_DS_OD,C11_R_REA_DS_NS,C11_R_Real_Estate_Agent_Tot,C11_R_STHA_DS_Sep_house,C11_R_STHA_DS_SemiDRTHT,C11_R_STHA_DS_F_a,C11_R_STHA_DS_OD,C11_R_STHA_DS_NS,C11_R_ST_House_Auth_Tot,C11_R_CHP_DS_Sep_house,C11_R_CHP_DS_SemiDRTHT,C11_R_CHP_DS_F_a,C11_R_CHP_DS_OD,C11_R_CHP_DS_NS,C11_R_CHP_Tot,C11_R_PNISH_DS_Sep_house,C11_R_PNISH_DS_SemDRTHT,C11_R_PNISH_DS_F_a,C11_R_PNISH_DS_OD,C11_R_PNISH_DS_NS,C11_R_PNISH_Tot,C11_R_OLT_DS_Sep_house,C11_R_OLT_DS_SemDRTHT,C11_R_OLT_DS_F_a,C11_R_OLT_DS_OD,C11_R_OLT_DS_NS,C11_R_Oth_Llord_Type_Tot,C11_R_LT_NS_DS_Sep_house,C11_R_LT_NS_DS_SemDRTHT,C11_R_LT_NS_DS_F_a,C11_R_LT_NS_DS_OD,C11_R_LT_NS_DS_NS,C11_R_Llord_Type_NS_Tot,C11_R_Tot_DS_Sep_house,C11_R_Tot_DS_SemDRTHT,C11_R_Tot_DS_F_a,C11_R_Tot_DS_OD,C11_R_Tot_DS_NS,C11_R_Tot_Tot,C11_OTT_DS_Sep_house,C11_OTT_DS_SemiDRTHT,C11_OTT_DS_F_a,C11_OTT_DS_OD,C11_OTT_DS_NS,C11_OTT_Tot,C11_TT_NS_DS_Sep_house,C11_TT_NS_DS_SemiDRTHT,C11_TT_NS_DS_F_a,C11_TT_NS_DS_OD,C11_TT_NS_DS_NS,C11_TT_NS_Tot,C11_Tot_DS_Sep_house,C11_Tot_DS_SemiDRTHT,C11_Tot_DS_F_a,C11_Tot_DS_OD,C11_Tot_DS_NS,C11_Tot_Tot,C16_OO_DS_Sep_house,C16_OO_DS_SemiDRTHT,C16_OO_DS_F_a,C16_OO_DS_OD,C16_OO_DS_NS,C16_OO_Tot,C16_OWM_DS_Sep_house,C16_OWM_DS_SemiDRTHT,C16_OWM_DS_F_a,C16_OWM_DS_OD,C16_OWM_DS_NS,C16_OWM_Tot,C16_R_REA_DS_Sep_house,C16_R_REA_DS_SemiDRTHT,C16_R_REA_DS_F_a,C16_R_REA_DS_OD,C16_R_REA_DS_NS,C16_R_REA_Tot,C16_R_STHA_DS_Sep_house,C16_R_STHA_DS_SemiDRTHT,C16_R_STHA_DS_F_a,C16_R_STHA_DS_OD,C16_R_STHA_DS_NS,C16_R_STHA_Tot,C16_R_CHP_DS_Sep_house,C16_R_CHP_DS_SemiDRTHT,C16_R_CHP_DS_F_a,C16_R_CHP_DS_OD,C16_R_CHP_DS_NS,C16_R_CHP_Tot,C16_R_PNISH_DS_Sep_house,C16_R_PNISH_DS_SemDRTHT,C16_R_PNISH_DS_F_a,C16_R_PNISH_DS_OD,C16_R_PNISH_DS_NS,C16_R_PNISH_Tot,C16_R_OLT_DS_Sep_house,C16_R_OLT_DS_SemDRTHT,C16_R_OLT_DS_F_a,C16_R_OLT_DS_OD,C16_R_OLT_DS_NS,C16_R_OLT_Tot,C16_R_LT_NS_DS_Sep_house,C16_R_LT_NS_DS_SemDRTHT,C16_R_LT_NS_DS_F_a,C16_R_LT_NS_DS_OD,C16_R_LT_NS_DS_NS,C16_R_LT_NS_Tot,C16_R_Tot_DS_Sep_house,C16_R_Tot_DS_SemiDRTHT,C16_R_Tot_DS_F_a,C16_R_Tot_DS_OD,C16_R_Tot_DS_NS,C16_R_Tot_Tot,C16_OTT_DS_Sep_house,C16_OTT_DS_SemiDRTHT,C16_OTT_DS_F_a,C16_OTT_DS_OD,C16_OTT_DS_NS,C16_OTT_Tot,C16_TT_NS_DS_Sep_house,C16_TT_NS_DS_SemiDRTHT,C16_TT_NS_DS_F_a,C16_TT_NS_DS_OD,C16_TT_NS_DS_NS,C16_TT_NS_Tot,C16_Tot_DS_Sep_house,C16_Tot_DS_SemiDRTHT,C16_Tot_DS_F_a,C16_Tot_DS_OD,C16_Tot_DS_NS,C16_Tot_Tot,C21_OO_DS_Sep_house,C21_OO_DS_SemiDRTHT,C21_OO_DS_F_a,C21_OO_DS_OD,C21_OO_DS_NS,C21_OO_Tot,C21_OWM_DS_Sep_house,C21_OWM_DS_SemiDRTHT,C21_OWM_DS_F_a,C21_OWM_DS_OD,C21_OWM_DS_NS,C21_OWM_Tot,C21_R_REA_DS_Sep_house,C21_R_REA_DS_SemiDRTHT,C21_R_REA_DS_F_a,C21_R_REA_DS_OD,C21_R_REA_DS_NS,C21_R_REA_Tot,C21_R_STHA_DS_Sep_house,C21_R_STHA_DS_SemiDRTHT,C21_R_STHA_DS_F_a,C21_R_STHA_DS_OD,C21_R_STHA_DS_NS,C21_R_STHA_Tot,C21_R_CHP_DS_Sep_house,C21_R_CHP_DS_SemiDRTHT,C21_R_CHP_DS_F_a,C21_R_CHP_DS_OD,C21_R_CHP_DS_NS,C21_R_CHP_Tot,C21_R_PNISH_DS_Sep_house,C21_R_PNISH_DS_SemDRTHT,C21_R_PNISH_DS_F_a,C21_R_PNISH_DS_OD,C21_R_PNISH_DS_NS,C21_R_PNISH_Tot,C21_R_OLT_DS_Sep_house,C21_R_OLT_DS_SemDRTHT,C21_R_OLT_DS_F_a,C21_R_OLT_DS_OD,C21_R_OLT_DS_NS,C21_R_OLT_Tot,C21_R_LT_NS_DS_Sep_house,C21_R_LT_NS_DS_SemDRTHT,C21_R_LT_NS_DS_F_a,C21_R_LT_NS_DS_OD,C21_R_LT_NS_DS_NS,C21_R_LT_NS_Tot,C21_R_Tot_DS_Sep_house,C21_R_Tot_DS_SemiDRTHT,C21_R_Tot_DS_F_a,C21_R_Tot_DS_OD,C21_R_Tot_DS_NS,C21_R_Tot_Tot,C21_OTT_DS_Sep_house,C21_OTT_DS_SemiDRTHT
502011024,1969,211,62,0,0,2246,2059,44,48,0,0,2155,801,88,128,0,0,1012,9,5,8,0,0,14,0,29,0,0,0,36,314,50,31,0,0,395,23,26,0,0,0,47,11,5,3,0,0,18,1154,197,169,0,0,1528,57,128,4,0,0,183,292,73,30,0,0,401,5532,650,323,0,0,6506,1991,487,52,0,0,2530,2396,91,17,0,9,2512,717,161,23,4,5,902,13,28,0,0,0,43,8,3,25,0,0,37,307,50,34,4,0,396,15,6,14,0,0,46,6,3,8,0,0,14,1068,249,107,7,4,1436,47,30,117,0,0,195,312,116,53,4,0,484,5815,973,353,8,13,7157,2809,264,56,0,3,3130,2714,117,25,0,0,2859,776,182,40,3,0,1006,9,19,0,0,0,30,10,52,0,0,0,58,346,51,16,0,0,411,34,34,0,0,0,68,4,6,0,0,0,13,1173,348,60,3,0,1585,75,179
502011025,675,258,77,79,0,1092,386,133,52,0,0,569,529,372,193,0,0,1099,51,208,17,0,0,271,8,17,19,0,0,43,301,156,61,0,0,523,27,19,3,19,0,68,3,5,0,0,0,9,921,776,297,23,0,2019,45,36,37,4,0,120,151,108,95,39,0,397,2176,1315,561,140,0,4189,696,287,106,54,3,1150,486,182,105,0,0,769,510,415,152,0,6,1082,69,212,11,0,0,285,4,17,3,0,0,27,265,143,44,3,0,457,30,19,4,21,0,72,3,9,0,0,0,19,885,817,210,31,5,1942,35,52,8,4,0,97,220,142,45,62,4,477,2327,1476,472,147,15,4435,749,364,186,59,0,1358,565,177,106,0,0,848,622,492,220,4,0,1341,67,194,4,0,4,266,12,56,22,0,4,98,318,165,40,3,0,523,25,28,10,19,3,82,9,6,0,0,0,20,1049,942,295,25,13,2327,37,48
502011026,766,4,0,60,0,829,626,7,0,3,0,636,150,11,0,0,0,164,0,0,0,0,0,0,0,0,0,0,0,0,119,9,0,0,0,128,11,0,0,24,0,36,0,0,0,0,0,0,290,20,0,25,0,336,35,0,0,0,0,39,131,8,0,13,0,149,1840,35,6,103,0,1991,732,120,0,64,0,916,760,11,3,6,0,777,246,12,5,0,0,266,0,0,0,0,0,0,0,0,0,0,0,0,121,13,5,0,0,141,12,4,0,24,0,33,0,0,0,0,0,5,377,33,8,22,0,443,38,5,0,0,0,41,115,9,0,37,0,170,2025,176,14,131,3,2346,978,24,0,77,0,1080,904,11,0,4,0,914,293,15,5,5,0,316,0,0,0,0,0,0,0,0,0,0,0,0,145,4,6,3,0,159,15,0,0,16,0,27,0,0,0,0,0,4,460,26,9,18,5,514,33,0
502011027,892,51,23,0,3,968,1889,13,17,3,0,1919,561,22,25,0,0,607,60,0,0,0,0,62,28,7,0,0,0,32,271,4,9,0,0,279,12,0,5,0,0,21,3,0,0,0,0,3,937,35,32,0,4,1008,45,160,15,0,0,218,260,31,6,0,0,294,4027,287,91,4,5,4414,1205,53,52,3,0,1311,2972,60,0,0,4,3035,703,72,0,0,0,774,84,5,3,0,0,89,42,0,3,0,0,48,321,21,0,0,0,341,20,0,0,0,0,23,3,0,0,0,0,3,1166,103,8,0,0,1280,64,0,188,0,0,256,277,18,39,0,4,342,5685,229,294,4,13,6229,1710,81,0,0,8,1794,3640,47,0,0,0,3685,903,55,0,0,0,959,52,0,0,0,0,59,80,3,0,0,0,81,387,18,0,0,0,401,26,12,0,0,0,37,10,4,0,0,0,13,1459,86,3,0,0,1554,55,190
502011028,1019,92,56,111,3,1286,945,39,17,0,0,1001,412,83,48,0,0,542,88,59,50,0,0,195,0,0,43,0,0,43,255,39,22,0,0,320,17,5,4,3,0,32,3,0,3,0,0,10,779,190,177,3,0,1149,52,6,10,6,0,72,183,48,37,8,0,275,2982,377,290,128,0,3784,1309,139,28,4,0,1471,1145,70,13,0,7,1231,433,107,19,0,0,562,104,56,38,0,0,200,0,6,38,0,0,48,266,40,14,0,0,322,17,0,0,0,0,21,8,0,0,0,0,8,824,210,113,3,0,1150,37,9,5,0,0,56,281,51,15,0,0,350,3603,469,169,11,8,4262,1546,149,27,0,0,1726,1308,84,21,0,0,1413,548,101,45,0,0,691,114,65,29,0,0,206,62,3,47,0,0,114,284,45,14,0,0,337,19,9,4,0,0,30,3,5,3,0,0,11,1030,229,135,0,0,1398,44,26
502011029,796,20,17,48,0,876,1070,7,12,15,0,1109,214,6,9,0,0,237,53,25,6,0,0,86,11,0,0,0,0,15,152,6,9,4,0,169,40,9,0,13,0,60,5,0,0,0,0,8,477,44,30,22,0,568,185,20,7,0,0,208,172,15,6,15,0,209,2695,107,67,98,4,2976,946,43,0,60,6,1063,1357,7,0,10,3,1385,289,23,0,0,0,320,23,44,0,0,0,70,11,8,3,0,0,13,202,8,0,0,0,210,32,5,0,10,0,45,0,0,0,0,0,0,557,87,6,14,0,670,168,24,0,0,0,197,249,49,0,82,0,379,3283,217,8,166,16,3693,1050,53,0,64,5,1168,1538,7,0,11,6,1559,272,19,0,0,0,291,26,35,3,0,0,63,3,13,4,0,0,23,239,15,0,0,3,261,42,3,0,25,0,68,3,0,0,0,0,3,587,95,3,25,3,707,174,51
503011030,1012,97,11,0,0,1120,606,14,0,0,0,617,135,6,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,95,5,3,0,0,103,0,0,0,0,0,4,0,0,0,0,0,0,235,15,4,0,0,258,25,76,25,0,0,122,71,17,3,0,0,93,1943,219,51,0,0,2212,986,66,87,0,3,1143,645,15,5,0,0,668,142,16,3,0,0,166,0,0,0,0,0,0,0,0,5,0,0,5,80,3,0,0,0,87,7,0,0,0,0,3,0,0,0,0,0,0,223,21,16,0,0,262,24,3,86,0,0,110,82,10,21,0,0,112,1964,113,217,0,0,2302,1061,60,43,0,0,1158,718,16,9,0,0,745,150,10,10,0,0,174,0,0,0,0,0,0,0,0,4,0,0,5,60,0,0,0,0,64,4,0,3,0,0,5,0,0,0,0,0,0,216,17,12,0,0,247,27,28
503011031,842,156,214,0,0,1207,547,70,98,0,0,717,177,76,280,0,5,538,22,9,31,0,0,60,0,3,12,0,0,16,114,45,120,0,0,280,3,0,12,0,0,12,3,0,0,0,0,4,317,132,456,0,5,916,67,14,63,0,0,146,101,45,108,0,0,251,1876,412,949,0,3,3239,746,361,190,0,3,1300,481,181,109,0,6,771,128,149,344,0,0,622,21,16,30,0,0,68,0,3,5,0,0,13,77,67,106,0,0,250,4,3,4,0,0,16,0,0,0,0,0,0,235,234,498,0,0,974,36,19,70,0,9,130,76,79,201,0,11,361,1575,875,1064,0,26,3538,783,420,320,0,3,1530,466,246,174,0,0,895,127,181,571,0,0,883,13,15,42,0,0,71,0,10,6,0,0,12,56,84,140,0,0,286,8,3,8,0,0,15,0,0,0,0,0,3,206,297,764,0,0,1264,18,27
503011032,878,125,97,0,0,1106,574,59,51,0,0,683,208,57,229,0,0,491,0,0,0,0,0,0,0,0,0,0,0,0,126,60,118,0,0,306,3,0,7,0,0,10,0,0,0,0,0,0,340,114,352,0,0,812,42,12,13,0,0,66,160,31,105,0,0,291,2001,337,619,0,0,2957,875,161,99,0,3,1132,587,91,65,0,0,746,177,96,216,0,0,490,0,0,0,0,0,0,0,0,0,0,0,0,112,52,96,0,0,260,7,0,4,0,0,8,0,0,0,0,0,3,302,150,309,0,0,766,35,10,5,0,0,49,109,44,58,0,0,209,1914,447,539,0,4,2902,1040,147,124,0,0,1314,614,79,67,0,0,762,203,82,258,0,0,540,5,0,0,0,0,5,0,0,0,0,0,0,109,37,100,0,0,240,0,0,5,0,0,8,0,0,0,0,0,3,321,119,355,0,0,800,28,18
503011033,1064,6,0,0,0,1073,934,10,0,0,0,946,184,3,7,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,127,9,0,0,0,0,9,0,0,0,0,0,0,306,3,8,0,0,321,34,4,0,0,0,32,70,0,0,0,0,71,2406,18,18,0,0,2442,1045,26,11,0,0,1086,1069,35,19,0,0,1113,150,17,9,0,0,184,0,0,0,0,0,0,0,0,0,0,0,0,100,0,3,0,0,103,3,0,0,0,0,3,0,0,0,0,0,0,251,24,16,0,0,292,29,0,0,0,0,28,80,0,4,0,0,84,2475,81,44,0,0,2608,1205,22,79,0,0,1307,1065,24,69,0,0,1152,175,20,56,0,0,249,0,0,0,0,0,0,0,0,0,0,0,0,78,8,7,0,0,98,7,0,0,0,0,7,0,0,0,0,0,0,260,31,64,0,0,355,36,5
503011034,1132,104,112,0,0,1349,819,80,114,0,0,1014,226,72,446,0,0,747,25,93,70,0,0,194,6,3,11,0,0,19,112,42,175,0,0,331,9,0,11,0,0,22,0,0,5,0,0,4,385,215,723,0,0,1322,41,15,38,0,0,91,126,37,148,0,0,301,2506,440,1129,3,0,4083,1132,159,73,0,0,1361,857,105,118,0,0,1075,226,105,416,0,0,750,11,85,70,0,0,164,0,4,0,0,0,4,91,64,117,0,0,271,8,0,19,0,0,27,0,3,6,0,0,3,336,263,616,0,0,1218,50,38,10,0,0,96,127,64,151,0,0,344,2500,628,957,4,3,4092,1248,145,99,0,0,1488,963,120,101,0,0,1183,213,121,488,0,0,824,11,85,78,0,0,166,9,8,0,0,0,16,98,43,129,0,0,269,13,3,14,0,0,31,4,3,0,0,0,5,342,263,712,0,0,1316,23,35
503011035,1944,213,268,0,0,2427,1213,128,131,0,0,1474,465,229,459,0,0,1160,5,0,25,0,0,32,0,8,17,0,3,25,224,96,212,0,4,533,19,9,33,0,0,56,0,7,5,0,0,12,712,356,748,0,5,1825,96,50,24,0,11,184,142,53,97,0,0,297,4108,807,1270,0,16,6198,1966,258,243,0,6,2471,1249,141,108,0,0,1511,495,268,445,0,4,1209,0,3,42,0,0,46,5,30,33,0,0,72,180,87,153,0,0,422,12,18,38,0,0,62,0,8,0,0,0,12,696,419,715,0,3,1828,66,43,33,0,0,143,157,43,103,0,6,313,4139,913,1206,0,11,6264,2174,261,268,0,0,2710,1251,161,101,0,0,1511,528,303,497,0,0,1323,5,9,20,0,0,29,0,25,34,0,0,56,168,113,142,0,0,423,22,25,44,0,0,89,0,0,3,0,0,5,731,468,734,0,3,1929,72,22
503011036,1065,74,34,0,4,1178,828,31,0,0,0,863,217,20,0,0,0,239,63,38,15,0,0,110,0,0,0,0,0,0,108,11,0,0,0,123,114,8,0,0,0,116,0,0,0,0,0,0,497,79,25,0,0,601,47,4,87,0,0,136,86,18,20,0,0,127,2519,203,170,0,3,2899,1007,170,76,0,0,1254,825,140,27,4,0,999,165,56,23,0,0,236,36,61,0,0,0,102,0,0,5,0,0,3,82,15,10,0,0,100,69,5,0,0,0,76,0,0,0,0,0,0,354,131,31,0,0,521,25,4,82,0,0,118,93,29,51,0,0,177,2309,475,262,5,7,3059,1156,173,53,0,0,1382,997,78,33,0,0,1110,187,50,60,0,0,299,39,72,0,0,0,108,0,6,5,0,0,16,76,12,17,0,0,106,131,8,0,0,0,140,0,6,0,0,0,6,433,158,87,6,0,679,22,27
503021037,0,0,8,0,0,8,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,3,0,0,5,0,0,14,0,0,18,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,12,0,0,5,0,0,5,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0
503021038,950,102,50,0,0,1104,1169,158,97,0,0,1432,350,195,153,0,0,696,25,72,8,0,0,108,0,12,0,0,0,11,286,71,65,4,0,433,14,9,5,0,0,32,3,4,0,0,0,7,685,362,234,4,0,1283,41,32,5,0,0,82,154,79,63,0,0,306,2999,739,452,3,0,4197,900,146,41,0,7,1095,1175,293,73,8,3,1551,315,264,144,17,0,745,27,63,3,0,0,96,4,9,0,0,0,11,222,100,36,5,0,367,10,10,8,0,0,26,0,0,0,0,0,0,580,451,193,19,0,1245,37,14,43,0,0,86,143,66,41,6,0,254,2826,962,393,40,10,4229,1011,184,53,0,0,1255,1271,322,136,8,0,1743,346,326,227,11,0,911,24,59,13,0,0,91,4,11,0,0,0,15,240,111,69,6,0,429,8,17,3,0,0,23,0,0,3,0,0,9,614,519,316,18,0,1475,45,53
503021039,1489,241,147,0,0,1882,1392,365,310,0,0,2070,351,338,683,0,5,1376,11,33,64,0,0,107,0,0,101,0,0,100,287,148,285,5,0,728,14,4,21,0,0,44,0,6,7,0,0,10,671,529,1165,5,5,2368,49,13,29,0,0,93,185,73,173,0,0,435,3787,1220,1827,9,4,6848,1475,275,134,5,4,1883,1462,374,299,0,0,2134,331,350,660,8,0,1347,9,21,76,3,0,105,0,0,100,0,0,100,238,144,219,0,4,601,8,4,24,0,0,28,5,0,0,0,0,4,590,517,1071,6,5,2191,53,15,41,0,0,110,207,120,279,8,0,619,3783,1302,1822,21,8,6940,1575,318,141,5,0,2040,1613,386,348,0,4,2349,368,426,895,4,0,1699,3,32,77,0,0,115,4,0,71,0,0,72,223,132,259,0,0,614,14,0,29,0,0,44,5,7,5,0,0,9,617,596,1329,5,0,2555,56,8
503021040,913,75,44,4,0,1031,889,128,117,0,0,1134,303,94,162,0,0,563,5,3,68,0,0,79,3,11,5,0,0,14,264,42,47,5,0,351,21,3,4,0,0,26,3,0,3,0,0,9,605,148,285,5,0,1042,46,19,6,0,0,68,148,38,59,3,0,244,2590,408,509,10,5,3522,837,143,26,3,4,1011,861,256,94,0,3,1215,289,144,170,0,3,603,9,44,35,0,0,80,0,12,0,0,0,17,186,67,47,0,0,301,13,5,0,0,0,20,3,0,0,0,0,3,495,271,253,0,5,1026,38,15,4,0,0,54,151,46,46,4,0,255,2385,728,426,11,14,3560,945,152,49,0,0,1141,1019,242,137,0,4,1405,343,176,293,5,0,814,6,39,35,0,0,79,0,16,0,0,0,23,194,63,79,0,0,338,12,12,9,0,0,27,0,4,0,0,0,5,562,308,423,5,0,1294,36,18
503021042,1274,400,228,0,0,1910,980,286,238,6,3,1517,409,414,705,5,0,1536,13,22,296,0,0,338,0,6,33,0,0,39,252,188,250,0,3,685,8,21,23,0,0,52,0,5,5,0,0,15,682,651,1318,5,3,2659,58,29,202,0,0,289,151,116,231,4,0,505,3141,1487,2222,16,9,6874,1363,365,347,0,3,2081,1083,314,309,0,0,1714,384,404,865,0,3,1660,11,56,249,0,3,317,0,0,25,0,0,22,218,157,243,0,0,620,11,19,23,0,0,55,0,3,4,0,0,5,620,639,1413,0,4,2678,48,28,158,0,0,238,137,107,328,4,3,586,3255,1458,2548,12,17,7294,1599,350,442,0,10,2400,1195,316,375,3,3,1891,453,468,1145,4,0,2069,5,38,245,0,0,293,0,0,33,0,0,39,193,160,294,0,5,642,14,15,31,0,0,53,0,0,9,0,0,11,662,693,1746,8,4,3102,48,23
503021043,1256,255,262,0,3,1778,1258,289,485,0,0,2032,360,211,1018,0,4,1595,6,131,42,0,0,179,7,11,20,0,0,32,256,119,417,0,0,797,14,6,46,0,0,59,0,0,4,0,0,9,641,470,1555,0,4,2674,49,78,45,0,0,171,150,103,300,0,0,551,3353,1196,2643,0,11,7206,1221,322,226,0,0,1774,1270,417,464,0,5,2161,340,357,1075,0,0,1773,8,81,68,0,0,163,0,7,14,0,0,27,190,122,364,3,4,683,3,3,60,0,0,73,0,4,4,0,0,14,545,580,1591,3,6,2723,55,26,36,0,0,116,232,126,329,7,4,700,3322,1473,2645,15,12,7473,1383,356,301,0,0,2035,1362,421,541,0,3,2326,404,425,1391,0,3,2216,6,105,62,0,0,173,0,13,26,0,0,40,157,136,433,0,0,729,8,13,75,0,0,95,0,0,7,0,0,3,574,686,1996,3,6,3265,23,106
503021295,80,118,337,7,0,543,78,87,662,7,0,833,16,79,1380,10,0,1479,3,66,107,0,0,174,0,10,16,0,0,27,29,31,360,0,0,422,0,0,38,0,0,44,0,5,7,0,0,11,51,193,1902,11,6,2161,5,0,50,0,0,59,22,57,579,36,0,695,231,456,3534,65,3,4291,68,122,518,3,0,712,49,112,896,0,0,1049,27,69,1827,6,0,1920,0,24,177,0,0,202,0,0,35,0,0,36,23,23,410,7,4,460,5,0,49,0,0,48,0,0,14,0,0,17,45,118,2510,6,0,2688,6,5,65,0,0,81,14,33,704,37,0,795,177,398,4695,43,8,5322,106,96,722,0,0,928,79,94,996,0,0,1167,41,86,2480,0,7,2623,0,15,195,0,0,209,0,0,70,0,0,75,22,31,474,0,0,529,0,5,57,0,3,65,0,3,15,0,0,19,64,136,3300,0,14,3516,0,6
503021296,320,189,135,3,0,648,260,306,420,7,0,998,166,362,806,5,4,1341,12,55,156,0,0,219,10,19,22,0,0,46,168,188,313,3,0,678,14,14,27,0,0,53,0,3,6,0,0,15,367,642,1334,18,0,2356,18,11,19,0,0,53,87,134,288,44,0,557,1054,1288,2192,76,3,4608,325,178,175,0,8,688,288,258,614,7,4,1173,170,300,1155,8,6,1646,9,57,107,0,0,179,5,12,34,0,3,54,161,145,325,0,4,641,13,4,24,0,0,42,3,0,3,0,0,11,365,524,1644,11,17,2569,23,26,17,0,0,65,137,130,431,39,7,746,1133,1124,2888,55,31,5235,344,249,222,0,0,817,283,354,648,0,0,1287,195,402,1599,4,3,2200,6,89,80,0,0,173,5,21,46,0,6,77,146,183,350,3,0,680,12,23,31,0,0,69,3,4,5,0,0,8,360,710,2107,8,11,3197,26,11
503021297,6,21,363,6,3,392,5,30,686,11,0,735,23,43,1619,16,4,1702,0,16,143,0,0,157,0,0,8,0,0,10,4,17,411,7,0,434,0,3,56,0,0,62,0,0,8,0,0,13,31,74,2254,22,4,2382,6,0,87,6,0,100,8,30,664,129,0,827,56,159,4046,170,9,4433,12,21,416,13,9,458,5,21,749,3,3,779,6,43,1967,0,24,2034,0,0,185,0,0,192,0,0,10,0,0,8,5,12,409,0,5,425,0,0,45,0,0,47,0,0,6,0,0,6,9,58,2621,0,25,2715,6,3,72,3,8,90,3,7,912,190,13,1125,29,111,4768,206,57,5171,11,13,623,0,0,649,7,19,889,0,0,921,3,33,2881,0,9,2925,0,0,192,0,0,192,0,0,46,0,0,46,3,8,560,0,12,579,4,5,87,0,3,94,0,0,21,0,0,21,12,48,3788,5,18,3859,0,0
504011044,1528,114,117,0,0,1758,1908,154,121,0,0,2180,450,89,82,0,0,624,139,90,87,0,0,307,5,8,4,0,0,22,372,55,58,0,0,492,28,3,7,0,0,36,6,4,5,0,0,14,995,249,245,0,0,1495,70,14,20,0,0,110,242,40,41,0,0,323,4745,574,546,0,0,5864,1508,191,55,0,0,1755,1978,274,63,0,4,2322,487,199,45,0,0,731,132,136,40,0,0,310,18,14,0,0,0,34,342,94,15,0,6,451,19,5,0,0,0,31,9,0,0,0,0,9,1006,455,101,0,4,1568,56,32,9,0,0,97,271,82,17,5,6,375,4814,1039,244,3,15,6118,1630,202,69,0,0,1909,2170,312,75,0,6,2555,588,214,80,0,4,885,125,149,30,0,0,298,35,31,0,0,0,65,327,93,23,0,0,447,15,8,0,0,0,26,6,7,0,0,0,18,1095,501,137,5,4,1738,60,35
504011045,2060,282,42,0,0,2385,2733,363,64,0,4,3166,726,226,72,0,0,1020,177,167,42,0,0,383,14,59,7,0,0,75,629,120,47,0,0,797,48,15,0,0,0,67,14,4,8,0,0,23,1604,587,171,0,3,2364,95,85,6,0,0,180,338,102,47,4,0,488,6829,1416,327,5,8,8584,2064,261,26,0,3,2356,3132,352,50,4,10,3544,890,210,81,0,0,1180,156,238,9,0,0,406,18,45,0,0,0,62,561,131,42,0,0,734,33,16,0,0,0,46,5,5,0,0,0,14,1663,638,129,0,3,2433,90,94,4,0,0,190,431,115,29,4,5,585,7380,1459,227,11,27,9110,2419,257,20,3,0,2699,3573,342,48,0,3,3969,1077,274,124,0,0,1477,170,209,6,0,0,386,15,43,0,0,0,59,592,127,29,0,0,748,53,11,5,0,0,72,5,6,0,0,0,11,1917,667,164,0,0,2748,79,71
504011046,535,226,242,0,0,1001,720,422,485,0,0,1633,219,420,889,0,0,1530,12,129,223,0,0,363,0,8,28,0,0,30,161,179,450,0,0,789,16,17,61,0,0,100,4,4,18,0,0,17,408,757,1665,0,0,2833,37,15,33,0,0,87,135,144,291,4,0,572,1824,1572,2722,12,3,6129,554,242,193,0,5,992,718,604,413,0,6,1739,250,611,757,0,3,1626,4,149,143,0,0,302,0,6,13,0,0,26,133,235,298,0,0,672,7,16,46,0,0,74,0,0,4,0,0,9,398,1021,1260,0,5,2695,34,20,17,0,0,77,100,186,253,10,0,549,1805,2071,2143,9,21,6047,658,272,233,0,0,1175,822,649,485,0,0,1954,285,712,1025,0,0,2023,6,155,128,0,0,288,0,17,17,0,0,38,166,240,325,0,0,729,8,33,34,0,3,77,0,4,8,0,0,11,464,1164,1534,0,3,3169,24,17
