SA2_CODE_2021,C16_Aus_Mo_O_B_OS,C16_Aus_BP_B_Aus,C16_Aus_Bplace_NS,C16_Aus_Tot_resp,C16_Aus_Ab_BP_B_OS,C16_Aus_Ab_Fa_O_B_OS,C16_Aus_Ab_Mo_O_B_OS,C16_Aus_Ab_BP_B_Aus,C16_Aus_Abor_Bplace_NS,C16_Aus_Abor_Tot_resp,C16_Chi_BP_B_OS,C16_Chi_Fa_O_B_OS,C16_Chi_Mo_O_B_OS,C16_Chi_BP_B_Aus,C16_Chi_Bplace_NS,C16_Chi_Tot_resp,C16_Cro_BP_B_OS,C16_Cro_Fa_O_B_OS,C16_Cro_Mo_O_B_OS,C16_Cro_BP_B_Aus,C16_Cro_Bplace_NS,C16_Cro_Tot_resp,C16_Dut_BP_B_OS,C16_Dut_Fa_O_B_OS,C16_Dut_Mo_O_B_OS,C16_Dut_BP_B_Aus,C16_Dut_Bplace_NS,C16_Dut_Tot_resp,C16_Eng_BP_B_OS,C16_Eng_Fa_O_B_OS,C16_Eng_Mo_O_B_OS,C16_Eng_BP_B_Aus,C16_Eng_Bplace_NS,C16_Eng_Tot_resp,C16_Fil_BP_B_OS,C16_Fil_Fa_O_B_OS,C16_Fil_Mo_O_B_OS,C16_Fil_BP_B_Aus,C16_Fil_Bplace_NS,C16_Fil_Tot_resp,C16_Fre_BP_B_OS,C16_Fre_Fa_O_B_OS,C16_Fre_Mo_O_B_OS,C16_Fre_BP_B_Aus,C16_Fre_Bplace_NS,C16_Fre_Tot_resp,C16_Ger_BP_B_OS,C16_Ger_Fa_O_B_OS,C16_Ger_Mo_O_B_OS,C16_Ger_BP_B_Aus,C16_Ger_Bplace_NS,C16_Ger_Tot_resp,C16_Gre_BP_B_OS,C16_Gre_Fa_O_B_OS,C16_Gre_Mo_O_B_OS,C16_Gre_BP_B_Aus,C16_Gre_Bplace_NS,C16_Gre_Tot_resp,C16_Hun_BP_B_OS,C16_Hun_Fa_O_B_OS,C16_Hun_Mo_O_B_OS,C16_Hun_BP_B_Aus,C16_Hun_Bplace_NS,C16_Hun_Tot_resp,C16_Ind_BP_B_OS,C16_Ind_Fa_O_B_OS,C16_Ind_Mo_O_B_OS,C16_Ind_BP_B_Aus,C16_Ind_Bplace_NS,C16_Ind_Tot_resp,C16_Iri_BP_B_OS,C16_Iri_Fa_O_B_OS,C16_Iri_Mo_O_B_OS,C16_Iri_BP_B_Aus,C16_Iri_Bplace_NS,C16_Iri_Tot_resp,C16_Ita_BP_B_OS,C16_Ita_Fa_O_B_OS,C16_Ita_Mo_O_B_OS,C16_Ita_BP_B_Aus,C16_Ita_Bplace_NS,C16_Ita_Tot_resp,C16_Kor_BP_B_OS,C16_Kor_Fa_O_B_OS,C16_Kor_Mo_O_B_OS,C16_Kor_BP_B_Aus,C16_Kor_Bplace_NS,C16_Kor_Tot_resp,C16_Leb_BP_B_OS,C16_Leb_Fa_O_B_OS,C16_Leb_Mo_O_B_OS,C16_Leb_BP_B_Aus,C16_Leb_Bplace_NS,C16_Leb_Tot_resp,C16_Mac_BP_B_OS,C16_Mac_Fa_O_B_OS,C16_Mac_Mo_O_B_OS,C16_Mac_BP_B_Aus,C16_Mac_Bplace_NS,C16_Mac_Tot_resp,C16_Mal_BP_B_OS,C16_Mal_Fa_O_B_OS,C16_Mal_Mo_O_B_OS,C16_Mal_BP_B_Aus,C16_Mal_Bplace_NS,C16_Mal_Tot_resp,C16_Mao_BP_B_OS,C16_Mao_Fa_O_B_OS,C16_Mao_Mo_O_B_OS,C16_Mao_BP_B_Aus,C16_Mao_Bplace_NS,C16_Mao_Tot_resp,C16_NZ_BP_B_OS,C16_NZ_Fa_O_B_OS,C16_NZ_Mo_O_B_OS,C16_NZ_BP_B_Aus,C16_NZ_Bplace_NS,C16_NZ_Tot_resp,C16_Pol_BP_B_OS,C16_Pol_Fa_O_B_OS,C16_Pol_Mo_O_B_OS,C16_Pol_BP_B_Aus,C16_Pol_Bplace_NS,C16_Pol_Tot_resp,C16_Rus_BP_B_OS,C16_Rus_Fa_O_B_OS,C16_Rus_Mo_O_B_OS,C16_Rus_BP_B_Aus,C16_Rus_Birthplac_ns,C16_Rus_Tot_resp,C16_Sam_BP_B_OS,C16_Sam_Fa_O_B_OS,C16_Sam_Mo_O_B_OS,C16_Sam_BP_B_Aus,C16_Sam_Birthplac_ns,C16_Sam_Tot_resp,C16_Sco_BP_B_OS,C16_Sco_Fa_O_B_OS,C16_Sco_Mo_O_B_OS,C16_Sco_BP_B_Aus,C16_Sco_Birthplac_ns,C16_Sco_Tot_resp,C16_Ser_BP_B_OS,C16_Ser_Fa_O_B_OS,C16_Ser_Mo_O_B_OS,C16_Ser_BP_B_Aus,C16_Ser_Bplace_NS,C16_Ser_Tot_resp,C16_SAf_BP_B_OS,C16_SAf_Fa_O_B_OS,C16_SAf_Mo_O_B_OS,C16_SAf_BP_B_Aus,C16_SAf_Bplace_NS,C16_SAf_Tot_resp,C16_Span_BP_B_OS,C16_Span_Fa_O_B_OS,C16_Span_Mo_O_B_OS,C16_Span_BP_B_Aus,C16_Span_Bplace_NS,C16_Span_Tot_resp,C16_SriL_BP_B_OS,C16_SriL_Fa_O_B_OS,C16_SriL_Mo_O_B_OS,C16_SriL_BP_B_Aus,C16_SriL_Bplace_NS,C16_SriL_Tot_resp,C16_Viet_BP_B_OS,C16_Viet_Fa_O_B_OS,C16_Viet_Mo_O_B_OS,C16_Viet_BP_B_Aus,C16_Viet_Bplace_NS,C16_Viet_Tot_resp,C16_Wel_BP_B_OS,C16_Wel_Fa_O_B_OS,C16_Wel_Mo_O_B_OS,C16_Wel_BP_B_Aus,C16_Wel_Bplace_NS,C16_Wel_Tot_resp,C16_Oth_BP_B_OS,C16_Oth_Fa_O_B_OS,C16_Oth_Mo_O_B_OS,C16_Oth_BP_B_Aus,C16_Oth_Bplace_NS,C16_Oth_Tot_resp,C16_Anc_ns_BP_B_OS,C16_Anc_ns_Fa_O_B_OS,C16_Anc_ns_Mo_O_B_OS,C16_Anc_ns_BP_B_Aus,C16_Anc_ns_Bplace_NS,C16_Anc_NS_Tot_resp,C16_Tot_P_BP_B_OS,C16_Tot_P_Fa_O_B_OS,C16_Tot_P_Mo_O_B_OS,C16_Tot_P_BP_B_Aus,C16_Tot_P_Bplace_NS,C16_Tot_P_Tot_resp,C21_Aus_BP_B_OS,C21_Aus_Fa_O_B_OS,C21_Aus_Mo_O_B_OS,C21_Aus_BP_B_Aus
506071145,478,2624,38,3763,0,0,0,17,0,17,995,27,31,19,4,1077,38,9,9,39,0,97,127,41,28,62,0,251,1634,479,483,2390,49,5032,102,0,25,9,0,136,75,0,3,27,0,106,152,27,34,222,0,441,77,14,11,41,0,149,19,4,0,8,3,37,403,13,12,8,5,445,440,117,99,822,9,1487,277,74,50,262,4,669,113,0,3,0,0,116,16,0,0,3,0,21,7,5,3,12,0,25,14,4,0,4,0,17,29,5,0,0,0,39,83,32,22,3,0,136,132,11,6,30,3,187,37,0,8,8,0,52,6,0,0,0,0,6,422,119,104,613,10,1274,16,0,0,0,0,16,151,6,20,6,0,176,63,3,5,13,0,84,78,7,4,0,0,80,59,0,3,0,0,64,58,18,17,26,0,116,1542,98,118,125,13,1902,51,4,9,28,935,1030,6041,943,904,5075,1051,14014,158,634,560,2754
506071146,379,2101,72,3073,0,0,0,47,0,48,1622,29,46,16,18,1729,49,11,0,33,0,100,102,36,15,47,0,195,1018,395,327,1627,41,3404,65,8,9,0,0,79,56,5,0,8,0,71,99,24,19,151,0,288,27,0,3,19,5,53,23,0,0,3,0,24,318,5,9,6,0,338,269,99,68,618,6,1058,215,58,39,252,6,571,101,0,3,0,3,105,19,7,0,0,0,27,12,0,4,13,0,22,12,3,0,0,0,20,15,3,0,0,0,24,58,24,18,4,0,97,87,13,8,14,4,128,11,0,0,0,0,22,0,0,0,0,0,5,244,111,78,426,6,862,18,0,0,0,0,18,54,15,4,0,0,72,24,3,0,8,0,44,47,0,4,0,0,47,76,0,0,0,0,76,50,5,11,19,0,89,1469,89,74,88,14,1740,51,3,0,26,648,726,5358,779,651,3846,817,11453,90,483,364,2086
506071147,559,3021,66,4497,0,0,0,24,0,25,1017,26,31,30,24,1125,61,18,15,71,0,165,141,52,25,51,0,266,2115,652,493,2734,51,6046,78,0,8,3,0,95,99,5,9,35,0,146,190,38,31,254,9,525,82,28,10,43,3,162,26,3,3,6,0,41,484,10,20,4,3,520,593,134,116,925,9,1773,354,107,48,290,8,809,85,0,0,4,0,91,9,4,0,9,0,23,28,3,3,7,0,44,18,6,3,7,0,35,47,0,10,7,0,64,117,45,31,19,0,206,87,20,6,36,0,151,56,4,8,9,0,76,5,4,0,0,0,13,569,137,123,746,15,1591,34,0,5,3,0,45,133,14,13,0,0,160,67,3,4,12,4,85,59,3,5,0,0,72,132,0,3,3,0,139,81,10,11,44,0,149,1631,133,132,152,25,2071,41,12,7,33,1159,1247,7029,1282,983,5942,1346,16576,172,802,687,3159
507011148,679,3816,62,5546,0,4,0,10,0,18,1400,16,21,23,11,1476,78,17,14,53,0,166,158,47,45,82,0,335,2387,671,622,2572,66,6309,224,0,8,3,0,236,70,0,0,12,0,86,156,62,22,189,3,435,27,5,9,28,0,67,20,0,3,0,0,28,745,15,21,18,0,789,553,111,99,622,7,1400,276,119,79,483,6,964,120,0,3,0,0,126,34,0,0,0,0,32,0,4,0,7,0,14,12,3,0,13,0,37,143,13,12,5,0,177,159,60,28,8,0,258,101,10,12,31,0,159,29,0,5,5,0,44,25,0,0,0,0,27,591,167,127,609,10,1502,51,5,5,4,0,62,276,31,15,6,6,338,61,14,6,6,0,89,89,0,5,4,0,101,55,6,4,5,3,66,86,15,3,30,0,137,1483,129,154,164,20,1956,60,5,17,52,665,795,7972,1368,1161,6210,829,17533,296,1011,870,4504
507011150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,4,3,7,0,0,0,5
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011152,256,1656,29,2391,0,0,3,14,0,23,119,0,6,12,0,133,362,69,30,147,7,609,77,15,26,16,0,129,1126,337,227,1234,23,2958,167,0,5,0,4,172,25,0,4,6,0,35,112,23,5,76,0,223,16,0,3,11,0,31,15,0,0,9,0,20,74,9,7,3,0,91,292,64,43,364,7,762,615,200,98,586,15,1512,14,0,0,0,0,14,11,0,3,0,0,17,13,3,5,7,0,30,21,4,3,10,0,39,46,4,0,0,0,55,41,21,15,3,0,79,53,12,7,12,0,86,20,6,0,5,0,22,6,5,0,0,0,7,230,79,46,366,7,726,74,0,9,0,0,89,63,5,7,0,0,80,31,0,0,12,0,51,6,0,0,0,0,8,18,0,0,0,0,19,54,11,6,8,0,80,726,61,83,93,11,967,28,7,6,46,355,439,3746,794,524,3270,437,8768,152,419,350,1753
507011153,287,1756,38,2551,0,0,0,26,0,32,283,9,9,13,0,316,80,17,5,38,0,135,84,19,29,38,3,166,976,341,281,1357,58,3004,127,0,5,0,0,134,56,12,6,8,0,83,118,23,24,98,4,276,10,0,0,13,0,25,17,3,0,5,0,20,91,10,3,0,0,102,208,90,63,426,14,796,211,99,39,223,9,577,34,0,0,0,0,36,0,0,0,0,0,0,18,3,0,6,0,25,10,4,0,6,0,18,42,11,0,4,0,60,58,19,6,0,0,95,48,0,13,4,0,72,32,3,0,0,0,41,5,0,0,0,0,6,259,73,63,307,10,707,40,5,0,0,0,46,63,3,5,4,0,79,46,10,0,6,0,64,8,0,0,0,0,10,17,0,0,0,0,15,36,12,10,22,4,80,760,86,89,112,8,1065,26,8,3,46,469,551,3094,742,538,3185,583,8145,77,451,369,1710
507011154,327,1770,49,2744,0,0,4,34,0,33,125,3,7,17,0,151,205,23,7,51,0,292,101,24,9,39,0,180,1153,398,274,1432,55,3312,260,3,9,6,0,270,70,6,3,15,0,102,177,41,36,115,3,380,25,7,4,16,0,52,14,3,4,4,0,26,110,3,8,8,6,128,305,106,58,504,18,990,790,122,56,273,15,1262,20,0,0,0,0,20,10,7,0,0,0,17,4,4,0,0,0,7,10,0,0,6,0,22,82,10,10,0,0,106,90,22,14,3,0,123,38,5,6,11,0,56,12,3,0,4,3,20,8,0,0,0,0,11,315,130,59,393,12,909,84,7,0,0,0,90,63,14,8,5,0,89,58,0,0,9,0,70,13,3,0,0,0,17,27,3,0,0,0,33,52,6,7,28,0,103,1093,114,82,85,6,1384,39,10,6,38,843,937,4553,908,584,3348,996,10385,145,496,449,1862
507011155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,3,0,0,5,7,18,0,0,0,0
507011158,71,413,4,597,0,0,0,3,0,3,59,6,0,0,0,69,31,5,4,25,0,60,25,0,3,16,0,42,385,87,54,318,6,844,11,0,3,0,0,18,19,0,0,0,0,26,43,6,3,37,0,88,4,0,0,0,0,10,3,0,0,0,0,3,24,4,4,8,0,33,101,15,13,109,3,238,125,34,15,98,0,282,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,5,4,3,0,0,0,7,10,0,0,0,0,10,14,3,0,6,0,22,16,3,0,5,0,31,11,0,0,0,0,11,0,0,0,0,0,0,134,19,10,80,4,249,13,0,0,0,0,13,34,4,0,0,0,42,10,0,0,3,0,13,6,0,0,0,0,6,3,0,0,0,0,7,16,3,0,0,0,24,130,21,25,24,3,199,8,0,0,14,230,247,1019,183,121,812,252,2382,43,136,116,624
507011159,380,2380,56,3434,0,0,3,40,0,38,791,15,18,20,11,852,64,13,6,22,0,106,115,35,17,70,0,225,1518,449,352,1897,60,4279,246,0,9,0,5,265,65,4,0,13,5,89,115,30,25,142,6,316,14,11,3,4,0,33,23,0,0,4,0,29,296,6,3,10,9,313,329,72,67,498,17,975,200,68,48,240,5,566,63,0,0,0,0,65,17,0,0,0,0,21,0,0,4,0,0,4,7,4,0,7,0,23,123,12,8,0,0,139,72,29,14,5,0,125,65,0,8,20,0,88,24,0,0,5,0,30,22,3,0,0,0,24,345,103,79,464,10,1001,77,0,4,0,0,80,93,17,0,3,3,111,67,0,3,7,0,83,24,4,4,0,0,33,50,3,0,0,3,53,63,12,3,21,0,96,1093,128,88,92,19,1415,61,7,9,48,597,721,5000,881,675,4161,753,11466,177,500,465,2382
507011160,309,1625,53,2523,0,5,0,14,0,14,123,9,0,3,0,131,535,60,19,91,16,724,74,16,14,15,0,124,949,338,268,1228,43,2832,527,4,10,0,0,544,61,6,6,11,0,86,88,19,14,90,0,216,25,12,0,17,0,55,6,5,0,4,0,11,90,7,0,0,0,100,229,80,58,363,16,743,809,172,74,412,10,1471,10,0,0,0,0,6,6,0,0,0,0,16,12,0,0,0,0,10,21,3,4,0,0,32,86,14,6,3,0,106,70,16,16,0,4,101,49,0,8,15,0,69,14,0,3,0,4,22,3,0,0,0,0,3,266,91,55,289,17,713,138,3,10,0,6,157,33,12,8,8,0,52,51,11,4,10,0,75,8,0,0,0,0,8,32,0,0,0,0,31,43,9,5,16,0,65,1057,80,74,118,23,1347,57,4,7,30,703,799,4787,820,573,3079,851,10106,164,513,416,1811
507011161,530,2531,39,3853,0,0,0,21,0,22,1365,20,32,18,7,1438,99,37,13,54,0,195,107,34,19,65,0,225,1871,495,464,1881,41,4750,375,6,20,0,0,398,44,5,3,18,0,67,153,34,27,147,4,369,20,5,5,29,3,64,5,0,0,4,0,12,801,20,15,18,3,851,404,96,67,532,4,1101,204,128,76,438,10,855,113,0,0,0,0,115,16,3,0,9,0,30,6,9,0,9,0,17,19,6,3,15,0,46,195,14,3,0,0,221,152,52,25,10,0,237,64,5,17,24,0,111,44,0,3,5,0,49,30,0,4,0,0,32,604,83,88,420,8,1202,86,3,0,3,0,93,340,17,19,0,0,376,110,7,5,15,4,136,72,9,0,4,0,78,44,0,4,0,0,52,61,9,10,28,0,112,1660,141,136,114,19,2062,35,8,3,40,809,889,7624,1054,895,4408,921,14909,251,772,654,2958
507011163,275,1591,30,2363,0,0,0,18,0,18,123,9,6,10,0,146,142,30,26,64,0,258,71,18,14,39,3,138,887,296,236,1203,25,2650,207,0,13,4,0,223,21,7,4,5,0,37,79,19,7,97,3,214,8,5,0,12,0,24,24,0,4,9,0,28,70,9,4,10,0,93,192,64,49,320,3,621,249,114,44,295,3,708,35,0,0,0,0,35,8,0,0,0,0,8,4,0,0,6,0,8,6,3,0,5,0,15,60,7,4,4,0,73,65,12,9,4,0,98,46,8,0,10,0,70,16,0,4,3,0,25,15,4,0,0,0,14,209,71,44,238,8,572,70,7,4,3,3,78,60,9,12,3,0,89,41,4,7,4,3,59,10,0,0,0,0,12,7,0,7,0,0,11,39,4,3,13,0,62,705,89,95,86,8,991,26,3,0,26,450,501,2909,686,518,2842,526,7476,112,378,315,1590
507011259,319,1750,31,2559,0,4,0,20,0,18,204,8,17,5,0,233,172,32,18,70,0,299,71,33,20,37,0,160,990,292,241,1243,40,2805,260,0,17,0,0,286,30,3,0,8,0,49,53,18,13,85,0,177,7,6,0,15,0,25,7,4,3,0,0,17,163,6,3,3,3,182,197,60,47,328,9,643,306,112,52,329,8,805,24,0,6,0,0,26,9,4,0,0,0,16,6,0,0,5,0,15,8,0,0,6,0,18,75,6,10,4,0,91,65,28,26,8,0,114,37,14,8,17,0,79,22,0,0,4,0,23,3,0,0,0,0,5,240,60,51,261,4,616,94,4,0,6,0,106,121,8,12,3,0,142,85,4,0,4,0,90,10,0,0,0,0,11,9,0,0,0,0,9,35,11,6,6,0,56,796,81,74,92,3,1043,27,0,0,33,422,484,3478,687,549,3020,488,8234,155,491,365,1993
507011260,89,479,4,705,0,0,0,4,0,4,263,0,3,7,0,267,12,10,0,19,0,41,30,0,9,15,0,49,387,108,82,387,13,983,6,0,5,0,0,12,7,0,0,7,0,11,25,0,4,24,5,62,6,4,0,0,0,11,0,0,0,0,0,0,59,0,7,4,0,64,99,19,10,138,0,259,63,22,9,43,0,137,11,0,0,0,0,11,7,0,0,0,0,10,0,0,0,0,0,0,4,0,0,4,0,10,4,0,0,5,0,9,22,4,0,0,0,25,21,0,0,3,0,33,3,0,0,0,0,6,3,0,0,0,0,3,133,18,20,91,0,265,4,0,0,0,0,4,65,3,0,0,0,75,4,0,0,0,0,5,12,0,0,0,0,14,11,0,0,0,0,13,13,3,0,6,0,26,202,23,22,18,0,270,0,0,0,8,117,127,1211,205,155,886,136,2596,26,95,100,493
507021164,306,1690,24,2470,0,0,0,4,0,4,40,6,4,22,0,74,38,22,6,57,0,125,74,20,16,19,0,127,1022,361,279,1403,34,3099,15,0,0,0,0,17,47,4,11,12,0,76,97,19,17,115,0,241,9,7,4,23,0,47,17,0,0,3,0,17,57,9,0,3,0,75,277,106,68,611,14,1072,304,96,32,223,0,657,9,0,0,0,0,15,3,0,0,0,0,9,3,0,0,6,0,7,12,5,0,5,0,19,24,6,0,0,0,27,47,25,16,3,0,95,36,9,3,12,0,57,11,0,7,3,0,22,4,0,0,0,0,3,267,99,67,457,4,885,3,0,3,0,0,11,28,12,9,0,0,44,23,0,9,5,0,36,6,8,4,0,0,18,20,0,0,0,0,20,57,11,8,25,0,108,317,77,59,72,0,527,8,0,0,19,463,487,2274,732,522,3319,521,7375,62,455,344,1674
507021165,528,2532,63,3888,0,0,0,24,5,29,172,5,9,28,3,218,115,19,12,49,4,193,168,48,34,50,0,296,2149,676,544,2548,58,5971,82,0,10,0,5,93,159,16,3,28,3,211,235,65,40,209,8,552,31,16,8,48,6,107,20,4,6,4,0,36,129,13,7,9,0,156,570,202,131,1103,17,2025,690,109,54,266,25,1144,15,0,0,0,0,15,10,0,0,4,0,19,9,7,5,8,0,23,11,6,5,5,0,23,51,3,5,0,0,57,106,38,14,13,4,172,96,5,10,30,0,139,25,4,3,6,0,38,0,0,0,0,0,0,566,191,110,784,16,1663,25,0,0,0,0,25,80,0,11,6,0,97,68,7,5,18,0,92,18,4,4,0,0,26,15,0,5,0,0,19,108,12,12,61,0,191,934,119,126,155,12,1343,34,6,3,47,1634,1726,5374,1267,971,5445,1787,14844,152,818,694,2941
507021166,529,2688,53,4174,0,4,4,31,0,45,141,26,14,25,5,217,192,40,18,87,0,343,142,51,24,45,4,271,1947,715,480,2348,69,5564,75,0,4,0,4,93,110,21,21,27,3,187,239,55,31,216,3,547,46,6,4,37,4,94,34,0,3,6,6,48,79,3,3,6,0,97,522,187,118,1009,19,1849,897,170,73,391,21,1553,25,0,4,0,0,35,5,3,0,3,0,10,17,0,0,3,0,23,18,6,0,0,0,26,44,15,3,0,0,63,109,23,21,11,0,161,104,14,15,17,0,153,25,0,4,3,0,41,6,0,0,0,0,11,483,178,102,718,22,1500,52,0,0,4,5,56,55,10,10,4,3,80,63,15,3,18,0,96,12,0,0,0,0,17,20,0,0,0,0,26,99,17,18,36,0,167,1110,158,130,182,17,1585,47,3,3,48,939,1041,5500,1441,937,5382,1113,14370,174,891,622,2657
507021167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,0,0,3,4,17,0,3,0,0
507031169,482,2417,45,3720,0,0,0,24,0,26,570,6,9,21,0,608,29,16,10,35,0,88,112,28,29,67,0,233,1734,488,444,1855,40,4554,1078,8,22,3,5,1124,48,12,0,15,0,73,122,35,15,133,0,308,9,3,5,12,0,29,6,0,0,0,0,9,993,16,14,4,7,1035,351,60,70,402,8,899,99,62,40,222,3,417,69,6,0,0,0,75,7,3,0,3,0,10,10,0,3,0,0,14,5,5,0,4,0,10,398,20,18,4,6,449,174,42,32,8,4,260,49,13,11,14,0,85,25,4,3,3,0,35,25,4,0,0,0,39,424,90,59,385,7,960,70,0,0,5,0,77,199,13,3,0,0,214,142,3,3,20,0,170,63,0,3,7,0,69,23,0,4,0,0,24,57,15,12,17,0,94,1921,127,81,102,23,2255,99,0,7,64,672,837,7442,938,783,4062,786,14015,327,743,634,3051
507031170,312,1839,64,2709,0,8,3,30,0,43,31,4,8,8,4,52,19,0,0,9,0,24,56,20,9,38,0,124,1202,370,274,1355,65,3270,218,0,16,0,4,245,20,6,0,9,0,33,113,24,17,106,3,267,9,4,0,8,0,19,8,0,0,0,0,5,85,0,5,4,0,95,185,43,41,272,10,549,61,50,14,115,0,243,16,0,4,0,0,22,4,0,0,0,0,11,5,0,0,0,0,7,6,3,0,3,0,7,244,12,13,9,4,280,90,21,19,4,0,138,40,0,0,4,0,44,12,6,5,0,0,18,7,0,0,0,0,10,258,80,44,287,9,680,17,0,0,4,0,21,55,5,6,6,0,69,46,0,5,10,0,52,12,0,0,0,0,13,24,0,3,0,0,27,45,9,3,14,0,71,542,80,60,53,11,742,32,7,7,41,591,679,2833,653,502,2945,736,7670,104,430,286,1661
507031172,7,21,0,29,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,6,6,0,8,0,21,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,10,0,0,0,0,5,5,15,5,11,34,5,66,0,3,6,9
507031173,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12,5,0,7,5,26,0,3,0,6
