SA2_CODE_2021,C11_CF_1F1NW_800_1249,C11_CF_1F1NW_1250_1999,C11_CF_1F1NW_2000_2499,C11_CF_1F1NW_2500_2999,C11_CF_1F1NW_3000_3999,C11_CF_1F1NW_4000more,C11_CF_1F1NW_Ns,C11_CF_1F1NW_Tot,C11_CF_1P1NW_Neg_ni_inc,C11_CF_1P1NW_1_149,C11_CF_1P1NW_150_399,C11_CF_1P1NW_400_649,C11_CF_1P1NW_650_799,C11_CF_1P1NW_800_1249,C11_CF_1P1NW_1250_1999,C11_CF_1P1NW_2000_2499,C11_CF_1P1NW_2500_2999,C11_CF_1P1NW_3000_3999,C11_CF_1P1NW_4000more,C11_CF_1P1NW_Ns,C11_CF_1P1NW_Tot,C11_CF_1A1NW_Neg_ni_inc,C11_CF_1A1NW_1_149,C11_CF_1A1NW_150_399,C11_CF_1A1NW_400_649,C11_CF_1A1NW_650_799,C11_CF_1A1NW_800_1249,C11_CF_1A1NW_1250_1999,C11_CF_1A1NW_2000_2499,C11_CF_1A1NW_2500_2999,C11_CF_1A1NW_3000_3999,C11_CF_1A1NW_4000more,C11_CF_1A1NW_Ns,C11_CF_1A1NW_Tot,C11_CF_BA_Neg_ni_inc,C11_CF_BA_1_149,C11_CF_BA_150_399,C11_CF_BA_400_649,C11_CF_BA_650_799,C11_CF_BA_800_1249,C11_CF_BA_1250_1999,C11_CF_BA_2000_2499,C11_CF_BA_2500_2999,C11_CF_BA_3000_3999,C11_CF_BA_4000more,C11_CF_BA_Ns,C11_fc_BA_Tot,C11_CF_BNW_Neg_ni_inc,C11_CF_BNW_1_149,C11_CF_BNW_150_399,C11_CF_BNW_400_649,C11_CF_BNW_650_799,C11_CF_BNW_800_1249,C11_CF_BNW_1250_1999,C11_CF_BNW_2000_2499,C11_CF_BNW_2500_2999,C11_CF_BNW_3000_3999,C11_CF_BNW_4000more,C11_CF_BNW_Ns,C11_CF_BNW_Tot,C11_CF_LFns_Neg_ni_inc,C11_CF_LFns_1_149,C11_CF_LFns_150_399,C11_CF_LFns_400_649,C11_CF_LFns_650_799,C11_CF_LFns_800_1249,C11_CF_LFns_1250_1999,C11_CF_LFns_2000_2499,C11_CF_LFns_2500_2999,C11_CF_LFns_3000_3999,C11_CF_LFns_4000more,C11_CF_LFns_Ns,C11_CF_LFns_Tot,C11_CF_Tot_Neg_ni_inc,C11_CF_Tot_1_149,C11_CF_Tot_150_399,C11_CF_Tot_400_649,C11_CF_Tot_650_799,C11_CF_Tot_800_1249,C11_CF_Tot_1250_1999,C11_CF_Tot_2000_2499,C11_CF_Tot_2500_2999,C11_CF_Tot_3000_3999,C11_CF_Tot_4000more,C11_CF_TotFI_Ns,C11_CF_Tot_Tot,C11_1PF_F_Neg_ni_inc,C11_1PF_F_1_149,C11_1PF_F_150_399,C11_1PF_F_400_649,C11_1PF_F_650_799,C11_1PF_F_800_1249,C11_1PF_F_1250_1999,C11_1PF_F_2000_2499,C11_1PF_F_2500_2999,C11_1PF_F_3000_3999,C11_1PF_F_4000more,C11_1PF_F_Ns,C11_1PF_F_Tot,C11_1PF_P_Neg_ni_inc,C11_1PF_P_1_149,C11_1PF_P_150_399,C11_1PF_P_400_649,C11_1PF_P_650_799,C11_1PF_P_800_1249,C11_1PF_P_1250_1999,C11_1PF_P_2000_2499,C11_1PF_P_2500_2999,C11_1PF_P_3000_3999,C11_1PF_P_4000more,C11_1PF_P_Ns,C11_1PF_P_Tot,C11_1PF_A_Neg_ni_inc,C11_1PF_A_1_149,C11_1PF_A_150_399,C11_1PF_A_400_649,C11_1PF_A_650_799,C11_1PF_A_800_1249,C11_1PF_A_1250_1999,C11_1PF_A_2000_2499,C11_1PF_A_2500_2999,C11_1PF_A_3000_3999,C11_1PF_A_4000more,C11_1PF_A_Ns,C11_1PF_A_Tot,C11_1PF_U_Neg_ni_inc,C11_1PF_U_1_149,C11_1PF_U_150_399,C11_1PF_U_400_649,C11_1PF_U_650_799,C11_1PF_U_800_1249,C11_1PF_U_1250_1999,C11_1PF_U_2000_2499,C11_1PF_U_2500_2999,C11_1PF_U_3000_3999,C11_1PF_U_4000more,C11_1PF_U_Ns,C11_1PF_U_Tot,C11_1PF_N_lf_Fi_Neg_ni_inc,C11_1PF_N_lf_Fi_1_149,C11_1PF_N_lf_Fi_150_399,C11_1PF_N_lf_Fi_400_649,C11_1PF_N_lf_Fi_650_799,C11_1PF_N_lf_Fi_800_1249,C11_1PF_N_lf_Fi_1250_1999,C11_1PF_N_lf_Fi_2000_2499,C11_1PF_N_lf_Fi_2500_2999,C11_1PF_N_lf_Fi_3000_3999,C11_1PF_N_lf_Fi_4000more,C11_1PF_N_lf_Fi_Ns,C11_1PF_N_lf_Tot,C11_1PF_LFns_Neg_ni_inc,C11_1PF_LFns_1_149,C11_1PF_LFns_150_399,C11_1PF_LFns_400_649,C11_1PF_LFns_650_799,C11_1PF_LFns_800_1249,C11_1PF_LFns_1250_1999,C11_1PF_LFns_2000_2499,C11_1PF_LFns_2500_2999,C11_1PF_LFns_3000_3999,C11_1PF_LFns_4000more,C11_1PF_LFns_Ns,C11_1PF_LF_NS_Tot,C11_1PF_TotFI_Neg_ni_inc,C11_1PF_TotFI_1_149,C11_1PF_TotFI_150_399,C11_1PF_TotFI_400_649,C11_1PF_TotFI_650_799,C11_1PF_TotFI_800_1249,C11_1PF_TotFI_1250_1999,C11_1PF_TotFI_2000_2499,C11_1PF_TotFI_2500_2999,C11_1PF_TotFI_3000_3999,C11_1PF_TotFI_4000more,C11_1PF_TotFI_Ns,C11_1PF_TotFI_Tot,C11_TotFI_Neg_ni_inc,C11_TotFI_1_149,C11_TotFI_150_399,C11_TotFI_400_649,C11_TotFI_650_799,C11_TotFI_800_1249,C11_TotFI_1250_1999,C11_TotFI_2000_2499,C11_TotFI_2500_2999,C11_TotFI_3000_3999,C11_TotFI_4000more,C11_TotFI_Ns,C11_Tot_Tot,C16_CFNC_BF_Neg_ni_inc,C16_CFNC_BF_1_149,C16_CFNC_BF_150_399,C16_CFNC_BF_400_649,C16_CFNC_BF_650_799,C16_CFNC_BF_800_1249,C16_CFNC_BF_1250_1999,C16_CFNC_BF_2000_2499,C16_CFNC_BF_2500_2999,C16_CFNC_BF_3000_3999
505031255,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,6,3,0,0,0,23,0,0,0,0,0,3,54,103,80,67
505031256,0,4,0,4,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,3,13,20,11,18,11,7,19,99,0,0,0,0,0,3,3,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6,8,3,0,0,0,0,4,24,6,0,10,8,6,21,37,20,20,15,11,28,176,0,0,0,0,0,0,6,0,4,9
505031257,5,22,0,13,4,0,0,51,0,0,4,0,0,4,0,0,3,0,0,0,16,0,0,0,3,0,5,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,48,46,0,0,4,4,3,25,49,19,28,21,0,69,226,0,0,0,6,0,6,0,0,0,0,0,4,24,0,0,4,14,5,0,3,0,0,0,0,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,11,9,11,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,27,20,20,8,5,6,0,0,11,108,5,5,27,81,49,82,120,34,47,34,10,115,600,0,0,0,0,0,0,7,16,7,8
505031258,36,51,5,23,0,0,3,136,0,0,5,0,5,3,5,5,5,0,0,0,29,0,0,0,0,0,0,5,0,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,6,3,8,8,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,71,71,0,0,3,10,15,66,145,69,61,41,13,108,539,0,0,5,3,10,12,12,0,3,6,0,8,50,0,0,7,14,7,4,0,0,0,0,0,8,43,0,0,0,3,0,0,0,0,0,0,0,7,9,0,0,4,4,0,0,0,0,0,0,0,0,11,3,6,11,16,13,13,3,0,0,0,0,4,70,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,18,39,29,32,20,0,6,3,0,32,185,6,9,44,112,90,164,239,125,100,86,23,196,1196,0,0,0,0,0,7,29,46,34,42
505031303,54,98,26,82,21,3,21,310,0,0,0,0,3,13,4,0,3,0,0,3,42,0,0,0,0,0,5,5,0,5,4,0,4,21,0,0,0,0,0,0,9,4,3,5,0,0,23,6,0,3,6,4,10,12,6,11,0,0,9,68,0,0,0,0,0,0,0,0,4,0,0,134,138,13,3,8,20,24,120,324,225,234,184,83,231,1460,0,0,0,3,10,28,36,8,10,0,0,11,118,0,0,3,8,20,22,9,0,0,0,0,13,79,0,0,0,0,3,0,7,0,0,0,0,4,18,0,0,3,3,0,4,0,0,0,0,0,0,16,5,3,12,14,3,17,7,0,0,0,3,7,72,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,19,29,41,72,63,15,14,4,5,36,298,19,13,50,158,119,300,588,405,327,316,111,357,2766,0,0,0,0,0,10,33,92,71,80
505031304,37,68,31,61,20,11,8,248,0,0,3,3,0,8,11,3,0,0,0,0,39,0,0,0,0,0,3,7,4,3,0,0,7,20,0,0,0,0,0,0,9,5,3,0,3,3,26,0,0,0,3,0,10,12,8,3,0,0,8,52,0,0,0,0,0,0,0,0,0,0,0,89,98,4,0,9,21,11,104,281,203,185,198,86,182,1277,0,0,0,7,7,23,23,4,12,0,0,4,76,0,0,6,12,15,21,5,3,0,3,0,8,68,0,0,0,0,3,5,0,0,0,0,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,5,10,5,9,10,0,0,0,0,9,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18,25,24,58,39,4,11,4,0,21,214,12,3,37,86,65,244,407,290,253,267,110,254,2027,0,0,0,0,0,0,34,66,80,99
505031305,49,132,30,156,36,11,24,455,0,0,3,5,3,14,14,3,3,0,0,10,56,0,0,0,0,3,3,12,3,5,0,0,3,32,0,0,0,0,0,0,6,5,5,5,0,5,25,3,4,5,11,3,20,21,8,4,3,0,9,83,0,0,0,0,0,6,0,0,4,0,0,110,118,13,8,10,25,35,163,452,283,350,289,100,214,1936,0,0,0,0,11,19,42,14,14,5,0,18,112,0,0,8,18,12,19,7,4,0,0,0,3,81,0,0,0,0,0,3,3,0,0,0,0,4,9,0,0,0,5,3,0,0,0,0,0,0,0,7,3,0,9,15,4,15,12,3,5,0,0,7,79,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,28,34,25,58,63,18,13,5,0,30,289,39,10,55,135,118,341,661,459,451,428,141,338,3164,0,0,0,0,0,4,24,60,61,56
505031306,66,137,18,65,19,6,21,355,0,0,0,4,8,22,15,0,8,0,0,3,65,0,0,0,0,5,7,7,3,4,0,0,0,26,0,0,0,0,0,0,4,3,0,6,3,10,25,0,5,3,7,9,20,18,9,0,0,0,13,81,0,0,0,0,0,0,0,0,0,0,0,149,151,5,5,7,17,39,156,413,198,181,198,55,284,1574,0,0,0,3,14,55,58,19,11,4,0,22,189,0,0,9,32,27,29,15,6,0,0,0,15,134,0,0,0,0,4,8,0,3,0,0,0,0,18,0,3,7,8,0,0,3,0,0,0,0,4,35,6,3,28,39,27,32,21,6,0,0,0,15,185,0,0,0,0,0,0,0,0,0,0,0,6,14,12,6,43,88,74,129,95,31,17,10,0,68,572,31,14,87,325,235,505,811,425,324,307,87,483,3631,0,0,0,4,0,5,52,92,71,66
506011110,136,168,21,41,13,5,29,438,0,0,0,11,9,31,29,4,0,0,0,6,92,0,0,3,3,3,10,13,4,5,3,0,10,51,0,0,0,0,0,0,9,5,0,0,0,0,14,4,0,5,26,34,53,29,4,0,0,0,15,172,0,0,3,0,0,3,0,0,0,0,0,119,132,5,0,13,50,81,301,446,159,98,97,18,236,1507,3,0,3,3,20,80,62,19,6,6,0,18,224,0,0,19,62,68,43,29,0,8,0,0,18,238,3,0,0,0,4,10,4,4,0,0,0,11,36,7,0,16,26,8,8,7,0,0,0,0,8,76,8,11,97,136,55,84,41,9,3,0,0,72,518,0,0,0,0,0,0,0,0,0,0,0,23,32,16,14,140,232,155,219,145,27,20,6,0,141,1116,35,17,193,564,370,783,879,320,176,140,37,536,4053,0,0,0,0,0,6,92,93,56,26
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,52,39,6,17,8,0,19,145,0,0,0,4,9,10,9,0,0,0,0,4,44,0,0,0,0,0,3,5,0,5,0,0,0,12,0,0,0,0,0,0,0,5,0,0,0,3,7,0,0,4,13,8,8,5,0,0,0,0,3,44,0,0,0,0,0,0,5,0,0,0,0,67,67,0,3,9,17,19,95,143,65,48,55,19,119,599,0,0,0,4,16,21,26,9,6,0,0,6,83,0,0,4,21,19,21,8,0,0,0,0,7,74,0,0,3,0,0,0,5,0,0,0,0,0,8,0,0,4,0,0,3,6,0,0,0,0,6,20,0,3,23,29,11,22,12,0,5,0,0,8,123,0,0,0,0,0,0,0,0,0,0,0,6,10,0,6,38,59,43,64,52,13,8,3,0,36,318,4,7,55,148,116,227,301,134,76,73,23,196,1361,0,0,0,0,0,0,22,26,11,17
506011114,53,99,24,35,9,4,13,245,0,0,4,9,9,19,17,3,0,0,0,11,70,0,0,0,0,4,8,8,0,3,7,0,3,31,0,0,0,0,3,5,3,3,5,3,0,4,19,0,0,3,6,3,25,15,9,0,0,0,16,78,0,0,0,0,0,0,0,0,0,0,0,88,95,0,0,14,16,34,131,273,139,131,102,30,190,1064,4,0,0,6,10,37,46,15,13,4,0,20,155,0,0,15,30,20,18,12,0,0,0,0,16,117,0,0,0,5,3,8,6,0,0,0,0,4,22,0,0,11,9,0,0,0,0,0,0,0,4,35,9,3,40,48,28,36,22,6,0,3,0,20,210,0,0,0,0,0,0,0,0,0,0,0,5,8,10,8,69,96,66,106,92,31,17,5,0,63,553,18,6,100,294,188,431,586,289,206,175,49,322,2679,0,0,0,0,0,6,26,49,37,38
506011115,19,77,18,49,25,7,11,214,0,0,0,6,0,8,8,0,5,3,0,3,28,0,0,0,0,0,0,0,3,3,0,0,0,12,0,0,0,0,0,0,3,3,0,3,0,0,12,4,0,0,5,3,6,9,5,0,0,3,10,48,0,0,0,0,0,3,0,0,0,0,0,77,78,7,3,3,13,9,59,187,127,147,168,85,144,950,0,0,0,0,4,19,21,8,4,0,5,5,59,0,0,4,3,7,12,6,0,0,0,0,6,46,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,3,8,4,0,0,0,0,0,0,0,17,3,0,9,17,7,23,7,3,0,0,0,8,81,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,21,29,22,46,42,17,4,3,5,29,210,17,8,42,182,115,244,389,245,257,247,120,267,2128,0,0,0,0,0,3,27,48,31,37
506011116,14,55,16,70,10,4,10,193,0,0,0,3,0,8,5,4,5,4,0,10,37,0,0,0,0,0,0,4,0,6,0,4,0,12,0,0,0,0,0,0,0,0,3,5,0,0,13,0,0,7,0,3,5,6,0,0,3,0,3,30,0,0,0,0,0,0,0,0,0,0,0,97,104,0,0,9,9,14,61,171,126,176,158,78,192,992,0,0,0,7,5,17,19,4,4,0,0,6,63,0,0,9,8,7,15,11,0,3,0,0,5,57,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,3,9,0,5,5,7,10,3,7,0,0,0,6,61,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,15,21,21,40,34,5,9,5,0,16,192,12,10,35,112,102,239,364,226,277,244,105,298,2023,0,0,0,0,0,5,9,25,28,33
506011117,93,111,33,42,11,3,25,344,0,0,0,3,6,14,12,0,0,0,0,3,40,0,0,0,0,3,13,15,0,4,6,0,0,39,0,0,0,0,0,0,0,3,4,3,0,0,11,0,0,0,5,11,13,12,0,0,3,0,13,58,0,0,0,0,0,0,3,0,0,0,0,102,109,7,4,8,16,35,189,363,177,118,80,22,196,1212,0,0,0,5,14,41,48,10,7,3,3,19,168,0,0,16,28,27,23,9,6,5,0,0,16,122,0,0,0,3,3,0,0,0,0,0,0,0,14,0,0,0,15,0,0,4,0,0,0,0,3,34,6,0,37,47,24,22,8,8,0,0,0,11,153,0,0,0,0,0,0,0,0,0,0,0,4,4,7,7,49,98,69,90,74,17,17,6,3,55,500,15,9,67,172,133,385,635,328,182,121,34,334,2418,0,0,0,0,0,5,42,58,45,22
506011307,20,46,8,53,9,8,9,152,0,0,0,0,0,0,4,0,3,0,0,0,13,0,0,0,0,5,0,5,0,0,0,0,0,8,0,0,0,0,0,0,3,3,0,0,0,0,7,0,0,3,0,0,0,7,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,60,64,3,0,0,3,12,45,146,71,114,109,49,93,641,0,0,0,6,0,5,14,0,4,0,0,9,35,0,0,0,5,0,3,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,4,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,18,7,16,14,0,7,0,0,14,78,6,3,11,27,27,86,226,161,169,164,59,140,1075,0,0,0,0,0,0,23,84,77,81
506011308,20,34,6,35,9,0,11,119,0,0,0,0,0,3,6,0,0,0,0,0,16,0,0,0,0,0,4,7,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,7,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,38,37,0,0,4,3,9,44,124,68,85,71,30,74,506,0,0,0,5,4,10,19,0,11,4,0,4,50,0,0,0,3,4,8,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,8,3,3,3,0,0,0,0,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,12,10,17,27,0,5,4,0,10,102,9,7,17,37,37,92,227,174,143,140,45,129,1061,0,0,0,0,0,0,48,88,92,108
506021118,47,104,20,79,14,9,14,319,0,0,0,7,0,10,17,3,8,0,0,13,58,0,0,0,0,0,4,9,0,5,0,0,3,17,0,0,0,0,0,0,4,0,3,0,0,0,10,3,0,11,10,10,20,21,0,4,3,0,11,90,0,0,0,0,0,0,3,0,0,0,0,108,117,10,3,8,25,33,122,292,167,182,137,69,204,1258,3,0,0,6,15,45,51,19,18,4,4,19,179,0,3,6,31,19,23,12,3,3,0,0,12,118,0,0,0,7,4,5,5,5,0,0,0,0,19,0,0,5,9,0,0,3,0,0,0,0,9,30,0,8,30,47,25,28,30,0,5,0,0,25,209,0,0,0,0,0,0,0,0,0,0,0,10,12,5,6,45,100,68,103,105,24,21,10,4,77,571,25,11,105,290,182,380,629,360,337,274,149,444,3194,0,0,0,4,0,11,55,102,83,105
506021119,51,75,16,112,20,9,15,320,0,0,4,7,9,15,9,3,9,6,0,10,72,0,0,0,0,5,0,9,3,5,0,0,3,18,0,0,0,0,0,0,3,3,0,0,0,4,14,3,3,10,13,10,15,16,5,6,4,0,9,91,0,0,0,0,0,0,0,0,0,0,0,106,110,5,9,19,27,40,128,260,156,239,213,79,180,1351,0,0,0,5,14,35,50,19,25,9,0,21,175,0,0,11,25,20,28,25,0,0,0,0,8,117,0,0,0,3,4,6,0,0,0,0,0,6,25,4,4,6,10,0,0,0,0,0,0,0,3,27,7,5,32,56,33,42,14,5,0,0,0,29,220,0,0,0,0,0,0,0,0,0,0,0,6,10,9,5,52,91,69,117,91,26,27,14,0,69,576,46,19,105,233,200,442,604,388,432,454,194,410,3515,0,0,0,0,0,10,66,104,120,173
506021120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021123,53,76,14,90,13,8,15,282,0,0,5,7,10,11,11,0,6,0,0,0,52,0,0,0,0,4,6,4,0,4,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,12,13,9,10,14,4,8,0,5,6,85,0,0,0,0,0,0,0,0,0,0,0,82,87,4,0,19,26,31,120,219,130,192,174,108,141,1169,0,0,5,3,8,36,40,15,23,13,3,17,153,0,0,4,14,16,12,18,0,4,0,0,3,68,0,0,0,0,0,4,3,0,0,0,0,3,11,0,0,4,0,0,4,0,0,0,0,0,0,14,4,0,7,23,11,27,15,4,6,0,0,11,114,0,0,0,0,0,0,0,0,0,0,0,4,8,4,0,17,40,34,82,75,20,29,13,3,52,371,41,3,65,193,144,404,585,334,414,448,225,351,3209,0,0,0,0,0,11,43,113,105,128
506021309,39,54,11,25,9,0,10,165,0,0,0,7,0,3,14,4,3,0,0,4,38,0,0,5,4,0,3,3,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0,3,16,4,15,21,9,0,0,0,8,91,0,0,0,0,0,0,0,0,0,0,0,57,64,8,0,4,39,16,90,183,106,79,59,21,111,726,0,0,0,3,10,23,30,13,10,4,0,8,97,0,0,6,24,13,12,11,0,0,0,0,11,79,0,0,0,0,0,4,3,4,0,0,0,3,21,0,0,3,5,0,4,3,0,0,0,0,0,19,3,4,41,36,24,34,16,0,5,5,0,22,188,0,0,0,0,0,0,0,0,0,0,0,9,12,9,4,56,74,48,76,56,17,10,11,0,53,410,26,6,79,244,130,277,378,207,138,120,36,234,1875,0,0,0,0,0,6,41,47,25,43
506021310,26,68,10,31,3,3,7,156,0,0,0,3,7,4,5,0,5,0,0,0,28,0,0,0,0,0,5,15,0,5,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,6,11,3,0,5,9,10,19,25,5,0,5,0,5,86,0,0,0,0,0,0,0,0,0,0,0,71,74,9,0,9,22,22,95,173,67,82,55,29,111,681,0,0,0,3,8,11,21,3,8,0,0,15,73,0,0,8,15,13,12,10,0,0,0,0,7,59,0,0,0,0,0,0,4,3,4,0,0,3,10,0,0,4,3,0,0,3,0,0,0,0,3,22,5,0,9,20,10,17,12,0,0,0,0,13,95,0,0,0,0,0,0,0,0,0,0,0,7,9,10,3,20,44,31,46,40,9,14,0,0,44,261,20,4,51,169,101,229,330,147,133,115,41,213,1551,0,0,0,0,0,3,19,38,37,40
506021311,32,51,14,44,7,5,7,177,0,0,5,9,4,11,5,0,3,0,0,3,37,0,0,0,0,0,8,3,0,0,0,0,0,11,0,0,0,0,0,0,3,0,0,4,0,0,6,0,0,3,9,10,17,4,3,4,3,0,5,54,0,0,0,0,0,0,0,0,0,0,0,39,41,6,0,12,26,19,94,139,84,104,102,37,81,699,0,0,0,4,6,31,25,9,14,3,0,14,93,0,0,0,17,15,12,8,0,0,0,0,9,67,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,4,0,0,0,0,0,0,12,0,6,30,37,16,19,14,3,4,0,0,20,145,0,0,0,0,0,0,0,0,0,0,0,12,11,0,6,43,62,37,62,49,11,14,8,3,49,335,21,8,72,185,95,242,338,219,187,211,114,213,1900,0,0,0,0,0,6,60,69,66,71
506031124,64,88,14,68,16,5,12,296,0,3,4,12,16,23,20,6,0,3,6,10,105,0,0,3,0,4,3,5,0,4,0,0,0,23,0,0,0,0,0,0,0,3,0,0,0,0,9,7,0,8,24,11,30,31,7,6,5,0,22,153,0,0,0,0,0,0,0,0,0,0,0,127,129,9,3,27,52,53,185,302,156,164,140,80,216,1387,0,0,6,0,19,37,33,7,17,4,0,22,144,0,0,5,27,24,21,9,5,7,0,0,9,108,0,0,0,0,3,0,4,0,0,0,0,0,12,4,5,9,0,4,0,0,0,0,0,0,5,24,5,10,53,54,31,50,17,5,7,3,0,33,269,0,0,0,0,0,4,0,0,0,0,0,3,4,14,10,76,86,77,111,66,23,30,10,4,73,570,64,22,176,387,287,558,639,356,298,265,137,427,3607,0,0,0,0,0,8,53,89,68,104
