SA2_CODE_2021,C16_SH_3b_NPFH_4,C16_SH_3b_NPFH_5,C16_SH_3b_NPFH_6_mor,C16_SH_3b_Tot,C16_SH_4mb_NPFH_2,C16_SH_4mb_NPFH_3,C16_SH_4mb_NPFH_4,C16_SH_4mb_NPFH_5,C16_SH_4mb_NPFH_6_mor,C16_SH_4mb_Tot,C16_SH_NB_NS_NPFH_2,C16_SH_NB_NS_NPFH_3,C16_SH_NB_NS_NPFH_4,C16_SH_NB_NS_NPFH_5,C16_SH_NB_NS_NPFH_6_mor,C16_SH_NB_NS_Tot,C16_SH_Tot_NPFH_2,C16_SH_Tot_NPFH_3,C16_SH_Tot_NPFH_4,C16_SH_Tot_NPFH_5,C16_SH_Tot_NPFH_6_mor,C16_SH_Tot_Tot,C16_SDRTHT_0b_s_a_b_NPFH_2,C16_SDRTHT_0b_s_a_b_NPFH_3,C16_SDRTHT_0b_s_a_b_NPFH_4,C16_SDRTHT_0b_s_a_b_NPFH_5,C16_SDRTHT_0b_s_a_b_NPFH_6mor,C16_SDRTHT_0b_s_a_b_Tot,C16_SDRTHT_1b_NPFH_2,C16_SDRTHT_1b_NPFH_3,C16_SDRTHT_1b_NPFH_4,C16_SDRTHT_1b_NPFH_5,C16_SDRTHT_1b_NPFH_6_mor,C16_SDRTHT_1b_Tot,C16_SDRTHT_2b_NPFH_2,C16_SDRTHT_2b_NPFH_3,C16_SDRTHT_2b_NPFH_4,C16_SDRTHT_2b_NPFH_5,C16_SDRTHT_2b_NPFH_6_mor,C16_SDRTHT_2b_Tot,C16_SDRTHT_3b_NPFH_2,C16_SDRTHT_3b_NPFH_3,C16_SDRTHT_3b_NPFH_4,C16_SDRTHT_3b_NPFH_5,C16_SDRTHT_3b_NPFH_6_mor,C16_SDRTHT_3b_Tot,C16_SDRTHT_4mb_NPFH_2,C16_SDRTHT_4mb_NPFH_3,C16_SDRTHT_4mb_NPFH_4,C16_SDRTHT_4mb_NPFH_5,C16_SDRTHT_4mb_NPFH_6_mor,C16_SDRTHT_4mb_Tot,C16_SDRTHT_NB_NS_NPFH_2,C16_SDRTHT_NB_NS_NPFH_3,C16_SDRTHT_NB_NS_NPFH_4,C16_SDRTHT_NB_NS_NPFH_5,C16_SDRTHT_NB_NS_NPFH_6_mor,C16_SDRTHT_NB_NS_Tot,C16_SDRTHT_Tot_NPFH_2,C16_SDRTHT_Tot_NPFH_3,C16_SDRTHT_Tot_NPFH_4,C16_SDRTHT_Tot_NPFH_5,C16_SDRTHT_Tot_NPFH_6_mor,C16_SDRTHT_Tot_Tot,C16_F_a_0b_s_a_b_NPFH_2,C16_F_a_0b_s_a_b_NPFH_3,C16_F_a_0b_s_a_b_NPFH_4,C16_F_a_0b_s_a_b_NPFH_5,C16_F_a_0b_s_a_b_NPFH_6_mor,C16_F_a_0b_s_a_b_Tot,C16_F_a_1b_NPFH_2,C16_F_a_1b_NPFH_3,C16_F_a_1b_NPFH_4,C16_F_a_1b_NPFH_5,C16_F_a_1b_NPFH_6_mor,C16_F_a_1b_Tot,C16_F_a_2b_NPFH_2,C16_F_a_2b_NPFH_3,C16_F_a_2b_NPFH_4,C16_F_a_2b_NPFH_5,C16_F_a_2b_NPFH_6_mor,C16_F_a_2b_Tot,C16_F_a_3b_NPFH_2,C16_F_a_3b_NPFH_3,C16_F_a_3b_NPFH_4,C16_F_a_3b_NPFH_5,C16_F_a_3b_NPFH_6_mor,C16_F_a_3b_Tot,C16_F_a_4mb_NPFH_2,C16_F_a_4mb_NPFH_3,C16_F_a_4mb_NPFH_4,C16_F_a_4mb_NPFH_5,C16_F_a_4mb_NPFH_6_mor,C16_F_a_4mb_Tot,C16_F_a_NB_NS_NPFH_2,C16_F_a_NB_NS_NPFH_3,C16_F_a_NB_NS_NPFH_4,C16_F_a_NB_NS_NPFH_5,C16_F_a_NB_NS_NPFH_6_mor,C16_F_a_NB_NS_Tot,C16_F_a_Tot_NPFH_2,C16_F_a_Tot_NPFH_3,C16_F_a_Tot_NPFH_4,C16_F_a_Tot_NPFH_5,C16_F_a_Tot_NPFH_6_mor,C16_F_a_Tot_Tot,C16_OD_0b_s_a_b_NPFH_2,C16_OD_0b_s_a_b_NPFH_3,C16_OD_0b_s_a_b_NPFH_4,C16_OD_0b_s_a_b_NPFH_5,C16_OD_0b_s_a_b_NPFH_6_mor,C16_OD_0b_s_a_b_Tot,C16_OD_1b_NPFH_2,C16_OD_1b_NPFH_3,C16_OD_1b_NPFH_4,C16_OD_1b_NPFH_5,C16_OD_1b_NPFH_6_mor,C16_OD_1b_Tot,C16_OD_2b_NPFH_2,C16_OD_2b_NPFH_3,C16_OD_2b_NPFH_4,C16_OD_2b_NPFH_5,C16_OD_2b_NPFH_6_mor,C16_OD_2b_Tot,C16_OD_3b_NPFH_2,C16_OD_3b_NPFH_3,C16_OD_3b_NPFH_4,C16_OD_3b_NPFH_5,C16_OD_3b_NPFH_6_mor,C16_OD_3b_Tot,C16_OD_4mb_NPFH_2,C16_OD_4mb_NPFH_3,C16_OD_4mb_NPFH_4,C16_OD_4mb_NPFH_5,C16_OD_4mb_NPFH_6_mor,C16_OD_4mb_Tot,C16_OD_NB_NS_NPFH_2,C16_OD_NB_NS_NPFH_3,C16_OD_NB_NS_NPFH_4,C16_OD_NB_NS_NPFH_5,C16_OD_NB_NS_NPFH_6_mor,C16_OD_NB_NS_Tot,C16_OD_Tot_NPFH_2,C16_OD_Tot_NPFH_3,C16_OD_Tot_NPFH_4,C16_OD_Tot_NPFH_5,C16_OD_Tot_NPFH_6_mor,C16_OD_Tot_Tot,C16_DS_NS_NPFH_2,C16_DS_NS_NPFH_3,C16_DS_NS_NPFH_4,C16_DS_NS_NPFH_5,C16_DS_NS_NPFH_6_mor,C16_DS_NS_Tot,C16_Tot_NPFH_2,C16_Tot_NPFH_3,C16_Tot_NPFH_4,C16_Tot_NPFH_5,C16_Tot_NPFH_6_mor,C16_Tot_Tot,C21_SH_0b_s_a_b_NPFH_2,C21_SH_0b_s_a_b_NPFH_3,C21_SH_0b_s_a_b_NPFH_4,C21_SH_0b_s_a_b_NPFH_5,C21_SH_0b_s_a_b_NPFH_6_mor,C21_SH_0b_s_a_b_Tot,C21_SH_1b_NPFH_2,C21_SH_1b_NPFH_3,C21_SH_1b_NPFH_4,C21_SH_1b_NPFH_5,C21_SH_1b_NPFH_6_mor,C21_SH_1b_Tot,C21_SH_2b_NPFH_2,C21_SH_2b_NPFH_3,C21_SH_2b_NPFH_4,C21_SH_2b_NPFH_5,C21_SH_2b_NPFH_6_mor,C21_SH_2b_Tot,C21_SH_3b_NPFH_2,C21_SH_3b_NPFH_3,C21_SH_3b_NPFH_4,C21_SH_3b_NPFH_5,C21_SH_3b_NPFH_6_mor,C21_SH_3b_Tot,C21_SH_4mb_NPFH_2,C21_SH_4mb_NPFH_3,C21_SH_4mb_NPFH_4,C21_SH_4mb_NPFH_5,C21_SH_4mb_NPFH_6_mor,C21_SH_4mb_Tot,C21_SH_NB_NS_NPFH_2,C21_SH_NB_NS_NPFH_3,C21_SH_NB_NS_NPFH_4,C21_SH_NB_NS_NPFH_5,C21_SH_NB_NS_NPFH_6_mor,C21_SH_NB_NS_Tot,C21_SH_Tot_NPFH_2,C21_SH_Tot_NPFH_3,C21_SH_Tot_NPFH_4,C21_SH_Tot_NPFH_5
505031104,177,57,21,817,438,364,404,238,170,1610,9,7,8,4,10,37,820,584,594,293,203,2495,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,22,56,20,16,0,0,96,10,5,10,4,7,37,0,0,0,0,0,3,88,34,26,0,8,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,914,619,620,301,210,2659,0,0,0,0,0,0,6,0,0,0,0,9,13,3,5,0,0,18,366,198,156,59,21,799,524,390,411,214,155,1686,6,7,3,4,3,26,911,593,579,276
505031105,143,38,5,798,1106,895,1277,512,206,3995,21,9,10,3,3,42,1580,1113,1428,563,219,4900,0,0,0,0,0,0,3,0,0,0,0,3,80,0,0,0,0,81,58,21,7,5,0,87,9,10,9,0,0,36,0,0,0,0,0,0,148,34,19,3,0,214,0,0,0,0,0,0,3,0,0,0,0,3,9,7,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1748,1151,1451,570,222,5136,0,0,0,0,0,0,4,0,0,0,0,5,38,12,3,0,0,55,582,233,173,29,14,1025,1422,1038,1312,528,203,4501,16,10,8,4,0,44,2059,1290,1498,563
505031106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031107,59,10,3,398,637,610,946,379,182,2757,8,9,11,4,0,29,1048,725,1020,398,184,3373,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,53,37,17,5,0,114,20,8,7,10,0,44,3,0,0,0,0,5,79,43,29,14,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,1130,765,1046,409,189,3545,0,0,0,0,0,0,11,0,0,0,0,18,168,8,0,0,0,173,251,101,72,13,9,439,776,694,888,408,177,2945,5,3,3,4,0,27,1213,809,966,431
505031255,94,23,4,673,384,319,401,163,53,1321,10,4,3,0,0,17,786,506,506,187,56,2035,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9,47,30,16,0,0,94,24,14,6,3,3,57,0,0,0,0,0,0,80,53,22,4,3,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,870,556,528,192,60,2201,0,0,0,0,0,0,3,0,0,0,0,4,23,4,3,0,0,32,674,351,233,48,11,1312,601,618,729,346,123,2415,11,8,3,3,0,26,1311,982,974,393
505031256,11,0,0,36,39,20,29,17,12,122,0,0,0,0,0,0,56,34,35,22,15,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,34,35,22,15,161,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,8,22,9,6,3,0,44,39,23,35,16,8,120,0,0,0,0,0,0,66,33,48,16
505031257,28,17,3,227,171,105,129,62,21,486,0,0,0,0,0,4,331,162,163,76,25,763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,5,10,0,0,5,0,0,3,332,163,170,81,26,775,0,0,0,0,0,0,0,0,0,0,0,0,34,3,5,0,0,41,170,61,58,22,4,315,222,104,158,87,48,625,3,4,0,3,0,14,427,171,227,107
505031258,99,21,15,665,463,330,434,180,101,1503,12,9,3,0,3,33,901,507,537,202,117,2263,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,16,11,3,0,0,29,6,0,6,0,0,8,0,0,0,0,0,0,26,10,10,3,0,43,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,934,515,544,210,123,2321,0,0,0,0,0,6,0,0,0,0,0,0,47,6,0,0,0,59,474,202,123,38,11,847,555,447,522,272,141,1938,8,7,7,4,0,26,1085,664,660,313
505031303,71,13,6,506,702,453,717,285,108,2258,13,4,3,0,0,24,1014,620,792,300,114,2844,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,132,51,31,5,0,221,20,24,16,19,9,82,10,0,0,0,0,4,162,75,50,25,6,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184,695,840,324,123,3166,0,0,0,0,0,0,4,0,0,0,0,4,21,3,3,4,0,36,407,193,107,29,3,736,785,568,784,323,124,2582,12,8,3,4,0,25,1227,770,894,358
505031304,51,12,0,327,688,601,910,358,203,2758,10,7,9,3,0,21,885,685,970,376,202,3124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,46,20,13,0,0,87,15,8,7,10,5,40,0,0,0,0,0,0,57,32,21,14,3,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,944,716,989,385,214,3255,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,0,0,14,203,131,98,20,12,466,809,793,1235,454,249,3536,4,9,8,0,0,22,1023,941,1344,472
505031305,82,16,0,448,510,528,894,364,164,2472,10,7,10,0,0,30,769,648,989,388,170,2967,0,0,0,0,0,0,0,0,0,0,0,6,50,0,0,0,0,54,121,56,39,8,3,224,38,34,69,26,12,176,3,0,0,0,0,3,211,92,109,29,20,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,3,0,0,0,0,3,987,745,1100,417,191,3438,0,0,0,0,0,0,0,0,0,0,0,0,46,8,3,0,0,52,333,134,120,27,10,619,626,584,1039,390,190,2828,6,3,6,4,0,24,1016,734,1168,421
505031306,173,51,15,1087,790,559,578,252,133,2311,13,3,4,3,3,38,1460,834,764,311,151,3520,0,0,0,0,0,0,8,0,0,0,0,8,56,0,0,0,0,53,79,36,12,3,3,138,23,11,11,5,10,59,6,0,0,0,0,6,162,58,27,10,8,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,20,6,0,0,0,24,0,0,0,0,0,4,1644,890,795,324,164,3809,0,0,0,0,0,3,3,0,0,0,0,3,26,6,7,3,0,37,586,280,214,45,9,1138,859,578,657,266,147,2507,18,11,0,0,0,35,1496,877,886,317
506011110,329,117,75,2048,453,399,389,217,189,1650,38,13,4,8,5,68,1560,992,738,350,276,3914,0,0,0,0,0,0,27,0,0,0,0,26,139,23,6,0,0,166,249,143,80,23,6,494,12,11,5,9,0,35,5,3,3,0,0,15,436,170,94,30,10,740,0,0,0,0,0,0,0,0,0,0,0,0,18,13,0,0,0,37,3,9,0,0,0,12,0,0,0,0,0,5,0,0,0,0,0,0,23,22,10,3,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,5,0,0,0,0,6,2030,1189,841,380,294,4727,0,0,0,0,0,0,0,0,0,0,0,4,97,20,10,3,5,134,1149,562,394,151,70,2330,691,544,582,348,253,2423,35,20,12,3,5,64,1971,1149,1001,506
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,121,47,23,714,192,139,128,64,63,587,11,4,4,6,0,20,548,357,252,121,84,1359,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,22,7,10,0,0,42,0,0,0,0,3,10,0,0,0,0,0,0,35,7,7,3,3,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,589,366,262,119,93,1428,0,0,0,0,0,0,3,0,0,0,0,6,31,7,4,0,0,43,367,201,120,40,27,753,195,155,135,70,79,631,3,3,0,0,0,14,592,367,268,112
506011114,180,56,22,1113,394,260,241,148,96,1127,10,4,8,0,9,30,1052,544,432,204,121,2348,0,0,0,0,0,0,6,0,0,0,0,4,39,16,4,0,0,52,115,68,39,14,10,244,0,3,0,0,3,9,7,0,0,0,0,8,165,85,44,13,11,318,0,0,0,0,0,0,0,0,0,0,0,0,13,8,0,0,0,22,9,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,21,8,0,0,0,33,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,4,3,0,0,0,8,1247,640,477,216,133,2713,0,0,0,0,0,4,3,0,0,0,0,6,49,7,0,0,0,60,583,270,184,63,23,1117,460,217,260,140,96,1172,16,4,4,3,0,26,1110,495,445,210
506011115,91,16,9,587,598,273,338,170,109,1480,6,6,3,0,0,20,1044,400,435,189,120,2186,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,10,6,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,15,6,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,9,4,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1070,408,436,189,118,2223,0,0,0,0,0,0,8,0,0,0,0,7,37,11,0,0,0,49,362,114,85,18,11,586,657,321,335,175,119,1603,3,6,0,0,0,18,1067,458,418,197
506011116,98,26,7,569,479,279,344,164,79,1348,10,6,0,0,0,12,874,402,449,188,92,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,7,879,405,449,191,92,2018,0,0,0,0,0,0,0,0,0,0,0,4,42,7,9,0,3,60,328,106,108,13,4,562,593,289,351,172,71,1477,3,6,0,0,0,10,971,414,465,190
506011117,147,44,7,668,460,422,451,248,186,1760,17,9,3,6,6,34,771,619,607,296,204,2495,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,46,29,17,3,0,87,4,0,0,0,0,4,0,0,0,0,0,0,52,30,18,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,823,655,619,298,204,2599,0,0,0,0,0,0,0,0,0,0,0,0,18,8,3,0,0,21,308,204,169,65,19,765,535,408,510,279,220,1959,8,10,3,8,5,28,866,626,685,347
506011307,96,22,6,505,341,367,501,201,83,1489,7,3,0,0,0,15,588,524,597,229,89,2019,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,118,67,39,3,8,227,72,47,70,33,14,241,0,0,0,0,0,4,196,114,110,42,24,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,784,637,705,269,114,2503,0,0,0,0,0,0,0,3,0,0,0,3,4,4,5,0,0,14,375,262,247,49,13,945,382,466,824,340,119,2130,4,4,9,0,0,18,769,739,1078,388
506011308,100,33,4,570,558,535,662,264,110,2129,7,5,9,0,0,22,854,714,772,298,118,2750,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,47,10,12,0,0,75,0,3,0,0,0,7,0,0,0,0,0,0,61,15,12,3,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,913,728,784,308,114,2842,0,0,0,0,0,0,0,0,0,0,0,0,14,14,3,0,0,40,389,286,241,50,7,976,601,736,1189,435,220,3182,11,5,11,0,0,23,1025,1037,1445,490
506021118,213,66,23,1252,424,283,330,137,78,1249,15,8,6,3,0,35,1204,652,570,214,108,2743,0,0,0,0,0,0,12,0,0,0,0,13,70,18,4,3,0,94,182,89,50,13,5,336,29,14,13,15,10,74,8,4,0,0,0,14,294,132,69,26,15,538,0,0,0,0,0,0,13,0,0,0,0,12,25,6,0,0,0,32,18,0,3,0,0,24,0,0,0,0,0,4,0,0,0,0,0,3,50,10,3,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,4,0,6,0,0,11,1561,792,646,244,128,3368,0,0,0,0,0,0,8,4,0,0,0,17,134,40,14,0,0,195,660,354,211,63,23,1311,508,326,354,178,87,1447,23,9,6,0,0,31,1332,728,586,250
506021119,286,64,20,1486,222,167,290,111,63,849,10,8,6,0,3,29,1218,617,616,186,85,2723,0,0,0,0,0,0,6,0,0,0,0,11,129,38,20,9,0,192,300,123,88,26,9,545,26,26,18,6,3,80,7,10,0,0,0,17,467,193,124,45,13,836,0,0,0,0,0,0,59,10,0,0,0,72,112,31,11,0,0,151,60,24,22,0,0,106,20,5,19,3,0,57,0,0,0,0,0,0,257,68,45,5,7,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,7,8,7,0,0,0,13,1955,888,783,241,104,3967,0,0,0,0,0,0,20,0,0,0,0,17,217,54,20,4,0,296,857,443,306,45,14,1666,321,249,366,122,67,1131,7,3,5,6,0,17,1427,757,693,178
506021120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
