SA2_CODE_2021,C11_Se_h_NPUR_1,C11_Se_h_NPUR_2,C11_Se_h_NPUR_3,C11_Se_h_NPUR_4,C11_Se_h_NPUR_5,C11_Se_h_NPUR_6more,C11_Se_h_Tot,C11_SDRTHT1S_NPUR_1,C11_SDRTHT1S_NPUR_2,C11_SDRTHT1S_NPUR_3,C11_SDRTHT1S_NPUR_4,C11_SDRTHT1S_NPUR_5,C11_SDRTHT1S_NPUR_6mor,C11_SDRTHT1S_Tot,C11_SDRTHT2S_NPUR_1,C11_SDRTHT2S_NPUR_2,C11_SDRTHT2S_NPUR_3,C11_SDRTHT2S_NPUR_4,C11_SDRTHT2S_NPUR_5,C11_SDRTHT2S_NPUR_6mor,C11_SDRTHT2S_Tot,C11_SDRTHT_NPUR_1,C11_SDRTHT_NPUR_2,C11_SDRTHT_NPUR_3,C11_SDRTHT_NPUR_4,C11_SDRTHT_NPUR_5,C11_SDRTHT_NPUR_6mor,C11_SDRTHT_Tot,C11_F_a_1_2SB_NPUR_1,C11_F_a_1_2SB_NPUR_2,C11_F_a_1_2SB_NPUR_3,C11_F_a_1_2SB_NPUR_4,C11_F_a_1_2SB_NPUR_5,C11_F_a_1_2SB_NPUR_6mor,C11_F_a_1_2SB_Tot,C11_F_a_I_a_3SB_NPUR_1,C11_F_a_I_a_3SB_NPUR_2,C11_F_a_I_a_3SB_NPUR_3,C11_F_a_I_a_3SB_NPUR_4,C11_F_a_I_a_3SB_NPUR_5,C11_F_a_I_a_3SB_NPUR_6mor,C11_F_a_In_a_3SB_Tot,C11_F_a_4_8SB_NPUR_1,C11_F_a_4_8SB_NPUR_2,C11_F_a_4_8SB_NPUR_3,C11_F_a_4_8SB_NPUR_4,C11_F_a_4_8SB_NPUR_5,C11_F_a_4_8SB_NPUR_6mor,C11_F_a_4_8SB_Tot,C11_F_a_9mor_s_b_NPUR_1,C11_F_a_9mor_s_b_NPUR_2,C11_F_a_9mor_s_b_NPUR_3,C11_F_a_9mor_s_b_NPUR_4,C11_F_a_9mor_s_b_NPUR_5,C11_F_a_9m_s_b_NPUR_6mor,C11_F_a_9mor_st_bl_Tot,C11_F_a_AH_NPUR_1,C11_F_a_AH_NPUR_2,C11_F_a_AH_NPUR_3,C11_F_a_AH_NPUR_4,C11_F_a_AH_NPUR_5,C11_F_a_AH_NPUR_6mor,C11_F_a_AH_Tot,C11_F_a_Tot_NPUR_1,C11_F_a_Tot_NPUR_2,C11_F_a_Tot_NPUR_3,C11_F_a_Tot_NPUR_4,C11_F_a_Tot_NPUR_5,C11_F_a_Tot_NPUR_6mor,C11_F_a_Tot_Tot,C11_OD_CCH_NPUR_1,C11_OD_CCH_NPUR_2,C11_OD_CCH_NPUR_3,C11_OD_CCH_NPUR_4,C11_OD_CCH_NPUR_5,C11_OD_CCH_NPUR_6mor,C11_OD_CCH_Tot,C11_OD_IHTSO_NPUR_1,C11_OD_IHTSO_NPUR_2,C11_OD_IHTSO_NPUR_3,C11_OD_IHTSO_NPUR_4,C11_OD_IHTSO_NPUR_5,C11_OD_IHTSO_NPUR_6mor,C11_OD_IHTSO_Tot,C11_OD_H_f_a_s_o_NPUR_1,C11_OD_H_f_a_s_o_NPUR_2,C11_OD_H_f_a_s_o_NPUR_3,C11_OD_H_f_a_s_o_NPUR_4,C11_OD_H_f_a_s_o_NPUR_5,C11_OD_H_f_a_s_o_NPUR_6mor,C11_OD_H_f_a_s_o_Tot,C11_OD_Tot_NPUR_1,C11_OD_Tot_NPUR_2,C11_OD_Tot_NPUR_3,C11_OD_Tot_NPUR_4,C11_OD_Tot_NPUR_5,C11_OD_Tot_NPUR_6mor,C11_OD_Tot_Tot,C11_DS_ns_NPUR_1,C11_DS_ns_NPUR_2,C11_DS_ns_NPUR_3,C11_DS_ns_NPUR_4,C11_DS_ns_NPUR_5,C11_DS_ns_NPUR_6more,C11_Dwg_st_NS_Tot,C11_Tot_NPUR_1,C11_Tot_NPUR_2,C11_Tot_NPUR_3,C11_Tot_NPUR_4,C11_Tot_NPUR_5,C11_Tot_NPUR_6more,C11_Tot_Tot,C16_Se_h_NPUR_1,C16_Se_h_NPUR_2,C16_Se_h_NPUR_3,C16_Se_h_NPUR_4,C16_Se_h_NPUR_5,C16_Se_h_NPUR_6more,C16_Se_h_Tot,C16_SDRTHT1S_NPUR_1,C16_SDRTHT1S_NPUR_2,C16_SDRTHT1S_NPUR_3,C16_SDRTHT1S_NPUR_4,C16_SDRTHT1S_NPUR_5,C16_SDRTHT1S_NPUR_6mor,C16_SDRTHT1S_Tot,C16_SDRTHT2S_NPUR_1,C16_SDRTHT2S_NPUR_2,C16_SDRTHT2S_NPUR_3,C16_SDRTHT2S_NPUR_4,C16_SDRTHT2S_NPUR_5,C16_SDRTHT2S_NPUR_6mor,C16_SDRTHT2S_Tot,C16_SDRTHT_Tot_NPUR_1,C16_SDRTHT_Tot_NPUR_2,C16_SDRTHT_Tot_NPUR_3,C16_SDRTHT_Tot_NPUR_4,C16_SDRTHT_Tot_NPUR_5,C16_SDRTHT_Tot_NPUR_6mor,C16_SDRTHT_Tot_Tot,C16_F_a_1_2SB_NPUR_1,C16_F_a_1_2SB_NPUR_2,C16_F_a_1_2SB_NPUR_3,C16_F_a_1_2SB_NPUR_4,C16_F_a_1_2SB_NPUR_5,C16_F_a_1_2SB_NPUR_6mor,C16_F_a_1_2SB_Tot,C16_F_a_I_a_3SB_NPUR_1,C16_F_a_I_a_3SB_NPUR_2,C16_F_a_I_a_3SB_NPUR_3,C16_F_a_I_a_3SB_NPUR_4,C16_F_a_I_a_3SB_NPUR_5,C16_F_a_I_a_3SB_NPUR_6mor,C16_F_a_In_a_3_st_b_Tot,C16_F_a_4_8SB_NPUR_1,C16_F_a_4_8SB_NPUR_2,C16_F_a_4_8SB_NPUR_3,C16_F_a_4_8SB_NPUR_4,C16_F_a_4_8SB_NPUR_5,C16_F_a_4_8SB_NPUR_6mor,C16_F_a_4_8SB_Tot,C16_F_a_9mor_s_b_NPUR_1,C16_F_a_9mor_s_b_NPUR_2,C16_F_a_9mor_s_b_NPUR_3,C16_F_a_9mor_s_b_NPUR_4,C16_F_a_9mor_s_b_NPUR_5,C16_F_a_9m_s_b_NPUR_6mor,C16_F_a_9mor_st_bl_Tot,C16_F_a_AH_NPUR_1,C16_F_a_AH_NPUR_2,C16_F_a_AH_NPUR_3,C16_F_a_AH_NPUR_4,C16_F_a_AH_NPUR_5,C16_F_a_AH_NPUR_6mor,C16_F_a_AH_Tot,C16_F_a_Tot_NPUR_1,C16_F_a_Tot_NPUR_2,C16_F_a_Tot_NPUR_3,C16_F_a_Tot_NPUR_4,C16_F_a_Tot_NPUR_5,C16_F_a_Tot_NPUR_6mor,C16_F_a_Tot_Tot,C16_OD_CCH_NPUR_1,C16_OD_CCH_NPUR_2,C16_OD_CCH_NPUR_3,C16_OD_CCH_NPUR_4,C16_OD_CCH_NPUR_5,C16_OD_CCH_NPUR_6mor,C16_OD_CCH_Tot,C16_OD_IHTSO_NPUR_1,C16_OD_IHTSO_NPUR_2,C16_OD_IHTSO_NPUR_3,C16_OD_IHTSO_NPUR_4,C16_OD_IHTSO_NPUR_5,C16_OD_IHTSO_NPUR_6mor,C16_OD_IHTSO_Tot,C16_OD_H_f_a_s_o_NPUR_1,C16_OD_H_f_a_s_o_NPUR_2,C16_OD_H_f_a_s_o_NPUR_3,C16_OD_H_f_a_s_o_NPUR_4
506061142,285,873,493,523,243,154,2570,9,0,0,0,0,0,11,0,0,0,0,0,0,0,9,0,0,0,0,0,11,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,8,3,0,0,0,3,0,9,3,0,0,0,11,4,0,0,0,0,0,4,0,0,0,0,4,0,3,0,0,0,0,0,0,0,4,0,0,0,4,0,3,0,0,0,0,0,0,0,302,883,495,527,241,154,2602,631,1583,998,1067,458,264,5004,32,34,14,3,0,0,73,0,0,0,0,0,0,0,32,34,14,3,0,0,74,8,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,8,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506061143,201,568,318,383,183,114,1765,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,4,4,0,3,0,0,10,0,0,0,0,0,0,3,210,574,318,389,183,114,1781,203,667,344,392,199,129,1929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,8,0,0,0,0
506061144,214,505,188,227,89,48,1268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,10,0,0,0,0,0,0,0,213,508,187,227,92,52,1283,224,528,209,227,87,61,1340,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,4,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
506071145,500,788,319,350,125,41,2123,762,569,171,66,14,6,1583,432,587,208,79,17,7,1336,1196,1159,380,149,29,3,2921,316,235,52,26,7,0,637,126,106,18,6,0,0,259,30,28,9,0,0,0,69,..,..,..,..,..,..,..,10,0,0,0,0,0,10,489,365,76,37,5,3,976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2187,2318,773,529,158,48,6018,534,688,354,362,115,46,2099,754,598,216,83,15,4,1668,445,605,262,122,16,5,1454,1202,1208,474,206,33,7,3123,252,188,51,35,4,0,534,113,99,18,5,0,0,235,23,29,9,0,0,0,56,..,..,..,..,..,..,..,0,0,0,0,0,0,0,387,317,76,42,5,0,826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506071146,575,990,523,607,237,107,3038,165,88,29,20,8,7,316,43,23,16,11,6,0,104,211,113,42,27,17,6,419,54,18,7,3,3,0,80,0,0,0,0,0,0,0,30,27,0,0,0,0,58,..,..,..,..,..,..,..,0,0,0,0,0,0,3,89,40,7,3,3,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,874,1146,578,633,254,113,3598,490,997,575,619,219,109,3005,202,115,59,40,19,8,447,21,27,33,35,10,5,127,225,144,85,70,24,17,574,26,3,0,0,0,0,28,0,0,0,0,0,0,3,48,28,0,0,0,0,70,..,..,..,..,..,..,..,0,0,0,0,0,0,0,64,34,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506071147,578,1045,551,683,248,49,3148,190,161,53,32,3,0,431,228,294,99,52,14,0,689,413,460,159,77,13,0,1127,288,224,63,23,10,0,605,436,307,68,20,0,0,832,386,402,95,37,9,0,921,..,..,..,..,..,..,..,0,0,0,0,0,0,0,1109,933,227,76,14,3,2361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2103,2437,931,834,279,56,6638,515,958,545,704,251,60,3023,193,165,46,23,8,3,445,680,722,211,122,27,3,1764,874,890,256,147,35,9,2213,147,103,17,13,0,0,284,198,137,39,12,0,0,381,288,269,61,24,0,0,645,..,..,..,..,..,..,..,0,0,0,0,0,0,0,630,505,121,49,4,0,1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
507011148,407,1325,847,1196,437,152,4367,31,36,11,5,0,0,86,5,11,6,0,0,0,26,35,47,20,7,0,0,109,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445,1380,862,1210,436,152,4487,490,1260,1004,1460,551,197,4963,76,128,53,63,17,9,338,12,26,12,8,3,0,60,84,157,60,72,20,9,399,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,5,0,0
507011150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011152,383,822,411,510,222,70,2415,39,57,17,9,6,0,127,3,7,0,5,0,0,17,43,64,19,14,7,0,150,12,8,0,5,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,15,8,0,5,0,0,28,24,19,6,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,19,6,0,0,0,45,0,0,0,0,0,0,0,467,910,426,533,227,70,2635,406,913,491,612,237,75,2735,70,48,26,14,3,0,163,3,13,0,4,8,0,25,75,63,28,17,9,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,40,6,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0
507011153,532,890,418,405,145,75,2471,129,65,31,11,6,0,241,0,0,3,0,0,0,6,129,66,31,11,6,0,247,77,32,6,0,0,0,117,111,59,25,10,0,0,205,0,0,0,0,0,0,0,..,..,..,..,..,..,..,9,6,5,0,0,0,16,197,88,30,10,5,0,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,864,1055,486,427,154,79,3057,590,865,479,414,150,67,2562,138,70,13,14,0,0,239,66,26,6,0,0,0,100,204,99,20,15,0,4,347,33,11,0,3,0,0,48,103,65,16,13,3,0,196,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,130,74,23,16,3,0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011154,760,1049,523,376,149,66,2925,321,175,76,34,20,6,636,67,69,17,9,8,0,177,394,249,92,48,27,8,812,91,79,38,10,3,0,221,41,29,11,0,0,0,79,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,134,112,44,8,3,0,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1292,1408,656,430,178,73,4048,762,1037,495,395,157,69,2927,397,233,89,52,20,8,794,45,87,30,7,0,0,170,441,321,113,57,21,8,960,45,33,12,3,0,0,94,81,25,3,0,0,0,111,18,8,0,0,0,0,24,..,..,..,..,..,..,..,0,0,0,0,0,0,0,142,67,15,0,0,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,4,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,4,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
507011158,5,20,21,23,13,3,88,3,0,0,0,0,0,3,4,20,10,8,4,3,44,9,20,10,8,4,3,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,18,5,3,0,0,47,..,..,..,..,..,..,..,0,0,0,0,0,0,0,17,21,5,3,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,66,40,43,14,7,191,9,108,41,73,20,13,267,0,0,0,4,0,0,8,36,99,47,56,14,0,254,36,98,50,59,14,0,257,0,10,0,0,0,0,10,5,9,0,0,0,0,14,110,151,28,11,0,0,299,..,..,..,..,..,..,..,0,0,0,0,0,0,0,113,163,28,11,0,0,317,8,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0
507011159,806,1193,687,651,248,122,3702,110,90,33,34,16,9,290,0,0,0,0,0,0,0,110,90,33,34,15,9,290,5,4,0,0,0,0,11,11,23,3,0,5,0,47,19,25,4,0,0,0,48,..,..,..,..,..,..,..,0,0,0,0,0,0,0,46,53,11,0,5,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950,1333,730,683,272,124,4103,647,1192,658,650,220,106,3467,278,115,29,16,7,7,447,0,0,0,5,0,0,11,278,117,32,22,6,7,450,0,0,0,0,0,0,5,54,46,10,4,0,0,109,123,133,26,11,5,0,296,..,..,..,..,..,..,..,0,0,0,0,0,0,0,177,182,37,14,5,0,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011160,514,1001,492,454,184,75,2712,233,162,50,45,9,0,505,10,4,4,0,0,0,14,242,168,56,45,9,0,518,104,69,13,12,0,4,207,51,29,6,4,3,0,97,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,157,96,21,17,3,4,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,910,1271,566,510,199,79,3539,550,1088,508,403,176,71,2805,343,257,102,85,20,11,818,23,16,7,5,0,0,46,366,270,108,83,20,11,864,22,13,6,0,0,0,42,42,23,8,11,3,0,83,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,65,36,13,11,3,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011161,295,965,672,736,278,103,3052,128,132,49,20,7,0,333,18,19,11,4,0,0,43,143,147,55,20,7,0,377,37,30,8,0,0,0,77,57,69,6,4,0,0,142,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,94,103,15,5,0,0,217,25,10,0,0,0,0,40,0,0,0,0,0,0,4,0,0,0,0,0,0,0,25,12,0,0,0,0,41,0,0,0,0,0,0,0,554,1228,741,767,287,103,3689,384,1062,813,1017,365,156,3800,172,204,110,89,19,5,602,34,53,33,15,0,0,146,208,265,145,103,20,5,746,40,26,3,0,0,0,74,53,45,15,4,0,0,118,77,49,8,0,0,0,134,..,..,..,..,..,..,..,0,0,0,0,0,0,0,169,120,28,8,0,0,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011163,341,701,466,454,174,72,2216,83,40,13,10,0,4,157,4,6,7,0,0,0,8,89,41,21,17,0,4,164,27,23,5,3,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,3,6,0,0,6,0,6,32,28,9,3,4,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459,777,488,467,178,73,2454,353,754,443,488,170,84,2286,124,53,24,8,5,0,219,21,11,9,0,0,0,46,149,66,37,18,5,0,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011259,266,599,391,477,205,87,2029,17,26,6,0,0,0,52,4,6,0,0,0,0,9,24,29,4,0,0,0,60,10,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,16,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,630,398,475,209,87,2099,306,786,535,562,233,85,2509,44,45,20,6,0,0,113,12,11,3,0,0,0,26,58,65,18,4,0,0,147,32,15,0,0,0,0,48,6,6,0,0,0,0,15,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,43,17,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011260,62,275,164,178,71,36,786,9,4,3,0,0,0,14,0,8,0,0,0,0,11,11,7,3,3,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,284,166,179,71,36,814,91,298,143,177,74,29,811,0,0,0,3,0,0,0,8,3,0,0,0,0,6,8,3,3,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507021164,345,595,294,409,182,29,1857,72,75,23,8,4,0,185,91,106,31,15,4,0,239,163,178,56,24,4,5,424,34,28,8,4,0,0,74,102,27,7,5,0,0,140,49,45,11,0,0,0,108,..,..,..,..,..,..,..,0,0,0,0,0,0,0,182,104,28,9,0,0,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,6,0,0,0,0,0,0,0,694,878,377,437,193,33,2612,281,554,323,451,170,36,1810,77,83,24,7,3,4,205,98,145,50,27,5,0,322,177,224,74,37,6,4,526,42,20,3,3,0,0,62,96,31,3,0,0,0,129,75,80,12,0,0,0,166,..,..,..,..,..,..,..,0,0,0,0,0,0,0,208,129,19,3,0,0,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0
507021165,682,1074,474,402,161,33,2832,294,267,82,46,7,0,699,290,324,117,53,10,5,795,589,594,194,98,13,7,1495,306,148,38,8,0,0,500,215,154,24,4,0,0,398,241,123,25,10,0,0,397,..,..,..,..,..,..,..,0,0,0,0,0,0,0,760,422,83,27,0,0,1299,6,0,0,0,0,0,7,0,0,0,0,0,0,0,12,5,6,6,4,0,20,18,5,6,3,4,0,25,0,3,0,0,0,0,5,2049,2101,764,530,179,43,5653,661,992,499,473,161,26,2803,318,302,106,56,4,0,790,452,434,142,73,17,3,1127,768,736,252,129,19,9,1920,149,79,19,8,0,3,253,199,123,21,12,3,0,363,271,214,46,12,0,0,537,..,..,..,..,..,..,..,0,0,0,0,0,0,0,614,417,81,31,6,3,1151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0
507021166,1001,1495,730,659,239,107,4230,360,180,85,18,8,6,658,62,78,21,14,9,0,193,422,261,105,39,14,5,847,61,20,7,6,0,0,89,60,31,8,0,0,0,95,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,4,0,0,0,0,4,113,54,13,6,0,0,188,69,54,4,0,0,0,121,0,0,0,0,0,0,0,5,6,3,0,0,0,13,74,59,4,0,0,0,141,0,0,0,0,0,0,0,1614,1864,859,704,258,114,5411,952,1534,807,680,241,87,4300,374,174,69,35,7,3,670,65,141,46,34,9,3,299,444,314,111,63,17,8,961,56,20,5,0,0,0,80,61,37,11,3,0,0,109,9,10,0,0,0,0,16,..,..,..,..,..,..,..,4,0,0,0,0,0,4,123,69,9,4,0,0,205,46,39,5,0,0,0,94,0,0,0,0,0,0,0,3,3,4,0
507021167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031169,354,847,519,509,214,109,2550,0,0,0,0,0,0,5,0,4,0,0,0,0,6,0,3,5,0,0,0,12,3,9,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,3,9,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357,858,528,508,214,108,2576,544,1231,913,932,396,223,4240,35,47,18,8,6,0,110,14,12,0,0,0,0,24,46,51,22,7,5,0,132,20,11,3,0,0,0,28,0,0,0,0,0,0,7,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,21,9,4,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
