SA2_CODE_2021,C21_Aus_Bplace_NS,C21_Aus_Tot_resp,C21_Aus_Ab_BP_B_OS,C21_Aus_Ab_Fa_O_B_OS,C21_Aus_Ab_Mo_O_B_OS,C21_Aus_Ab_BP_B_Aus,C21_Aus_Abor_Bplace_NS,C21_Aus_Abor_Tot_respons,C21_Chi_BP_B_OS,C21_Chi_Fa_O_B_OS,C21_Chi_Mo_O_B_OS,C21_Chi_BP_B_Aus,C21_Chi_Bplace_NS,C21_Chi_Tot_resp,C21_Cro_BP_B_OS,C21_Cro_Fa_O_B_OS,C21_Cro_Mo_O_B_OS,C21_Cro_BP_B_Aus,C21_Cro_Bplace_NS,C21_Cro_Tot_resp,C21_Dut_BP_B_OS,C21_Dut_Fa_O_B_OS,C21_Dut_Mo_O_B_OS,C21_Dut_BP_B_Aus,C21_Dut_Bplace_NS,C21_Dut_Tot_resp,C21_Eng_BP_B_OS,C21_Eng_Fa_O_B_OS,C21_Eng_Mo_O_B_OS,C21_Eng_BP_B_Aus,C21_Eng_Bplace_NS,C21_Eng_Tot_resp,C21_Fil_BP_B_OS,C21_Fil_Fa_O_B_OS,C21_Fil_Mo_O_B_OS,C21_Fil_BP_B_Aus,C21_Fil_Bplace_NS,C21_Fil_Tot_resp,C21_Fre_BP_B_OS,C21_Fre_Fa_O_B_OS,C21_Fre_Mo_O_B_OS,C21_Fre_BP_B_Aus,C21_Fre_Bplace_NS,C21_Fre_Tot_resp,C21_Ger_BP_B_OS,C21_Ger_Fa_O_B_OS,C21_Ger_Mo_O_B_OS,C21_Ger_BP_B_Aus,C21_Ger_Bplace_NS,C21_Ger_Tot_resp,C21_Gre_BP_B_OS,C21_Gre_Fa_O_B_OS,C21_Gre_Mo_O_B_OS,C21_Gre_BP_B_Aus,C21_Gre_Bplace_NS,C21_Gre_Tot_resp,C21_Hun_BP_B_OS,C21_Hun_Fa_O_B_OS,C21_Hun_Mo_O_B_OS,C21_Hun_BP_B_Aus,C21_Hun_Bplace_NS,C21_Hun_Tot_resp,C21_Ind_BP_B_OS,C21_Ind_Fa_O_B_OS,C21_Ind_Mo_O_B_OS,C21_Ind_BP_B_Aus,C21_Ind_Bplace_NS,C21_Ind_Tot_resp,C21_Iri_BP_B_OS,C21_Iri_Fa_O_B_OS,C21_Iri_Mo_O_B_OS,C21_Iri_BP_B_Aus,C21_Iri_Bplace_NS,C21_Iri_Tot_resp,C21_Ita_BP_B_OS,C21_Ita_Fa_O_B_OS,C21_Ita_Mo_O_B_OS,C21_Ita_BP_B_Aus,C21_Ita_Bplace_NS,C21_Ita_Tot_resp,C21_Kor_BP_B_OS,C21_Kor_Fa_O_B_OS,C21_Kor_Mo_O_B_OS,C21_Kor_BP_B_Aus,C21_Kor_Bplace_NS,C21_Kor_Tot_resp,C21_Leb_BP_B_OS,C21_Leb_Fa_O_B_OS,C21_Leb_Mo_O_B_OS,C21_Leb_BP_B_Aus,C21_Leb_Bplace_NS,C21_Leb_Tot_resp,C21_Mac_BP_B_OS,C21_Mac_Fa_O_B_OS,C21_Mac_Mo_O_B_OS,C21_Mac_BP_B_Aus,C21_Mac_Bplace_NS,C21_Mac_Tot_resp,C21_Mal_BP_B_OS,C21_Mal_Fa_O_B_OS,C21_Mal_Mo_O_B_OS,C21_Mal_BP_B_Aus,C21_Mal_Bplace_NS,C21_Mal_Tot_resp,C21_Mao_BP_B_OS,C21_Mao_Fa_O_B_OS,C21_Mao_Mo_O_B_OS,C21_Mao_BP_B_Aus,C21_Mao_Bplace_NS,C21_Mao_Tot_resp,C21_NZ_BP_B_OS,C21_NZ_Fa_O_B_OS,C21_NZ_Mo_O_B_OS,C21_NZ_BP_B_Aus,C21_NZ_Bplace_NS,C21_NZ_Tot_resp,C21_Pol_BP_B_OS,C21_Pol_Fa_O_B_OS,C21_Pol_Mo_O_B_OS,C21_Pol_BP_B_Aus,C21_Pol_Bplace_NS,C21_Pol_Tot_resp,C21_Rus_BP_B_OS,C21_Rus_Fa_O_B_OS,C21_Rus_Mo_O_B_OS,C21_Rus_BP_B_Aus,C21_Rus_Birthplac_ns,C21_Rus_Tot_resp,C21_Sam_BP_B_OS,C21_Sam_Fa_O_B_OS,C21_Sam_Mo_O_B_OS,C21_Sam_BP_B_Aus,C21_Sam_Birthplac_ns,C21_Sam_Tot_resp,C21_Sco_BP_B_OS,C21_Sco_Fa_O_B_OS,C21_Sco_Mo_O_B_OS,C21_Sco_BP_B_Aus,C21_Sco_Birthplac_ns,C21_Sco_Tot_resp,C21_Ser_BP_B_OS,C21_Ser_Fa_O_B_OS,C21_Ser_Mo_O_B_OS,C21_Ser_BP_B_Aus,C21_Ser_Bplace_NS,C21_Ser_Tot_resp,C21_SAf_BP_B_OS,C21_SAf_Fa_O_B_OS,C21_SAf_Mo_O_B_OS,C21_SAf_BP_B_Aus,C21_SAf_Bplace_NS,C21_SAf_Tot_resp,C21_Span_BP_B_OS,C21_Span_Fa_O_B_OS,C21_Span_Mo_O_B_OS,C21_Span_BP_B_Aus,C21_Span_Bplace_NS,C21_Span_Tot_resp,C21_SriL_BP_B_OS,C21_SriL_Fa_O_B_OS,C21_SriL_Mo_O_B_OS,C21_SriL_BP_B_Aus,C21_SriL_Bplace_NS,C21_SriL_Tot_resp,C21_Viet_BP_B_OS,C21_Viet_Fa_O_B_OS,C21_Viet_Mo_O_B_OS,C21_Viet_BP_B_Aus,C21_Viet_Bplace_NS,C21_Viet_Tot_resp,C21_Wel_BP_B_OS,C21_Wel_Fa_O_B_OS,C21_Wel_Mo_O_B_OS,C21_Wel_BP_B_Aus,C21_Wel_Bplace_NS,C21_Wel_Tot_resp,C21_Oth_BP_B_OS,C21_Oth_Fa_O_B_OS,C21_Oth_Mo_O_B_OS,C21_Oth_BP_B_Aus,C21_Oth_Bplace_NS,C21_Oth_Tot_resp,C21_Anc_ns_BP_B_OS,C21_Anc_ns_Fa_O_B_OS,C21_Anc_ns_Mo_O_B_OS,C21_Anc_ns_BP_B_Aus,C21_Anc_ns_Bplace_NS,C21_Anc_NS_Tot_resp,C21_Tot_P_BP_B_OS,C21_Tot_P_Fa_O_B_OS,C21_Tot_P_Mo_O_B_OS,C21_Tot_P_BP_B_Aus,C21_Tot_P_Bplace_NS,C21_Tot_P_Tot_resp
507011154,22,2975,0,18,20,257,6,302,133,9,18,12,0,174,193,27,27,70,0,308,98,31,17,57,0,203,1381,511,374,1675,30,3969,178,0,12,0,0,188,131,13,15,21,0,180,252,41,44,141,0,482,16,15,0,18,0,56,15,4,5,10,0,40,103,4,8,19,0,129,373,110,92,609,10,1198,755,144,62,321,8,1288,14,0,9,0,0,19,11,3,0,7,0,18,6,0,0,3,0,14,12,0,0,12,0,24,78,29,12,16,0,137,71,7,20,13,0,113,57,9,5,14,0,88,12,0,0,0,0,14,0,0,0,0,0,3,357,137,93,501,5,1090,101,4,4,3,0,114,73,18,10,5,0,103,48,3,4,16,0,66,13,3,0,0,0,17,35,9,0,0,0,43,52,8,12,24,0,96,1138,153,148,138,18,1593,69,13,4,49,736,877,4740,1048,818,3910,815,11327
507011155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,3,10
507011158,0,916,0,9,3,25,0,32,86,5,9,4,0,102,72,14,10,48,0,143,44,3,14,20,0,82,600,158,110,582,8,1454,21,0,4,0,0,24,29,3,3,0,0,34,57,12,6,47,0,123,11,6,5,11,0,25,3,0,0,0,0,6,29,0,3,0,0,35,170,27,20,185,0,400,210,52,28,135,0,423,4,0,0,0,0,9,3,0,0,6,0,6,4,0,0,4,0,8,6,0,0,0,0,10,10,0,0,0,0,11,16,3,3,4,0,27,39,0,3,9,0,56,14,6,4,3,0,24,0,0,0,0,0,0,205,36,21,183,0,445,23,0,0,0,0,24,44,6,7,0,0,57,14,0,3,3,0,20,4,0,0,0,0,5,9,0,0,0,0,6,36,4,0,13,0,46,313,30,23,34,3,404,21,0,0,16,147,182,1696,293,230,1352,162,3741
507011159,43,3569,0,18,12,301,3,337,799,10,40,13,10,869,80,22,8,53,0,160,108,31,21,70,4,232,1395,458,396,1925,53,4224,246,4,13,0,0,260,46,4,6,10,0,66,123,18,24,159,3,328,7,5,3,11,0,26,21,0,5,0,0,28,239,3,5,0,0,253,315,77,66,457,5,925,199,78,34,266,9,581,54,0,0,5,0,60,10,0,0,6,0,17,3,0,0,4,0,8,11,0,0,12,0,29,97,10,7,0,0,118,82,37,7,9,0,133,59,9,10,30,0,103,34,0,5,4,0,36,18,4,0,0,0,14,351,114,76,479,9,1025,71,5,0,4,0,78,99,14,7,8,0,131,63,0,0,3,0,70,29,0,0,0,0,37,44,0,0,0,0,53,55,12,3,30,0,109,1395,124,131,157,13,1817,54,7,7,34,533,631,5065,892,770,4335,666,11723
507011160,29,2939,0,7,7,191,4,209,116,12,15,5,0,149,540,74,25,144,15,794,71,24,29,46,0,163,1212,449,391,1593,25,3662,395,0,18,3,3,420,72,5,10,10,0,97,133,34,25,140,5,333,18,7,0,30,0,52,13,0,0,0,0,13,74,9,0,9,0,83,341,68,71,442,4,927,855,206,88,513,20,1684,16,0,0,0,0,16,7,0,5,3,0,14,16,0,3,10,0,25,22,0,3,3,0,29,97,14,0,0,0,118,59,26,28,11,0,121,71,14,11,21,0,116,11,0,3,0,0,19,5,0,0,0,0,9,335,97,72,385,6,890,168,8,7,3,0,189,74,8,7,9,0,96,66,6,5,16,0,90,12,3,0,0,0,17,26,0,0,0,0,29,47,9,3,25,0,83,1150,115,125,132,15,1544,56,7,5,33,420,528,5210,1020,777,3729,526,11268
507011161,25,4656,3,27,17,225,7,279,1478,28,41,17,4,1567,106,46,8,79,0,247,127,34,26,87,0,274,2037,605,554,2140,32,5372,582,9,26,3,0,616,64,9,0,16,0,87,153,41,32,163,3,382,15,6,4,24,0,51,11,0,6,13,0,21,1030,21,21,17,5,1093,458,85,81,513,5,1140,253,132,91,521,5,998,108,0,3,0,0,112,12,4,3,6,0,26,10,8,0,0,0,16,25,5,4,25,0,60,244,31,12,0,0,289,108,50,19,14,0,190,72,0,13,32,0,122,57,0,10,0,0,73,49,8,3,0,0,63,637,127,118,538,5,1434,124,7,9,4,0,142,352,19,25,0,0,403,104,8,4,21,0,132,64,0,0,0,0,71,67,6,13,0,0,77,64,14,9,22,0,103,2387,227,207,206,16,3042,120,7,9,47,559,733,9164,1346,1116,5191,641,17454
507011163,19,2411,0,10,0,165,3,178,148,0,12,7,0,167,146,31,21,85,0,284,61,20,18,29,0,126,967,313,248,1273,27,2833,199,0,20,10,0,228,32,0,5,5,0,54,90,19,18,94,0,226,9,4,0,12,0,22,16,0,0,0,0,15,74,12,5,6,0,96,215,57,56,302,6,639,239,104,48,351,0,746,18,0,0,0,0,18,9,0,0,0,0,9,6,0,0,5,0,17,6,8,3,0,0,11,66,7,12,10,0,97,40,8,12,9,0,67,50,11,8,18,0,86,22,0,0,0,0,31,4,0,0,0,0,6,230,63,41,312,0,649,100,4,0,5,3,110,52,16,10,5,0,83,51,6,3,11,0,65,6,0,0,3,0,11,14,0,5,0,0,23,29,8,7,23,0,73,705,93,93,130,12,1027,33,6,0,15,298,352,2996,692,556,3032,357,7631
507011259,20,3020,0,12,12,202,4,229,235,5,16,13,3,265,181,58,14,110,4,363,89,29,11,62,0,194,1205,364,341,1441,20,3370,634,0,24,5,0,665,42,7,7,5,0,56,104,27,17,99,0,249,12,6,3,13,0,32,24,3,4,4,0,30,177,13,8,6,0,201,328,59,50,288,10,729,338,163,81,469,3,1049,27,0,0,0,0,26,16,0,0,0,0,20,5,3,0,9,4,18,11,0,0,19,0,32,102,11,4,5,0,128,112,42,27,13,0,198,39,19,8,23,0,84,32,4,3,3,0,44,7,0,0,0,0,7,305,97,69,349,5,821,120,3,0,8,0,135,137,14,16,4,0,170,59,13,4,13,0,85,5,4,4,0,0,10,22,0,4,0,0,24,52,14,11,12,0,88,999,120,121,157,3,1399,54,4,3,20,375,451,4498,911,686,3592,441,10128
507011260,3,717,0,0,4,20,0,28,172,0,3,0,0,181,9,10,0,11,0,29,26,6,3,11,0,49,359,94,93,399,3,947,20,0,6,3,0,21,14,4,0,4,0,20,29,4,3,20,0,53,9,0,0,0,0,9,0,0,0,0,0,0,47,0,0,0,0,50,75,12,15,101,0,201,67,23,6,81,0,170,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,4,6,0,4,0,0,9,22,6,0,0,0,31,23,0,0,14,0,37,4,0,0,0,0,3,5,0,0,0,0,5,104,22,13,108,0,248,6,0,0,0,0,10,75,16,4,0,0,91,14,0,0,0,0,16,12,0,0,0,0,16,11,0,0,0,0,14,7,3,3,5,0,16,250,25,23,28,0,321,4,0,0,4,54,62,1128,186,162,909,68,2446
507021164,12,2546,0,6,4,55,0,71,52,13,9,15,0,85,52,29,22,55,0,154,72,17,14,43,0,148,1091,407,310,1712,19,3542,21,3,3,5,0,28,32,14,12,12,0,69,100,27,22,144,6,296,14,3,8,32,0,64,15,0,0,6,4,25,53,21,0,6,0,77,321,112,81,630,6,1143,293,98,39,270,0,707,11,0,0,0,0,8,6,0,0,6,0,15,4,0,0,3,0,7,11,6,0,5,0,16,20,6,3,0,0,27,46,20,11,6,0,84,36,9,3,24,0,80,6,0,6,7,0,19,0,0,0,0,0,0,286,102,73,499,4,961,9,0,6,3,0,12,45,3,5,5,0,56,34,0,10,13,0,48,4,3,0,0,0,10,3,0,0,0,0,3,69,16,3,29,0,119,385,81,85,87,3,640,11,0,0,10,380,402,2407,828,594,3559,432,7819
507021165,18,4619,3,15,12,203,6,229,199,20,26,28,0,270,128,33,21,102,0,280,186,66,38,80,3,375,2377,833,690,3242,33,7174,80,0,10,0,0,88,196,24,19,34,4,276,337,80,65,295,0,780,34,20,10,40,0,104,21,10,5,9,0,39,119,16,15,3,0,161,730,223,174,1334,14,2464,660,149,87,431,14,1347,9,0,5,0,0,13,13,0,5,3,0,20,6,4,4,9,0,24,17,8,3,12,0,41,43,4,6,3,0,56,70,22,13,15,0,125,95,9,16,26,0,149,52,11,6,15,0,74,4,0,0,0,0,6,703,212,158,1002,7,2087,41,4,0,0,0,47,85,16,15,7,0,122,104,11,16,19,0,150,12,4,5,0,0,26,28,7,8,0,0,38,138,39,15,60,0,252,1147,213,184,259,12,1810,60,10,12,39,1066,1184,6005,1599,1293,6663,1160,16720
507021166,36,4386,0,27,14,229,11,280,156,12,20,33,0,225,189,48,14,123,0,374,149,50,41,92,0,329,2170,783,633,2746,49,6379,67,3,10,0,0,82,128,31,23,24,0,212,307,56,70,240,5,672,32,13,9,33,8,90,37,7,9,12,5,65,102,10,13,16,0,141,624,199,163,1062,11,2057,816,187,97,461,10,1566,15,7,0,0,0,20,9,0,0,8,0,17,6,0,0,5,0,10,17,7,0,11,5,37,50,15,6,4,0,73,65,24,12,17,0,125,100,25,23,38,0,181,29,0,9,10,0,46,9,3,0,0,0,11,588,180,166,883,3,1824,69,8,6,4,0,87,75,13,14,10,0,113,83,4,4,31,0,125,12,4,0,5,0,22,18,0,3,0,0,24,96,20,19,53,0,192,1113,214,191,198,15,1732,40,7,5,53,824,918,5709,1636,1223,5861,939,15372
507021167,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,5
507031169,17,4776,0,27,25,375,5,431,506,0,23,16,9,554,24,19,5,37,0,80,128,38,26,87,0,283,2039,679,570,2260,33,5573,1839,16,41,11,0,1904,55,3,5,11,0,71,140,44,26,180,0,397,12,3,7,25,0,48,4,0,3,5,0,13,1205,31,10,6,3,1254,405,86,67,426,7,987,116,84,42,301,0,549,85,4,6,3,0,109,14,7,0,8,0,29,10,0,7,4,0,20,8,6,3,7,0,20,421,44,39,8,5,520,164,41,30,13,0,252,57,13,15,17,0,95,27,0,3,7,0,43,69,3,5,0,0,79,475,107,81,520,6,1191,72,8,7,11,0,93,265,19,16,4,0,309,112,10,0,6,0,132,56,0,0,6,0,66,26,0,11,0,0,29,72,12,10,25,0,122,3030,164,156,167,15,3537,164,10,17,62,697,947,9754,1234,1063,5122,779,17953
507031170,39,2521,0,21,12,291,11,335,45,3,7,7,0,60,12,3,0,13,0,29,75,18,8,45,0,145,1168,355,308,1327,31,3193,232,0,15,4,0,255,23,3,5,7,0,32,112,23,21,102,6,259,5,3,0,5,0,22,6,4,0,11,0,18,87,7,3,3,0,102,214,37,29,283,4,575,66,51,7,126,4,255,22,0,5,0,0,28,4,0,0,0,0,6,6,0,0,0,0,6,5,0,7,3,0,13,185,10,10,9,0,223,68,28,7,5,0,115,23,8,0,16,0,42,13,0,0,0,0,21,17,7,0,0,0,20,267,76,62,288,3,694,12,3,0,6,0,29,43,13,11,4,0,69,28,5,0,10,0,34,0,0,0,0,0,0,23,0,0,0,0,26,64,7,5,16,0,87,604,98,45,81,4,837,46,0,3,34,440,520,2784,689,492,2957,514,7434
507031172,0,20,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,5,0,0,0,0,0,0,14,8,3,15,0,39,0,0,0,0,0,0,5,0,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,7,5,36,13,5,21,9,75
507031173,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,10,3,0,13,0,24
507031174,38,3613,0,43,28,483,15,568,142,12,8,4,0,163,41,4,5,34,0,84,88,25,18,48,0,183,1556,510,418,1870,39,4398,638,0,16,8,0,672,39,4,10,19,0,64,106,38,30,159,0,339,12,5,0,17,0,36,3,4,0,5,0,15,191,4,9,7,0,211,272,77,56,385,9,798,102,54,18,179,9,358,30,0,0,0,0,30,0,0,0,4,0,9,10,0,0,3,0,10,10,7,3,12,0,28,267,37,28,20,5,360,111,31,24,8,0,169,37,4,3,6,0,57,37,3,3,4,0,46,28,9,4,0,0,41,392,103,71,370,4,947,49,0,0,3,0,49,56,7,7,3,0,76,53,6,0,6,0,65,35,0,0,0,0,34,37,0,3,4,0,43,63,6,8,36,0,107,928,89,96,111,20,1253,64,3,5,50,702,829,4481,933,746,4301,824,11286
507031261,12,2422,0,8,8,111,0,121,254,9,10,8,0,284,20,16,4,43,0,82,99,36,19,70,0,222,1099,311,269,1221,13,2916,302,9,17,6,0,336,38,0,7,3,0,46,73,14,15,117,3,225,4,7,6,15,0,31,9,0,0,5,0,13,364,3,3,9,0,381,158,53,35,254,0,501,114,62,29,240,0,450,52,0,3,0,0,57,0,0,0,5,0,8,0,0,0,8,0,14,4,5,0,8,0,17,126,18,18,8,0,173,45,27,10,7,0,92,17,0,4,16,0,35,13,0,4,0,0,16,16,0,0,0,0,23,244,56,45,262,3,608,18,3,0,0,0,29,159,18,13,3,4,190,43,4,9,10,0,63,7,4,0,0,0,15,25,0,6,0,0,22,45,3,7,19,0,70,900,82,75,89,0,1143,47,6,9,21,1459,1541,3607,628,524,2831,1497,9084
507041175,9,2860,0,0,0,42,0,52,1626,33,68,35,6,1774,72,14,14,81,0,176,103,34,25,50,0,209,1426,484,383,1807,17,4121,46,0,19,0,0,62,70,11,6,9,0,93,143,35,10,165,0,361,43,8,8,29,0,93,24,4,0,5,0,28,299,23,20,16,0,352,341,81,66,573,4,1063,272,84,38,277,0,672,92,3,7,3,0,101,19,16,10,0,0,46,6,0,0,8,0,18,12,0,5,13,0,29,23,5,0,0,0,28,48,6,9,11,0,73,62,7,11,19,0,106,26,0,3,5,0,32,9,0,0,0,0,9,431,95,69,458,4,1052,44,0,0,0,0,49,145,9,16,3,3,180,50,0,4,21,0,72,79,0,3,8,0,87,77,4,11,0,0,89,65,13,12,31,0,120,1379,108,101,129,15,1726,36,4,3,11,333,391,5895,935,745,3768,384,11725
507041176,7,992,0,6,0,14,0,21,759,8,20,10,3,808,18,8,5,19,0,39,29,5,4,26,0,64,404,141,98,487,8,1140,37,0,9,0,0,46,15,0,7,0,0,22,34,13,13,44,0,97,8,0,0,5,0,10,7,0,0,0,0,11,176,7,4,5,0,188,105,12,10,143,0,274,60,23,10,77,0,168,34,0,0,0,0,34,4,0,0,0,0,4,6,0,0,0,0,4,0,0,0,0,0,6,5,0,4,0,0,9,6,3,8,0,0,21,16,0,8,0,0,22,11,0,3,0,0,23,10,0,0,0,0,10,110,33,29,154,0,334,3,0,0,0,0,3,39,4,8,0,0,52,8,0,0,5,6,15,35,0,0,0,0,42,23,3,0,0,0,26,16,3,0,12,0,26,430,50,31,31,0,540,20,0,0,3,96,121,2065,293,232,1123,116,3832
507041177,36,5044,0,16,0,95,5,120,205,7,38,28,0,280,87,40,21,108,0,270,148,48,48,78,0,325,2105,845,574,3041,37,6605,63,0,15,0,0,77,78,10,21,44,0,157,199,50,47,238,4,534,27,13,11,36,0,80,14,3,3,19,0,39,102,24,12,15,0,158,555,160,115,1158,10,1995,454,176,66,462,6,1173,23,4,0,0,0,23,8,0,0,0,0,12,8,0,0,6,0,19,18,6,4,17,0,50,42,3,9,7,0,59,68,29,23,7,0,132,79,19,19,23,0,144,33,4,4,6,0,45,6,0,0,0,0,8,576,194,137,935,12,1854,24,0,3,5,0,25,117,18,22,6,0,167,62,3,5,27,0,97,11,7,3,0,0,22,13,4,0,0,0,17,89,12,19,41,0,167,840,144,149,205,6,1343,19,4,3,40,549,612,4749,1550,1143,6683,653,14778
507041178,18,4061,0,8,5,139,0,155,2142,43,105,45,6,2340,78,27,8,98,0,218,136,41,33,62,0,270,1945,648,509,2333,27,5461,90,5,15,0,0,111,104,9,6,15,0,129,189,57,36,172,0,448,49,19,8,43,0,120,23,3,0,7,0,36,356,18,18,12,0,407,431,109,125,727,3,1400,323,113,46,362,9,849,165,0,8,0,0,172,32,3,6,8,0,52,13,4,4,3,0,25,17,6,0,12,0,43,33,3,7,3,0,48,59,36,11,8,0,115,79,16,7,23,0,125,51,9,8,7,0,64,3,0,0,0,0,4,550,147,128,613,8,1446,43,0,5,3,0,55,173,10,13,0,0,203,43,5,9,16,0,68,60,3,3,4,0,72,61,3,12,8,0,83,95,10,5,23,0,134,1762,123,152,169,5,2210,38,4,5,25,401,474,7623,1214,1057,5111,469,15476
507041179,18,1845,0,3,7,36,0,39,1868,30,53,22,10,1977,17,7,0,10,0,34,76,21,5,23,0,130,857,266,188,1037,34,2381,42,0,8,0,0,45,38,4,0,6,0,58,100,16,5,65,4,188,11,5,0,0,0,16,15,0,3,0,0,20,442,8,6,0,0,459,165,54,34,298,0,560,78,27,22,93,0,218,128,0,3,0,0,136,5,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,7,14,3,6,0,0,19,31,8,8,0,0,53,19,0,3,6,0,31,28,3,0,0,0,33,0,0,0,0,0,0,214,69,40,226,8,561,7,0,4,0,0,17,62,4,0,0,0,64,21,0,0,4,0,33,65,3,3,0,0,70,24,7,3,0,0,30,38,7,4,6,0,63,908,43,77,56,8,1091,40,0,0,13,238,290,4641,485,422,2179,302,8030
507041180,11,3285,0,4,0,36,0,46,1416,23,66,19,3,1526,24,13,0,35,0,68,118,43,20,68,0,248,1463,523,383,1857,15,4246,51,4,12,0,0,64,54,3,6,16,0,85,110,23,21,140,0,295,20,8,4,26,0,52,14,7,0,4,0,22,341,30,13,6,0,390,316,114,64,458,3,961,167,72,43,203,0,487,72,3,9,0,0,86,5,3,4,0,0,15,3,0,0,3,0,12,12,0,0,13,0,23,26,10,0,0,0,40,58,26,13,10,0,106,45,9,5,13,0,71,22,0,0,3,0,32,11,0,0,0,0,14,414,98,74,457,0,1047,9,0,4,0,0,17,136,7,12,5,0,160,36,0,0,3,0,43,51,0,0,0,0,55,45,3,5,0,0,54,66,15,8,31,0,124,994,80,112,92,0,1280,41,4,6,18,179,240,5095,924,742,3908,219,10883
507041181,33,5871,0,9,10,100,6,117,548,25,45,35,9,657,128,47,21,155,0,351,144,52,32,103,0,330,2315,876,646,3410,34,7285,71,0,11,5,0,91,95,27,10,33,0,166,201,46,54,290,4,597,50,17,12,68,0,141,27,0,10,7,0,41,224,15,10,32,0,275,607,186,120,1135,8,2058,612,221,105,804,6,1740,53,0,9,5,0,61,28,0,8,3,0,40,20,3,8,19,0,49,23,8,0,23,0,58,32,12,11,0,0,53,73,40,15,15,0,150,84,27,26,51,0,184,39,3,6,4,0,54,0,0,0,0,0,0,593,235,162,913,8,1908,27,7,7,10,0,47,164,29,38,4,0,232,77,6,6,25,0,111,38,5,0,8,0,49,33,3,0,0,0,42,134,25,10,59,0,230,1080,172,155,235,9,1651,53,7,8,25,518,606,6073,1715,1304,7757,601,17452
507041182,23,3089,3,3,0,82,8,100,1621,26,53,18,11,1730,136,30,12,73,0,255,107,19,11,37,0,179,1212,437,357,1837,33,3871,159,6,17,0,3,176,45,4,5,14,0,65,119,22,34,124,0,303,39,13,0,26,0,80,24,3,0,4,0,34,371,20,14,14,0,417,282,90,72,573,10,1023,537,126,63,342,5,1069,96,0,0,0,0,98,8,0,0,0,0,16,18,6,5,11,0,29,13,0,0,4,0,22,26,0,0,0,0,31,39,12,24,8,0,84,46,17,10,24,0,91,18,0,4,3,0,30,9,3,0,0,0,17,332,106,88,512,7,1041,43,3,9,8,0,66,124,14,19,0,0,156,38,4,9,9,0,64,69,0,0,0,6,73,81,0,0,0,0,81,43,11,6,39,0,105,1386,113,121,127,16,1764,62,7,11,26,581,688,6106,921,761,4012,680,12489
