SA2_CODE_2021,C11_Neg_Ni_inc_1PF_1C,C11_Neg_Ni_inc_1PF_2C,C11_Neg_Ni_inc_1PF_3C,C11_Neg_Ni_inc_1PF_4mor_c,C11_Neg_Ni_inc_Tot,C11_1_149_1PF_1C,C11_1_149_1PF_2C,C11_1_149_1PF_3C,C11_1_149_1PF_4mC,C11_1_149_Tot,C11_150_299_1PF_1C,C11_150_299_1PF_2C,C11_150_299_1PF_3C,C11_150_299_1PF_4mC,C11_150_299_Tot,C11_300_399_1PF_1C,C11_300_399_1PF_2C,C11_300_399_1PF_3C,C11_300_399_1PF_4mC,C11_300_399_Tot,C11_400_499_1PF_1C,C11_400_499_1PF_2C,C11_400_499_1PF_3C,C11_400_499_1PF_4mC,C11_400_499_Tot,C11_500_649_1PF_1C,C11_500_649_1PF_2C,C11_500_649_1PF_3C,C11_500_649_1PF_4mC,C11_500_649_Tot,C11_650_799_1PF_1C,C11_650_799_1PF_2C,C11_650_799_1PF_3C,C11_650_799_1PF_4mC,C11_650_799_Tot,C11_800_999_1PF_1C,C11_800_999_1PF_2C,C11_800_999_1PF_3C,C11_800_999_1PF_4mC,C11_800_999_Tot,C11_1000_1499_1PF_1C,C11_1000_1499_1PF_2C,C11_1000_1499_1PF_3C,C11_1000_1499_1PF_4mC,C11_1000_1499_Tot,C11_1500_1999_1PF_1C,C11_1500_1999_1PF_2C,C11_1500_1999_1PF_3C,C11_1500_1999_1PF_4mC,C11_1500_1999_Tot,C11_2000_2499_1PF_1C,C11_2000_2499_1PF_2C,C11_2000_2499_1PF_3C,C11_2000_2499_1PF_4mC,C11_2000_2499_Tot,C11_2500_2999_1PF_1C,C11_2500_2999_1PF_2C,C11_2500_2999_1PF_3C,C11_2500_2999_1PF_4mC,C11_2500_2999_Tot,C11_3000_3999_1PF_1C,C11_3000_3999_1PF_2C,C11_3000_3999_1PF_3C,C11_3000_3999_1PF_4mC,C11_3000_3999_Tot,C11_4000more_1PF_1C,C11_4000more_1PF_2C,C11_4000more_1PF_3C,C11_4000more_1PF_4mo_ch,C11_4000more_Tot,C11_Par_inc_st_1PF_1C,C11_Par_inc_st_1PF_2C,C11_Par_inc_st_1PF_3C,C11_Par_inc_st_1PF_4mC,C11_Par_inc_st_Tot,C11_All_inc_ns_1PF_1Ch,C11_All_inc_ns_1PF_2C,C11_All_inc_ns_1PF_3C,C11_All_inc_ns_1PF_4mC,C11_All_inc_ns_Tot,C11_Tot_1PF_1C,C11_Tot_1PF_2C,C11_Tot_1PF_3C,C11_Tot_1PF_4mC,C11_Tot_Tot,C16_Neg_Ni_inc_1PF_1C,C16_Neg_Ni_inc_1PF_2C,C16_Neg_Ni_inc_1PF_3C,C16_Neg_Ni_inc_1PF_4mor_c,C16_Neg_Ni_inc_Tot,C16_1_149_1PF_1C,C16_1_149_1PF_2C,C16_1_149_1PF_3C,C16_1_149_1PF_4mC,C16_1_149_Tot,C16_150_299_1PF_1C,C16_150_299_1PF_2C,C16_150_299_1PF_3C,C16_150_299_1PF_4mC,C16_150_299_Tot,C16_300_399_1PF_1C,C16_300_399_1PF_2C,C16_300_399_1PF_3C,C16_300_399_1PF_4mC,C16_300_399_Tot,C16_400_499_1PF_1C,C16_400_499_1PF_2C,C16_400_499_1PF_3C,C16_400_499_1PF_4mC,C16_400_499_Tot,C16_500_649_1PF_1C,C16_500_649_1PF_2C,C16_500_649_1PF_3C,C16_500_649_1PF_4mC,C16_500_649_Tot,C16_650_799_1PF_1C,C16_650_799_1PF_2C,C16_650_799_1PF_3C,C16_650_799_1PF_4mC,C16_650_799_Tot,C16_800_999_1PF_1C,C16_800_999_1PF_2C,C16_800_999_1PF_3C,C16_800_999_1PF_4mC,C16_800_999_Tot,C16_1000_1499_1PF_1C,C16_1000_1499_1PF_2C,C16_1000_1499_1PF_3C,C16_1000_1499_1PF_4mC,C16_1000_1499_Tot,C16_1500_1999_1PF_1C,C16_1500_1999_1PF_2C,C16_1500_1999_1PF_3C,C16_1500_1999_1PF_4mC,C16_1500_1999_Tot,C16_2000_2499_1PF_1C,C16_2000_2499_1PF_2C,C16_2000_2499_1PF_3C,C16_2000_2499_1PF_4mC,C16_2000_2499_Tot,C16_2500_2999_1PF_1C,C16_2500_2999_1PF_2C,C16_2500_2999_1PF_3C,C16_2500_2999_1PF_4mC,C16_2500_2999_Tot,C16_3000_3999_1PF_1C,C16_3000_3999_1PF_2C,C16_3000_3999_1PF_3C,C16_3000_3999_1PF_4mC,C16_3000_3999_Tot,C16_4000more_1PF_1C,C16_4000more_1PF_2C,C16_4000more_1PF_3C,C16_4000more_1PF_4mo_ch,C16_4000more_Tot,C16_Par_inc_st_1PF_1C,C16_Par_inc_st_1PF_2C,C16_Par_inc_st_1PF_3C,C16_Par_inc_st_1PF_4mC,C16_Par_inc_st_Tot,C16_All_inc_ns_1PF_1Ch,C16_All_inc_ns_1PF_2C,C16_All_inc_ns_1PF_3C,C16_All_inc_ns_1PF_4mC,C16_All_inc_ns_Tot,C16_Tot_1PF_1C,C16_Tot_1PF_2C,C16_Tot_1PF_3C,C16_Tot_1PF_4mC,C16_Tot_Tot,C21_Neg_Ni_inc_1PF_1C,C21_Neg_Ni_inc_1PF_2C,C21_Neg_Ni_inc_1PF_3C,C21_Neg_Ni_inc_1PF_4mor_c,C21_Neg_Ni_inc_Tot,C21_1_149_1PF_1C,C21_1_149_1PF_2C,C21_1_149_1PF_3C,C21_1_149_1PF_4mC,C21_1_149_Tot,C21_150_299_1PF_1C,C21_150_299_1PF_2C,C21_150_299_1PF_3C,C21_150_299_1PF_4mC,C21_150_299_Tot,C21_300_399_1PF_1C,C21_300_399_1PF_2C,C21_300_399_1PF_3C,C21_300_399_1PF_4mC,C21_300_399_Tot,C21_400_499_1PF_1C,C21_400_499_1PF_2C,C21_400_499_1PF_3C,C21_400_499_1PF_4mC,C21_400_499_Tot,C21_500_649_1PF_1C,C21_500_649_1PF_2C,C21_500_649_1PF_3C,C21_500_649_1PF_4mC,C21_500_649_Tot
507011160,0,0,0,0,0,0,0,0,0,0,14,6,6,0,22,15,5,0,0,23,34,23,8,0,61,16,0,0,0,13,34,17,8,0,53,31,16,0,6,44,55,19,0,0,72,27,7,3,0,44,12,3,0,0,14,7,3,0,0,16,4,3,0,0,5,0,0,0,0,0,25,14,4,0,48,15,5,0,0,15,279,124,31,10,443,10,3,0,0,10,4,0,0,0,4,13,7,0,3,18,13,5,0,0,13,17,9,5,0,26,24,14,5,0,46,28,15,3,0,48,40,11,8,0,60,51,18,5,0,80,38,10,3,0,46,20,12,0,0,31,8,5,0,0,14,4,3,0,0,10,4,0,0,0,3,18,15,4,0,37,6,9,0,0,16,290,120,42,14,469,5,0,3,0,7,0,0,0,0,0,4,0,0,0,0,9,7,0,0,16,16,7,0,0,26,21,8,9,0,35
507011161,3,4,0,0,4,0,0,0,0,5,6,0,0,0,7,9,7,0,0,19,20,10,5,3,43,4,4,0,0,7,18,14,4,6,43,20,9,0,0,37,37,23,3,0,61,24,5,4,0,32,8,0,3,0,11,11,3,0,0,17,3,0,0,0,5,0,0,0,0,0,14,8,0,4,31,3,0,0,6,3,192,101,24,12,330,15,6,0,0,18,5,0,4,0,7,4,8,0,0,16,4,7,3,0,16,16,3,0,0,26,17,17,4,5,45,28,17,7,0,55,24,11,9,5,38,54,35,8,4,94,34,21,8,0,68,30,16,3,0,48,8,5,0,0,16,9,11,0,0,17,0,4,4,0,9,16,15,0,0,30,9,0,0,0,8,255,181,51,16,502,5,0,0,0,7,0,3,0,0,7,6,5,0,0,7,9,0,0,0,11,10,9,0,0,23,32,19,5,0,48
507011163,0,3,0,0,0,0,3,0,0,4,12,5,0,0,21,7,7,5,0,15,23,19,8,0,46,8,0,0,0,8,24,8,4,0,41,20,10,6,0,33,48,22,4,0,71,13,16,6,0,34,9,3,0,0,16,7,6,0,0,8,0,4,0,0,5,0,0,0,0,0,19,8,8,3,35,3,4,0,0,7,198,113,33,16,354,0,0,0,0,5,0,0,0,0,0,8,0,0,0,5,3,3,0,0,8,9,4,5,4,16,14,12,4,0,34,17,4,4,0,25,26,5,5,3,33,39,14,3,0,63,22,9,0,0,34,16,4,0,4,26,10,8,0,0,18,0,0,0,0,3,0,0,0,0,0,21,6,9,0,32,0,0,0,0,4,185,87,36,11,317,4,0,0,0,3,4,4,0,0,5,0,0,0,0,4,4,0,0,0,6,15,3,0,0,16,13,8,3,0,27
507011259,4,0,0,0,4,5,0,0,0,4,11,0,0,0,16,9,5,3,5,19,4,15,3,0,24,7,0,0,0,7,11,0,6,0,14,12,6,3,0,23,24,15,10,3,45,11,6,0,0,20,3,0,0,0,4,6,3,0,0,9,0,0,0,0,0,0,0,0,0,0,7,6,0,0,20,10,0,0,0,8,117,67,28,10,229,0,4,0,0,4,3,0,0,0,3,3,5,0,0,6,6,4,3,0,10,14,9,0,0,20,16,13,6,5,31,16,7,5,4,34,10,7,4,3,24,31,16,9,0,61,21,12,6,0,41,16,5,5,0,24,6,0,0,0,10,0,3,0,0,7,3,4,0,0,10,14,5,5,0,19,7,0,0,0,10,171,104,31,11,318,3,0,0,0,6,3,4,0,0,5,0,0,0,0,3,5,0,0,0,5,7,7,0,0,15,16,6,4,0,28
507011260,6,0,0,0,6,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,3,0,0,0,8,0,0,0,0,0,0,3,0,0,4,5,0,0,0,10,5,8,0,0,16,5,3,0,0,8,5,5,0,0,7,5,0,0,0,3,0,3,0,0,4,0,0,0,0,0,4,3,0,0,8,0,0,0,0,4,44,24,4,3,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,7,0,9,3,0,11,3,8,0,0,14,10,0,0,0,10,0,4,0,0,8,0,0,0,0,5,0,0,0,0,0,4,3,0,0,10,0,0,0,0,3,31,37,6,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,6
507021164,0,0,0,0,3,3,0,0,0,3,3,3,0,0,4,4,6,0,0,8,9,6,0,0,10,3,5,0,0,5,10,9,0,0,18,15,3,0,0,22,22,5,4,0,26,18,9,4,0,31,8,0,0,0,12,5,5,0,0,18,12,0,0,0,10,0,0,0,0,0,23,4,5,0,38,0,0,0,0,0,131,50,18,7,210,5,0,0,0,6,3,0,0,0,0,0,0,0,0,4,3,0,0,0,3,10,0,0,0,11,8,3,0,0,16,12,11,0,0,24,10,3,6,0,21,12,9,3,0,24,21,12,5,0,36,13,8,8,0,31,4,0,0,0,4,6,11,0,0,15,6,0,4,0,7,10,10,0,0,23,0,0,0,0,0,136,72,19,4,227,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,10,4,0,0,6,7,4,0,0,15
507021165,3,0,0,0,3,8,4,0,0,9,19,3,0,0,20,19,13,0,0,26,23,9,7,0,34,18,3,0,0,23,35,9,3,0,50,32,12,0,0,42,62,21,3,3,88,33,15,0,0,56,16,8,0,0,27,24,13,3,0,42,4,3,0,0,10,0,0,0,0,0,36,20,4,3,59,3,0,0,0,3,333,128,23,13,490,0,4,0,0,10,3,0,0,0,3,16,3,0,0,17,11,5,5,0,17,23,7,0,0,35,29,9,0,0,40,32,17,0,0,46,40,3,3,3,46,64,18,5,0,87,26,19,0,0,51,26,14,0,0,42,7,0,3,0,13,11,3,0,0,20,9,0,0,0,13,44,20,11,0,80,3,0,0,0,7,352,129,34,8,518,3,5,0,0,7,6,0,0,0,6,5,4,0,0,9,5,7,4,0,15,16,5,3,0,28,18,11,0,0,33
507021166,3,5,0,0,14,0,0,0,0,3,26,6,0,0,36,23,14,4,0,43,45,25,8,0,79,20,4,0,0,30,56,11,13,4,87,37,16,3,4,62,69,29,9,3,111,28,25,3,0,62,19,6,3,0,26,7,7,0,0,21,10,7,0,0,12,0,0,0,0,0,30,26,13,0,68,7,5,5,0,17,400,198,58,18,676,5,3,0,0,10,6,0,0,0,8,8,8,0,0,18,11,14,0,0,29,26,11,0,0,41,34,17,5,4,59,26,15,4,0,46,32,15,7,3,55,96,28,4,3,126,55,19,5,0,73,34,10,3,0,50,14,5,0,0,28,11,5,0,0,15,8,5,4,0,14,42,25,9,5,80,7,3,0,0,12,424,178,40,21,661,6,0,0,0,11,0,0,0,0,0,13,6,0,0,19,18,4,4,0,19,15,8,0,0,30,35,9,4,4,46
507021167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031169,3,0,3,0,4,0,0,0,0,0,4,5,0,0,6,6,5,3,0,18,21,17,6,3,40,3,6,0,4,12,18,14,4,0,41,14,6,3,0,28,32,16,4,5,51,18,21,0,0,41,3,5,0,0,10,0,5,0,0,8,0,3,0,0,4,0,0,0,0,0,10,6,7,0,26,3,7,0,3,16,158,107,37,17,314,6,7,3,0,19,0,0,0,0,0,13,9,0,0,19,10,9,5,6,25,16,14,5,0,35,23,27,3,3,55,21,20,8,0,48,30,20,14,5,66,60,32,12,9,107,19,17,10,0,44,24,12,6,0,44,12,6,0,0,23,0,0,0,0,9,0,9,4,0,5,13,11,14,0,36,4,0,0,0,7,253,184,76,35,547,3,0,3,0,12,0,5,0,0,0,7,0,0,0,9,6,5,0,0,13,11,6,5,0,24,29,21,5,6,60
507031170,3,0,4,0,5,3,0,0,0,4,11,6,0,0,18,20,15,5,0,49,37,18,10,0,67,14,7,0,0,21,38,16,3,3,61,22,12,3,0,40,40,16,6,0,60,19,7,5,0,23,3,0,0,0,13,3,0,0,0,8,0,3,0,0,3,0,0,0,0,0,15,11,3,0,35,17,0,0,3,18,252,116,46,13,432,0,0,0,0,3,0,0,0,0,8,8,8,0,0,13,16,6,7,0,30,32,13,3,3,50,33,20,13,0,68,30,20,13,3,67,28,12,7,3,47,57,17,3,3,80,23,17,0,0,38,11,9,3,0,24,3,0,0,0,4,0,0,0,0,3,0,0,0,0,0,16,9,3,4,31,0,0,0,3,5,260,133,59,31,480,0,3,0,0,10,0,0,0,0,0,3,3,0,0,4,14,0,4,0,20,8,6,0,0,23,27,21,12,4,59
507031172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031174,3,3,0,0,8,4,3,0,0,11,20,9,3,0,30,28,9,8,0,45,59,49,11,0,117,15,5,4,0,24,39,34,22,5,96,45,23,8,7,70,60,25,6,5,99,27,21,6,3,51,8,8,0,0,18,4,8,0,0,22,5,0,3,0,9,0,0,0,0,0,22,14,8,7,55,11,8,0,0,20,358,213,71,29,674,3,0,0,0,12,5,0,0,0,8,17,5,10,0,31,17,19,3,0,38,25,15,10,3,56,42,39,16,0,91,48,14,14,4,69,50,25,9,4,81,64,34,11,3,107,41,21,3,0,61,17,13,3,0,39,4,5,0,0,8,5,0,0,0,3,6,0,0,0,6,23,20,4,0,52,8,0,3,0,15,360,202,70,27,662,5,3,0,0,10,5,0,0,0,6,11,3,0,0,16,18,6,0,7,30,23,11,10,7,50,46,21,8,3,78
507031261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,4,0,0,4,5,0,0,0,10,6,0,0,0,9,0,0,0,0,3,0,3,0,0,7,4,0,0,0,4,0,0,0,0,0,6,0,3,0,6,0,0,0,0,0,24,13,9,0,53,8,5,0,0,7,0,0,0,0,0,0,3,3,0,5,7,4,0,0,10,0,0,0,0,9,11,4,0,0,12,7,3,4,0,13,4,3,0,0,3,17,10,6,0,30,10,10,0,0,16,12,5,0,0,11,6,0,0,0,8,4,0,0,0,6,3,0,0,0,3,11,6,6,0,23,4,0,0,0,4,94,47,22,4,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,5,7,5,4,0,10,7,8,0,0,18
507041175,0,6,0,0,11,3,4,0,0,11,5,0,0,0,10,5,6,0,0,15,11,3,0,0,18,3,0,0,0,11,10,10,0,4,21,14,8,0,0,27,50,22,7,0,79,23,18,4,0,48,5,0,0,0,12,15,20,3,0,37,7,0,0,0,7,0,0,0,0,3,17,20,3,0,35,3,3,0,0,4,186,117,26,12,347,11,9,0,0,16,3,0,0,0,4,6,3,0,0,9,3,6,0,0,7,3,6,0,0,11,11,3,0,0,15,11,5,0,0,21,8,10,3,0,19,58,14,0,3,75,25,19,0,0,48,27,11,0,0,41,7,4,0,0,14,13,10,0,0,22,5,4,0,0,9,23,20,8,0,46,4,4,0,0,6,212,115,24,5,365,3,10,0,0,15,0,0,0,0,3,4,0,0,0,10,5,9,0,0,10,3,3,0,0,10,12,4,0,0,11
507041176,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,7,0,0,0,7,0,0,0,0,3,0,4,0,0,3,7,0,0,0,7,8,3,0,0,11,14,5,4,0,19,10,5,6,0,13,4,4,0,0,5,4,0,3,0,11,4,0,0,0,3,0,3,0,0,3,6,12,0,0,15,0,0,0,0,0,56,35,13,0,114,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,8,3,0,0,0,5,4,0,0,0,3,8,3,0,0,9,16,11,0,0,26,9,7,0,0,24,8,7,0,0,13,5,0,0,0,13,4,0,0,0,10,0,0,0,0,3,7,3,0,0,7,0,0,0,0,0,78,38,11,7,128,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,3,0,0,0,3,3,3,0,0,6
507041177,6,5,0,0,9,10,3,0,0,12,4,0,0,0,8,10,7,0,0,12,34,13,3,0,48,16,6,0,0,18,36,22,4,0,68,39,10,0,0,62,69,31,4,0,110,44,23,3,0,74,21,5,0,0,24,27,14,3,0,43,3,0,0,0,6,0,5,0,0,5,29,23,9,0,65,3,0,0,0,13,355,170,35,4,565,3,0,0,0,3,4,0,0,0,4,6,0,4,0,14,3,4,3,0,10,13,0,3,0,23,27,12,4,0,38,28,10,4,0,47,35,12,5,0,56,67,35,7,0,116,50,21,3,0,83,40,18,0,0,59,8,5,0,0,13,12,10,0,0,24,3,3,0,0,7,26,25,3,0,57,6,3,0,0,6,350,167,41,10,563,5,0,0,0,6,3,0,0,0,4,0,0,0,0,0,3,0,0,0,6,19,3,0,0,28,27,4,5,0,34
507041178,6,8,0,0,11,8,6,0,0,4,3,3,0,0,15,15,9,4,0,20,22,11,5,0,42,11,5,0,0,10,21,13,0,0,40,34,6,3,3,45,60,31,3,0,94,33,15,0,0,49,14,10,0,0,28,16,12,0,0,30,17,6,0,0,28,0,3,0,0,5,16,16,4,0,33,3,0,0,0,6,278,146,29,3,455,11,5,0,0,15,8,0,0,0,7,3,0,0,0,9,4,4,0,0,12,10,7,0,0,17,25,8,0,0,42,20,9,3,0,32,22,9,0,0,36,52,24,3,0,83,57,23,4,0,82,35,17,5,0,57,12,4,0,0,19,6,17,0,0,21,7,3,0,0,10,18,11,4,0,33,3,3,0,0,7,284,143,30,9,473,10,4,0,0,13,0,0,0,0,0,0,6,0,0,6,3,0,3,0,9,14,3,4,0,22,24,5,3,0,36
507041179,5,4,0,0,9,0,0,0,0,3,0,6,0,0,11,3,3,0,0,8,11,4,0,0,12,3,0,0,0,3,5,7,0,0,16,11,5,0,0,22,34,16,4,0,51,15,14,0,0,29,11,5,8,0,22,14,4,3,0,14,4,3,0,0,13,0,0,0,0,0,10,14,3,0,25,0,0,0,0,0,130,87,23,6,244,7,9,0,0,15,0,3,0,0,7,0,5,0,0,11,0,4,0,0,10,7,0,4,0,11,6,11,0,0,21,12,8,0,0,14,13,7,0,0,16,20,21,0,0,44,19,11,0,0,32,15,8,4,0,23,10,6,0,0,15,3,3,0,0,8,0,6,0,0,5,3,10,0,0,19,3,0,0,0,3,124,96,17,4,241,4,5,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,10,7,0,0,12,7,4,0,0,8
507041180,5,3,0,0,5,0,9,0,0,7,6,0,0,0,8,5,0,0,0,6,11,3,3,0,17,8,5,0,0,17,17,13,5,0,29,7,7,0,6,21,34,29,7,0,66,23,18,3,0,44,19,3,5,0,24,15,8,5,0,34,11,8,0,0,17,0,0,0,0,0,21,7,6,0,35,8,4,0,0,9,184,118,35,5,342,0,5,0,0,9,0,0,0,0,0,0,0,0,0,9,3,0,0,0,3,6,4,0,0,9,13,5,0,0,21,15,5,0,0,21,19,7,0,0,32,36,16,8,0,57,25,18,0,0,40,18,12,3,6,33,18,9,0,0,26,7,5,0,0,13,7,0,0,0,14,8,22,8,0,36,0,0,0,0,0,169,116,33,8,319,8,0,0,0,7,3,0,0,0,7,0,0,4,0,7,5,0,0,0,8,4,3,0,0,6,4,0,0,0,3
507041181,7,0,0,0,6,4,0,0,0,8,0,0,0,0,6,8,4,0,0,14,17,14,0,0,37,4,5,0,0,11,40,13,7,0,56,29,18,0,0,47,57,16,0,0,81,34,17,3,0,54,16,5,0,0,21,24,16,5,0,40,11,4,0,0,24,0,3,0,0,5,33,19,7,0,56,4,0,0,0,4,298,139,34,3,477,6,8,0,0,9,6,0,0,0,4,5,4,0,0,11,4,5,0,0,15,8,0,4,0,20,17,12,4,0,33,32,15,5,0,48,34,16,0,0,51,51,37,6,0,99,40,31,6,0,82,40,17,0,0,60,13,9,0,0,16,13,8,3,0,22,9,11,3,0,21,32,22,12,0,58,12,0,0,0,11,315,191,42,6,551,4,3,0,0,9,0,0,0,0,5,0,0,0,0,4,8,0,0,0,8,14,4,0,0,24,9,9,6,0,20
507041182,0,5,0,0,7,3,0,0,0,5,3,3,0,0,10,4,3,0,0,11,18,16,4,0,34,12,0,0,0,16,15,6,5,0,29,27,8,7,0,42,36,26,5,0,64,17,18,5,0,42,16,7,0,0,23,17,12,4,0,31,4,3,0,0,12,0,0,0,0,3,20,11,4,0,33,3,4,0,0,8,201,116,41,6,362,6,4,4,0,10,0,4,0,0,4,3,0,0,0,4,3,6,0,0,12,15,0,4,0,20,12,3,0,0,22,16,5,4,3,26,21,9,4,0,34,50,31,0,0,82,35,16,3,0,53,27,14,0,0,43,11,3,0,0,17,8,7,4,0,16,0,3,0,0,5,19,8,5,0,31,3,0,0,0,5,233,131,23,8,393,0,0,0,0,3,0,0,0,0,6,3,5,0,0,8,6,6,3,0,14,8,0,6,0,12,12,11,0,0,19
507041183,0,0,0,0,0,0,0,0,0,0,9,7,0,0,15,17,5,3,6,31,19,15,3,3,39,14,3,8,0,21,16,7,0,4,36,31,11,6,0,45,33,13,3,0,51,10,7,0,0,20,7,3,0,0,10,5,0,0,0,10,4,0,0,0,4,0,0,0,0,0,15,12,8,3,35,8,7,0,0,13,177,98,30,18,320,0,0,0,0,3,0,0,0,0,0,5,7,0,0,12,11,8,5,0,22,14,7,7,4,25,6,5,9,3,17,13,12,5,0,31,19,5,6,0,20,34,15,6,0,57,21,11,0,0,36,10,3,0,0,16,3,0,0,0,5,3,0,0,0,8,0,0,0,0,9,13,14,5,4,35,4,0,0,0,8,162,84,41,9,300,5,5,0,0,7,0,0,0,0,0,5,0,0,0,8,3,4,3,0,12,12,3,4,0,17,19,8,9,5,37
507041184,4,4,4,0,9,6,0,0,0,6,0,3,0,0,4,3,0,0,0,0,0,0,0,0,4,0,3,0,0,5,7,6,0,0,9,11,0,0,0,11,18,5,0,0,30,4,7,0,0,16,3,4,6,0,9,8,4,0,0,12,6,4,0,0,6,0,3,0,0,5,3,3,5,0,15,4,0,0,0,4,71,54,17,6,146,9,5,0,0,11,0,0,0,0,0,4,0,0,0,12,4,0,0,0,3,0,0,0,0,0,5,3,3,0,13,4,0,0,0,7,0,3,3,0,10,12,10,7,0,30,12,15,4,0,28,5,9,0,0,11,0,0,0,0,3,5,4,0,0,10,3,0,0,0,4,9,12,4,0,21,0,0,0,0,0,84,60,24,3,172,0,0,0,0,3,0,0,0,0,4,3,0,0,0,7,4,0,0,0,4,5,3,0,0,4,9,0,0,0,9
507051186,5,0,3,0,9,5,4,0,0,13,18,4,0,0,20,25,11,5,0,41,33,32,12,4,78,16,4,0,3,27,34,15,6,5,59,39,16,8,7,63,54,22,0,3,83,15,12,0,0,33,14,6,0,0,18,4,3,0,0,10,4,0,0,0,6,0,0,0,0,0,19,13,4,11,47,13,6,0,0,19,297,151,44,38,522,4,3,0,0,14,0,3,0,0,3,16,7,3,0,26,15,6,6,0,26,23,11,7,4,41,33,27,9,0,62,17,14,10,4,48,34,9,6,6,58,50,24,9,8,85,43,19,3,0,64,10,9,0,0,16,12,0,0,0,10,0,3,0,0,5,0,5,0,0,3,21,11,11,3,46,11,0,3,0,13,300,137,56,29,525,4,0,0,0,12,0,0,0,0,0,9,5,0,0,16,10,4,0,0,14,16,7,8,3,29,25,21,5,3,52
507051187,0,0,3,0,12,0,0,0,0,3,8,3,5,3,18,25,12,4,0,48,37,27,12,10,86,7,0,3,3,13,31,24,12,13,74,33,15,9,3,63,43,35,11,9,103,22,13,4,5,38,5,8,0,0,20,12,6,5,0,23,0,7,0,0,14,0,0,0,0,3,5,14,8,5,41,9,0,0,0,12,253,182,80,53,569,14,5,0,0,22,0,0,0,0,3,11,8,7,0,29,10,7,6,4,21,24,13,5,0,43,34,32,12,7,82,18,19,13,11,62,19,19,9,9,66,62,49,17,10,141,30,21,3,4,61,29,22,0,6,46,3,4,0,0,12,3,8,4,0,16,0,0,0,0,0,15,20,10,7,51,3,0,0,0,5,285,240,93,52,672,7,5,0,0,13,4,0,0,0,6,8,0,3,0,11,7,7,0,0,20,14,16,4,0,31,21,34,13,0,71
