SA2_CODE_2021,C21_CFNC_BPT_2000_2499,C21_CFNC_BPT_2500_2999,C21_CFNC_BPT_3000_3999,C21_CFNC_BPT_4000more,C21_CFNC_BPT_Ns,C21_CFNC_BPT_Tot,C21_CFNC_1F1P_Neg_ni_inc,C21_CFNC_1F1P_1_149,C21_CFNC_1F1P_150_399,C21_CFNC_1F1P_400_649,C21_CFNC_1F1P_650_799,C21_CFNC_1F1P_800_1249,C21_CFNC_1F1P_1250_1999,C21_CFNC_1F1P_2000_2499,C21_CFNC_1F1P_2500_2999,C21_CFNC_1F1P_3000_3999,C21_CFNC_1F1P_4000more,C21_CFNC_1F1P_Ns,C21_CFNC_1F1P_Tot,C21_CFNC_1E1A_Neg_ni_inc,C21_CFNC_1E1A_1_149,C21_CFNC_1E1A_150_399,C21_CFNC_1E1A_400_649,C21_CFNC_1E1A_650_799,C21_CFNC_1E1A_800_1249,C21_CFNC_1E1A_1250_1999,C21_CFNC_1E1A_2000_2499,C21_CFNC_1E1A_2500_2999,C21_CFNC_1E1A_3000_3999,C21_CFNC_1E1A_4000more,C21_CFNC_1E1A_Ns,C21_CFNC_1E1A_Tot,C21_CFNC_1F1NW_Neg_ni_inc,C21_CFNC_1F1NW_1_149,C21_CFNC_1F1NW_150_399,C21_CFNC_1F1NW_400_649,C21_CFNC_1F1NW_650_799,C21_CFNC_1F1NW_800_1249,C21_CFNC_1F1NW_1250_1999,C21_CFNC_1F1NW_2000_2499,C21_CFNC_1F1NW_2500_2999,C21_CFNC_1F1NW_3000_3999,C21_CFNC_1F1NW_4000more,C21_CFNC_1F1NW_Ns,C21_CFNC_1F1NW_Tot,C21_CFNC_1P1NW_Neg_ni_inc,C21_CFNC_1P1NW_1_149,C21_CFNC_1P1NW_150_399,C21_CFNC_1P1NW_400_649,C21_CFNC_1P1NW_650_799,C21_CFNC_1P1NW_800_1249,C21_CFNC_1P1NW_1250_1999,C21_CFNC_1P1NW_2000_2499,C21_CFNC_1P1NW_2500_2999,C21_CFNC_1P1NW_3000_3999,C21_CFNC_1P1NW_4000more,C21_CFNC_1P1NW_Ns,C21_CFNC_1P1NW_Tot,C21_CFNC_1A1NW_Neg_ni_inc,C21_CFNC_1A1NW_1_149,C21_CFNC_1A1NW_150_399,C21_CFNC_1A1NW_400_649,C21_CFNC_1A1NW_650_799,C21_CFNC_1A1NW_800_1249,C21_CFNC_1A1NW_1250_1999,C21_CFNC_1A1NW_2000_2499,C21_CFNC_1A1NW_2500_2999,C21_CFNC_1A1NW_3000_3999,C21_CFNC_1A1NW_4000more,C21_CFNC_1A1NW_Ns,C21_CFNC_1A1NW_Tot,C21_CFNC_BA_Neg_ni_inc,C21_CFNC_BA_1_149,C21_CFNC_BA_150_399,C21_CFNC_BA_400_649,C21_CFNC_BA_650_799,C21_CFNC_BA_800_1249,C21_CFNC_BA_1250_1999,C21_CFNC_BA_2000_2499,C21_CFNC_BA_2500_2999,C21_CFNC_BA_3000_3999,C21_CFNC_BA_4000more,C21_CFNC_BA_Ns,C21_CFNC_BA_Tot,C21_CFNC_BNW_Neg_ni_inc,C21_CFNC_BNW_1_149,C21_CFNC_BNW_150_399,C21_CFNC_BNW_400_649,C21_CFNC_BNW_650_799,C21_CFNC_BNW_800_1249,C21_CFNC_BNW_1250_1999,C21_CFNC_BNW_2000_2499,C21_CFNC_BNW_2500_2999,C21_CFNC_BNW_3000_3999,C21_CFNC_BNW_4000more,C21_CFNC_BNW_Ns,C21_CFNC_BNW_Tot,C21_CFNC_LFns_Neg_ni_inc,C21_CFNC_LFns_1_149,C21_CFNC_LFns_150_399,C21_CFNC_LFns_400_649,C21_CFNC_LFns_650_799,C21_CFNC_LFns_800_1249,C21_CFNC_LFns_1250_1999,C21_CFNC_LFns_2000_2499,C21_CFNC_LFns_2500_2999,C21_CFNC_LFns_3000_3999,C21_CFNC_LFns_4000more,C21_CFNC_LFns_Ns,C21_CFNC_LFns_Tot,C21_CFNC_Tot_Neg_ni_inc,C21_CFNC_Tot_1_149,C21_CFNC_Tot_150_399,C21_CFNC_Tot_400_649,C21_CFNC_Tot_650_799,C21_CFNC_Tot_800_1249,C21_CFNC_Tot_1250_1999,C21_CFNC_Tot_2000_2499,C21_CFNC_Tot_2500_2999,C21_CFNC_Tot_3000_3999,C21_CFNC_Tot_4000more,C21_CFNC_Tot_Ns,C21_CFNC_Tot_Tot,C21_CF_BFT_Neg_ni_inc,C21_CF_BFT_1_149,C21_CF_BFT_150_399,C21_CF_BFT_400_649,C21_CF_BFT_650_799,C21_CF_BFT_800_1249,C21_CF_BFT_1250_1999,C21_CF_BFT_2000_2499,C21_CF_BFT_2500_2999,C21_CF_BFT_3000_3999,C21_CF_BFT_4000more,C21_CF_BFT_Ns,C21_CF_BFT_Tot,C21_CF_BPT_Neg_ni_inc,C21_CF_BPT_1_149,C21_CF_BPT_150_399,C21_CF_BPT_400_649,C21_CF_BPT_650_799,C21_CF_BPT_800_1249,C21_CF_BPT_1250_1999,C21_CF_BPT_2000_2499,C21_CF_BPT_2500_2999,C21_CF_BPT_3000_3999,C21_CF_BPT_4000more,C21_CF_BPT_Ns,C21_CF_BPT_Tot,C21_CF_1F1P_Neg_ni_inc,C21_CF_1F1P_1_149,C21_CF_1F1P_150_399,C21_CF_1F1P_400_649,C21_CF_1F1P_650_799,C21_CF_1F1P_800_1249,C21_CF_1F1P_1250_1999,C21_CF_1F1P_2000_2499,C21_CF_1F1P_2500_2999,C21_CF_1F1P_3000_3999,C21_CF_1F1P_4000more,C21_CF_1F1P_Ns,C21_CF_1F1P_Tot,C21_CF_1E1A_Neg_ni_inc,C21_CF_1E1A_1_149,C21_CF_1E1A_150_399,C21_CF_1E1A_400_649,C21_CF_1E1A_650_799,C21_CF_1E1A_800_1249,C21_CF_1E1A_1250_1999,C21_CF_1E1A_2000_2499,C21_CF_1E1A_2500_2999,C21_CF_1E1A_3000_3999,C21_CF_1E1A_4000more,C21_CF_1E1A_Ns,C21_CF_1E1A_Tot,C21_CF_1F1NW_Neg_ni_inc,C21_CF_1F1NW_1_149,C21_CF_1F1NW_150_399,C21_CF_1F1NW_400_649,C21_CF_1F1NW_650_799,C21_CF_1F1NW_800_1249,C21_CF_1F1NW_1250_1999,C21_CF_1F1NW_2000_2499,C21_CF_1F1NW_2500_2999,C21_CF_1F1NW_3000_3999,C21_CF_1F1NW_4000more,C21_CF_1F1NW_Ns,C21_CF_1F1NW_Tot,C21_CF_1P1NW_Neg_ni_inc,C21_CF_1P1NW_1_149,C21_CF_1P1NW_150_399,C21_CF_1P1NW_400_649,C21_CF_1P1NW_650_799,C21_CF_1P1NW_800_1249,C21_CF_1P1NW_1250_1999,C21_CF_1P1NW_2000_2499,C21_CF_1P1NW_2500_2999,C21_CF_1P1NW_3000_3999,C21_CF_1P1NW_4000more,C21_CF_1P1NW_Ns
506031125,5,3,5,0,0,37,0,0,0,0,0,6,26,24,29,22,17,0,131,0,0,0,0,0,0,3,3,7,3,3,4,23,0,0,0,0,0,7,33,35,7,11,16,4,115,0,0,8,8,12,21,21,6,5,3,5,0,88,0,0,0,0,0,4,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,8,49,13,4,30,72,80,55,13,5,5,3,3,330,0,0,0,0,0,0,0,0,0,0,0,49,55,47,13,11,42,87,127,183,111,97,97,107,62,991,0,0,0,0,0,0,5,24,35,109,181,28,384,0,0,0,0,0,0,7,8,15,13,14,4,69,0,0,0,0,0,6,61,65,65,104,109,23,440,0,0,0,0,0,0,7,3,6,20,17,3,62,0,0,0,3,0,23,59,59,27,40,69,20,299,0,0,0,3,4,17,15,10,10,4,4,6
506031126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031127,11,14,7,0,3,151,0,0,0,0,0,20,141,82,49,24,22,0,343,0,0,0,0,0,4,16,9,8,6,0,5,53,0,0,0,3,7,46,90,36,14,16,8,3,212,0,0,10,20,17,35,12,3,3,4,0,3,94,0,0,0,0,0,0,6,0,0,0,0,0,10,0,0,0,0,0,3,8,5,6,3,0,0,18,54,12,13,52,99,63,26,0,5,7,3,5,334,0,0,0,0,0,0,0,6,0,0,0,140,154,54,10,24,83,136,224,402,264,173,158,89,169,1777,4,0,0,0,0,0,35,97,93,127,87,12,455,0,0,0,0,5,21,57,25,18,19,8,4,147,0,0,0,0,4,9,148,129,101,108,52,8,555,0,0,0,0,0,5,17,23,25,21,17,4,106,0,0,5,6,23,123,215,105,32,44,27,8,574,0,0,7,16,17,38,71,21,11,6,0,4
506031128,19,4,6,0,0,65,0,0,0,0,0,7,66,52,34,26,11,3,195,0,0,0,0,0,4,5,6,0,5,3,0,31,0,0,0,0,8,32,54,31,8,7,6,0,139,0,3,3,12,24,48,33,10,0,0,0,0,144,0,0,0,0,0,0,3,5,0,0,6,0,24,0,0,0,0,0,0,0,0,3,0,0,0,6,38,16,12,53,164,150,82,15,6,4,5,9,544,0,0,0,0,0,0,0,0,0,0,0,88,93,38,17,19,72,200,252,287,179,122,125,90,106,1512,0,0,0,0,0,3,22,44,64,89,78,11,306,0,0,0,0,0,15,37,18,11,12,9,0,95,0,0,0,0,0,9,94,96,86,125,68,18,507,0,0,0,0,0,0,9,18,12,28,13,8,91,0,0,0,4,3,40,90,62,18,37,38,12,305,0,0,0,11,6,25,38,6,4,7,3,4
506031129,13,4,10,14,0,72,0,0,0,0,4,3,29,27,23,29,32,0,149,0,0,0,0,0,0,4,0,4,3,3,0,23,0,0,0,0,0,12,29,15,8,19,18,0,103,0,0,0,10,8,29,32,17,8,9,18,0,127,0,0,0,0,0,0,4,0,0,0,3,0,7,0,0,0,0,0,0,0,0,6,0,0,4,8,37,19,9,60,109,150,138,28,17,12,20,5,607,0,0,0,0,0,0,0,0,0,0,0,44,48,41,20,10,73,128,204,270,133,91,125,161,63,1317,0,0,0,0,0,5,17,36,44,127,278,21,535,0,0,0,0,5,14,24,17,8,8,26,3,94,0,0,0,0,0,5,68,80,83,149,246,23,664,0,0,0,0,0,5,3,6,11,20,23,0,65,0,0,0,5,4,19,88,71,23,51,128,10,388,0,0,0,3,7,16,30,16,13,18,22,12
506031130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031131,7,10,9,5,0,71,0,0,0,0,0,0,32,33,24,33,10,0,133,0,0,0,0,0,0,4,4,3,3,4,0,23,0,0,0,3,0,14,40,27,10,12,18,3,131,0,0,10,20,16,42,43,19,4,5,0,5,161,0,0,0,0,0,0,12,0,0,0,0,0,19,0,0,0,3,0,0,0,0,0,0,0,0,10,59,21,28,57,135,188,133,18,13,10,10,15,684,0,0,0,0,0,0,0,0,0,0,0,48,50,59,21,38,82,158,267,292,139,98,117,99,73,1443,0,0,0,0,0,0,32,67,109,197,328,28,764,0,0,0,6,3,17,31,17,15,26,21,10,134,0,0,0,0,0,9,94,105,177,246,260,42,929,0,0,0,0,0,0,13,10,19,20,23,8,87,0,0,0,0,3,33,148,147,45,101,128,14,623,0,0,7,5,6,24,40,26,12,12,5,10
506041132,14,6,6,0,0,88,0,0,0,0,7,8,94,63,48,24,10,0,247,0,0,0,0,0,0,11,11,3,5,7,0,39,0,0,0,3,16,40,79,25,12,4,7,3,191,0,3,3,17,22,37,23,8,7,0,0,0,122,0,0,0,0,3,3,6,5,3,0,0,4,23,0,0,0,0,0,3,3,0,0,0,3,4,17,34,6,19,47,179,119,47,4,4,0,3,15,493,4,0,0,0,3,5,0,0,0,0,0,87,105,43,10,29,71,226,247,324,223,160,124,67,112,1638,0,0,0,0,0,6,44,83,91,108,108,19,455,0,0,0,0,4,12,43,26,11,15,7,5,123,0,0,0,0,0,24,127,99,98,93,45,9,502,0,0,0,0,0,8,13,20,16,18,7,7,89,0,0,0,8,13,109,203,110,35,51,23,18,574,0,0,0,20,21,51,51,11,11,7,0,17
506041133,12,3,5,3,0,82,0,0,0,0,0,5,57,48,47,48,26,0,239,0,0,0,0,0,0,9,8,0,7,8,0,31,0,0,0,0,5,27,88,43,9,11,23,0,204,0,3,5,15,13,31,47,14,6,6,4,3,143,0,0,0,5,3,8,6,0,0,0,3,3,30,0,0,0,0,0,0,0,0,0,3,3,3,14,93,16,14,53,138,139,86,16,11,4,5,16,585,5,0,0,4,0,0,0,0,0,0,0,117,126,95,16,28,74,166,249,335,215,165,199,126,142,1806,0,0,0,0,0,8,49,98,124,268,352,36,936,0,0,0,4,0,16,33,21,14,11,18,4,136,0,0,0,0,0,13,157,158,219,230,246,36,1068,0,0,0,0,0,3,23,16,34,27,31,13,145,0,0,0,3,8,67,207,157,56,113,144,27,784,0,0,0,5,18,33,44,28,13,15,21,8
506041134,10,0,4,0,0,81,0,0,0,0,0,12,99,64,37,19,6,0,240,0,0,0,0,0,0,11,11,8,8,5,0,40,0,0,0,0,7,52,100,34,6,3,10,6,221,0,0,3,15,16,40,21,5,3,0,0,0,110,0,0,0,3,0,4,9,3,0,0,0,6,19,0,0,0,0,0,0,7,3,0,0,0,3,14,37,10,9,53,232,173,91,8,0,7,3,17,637,0,0,0,3,3,5,3,0,0,0,0,123,136,43,10,22,79,263,304,401,210,119,105,31,152,1748,0,0,0,0,0,0,20,73,95,90,51,13,349,0,0,0,0,0,16,24,11,9,10,4,5,83,0,0,0,0,3,26,132,128,75,70,51,22,499,0,0,0,0,0,10,14,17,23,13,6,9,92,0,0,0,7,10,109,218,95,43,40,23,18,559,0,0,3,10,17,52,52,9,5,5,0,0
506041135,7,3,4,0,0,65,0,0,0,0,0,10,74,67,40,55,18,0,260,0,0,0,3,0,3,8,10,11,5,9,3,40,0,0,0,5,3,33,78,39,5,15,6,0,192,0,0,5,12,15,25,26,4,4,0,4,0,93,0,0,0,0,0,0,0,3,0,3,3,0,16,0,0,0,0,0,0,5,3,4,0,3,0,16,55,11,13,38,115,87,60,5,0,4,0,0,401,0,0,0,0,0,0,0,0,0,0,0,96,111,59,16,16,52,138,186,320,222,155,198,111,109,1593,0,0,0,0,0,4,37,86,138,233,262,33,791,0,0,0,0,0,10,33,20,14,21,10,4,115,0,0,0,0,0,16,152,155,194,226,177,40,973,0,0,0,3,4,0,19,40,29,45,33,7,188,0,0,0,6,7,52,225,154,43,89,95,21,684,0,0,4,9,13,48,47,19,3,4,7,10
506041136,4,3,5,3,0,45,0,0,0,0,0,10,60,33,16,11,15,4,151,0,0,0,0,0,0,7,10,9,4,0,0,32,0,0,0,0,3,31,73,21,8,8,0,4,147,0,5,0,11,10,25,18,0,0,0,0,0,77,0,0,0,0,0,4,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,6,29,3,7,50,139,104,37,10,3,6,0,8,398,0,0,0,0,0,4,0,0,0,0,0,93,104,41,7,7,60,168,197,246,138,79,91,42,112,1185,0,0,0,0,0,0,24,62,80,100,59,21,333,0,0,0,3,0,11,30,19,6,4,8,5,83,0,0,0,3,5,13,99,84,69,64,37,19,386,0,0,0,0,0,3,17,8,15,12,8,4,70,0,0,0,3,11,85,135,67,23,26,22,11,399,0,0,3,11,6,44,41,14,4,3,9,15
506041137,7,0,3,4,0,86,0,0,0,0,4,11,97,89,51,43,16,3,306,0,0,0,0,0,4,11,11,13,11,5,0,55,0,0,0,4,5,60,108,43,7,19,9,0,259,0,7,5,26,22,72,41,10,7,6,0,4,193,0,0,0,0,5,7,8,5,0,0,0,0,26,0,0,0,0,0,0,0,0,0,3,0,0,18,69,19,25,84,263,264,110,22,0,6,4,20,883,0,0,0,0,5,5,3,3,0,0,0,139,158,69,19,28,120,308,443,455,286,172,208,92,168,2377,0,0,0,0,0,6,32,76,77,168,144,20,518,0,0,0,0,3,19,28,19,22,14,17,8,132,0,0,0,3,0,20,158,180,143,163,91,23,785,0,0,0,0,4,5,19,21,15,37,7,5,111,0,0,3,3,6,87,223,139,41,60,56,27,645,0,0,6,17,7,62,58,29,10,6,6,16
506051138,10,0,9,0,0,59,0,0,0,3,0,6,69,61,58,42,20,0,265,0,0,0,0,0,0,12,9,6,4,7,7,47,0,0,0,0,0,28,81,37,9,17,11,0,188,0,0,0,19,16,50,23,5,6,8,5,0,127,0,0,0,0,0,3,8,6,0,0,4,0,21,0,0,0,0,0,0,0,4,0,0,0,0,13,39,19,9,53,166,128,86,11,3,4,4,16,537,0,0,0,0,0,3,0,0,0,0,0,147,159,39,18,13,71,185,236,331,250,175,221,129,183,1861,0,0,0,0,0,0,28,80,109,193,170,24,601,0,0,0,0,0,11,18,14,12,18,10,5,86,0,0,0,0,0,14,140,145,164,170,89,20,749,0,0,0,0,0,0,21,24,28,43,20,8,146,0,0,5,0,5,41,167,104,33,35,46,15,446,0,0,0,9,6,23,32,17,4,15,9,4
506051139,4,0,3,5,0,37,0,0,0,0,0,4,51,56,42,29,21,3,206,0,0,0,0,0,0,3,4,9,14,5,0,35,0,0,0,0,0,24,63,30,3,14,3,0,139,0,0,0,6,10,18,17,3,0,3,0,0,65,0,0,0,0,0,3,6,0,0,0,0,6,15,0,0,0,0,0,0,0,0,0,0,0,0,9,18,7,11,32,123,106,53,8,6,0,5,10,373,0,0,0,0,0,0,0,0,0,0,0,99,96,18,7,8,38,132,176,236,175,129,134,94,116,1263,0,0,0,0,0,0,10,39,46,86,80,28,285,0,0,0,0,0,0,15,7,13,15,4,0,57,0,0,0,0,0,9,72,89,91,107,50,15,433,0,0,0,0,0,0,4,20,12,33,19,5,92,0,0,0,0,3,20,84,52,21,21,24,11,235,0,0,0,0,0,17,11,8,3,0,6,5
506051140,17,7,8,9,5,97,0,0,0,0,0,0,43,37,41,51,46,0,227,0,0,0,0,0,0,4,5,9,10,14,3,51,0,0,0,0,3,14,47,38,9,23,44,0,174,0,0,4,12,23,48,47,7,6,5,12,0,170,0,0,0,0,0,3,3,5,0,0,0,0,19,0,0,0,0,0,0,0,0,0,5,5,3,15,38,21,29,71,160,250,210,46,10,20,19,18,890,0,0,0,0,5,5,0,0,0,0,0,120,137,47,20,32,86,196,339,417,199,132,222,249,162,2118,0,0,0,0,0,0,12,26,29,112,191,22,400,0,0,0,0,0,7,11,16,9,14,9,3,67,0,0,0,0,0,3,50,68,104,154,209,27,612,0,0,0,0,0,0,9,6,31,33,25,4,105,0,0,0,0,0,12,63,60,29,36,96,15,313,0,0,0,0,3,0,9,8,9,10,6,3
506051141,11,9,6,7,0,74,0,0,0,0,0,8,30,23,21,40,19,3,145,0,0,0,0,0,0,0,3,3,10,4,0,23,0,0,0,6,5,12,27,20,8,11,25,0,114,0,0,3,12,8,36,28,9,6,5,3,0,115,0,0,0,3,0,3,6,3,0,3,8,0,24,0,0,0,0,0,0,0,0,0,3,0,0,8,25,12,9,55,103,143,113,26,9,10,7,16,530,0,0,0,0,0,0,0,4,0,0,0,41,46,22,14,11,78,125,223,244,124,91,127,126,73,1274,0,0,0,0,0,4,5,19,26,99,173,22,357,0,0,0,0,0,3,13,18,8,9,12,5,72,0,0,0,0,0,0,49,64,88,168,146,30,544,0,0,0,0,0,6,16,9,6,18,30,9,85,0,0,0,0,0,15,33,45,21,40,66,6,226,0,0,0,3,0,4,10,5,5,5,13,5
506061142,4,10,5,0,0,43,0,0,0,0,0,7,79,66,56,41,18,3,280,0,0,0,0,0,0,3,10,7,10,5,0,45,0,0,0,4,0,20,56,39,3,11,15,0,150,0,0,0,12,8,34,22,11,4,4,3,0,99,0,0,0,0,0,0,7,7,0,4,0,0,22,0,0,0,0,0,0,0,4,5,0,3,0,18,16,12,19,33,93,101,43,11,4,7,3,11,358,0,0,0,0,0,0,4,0,0,0,0,136,143,21,12,14,62,104,174,261,267,201,213,125,159,1618,0,0,0,0,0,4,35,101,114,174,162,30,629,0,0,0,0,6,10,23,13,9,9,5,3,80,0,0,0,0,0,10,182,202,195,172,113,34,914,0,0,0,4,0,0,29,31,30,43,21,11,171,0,0,0,0,3,44,240,132,48,65,52,22,612,0,0,0,4,5,13,33,13,3,7,5,5
506061143,5,3,3,3,0,33,0,0,0,0,0,9,39,24,26,20,10,3,127,0,0,0,0,0,0,7,0,4,4,6,0,26,0,0,0,5,0,6,31,20,7,7,12,0,85,0,5,3,9,5,9,20,7,0,4,5,0,62,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,5,0,3,0,0,9,22,8,5,17,68,55,28,10,3,4,3,8,225,0,0,0,0,0,0,0,0,0,0,0,59,60,21,9,6,26,78,93,154,99,83,82,82,74,807,0,0,0,0,0,0,13,19,20,52,97,18,222,0,0,0,0,0,5,13,4,3,7,4,0,36,0,0,0,0,3,7,36,41,63,76,81,20,318,0,0,0,0,0,0,10,13,5,14,18,4,60,0,0,0,0,0,12,41,22,19,14,22,0,144,0,0,0,0,0,5,9,6,3,0,6,0
506061144,7,0,0,4,4,23,0,0,0,0,0,6,25,25,12,14,13,0,90,0,0,0,0,0,0,7,0,0,7,6,0,25,0,0,0,0,0,11,7,4,0,10,10,4,55,0,0,0,0,0,12,9,7,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,4,0,0,0,0,9,10,3,6,15,46,46,24,4,0,3,0,7,169,0,0,0,0,0,0,0,0,0,0,0,47,47,10,7,3,21,50,79,89,69,44,65,62,60,564,0,0,0,0,0,0,10,11,20,30,31,19,112,0,0,0,0,0,4,5,0,0,4,0,0,21,0,0,0,0,0,0,18,24,18,30,31,14,139,0,0,0,0,0,0,3,6,3,9,5,0,27,0,0,0,0,0,4,16,9,12,16,17,9,83,0,0,0,0,0,3,9,7,0,4,0,4
506071145,13,15,9,7,0,91,0,0,0,0,0,5,65,56,52,41,73,0,293,0,0,0,0,0,0,8,9,9,11,10,3,57,0,0,0,0,0,15,49,34,9,20,47,0,174,0,0,3,10,8,23,35,19,8,10,14,0,118,0,0,0,0,0,0,5,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,5,6,0,12,17,8,15,61,68,105,88,29,13,20,21,3,446,0,0,0,0,4,0,0,0,0,0,0,107,114,21,5,19,72,85,168,306,211,199,248,363,122,1829,0,0,0,0,0,0,9,17,21,54,175,9,285,0,0,0,0,0,3,5,0,11,3,13,0,43,0,0,0,0,0,0,26,51,54,90,176,14,413,0,0,0,0,0,0,4,4,14,19,33,3,73,0,0,0,0,0,5,43,52,13,41,78,10,245,0,0,4,0,6,15,12,8,0,6,7,0
506071146,5,3,12,7,0,49,0,0,0,0,0,0,31,19,22,37,47,0,156,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,5,23,26,11,19,28,0,119,0,0,3,6,11,21,21,10,5,9,12,0,96,0,0,0,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,6,0,8,24,11,4,27,65,94,92,27,21,12,19,9,397,0,0,0,0,0,4,0,0,0,0,0,47,56,24,12,10,43,88,131,198,113,88,124,206,59,1095,0,0,0,0,0,0,3,13,23,63,202,14,312,0,0,0,0,0,5,19,13,9,10,17,4,69,0,0,0,0,0,3,24,41,49,101,219,11,453,0,0,0,0,0,0,7,3,4,16,34,4,70,0,0,0,0,0,9,22,28,18,35,110,15,238,0,0,0,0,0,7,11,3,9,3,10,5
506071147,11,10,15,27,0,117,0,0,0,0,4,0,68,56,48,43,89,0,316,0,0,0,0,0,0,6,0,0,5,21,0,40,0,0,0,0,3,20,52,39,20,28,65,0,239,0,0,8,12,9,43,44,22,21,14,32,0,207,0,0,0,3,0,0,8,0,3,3,0,0,18,0,0,0,0,0,0,0,0,0,0,5,0,11,34,13,15,32,54,93,145,62,29,35,45,10,558,0,0,0,0,0,0,0,0,0,0,0,126,131,33,12,21,50,79,177,376,241,201,281,499,144,2109,0,0,0,0,0,0,3,20,18,62,293,19,422,0,0,0,0,0,7,10,11,6,9,39,0,86,0,0,0,0,0,3,21,39,49,113,354,23,611,0,0,0,0,0,0,0,4,7,21,48,4,82,0,0,0,0,4,13,39,35,21,39,139,0,286,0,0,0,5,3,6,17,9,5,14,14,0
507011148,10,5,7,8,0,76,0,0,0,0,0,5,62,55,49,68,31,0,274,0,0,0,0,0,0,14,6,7,14,14,0,57,0,0,0,0,5,30,64,39,12,12,15,0,170,0,0,4,10,15,29,26,3,7,3,8,3,105,0,0,0,0,0,6,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,7,0,0,7,32,4,12,42,87,127,68,12,8,0,8,5,405,0,0,0,0,3,0,0,0,0,0,0,120,128,31,12,14,54,104,216,294,216,196,318,196,133,1793,0,0,0,0,0,0,20,72,90,271,377,36,867,0,0,0,0,0,10,13,26,19,21,9,12,101,0,0,0,0,0,17,103,179,232,368,299,30,1230,0,0,0,0,0,0,12,21,45,46,54,9,192,0,0,0,0,0,33,138,126,44,84,99,15,548,0,0,0,3,9,13,28,16,5,19,8,5
507011150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
