SA2_CODE_2021,C11_Neg_Ni_inc_CF_1C,C11_Neg_Ni_inc_CF_2C,C11_Neg_Ni_inc_CF_3C,C11_Neg_Ni_inc_Cou_fa_4mor_c,C11_Neg_Ni_inc_Tot,C11_1_149_CF_1C,C11_1_149_CF_2C,C11_1_149_CF_3C,C11_1_149_CF_4mC,C11_1_149_Tot,C11_150_299_CF_1C,C11_150_299_CF_2C,C11_150_299_CF_3C,C11_150_299_CF_4mC,C11_150_299_Tot,C11_300_399_CF_1C,C11_300_399_CF_2C,C11_300_399_CF_3C,C11_300_399_CF_4mC,C11_300_399_Tot,C11_400_499_CF_1C,C11_400_499_CF_2C,C11_400_499_CF_3C,C11_400_499_CF_4mC,C11_400_499_Tot,C11_500_649_CF_1C,C11_500_649_CF_2C,C11_500_649_CF_3C,C11_500_649_CF_4mC,C11_500_649_Tot,C11_650_799_CF_1C,C11_650_799_CF_2C,C11_650_799_CF_3C,C11_650_799_CF_4mC,C11_650_799_Tot,C11_800_999_CF_1C,C11_800_999_CF_2C,C11_800_999_CF_3C,C11_800_999_CF_4mC,C11_800_999_Tot,C11_1000_1499_CF_1C,C11_1000_1499_CF_2C,C11_1000_1499_CF_3C,C11_1000_1499_CF_4mC,C11_1000_1499_Tot,C11_1500_1999_CF_1C,C11_1500_1999_CF_2C,C11_1500_1999_CF_3C,C11_1500_1999_CF_4mC,C11_1500_1999_Tot,C11_2000_2499_CF_1C,C11_2000_2499_CF_2C,C11_2000_2499_CF_3C,C11_2000_2499_CF_4mC,C11_2000_2499_Tot,C11_2500_2999_CF_1C,C11_2500_2999_CF_2C,C11_2500_2999_CF_3C,C11_2500_2999_CF_4mC,C11_2500_2999_Tot,C11_3000_3999_CF_1C,C11_3000_3999_CF_2C,C11_3000_3999_CF_3C,C11_3000_3999_CF_4mC,C11_3000_3999_Tot,C11_4000more_CF_1C,C11_4000more_CF_2C,C11_4000more_CF_3C,C11_4000more_Cou_fa_4mo_ch,C11_4000more_Tot,C11_Par_inc_st_CF_1C,C11_Par_inc_st_CF_2C,C11_Par_inc_st_CF_3C,C11_Par_inc_st_CF_4mC,C11_Par_inc_st_Tot,C11_All_inc_ns_CF_1Ch,C11_All_inc_ns_CF_2C,C11_All_inc_ns_CF_3C,C11_All_inc_ns_CF_4mC,C11_All_inc_ns_Tot,C11_Tot_CF_1C,C11_Tot_CF_2C,C11_Tot_CF_3C,C11_Tot_CF_4mC,C11_Tot_Tot,C16_Neg_Ni_inc_CF_1C,C16_Neg_Ni_inc_CF_2C,C16_Neg_Ni_inc_CF_3C,C16_Neg_Ni_inc_Cou_fa_4mor_c,C16_Neg_Ni_inc_Tot,C16_1_149_CF_1C,C16_1_149_CF_2C,C16_1_149_CF_3C,C16_1_149_CF_4mC,C16_1_149_Tot,C16_150_299_CF_1C,C16_150_299_CF_2C,C16_150_299_CF_3C,C16_150_299_CF_4mC,C16_150_299_Tot,C16_300_399_CF_1C,C16_300_399_CF_2C,C16_300_399_CF_3C,C16_300_399_CF_4mC,C16_300_399_Tot,C16_400_499_CF_1C,C16_400_499_CF_2C,C16_400_499_CF_3C,C16_400_499_CF_4mC,C16_400_499_Tot,C16_500_649_CF_1C,C16_500_649_CF_2C,C16_500_649_CF_3C,C16_500_649_CF_4mC,C16_500_649_Tot,C16_650_799_CF_1C,C16_650_799_CF_2C,C16_650_799_CF_3C,C16_650_799_CF_4mC,C16_650_799_Tot,C16_800_999_CF_1C,C16_800_999_CF_2C,C16_800_999_CF_3C,C16_800_999_CF_4mC,C16_800_999_Tot,C16_1000_1499_CF_1C,C16_1000_1499_CF_2C,C16_1000_1499_CF_3C,C16_1000_1499_CF_4mC,C16_1000_1499_Tot,C16_1500_1999_CF_1C,C16_1500_1999_CF_2C,C16_1500_1999_CF_3C,C16_1500_1999_CF_4mC,C16_1500_1999_Tot,C16_2000_2499_CF_1C,C16_2000_2499_CF_2C,C16_2000_2499_CF_3C,C16_2000_2499_CF_4mC,C16_2000_2499_Tot,C16_2500_2999_CF_1C,C16_2500_2999_CF_2C,C16_2500_2999_CF_3C,C16_2500_2999_CF_4mC,C16_2500_2999_Tot,C16_3000_3999_CF_1C,C16_3000_3999_CF_2C,C16_3000_3999_CF_3C,C16_3000_3999_CF_4mC,C16_3000_3999_Tot,C16_4000more_CF_1C,C16_4000more_CF_2C,C16_4000more_CF_3C,C16_4000more_Cou_fa_4mo_ch,C16_4000more_Tot,C16_Par_inc_st_CF_1C,C16_Par_inc_st_CF_2C,C16_Par_inc_st_CF_3C,C16_Par_inc_st_CF_4mC,C16_Par_inc_st_Tot,C16_All_inc_ns_CF_1Ch,C16_All_inc_ns_CF_2C,C16_All_inc_ns_CF_3C,C16_All_inc_ns_CF_4mC,C16_All_inc_ns_Tot,C16_Tot_CF_1C,C16_Tot_CF_2C,C16_Tot_CF_3C,C16_Tot_CF_4mC,C16_Tot_Tot,C21_Neg_Ni_inc_CF_1C,C21_Neg_Ni_inc_CF_2C,C21_Neg_Ni_inc_CF_3C,C21_Neg_Ni_inc_Cou_fa_4mor_c,C21_Neg_Ni_inc_Tot,C21_1_149_CF_1C,C21_1_149_CF_2C,C21_1_149_CF_3C,C21_1_149_CF_4mC,C21_1_149_Tot,C21_150_299_CF_1C,C21_150_299_CF_2C,C21_150_299_CF_3C,C21_150_299_CF_4mC,C21_150_299_Tot,C21_300_399_CF_1C,C21_300_399_CF_2C,C21_300_399_CF_3C,C21_300_399_CF_4mC,C21_300_399_Tot,C21_400_499_CF_1C,C21_400_499_CF_2C,C21_400_499_CF_3C,C21_400_499_CF_4mC,C21_400_499_Tot,C21_500_649_CF_1C,C21_500_649_CF_2C,C21_500_649_CF_3C,C21_500_649_CF_4mC,C21_500_649_Tot
506011117,0,4,0,0,7,4,0,0,0,4,0,4,0,0,3,0,3,0,0,3,0,0,0,0,3,4,4,0,0,9,17,9,3,6,35,16,28,7,3,53,88,108,40,18,257,79,84,47,36,244,69,57,36,12,177,41,41,15,13,118,31,32,11,4,80,6,9,8,4,22,55,59,48,25,187,7,3,0,0,16,423,444,217,124,1212,4,3,0,0,7,0,0,0,0,3,0,0,3,0,8,0,0,0,0,3,3,0,0,0,3,11,8,4,6,22,13,10,7,5,30,29,23,11,0,60,92,119,52,22,276,104,109,38,28,283,89,121,46,17,273,51,58,17,8,142,39,42,17,18,118,24,19,10,6,53,54,59,28,22,165,3,0,0,0,7,509,568,234,137,1457,3,0,0,5,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,5,4,0,0,0,8
506011307,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,12,3,10,0,0,11,25,34,11,0,73,34,42,14,13,104,38,22,13,5,71,32,59,20,7,114,43,48,17,5,109,14,15,8,3,49,19,44,20,9,94,3,0,0,0,3,219,290,105,30,641,0,4,0,0,4,0,0,0,0,0,4,0,0,0,4,0,0,0,0,3,0,0,3,0,5,4,5,0,0,13,10,7,0,0,24,12,11,5,0,27,78,69,11,4,166,83,91,22,6,203,113,119,41,7,291,89,82,22,6,190,87,104,29,11,221,43,81,16,9,151,53,81,41,10,185,0,0,0,0,10,589,665,192,49,1490,4,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,11
506011308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,6,0,0,9,4,3,5,0,13,23,31,15,4,69,34,34,12,0,85,36,20,10,0,68,32,34,13,0,85,25,30,11,0,71,6,11,6,0,30,19,31,18,3,70,4,3,0,0,4,189,214,87,18,506,3,4,0,0,6,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,4,9,3,0,0,10,8,17,6,0,29,20,11,4,5,37,83,69,19,8,179,107,109,23,13,238,111,158,46,9,325,107,106,17,0,231,94,123,32,3,257,59,79,22,0,164,72,76,38,3,195,4,0,0,3,13,683,773,207,50,1706,3,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,5,0,0,0,6
506021118,0,0,0,0,10,0,0,0,0,3,0,4,0,0,3,0,0,0,0,3,0,0,4,0,5,7,5,3,0,20,16,9,7,3,33,31,13,3,0,49,81,63,20,6,169,88,74,29,10,195,77,60,27,5,167,73,71,28,10,182,67,49,20,0,137,23,31,4,9,69,74,62,30,9,178,11,12,0,0,23,551,468,179,62,1258,9,3,0,0,14,0,0,0,0,0,5,0,3,0,10,0,0,0,0,0,5,3,3,0,10,3,3,0,3,12,14,6,3,0,28,28,13,3,0,50,78,47,18,10,151,89,86,25,13,207,85,90,31,9,207,55,68,16,3,138,94,67,29,5,192,45,66,26,4,140,71,67,20,14,173,9,10,0,0,15,595,514,180,65,1353,0,0,0,3,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,5,3,0,11,9,5,0,0,7
506021119,4,4,0,0,5,3,0,0,0,9,8,3,0,0,10,3,0,0,0,10,7,0,0,0,7,13,5,3,0,21,10,18,4,5,40,31,17,5,0,60,84,62,10,5,160,71,81,7,7,170,73,58,16,9,156,88,106,35,10,239,95,87,21,4,213,33,40,11,0,79,78,50,31,10,168,0,4,0,0,17,604,544,156,52,1351,6,4,0,0,6,4,0,0,0,4,0,0,0,0,5,3,0,0,0,4,13,10,0,3,21,5,8,0,0,18,14,11,9,0,31,23,25,4,3,53,74,41,11,5,139,99,75,29,6,205,79,91,19,5,195,72,70,14,3,163,90,130,28,4,248,91,102,33,3,226,71,75,19,9,184,4,4,0,0,7,653,650,162,45,1507,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,7,8,0,0,0,9
506021120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021123,3,3,0,0,4,0,0,0,0,0,8,6,0,0,11,0,0,0,0,3,6,0,0,0,10,11,0,0,0,17,17,11,0,0,31,42,15,5,0,63,73,44,10,0,122,87,55,12,3,154,65,48,15,4,130,80,89,18,3,192,78,74,14,3,174,58,34,8,5,108,62,55,14,6,129,3,5,0,0,9,605,440,96,28,1169,5,7,0,0,14,0,0,0,0,0,6,0,0,0,4,0,4,0,0,8,7,4,0,0,10,14,9,4,0,25,12,12,0,0,25,21,17,0,0,44,73,55,10,0,137,68,56,14,0,141,98,64,19,0,177,53,57,7,3,118,92,90,15,0,198,95,118,23,5,248,90,51,22,9,162,6,4,0,0,7,638,549,111,26,1326,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,6
506021309,0,0,5,0,8,0,0,0,0,0,0,0,0,0,5,0,5,0,0,4,5,0,3,3,16,15,6,3,0,25,5,3,4,0,16,9,10,4,5,27,59,48,14,0,132,54,35,12,9,112,39,46,17,0,106,40,35,6,0,79,21,28,13,0,59,11,14,4,0,21,47,35,22,11,102,5,4,0,0,13,315,267,107,34,726,0,3,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,4,13,0,3,0,5,11,9,10,6,0,24,13,12,3,8,39,52,41,17,7,118,44,42,14,8,104,48,47,13,4,119,30,44,13,5,87,31,32,22,0,85,14,12,3,0,32,27,37,20,11,90,4,3,0,0,4,291,288,109,49,738,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,5,7,0,3,0,7
506021310,4,6,0,3,9,0,0,0,0,0,4,3,0,0,6,4,0,0,0,3,0,0,0,0,7,0,4,3,5,13,13,12,0,0,22,13,8,3,4,28,50,57,18,7,132,48,40,18,13,117,22,27,15,0,67,39,29,11,3,82,25,20,11,0,55,8,6,3,5,29,41,36,14,3,97,3,4,6,3,12,272,253,111,52,681,5,3,0,0,7,3,0,0,0,3,0,0,0,0,4,3,0,0,0,8,8,3,0,4,16,7,0,3,0,13,8,6,4,0,19,11,20,12,0,42,41,42,18,9,105,48,58,26,11,141,48,49,12,3,116,29,26,11,3,72,34,45,10,3,92,26,25,7,0,58,38,29,13,7,85,0,0,0,0,6,305,301,117,56,772,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,8,3,4,0,12
506021311,4,0,0,0,6,0,0,0,0,0,5,0,0,0,3,0,0,0,5,5,5,5,0,0,7,10,6,0,4,14,11,4,6,7,19,31,7,6,4,49,48,38,5,4,90,47,40,6,0,94,39,38,8,4,84,43,49,11,0,104,52,38,8,0,102,16,18,3,0,37,30,23,11,6,66,0,8,0,6,11,331,264,72,33,699,0,3,0,0,3,0,0,0,0,4,4,3,5,0,6,0,0,0,0,0,12,7,0,0,17,13,9,0,0,18,7,6,0,0,19,13,14,0,0,29,58,35,12,5,107,47,37,9,7,103,44,41,12,6,111,29,29,10,0,68,36,50,14,8,114,37,41,12,4,95,55,27,6,4,101,0,0,0,0,0,363,298,92,42,799,3,3,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,4,0,0,0,0,5,0,0,0,6
506031124,4,4,3,0,9,3,0,0,0,3,5,5,3,0,20,3,0,0,0,13,10,8,3,0,16,14,15,0,4,34,22,19,8,4,53,44,25,10,3,78,88,76,34,12,216,77,72,28,15,187,68,65,21,4,156,59,75,36,3,164,48,64,19,9,140,35,29,5,10,80,94,57,34,6,191,9,6,7,0,27,587,509,210,77,1387,7,7,0,4,15,4,3,0,0,4,5,3,0,0,16,7,5,0,0,7,6,7,0,3,17,11,10,0,5,27,20,12,7,0,46,32,24,15,0,72,90,70,24,4,193,92,72,28,3,192,92,81,30,7,200,50,50,17,7,129,89,96,32,7,224,63,56,22,4,144,57,80,22,11,163,6,0,0,0,10,613,568,220,59,1457,6,3,5,0,11,0,0,0,0,0,0,3,3,0,5,3,0,0,0,5,3,9,0,0,13,7,7,10,0,25
506031125,0,0,0,0,12,0,0,0,0,5,0,0,0,0,6,0,0,0,0,8,7,6,0,0,10,9,4,0,0,15,10,6,3,0,16,13,19,4,5,44,48,65,14,6,144,60,112,42,7,223,52,78,38,9,182,88,150,62,8,309,78,138,48,21,283,39,72,36,10,162,60,121,50,21,251,8,10,0,0,16,479,798,313,101,1690,3,5,0,0,14,0,0,0,0,3,6,0,0,0,6,4,0,0,0,9,7,5,0,0,10,5,10,0,0,17,6,11,0,0,18,10,7,8,0,28,44,45,17,6,115,51,61,16,6,141,72,107,35,6,218,56,103,28,8,188,93,128,47,12,279,68,136,59,17,289,58,139,47,14,263,11,6,0,0,13,507,770,260,77,1613,3,0,0,0,8,6,0,0,0,3,0,0,0,0,3,3,0,0,0,0,7,0,0,0,8,3,5,0,0,8
506031126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031127,14,3,9,0,19,0,0,0,0,7,6,5,0,5,6,9,4,5,0,18,5,7,3,0,11,20,9,10,11,41,36,22,5,6,72,45,37,12,6,99,130,95,24,16,270,106,90,41,14,258,87,85,20,10,209,51,71,29,4,159,53,57,20,4,131,17,15,8,0,38,72,66,32,20,190,8,8,8,0,24,663,563,211,110,1549,13,9,3,0,22,0,7,0,0,8,3,0,3,0,8,7,3,0,0,15,12,13,3,7,32,22,12,3,12,49,39,14,9,6,70,51,32,23,11,114,202,135,45,24,402,158,147,40,15,359,141,121,35,5,299,78,89,23,3,193,72,70,22,5,180,35,44,15,3,103,75,65,37,15,190,7,7,4,0,23,914,760,278,112,2062,6,8,0,0,12,0,0,0,0,4,7,3,0,0,12,3,6,0,3,15,11,3,0,6,22,5,13,3,0,23
506031128,4,0,0,0,8,0,0,0,0,0,5,5,0,0,11,0,0,0,0,6,6,0,0,0,6,7,0,0,4,18,29,20,4,7,56,28,35,12,3,74,102,117,35,9,258,120,110,44,11,288,97,89,33,7,231,81,80,25,4,195,80,95,20,0,195,22,28,11,0,62,71,92,42,20,224,8,11,0,6,19,657,680,235,68,1645,4,3,0,0,11,4,4,0,0,3,0,0,0,0,4,7,4,0,4,10,8,4,0,0,8,12,7,0,0,24,22,21,4,3,50,21,28,9,6,62,116,87,27,12,241,122,107,35,7,266,121,108,30,10,268,84,80,25,3,193,68,77,32,0,178,48,53,19,7,127,77,90,18,14,201,5,4,3,0,16,712,674,208,74,1661,0,0,0,0,0,3,0,0,0,3,0,0,0,0,5,0,0,0,0,3,0,7,0,0,10,13,6,0,3,16
506031129,4,5,0,0,4,4,0,0,0,5,4,3,0,0,8,4,0,0,0,0,0,0,0,0,10,12,6,0,4,15,12,12,3,0,25,19,16,4,0,42,55,78,28,7,161,72,89,31,8,200,66,74,25,9,174,60,156,60,20,293,88,163,63,13,323,65,102,45,9,213,85,133,63,3,288,4,3,3,0,15,544,829,333,70,1784,5,13,8,0,22,0,0,0,0,0,4,0,0,0,8,3,4,0,0,9,4,6,0,0,12,6,10,3,0,18,9,17,3,0,28,22,30,6,0,57,61,83,26,10,182,57,104,29,12,199,68,123,38,0,235,51,90,25,6,169,76,145,59,8,286,119,227,79,16,443,79,114,53,15,265,3,4,3,0,12,567,970,333,63,1939,4,0,0,0,7,4,0,0,0,3,0,4,0,0,9,0,0,0,0,0,0,0,3,0,7,4,0,0,0,3
506031130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031131,5,11,3,0,22,6,4,3,0,8,5,8,4,0,18,3,0,5,0,10,5,7,3,0,11,8,13,3,0,31,18,8,5,0,34,25,28,12,0,68,113,117,31,10,272,103,160,54,16,338,102,152,52,21,319,139,236,74,20,460,159,220,67,10,462,62,117,37,8,216,126,166,71,17,378,14,14,6,0,26,888,1245,428,106,2669,7,14,0,0,21,5,4,0,0,3,11,4,3,0,18,5,0,0,0,6,3,6,4,0,18,13,17,5,3,43,17,22,12,0,50,29,27,10,3,76,102,142,33,11,282,124,172,53,14,364,124,193,70,10,403,78,180,52,11,319,149,245,69,18,475,113,223,84,14,433,113,190,69,22,397,9,9,3,0,18,898,1456,477,108,2931,5,5,0,0,12,6,4,0,0,11,3,0,6,0,6,3,7,4,0,12,9,5,0,0,13,8,6,0,0,14
506041132,4,6,6,0,12,10,0,4,0,12,6,4,0,10,18,7,5,0,4,12,4,4,12,6,26,17,19,12,16,61,42,28,13,11,87,50,37,20,10,121,158,150,75,23,398,133,143,53,19,357,109,86,27,10,233,60,70,30,10,170,55,55,16,10,134,8,24,11,6,50,98,112,62,40,309,14,12,3,3,33,752,749,347,179,2028,4,5,3,3,20,0,0,0,0,3,3,0,3,6,15,8,6,0,0,15,24,11,9,9,47,21,10,5,11,42,39,25,15,9,86,63,38,30,5,141,190,146,56,31,424,148,137,58,28,366,124,145,42,22,336,81,77,30,14,199,71,68,29,11,180,37,28,13,0,77,87,108,50,37,282,9,4,6,0,16,908,816,344,187,2250,0,7,0,0,12,3,0,4,0,6,0,0,0,0,3,0,4,0,0,9,7,4,0,6,22,8,6,5,7,32
506041133,0,5,0,0,16,4,0,0,0,3,5,0,4,0,9,5,3,0,0,9,6,10,4,4,22,6,5,4,0,18,13,19,5,6,45,28,41,13,11,94,109,140,57,30,330,159,208,87,24,475,155,206,57,22,436,154,287,77,28,549,156,253,80,17,507,44,91,35,9,183,136,195,86,20,436,8,8,6,0,20,989,1468,509,171,3141,8,3,3,7,21,5,0,0,0,6,7,5,0,0,11,4,0,0,0,5,7,0,4,0,18,13,19,3,3,40,21,13,12,0,45,23,29,11,4,67,130,170,56,23,382,156,197,71,16,433,215,298,97,29,634,155,222,56,21,450,192,268,79,15,555,116,223,77,22,443,136,197,78,32,446,7,13,6,0,28,1196,1663,556,169,3576,7,0,0,0,12,0,0,0,0,5,0,0,0,0,0,4,0,0,0,4,6,4,3,0,15,6,7,0,0,15
506041134,4,3,0,0,8,5,0,0,0,4,4,9,0,0,10,4,3,4,0,12,7,7,0,0,15,18,16,9,4,39,39,11,5,9,66,55,55,13,9,129,156,143,57,26,385,125,145,55,24,347,135,89,38,7,274,61,76,28,6,173,42,52,19,4,123,9,15,8,7,34,105,105,33,28,273,12,14,3,0,40,782,746,281,137,1941,8,9,4,0,24,0,4,0,0,3,6,0,0,0,18,0,6,0,0,3,20,17,4,3,43,19,16,7,0,40,36,26,7,7,72,32,44,12,14,116,168,167,49,25,412,149,148,85,34,411,136,103,37,19,296,66,90,26,12,199,50,62,22,12,153,30,33,8,7,84,86,74,44,27,233,4,11,4,0,21,819,804,320,176,2125,3,5,3,5,15,0,0,0,0,5,0,4,3,0,3,5,0,0,0,5,3,3,7,0,20,6,10,8,8,28
506041135,3,0,0,0,8,0,3,0,0,7,5,0,5,5,8,0,0,0,0,8,4,3,0,0,11,14,5,0,7,23,10,12,5,3,36,27,30,12,6,73,94,125,56,20,303,131,178,57,11,383,113,135,41,22,309,111,152,54,18,337,88,118,35,11,257,24,38,19,9,88,94,121,52,25,292,9,12,3,3,29,720,950,338,137,2162,8,6,7,0,19,0,3,0,0,3,6,5,3,0,10,3,8,0,0,9,11,5,5,0,22,6,10,3,3,23,19,12,5,0,39,29,28,17,14,89,124,144,57,31,350,140,199,75,23,439,167,232,90,20,508,123,178,51,18,360,142,188,54,18,407,88,117,42,18,267,126,162,82,31,396,8,0,4,5,24,1010,1301,490,181,2980,6,4,0,0,12,4,0,0,0,4,6,0,0,0,11,5,5,0,0,10,3,7,0,0,9,6,3,7,0,19
506041136,12,3,0,0,12,0,0,0,0,4,6,0,0,3,10,3,0,0,0,6,0,5,0,3,8,13,7,3,0,26,23,23,11,7,54,39,29,9,7,84,100,95,47,24,268,77,70,34,11,194,68,73,21,11,172,50,28,16,12,106,33,38,11,3,84,25,18,9,0,49,76,53,35,22,185,7,8,0,8,19,519,455,214,104,1295,6,0,4,0,10,0,0,3,0,7,0,7,0,3,8,0,7,0,0,6,13,0,3,5,22,12,12,0,0,24,26,15,6,3,51,35,30,10,11,81,123,101,41,26,288,109,116,47,27,296,112,91,32,15,251,54,50,14,12,135,45,52,15,6,117,20,22,12,9,58,75,59,36,18,195,7,6,3,4,19,634,570,228,137,1571,0,4,0,3,8,0,0,0,0,3,0,0,4,0,5,0,0,0,0,3,3,4,9,6,17,3,5,4,0,15
506041137,0,3,0,4,10,4,6,0,0,7,3,4,4,0,12,5,3,0,4,12,7,9,0,4,20,20,14,11,13,50,23,31,12,10,83,52,41,23,17,137,172,179,79,24,462,180,201,81,28,495,206,187,62,30,487,111,126,54,27,322,120,116,55,17,311,35,37,26,7,100,189,190,82,44,508,19,14,6,3,44,1137,1172,499,236,3046,4,3,5,3,26,0,0,0,0,4,0,5,0,6,12,4,4,0,0,8,13,11,10,6,39,18,14,7,9,48,25,25,13,10,74,50,41,9,11,107,198,160,63,18,439,179,201,67,26,479,187,197,86,37,508,129,143,50,7,333,130,150,44,16,347,62,92,31,14,193,136,165,69,47,415,15,12,4,3,32,1162,1219,453,229,3060,5,3,4,0,12,4,0,0,0,5,4,0,0,0,4,3,3,4,0,5,6,12,0,4,22,8,10,5,4,27
506051138,3,4,0,0,5,7,0,3,0,6,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,6,9,0,0,12,18,11,8,4,35,29,23,12,10,66,125,126,39,17,306,132,132,56,16,337,112,132,38,8,292,76,106,38,16,249,81,87,25,11,201,29,35,13,8,86,124,128,50,20,321,10,13,4,0,27,751,805,285,122,1957,5,4,0,0,11,4,3,0,0,4,0,0,0,0,3,4,3,0,0,8,3,0,3,0,16,8,10,0,0,11,8,13,0,0,26,24,27,12,5,65,112,123,34,19,290,129,186,56,24,393,179,182,56,32,448,110,139,50,7,314,125,150,35,11,320,79,77,22,10,184,116,137,58,29,344,5,5,0,0,13,907,1057,334,137,2444,7,0,0,0,9,4,0,0,0,0,0,0,0,0,0,4,3,3,0,5,0,4,0,0,7,0,3,0,0,8
506051139,3,0,0,0,6,0,0,0,0,4,0,0,4,0,7,0,0,0,0,0,4,0,0,0,6,5,9,0,0,10,12,7,0,0,17,16,18,14,5,46,60,92,49,14,220,70,114,52,14,243,77,96,27,8,209,61,98,40,10,203,56,70,19,10,153,10,27,10,0,52,81,98,35,19,237,8,8,0,0,19,467,635,259,82,1442,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,5,4,5,3,0,12,4,8,4,0,9,17,20,6,0,41,77,70,21,10,189,71,100,44,14,228,87,117,39,19,262,73,65,26,3,180,72,89,21,11,193,34,48,17,3,101,70,85,41,18,212,4,7,0,0,13,521,621,225,78,1448,6,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4
