SA2_CODE_2021,C16_Rel_NS_0_14,C16_Rel_NS_15_24,C16_Rel_NS_25_34,C16_Rel_NS_35_44,C16_Rel_NS_45_54,C16_Rel_NS_55_64,C16_Rel_NS_65_74,C16_Rel_NS_75_84,C16_Rel_NS_85ov,C16_Rel_NS_Tot,C16_Tot_0_14,C16_Tot_15_24,C16_Tot_25_34,C16_Tot_35_44,C16_Tot_45_54,C16_Tot_55_64,C16_Tot_65_74,C16_Tot_75_84,C16_Tot_85ov,C16_Tot_Tot,C21_Buddhism_0_14,C21_Buddhism_15_24,C21_Buddhism_25_34,C21_Buddhism_35_44,C21_Buddhism_45_54,C21_Buddhism_55_64,C21_Buddhism_65_74,C21_Buddhism_75_84,C21_Buddhism_85ov,C21_Buddhism_Tot,C21_Christ_Angli_0_14,C21_Christ_Angl_15_24,C21_Christ_Angl_25_34,C21_Christ_Angl_35_44,C21_Christ_Angl_45_54,C21_Christ_Angl_55_64,C21_Christ_Angl_65_74,C21_Christ_Angl_75_84,C21_Christ_Anglic_85ov,C21_Christ_Anglic_Tot,C21_Chr_Ass_Apo_0_14,C21_Chr_Ass_Apo_15_24,C21_Chr_Ass_Apo_25_34,C21_Chr_Ass_Apo_35_44,C21_Chr_Ass_Apo_45_54,C21_Chr_Ass_Apo_55_64,C21_Chr_Ass_Apo_65_74,C21_Chr_Ass_Apo_75_84,C21_Chr_Ass_Apo_85ov,C21_Chr_Ass_Apo_Tot,C21_Chr_Bapt_0_14,C21_Chr_Bapt_15_24,C21_Chr_Bapt_25_34,C21_Chr_Bapt_35_44,C21_Chr_Bapt_45_54,C21_Chr_Bapt_55_64,C21_Chr_Bapt_65_74,C21_Chr_Bapt_75_84,C21_Chr_Bapt_85ov,C21_Chr_Bapt_Tot,C21_Chr_Breth_0_14,C21_Chr_Bret_15_24,C21_Chr_Bret_25_34,C21_Chr_Bret_35_44,C21_Chr_Bret_45_54,C21_Chr_Bret_55_64,C21_Chr_Bret_65_74,C21_Chr_Bret_75_84,C21_Chr_Breth_85ov,C21_Chr_Bret_Tot,C21_Chr_Cath_0_14,C21_Chr_Cath_15_24,C21_Chr_Cath_25_34,C21_Chr_Cath_35_44,C21_Chr_Cath_45_54,C21_Chr_Cath_55_64,C21_Chr_Cath_65_74,C21_Chr_Cath_75_84,C21_Chr_Catho_85ov,C21_Chr_Catho_Tot,C21_C_Chur_Christ_0_14,C21_C_Chur_Christ_15_24,C21_C_Chur_Christ_25_34,C21_C_Chur_Christ_35_44,C21_C_Chur_Christ_45_54,C21_C_Chur_Christ_55_64,C21_C_Chur_Christ_65_74,C21_C_Chur_Christ_75_84,C21_C_Chur_Christ_85ov,C21_C_Chur_Christ_Tot,C21_C_East_Ortho_0_14,C21_C_East_Ortho_15_24,C21_C_East_Ortho_25_34,C21_C_East_Ortho_35_44,C21_C_East_Ortho_45_54,C21_C_East_Ortho_55_64,C21_C_East_Ortho_65_74,C21_C_East_Ortho_75_84,C21_C_East_Ortho_85ov,C21_C_East_Ortho_Tot,C21_C_Jeh_Wit_0_14,C21_C_Jeh_Wit_15_24,C21_C_Jeh_Wit_25_34,C21_C_Jeh_Wit_35_44,C21_C_Jeh_Wit_45_54,C21_C_Jeh_Wit_55_64,C21_C_Jeh_Wit_65_74,C21_C_Jeh_Wit_75_84,C21_C_Jeh_Wit_85ov,C21_C_Jeh_Wit_Tot,C21_C_La_Da_Sai_0_14,C21_C_La_Da_Sa_15_24,C21_C_La_Da_Sa_25_34,C21_C_La_Da_Sa_35_44,C21_C_La_Da_Sa_45_54,C21_C_La_Da_Sa_55_64,C21_C_La_Da_Sa_65_74,C21_C_La_Da_Sa_75_84,C21_C_Lat_Da_Sa_85ov,C21_C_Lat_Da_Sa_Tot,C21_C_Luthe_0_14,C21_C_Luthe_15_24,C21_C_Luthe_25_34,C21_C_Luthe_35_44,C21_C_Luthe_45_54,C21_C_Luthe_55_64,C21_C_Luthe_65_74,C21_C_Luthe_75_84,C21_C_Luthe_85ov,C21_C_Luthe_Tot,C21_C_Ori_Orth_0_14,C21_C_Ori_Orth_15_24,C21_C_Ori_Orth_25_34,C21_C_Ori_Orth_35_44,C21_C_Ori_Orth_45_54,C21_C_Ori_Orth_55_64,C21_C_Ori_Orth_65_74,C21_C_Ori_Orth_75_84,C21_C_Ori_Orth_85ov,C21_C_Ori_Ort_Tot,C21_C_Oth_Pro_0_14,C21_C_Oth_Pro_15_24,C21_C_Oth_Pro_25_34,C21_C_Oth_Pro_35_44,C21_C_Oth_Pro_45_54,C21_C_Oth_Pro_55_64,C21_C_Oth_Pro_65_74,C21_C_Oth_Pro_75_84,C21_C_Oth_Pro_85ov,C21_C_Oth_Pro_Tot,C21_C_Pent_0_14,C21_C_Pent_15_24,C21_C_Pent_25_34,C21_C_Pent_35_44,C21_C_Pent_45_54,C21_C_Pent_55_64,C21_C_Pent_65_74,C21_C_Pent_75_84,C21_C_Pent_85ov,C21_C_Pent_Tot,C21_C_Pres_Ref_0_14,C21_C_Pres_Ref_15_24,C21_C_Pres_Ref_25_34,C21_C_Pres_Ref_35_44,C21_C_Pres_Ref_45_54,C21_C_Pres_Ref_55_64,C21_C_Pres_Ref_65_74,C21_C_Pres_Ref_75_84,C21_C_Pres_Ref_85ov,C21_C_Pres_Ref_Tot,C21_C_Sal_Army_0_14,C21_C_Sal_Army_15_24,C21_C_Sal_Army_25_34,C21_C_Sal_Army_35_44,C21_C_Sal_Army_45_54,C21_C_Sal_Army_55_64,C21_C_Sal_Army_65_74,C21_C_Sal_Army_75_84,C21_C_Sal_Army_85ov,C21_C_Sal_Army_Tot,C21_C_Sev_day_Adv_0_14,C21_C_Sev_day_Adv_15_24,C21_C_Sev_day_Adv_25_34,C21_C_Sev_day_Adv_35_44,C21_C_Sev_day_Adv_45_54,C21_C_Sev_day_Adv_55_64,C21_C_Sev_day_Adv_65_74,C21_C_Sev_day_Adv_75_84,C21_C_Sev_day_Adv_85ov,C21_C_Sev_day_Adv_Tot,C21_Chr_Unit_Ch_0_14,C21_Chr_Unit_Ch_15_24,C21_Chr_Unit_Ch_25_34,C21_Chr_Unit_Ch_35_44,C21_Chr_Unit_Ch_45_54,C21_Chr_Unit_Ch_55_64,C21_Chr_Unit_Ch_65_74,C21_Chr_Unit_Ch_75_84,C21_Chr_Unit_Ch_85ov,C21_Chr_Unit_Ch_Tot
505031255,216,126,226,150,84,43,25,8,0,879,2050,1151,2075,1213,828,368,211,40,4,7946,28,9,26,34,15,14,6,0,0,132,224,122,146,164,262,181,155,42,9,1299,0,0,0,0,0,0,0,0,0,0,50,39,39,39,35,24,11,8,4,236,0,0,0,0,0,0,0,0,0,0,522,243,373,380,294,185,109,45,4,2157,7,0,6,9,0,0,6,0,0,31,22,6,14,11,12,8,8,0,0,87,5,9,9,12,3,0,7,3,0,55,43,15,24,13,9,3,3,0,0,119,0,8,0,0,9,0,0,0,0,17,7,4,4,0,6,3,0,0,0,28,12,13,10,10,15,11,0,0,0,77,102,36,60,64,40,20,11,3,0,338,35,6,15,31,20,18,24,4,6,157,0,0,0,0,0,0,0,5,0,4,15,3,3,7,9,0,0,0,0,42,28,8,12,10,26,10,5,6,0,102
505031256,16,16,0,21,19,10,6,5,0,94,117,116,50,114,139,105,58,23,7,729,4,0,5,7,6,5,0,0,0,21,5,16,8,4,12,27,13,3,0,92,0,0,0,0,0,0,0,0,0,0,8,3,3,0,3,5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,25,13,11,7,33,14,18,3,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,9,4,0,15,0,0,0,0,0,0,0,0,0,6,13,0,3,4,3,3,0,0,0,32,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
505031257,69,28,49,60,43,38,40,32,0,352,631,307,381,380,450,361,300,161,21,2991,0,3,0,10,3,4,0,0,0,30,54,34,26,46,69,87,97,58,9,474,0,0,0,0,0,0,0,0,0,0,16,0,3,4,3,5,10,0,0,48,0,0,0,0,0,0,0,0,0,0,95,37,50,52,72,82,69,21,0,484,0,0,0,0,0,0,0,0,0,6,0,6,3,0,3,5,0,0,0,19,4,3,0,3,10,4,0,0,0,21,4,3,6,0,4,0,4,0,0,20,4,0,0,0,3,0,0,5,0,14,0,0,0,0,0,0,0,0,0,0,0,5,0,3,9,3,4,0,0,25,8,3,0,3,0,4,5,0,0,20,4,0,5,0,7,14,7,8,0,39,0,0,0,0,0,0,0,0,0,3,5,0,0,0,4,0,0,0,0,17,0,0,0,5,0,3,3,6,0,28
505031258,232,106,164,152,128,87,82,56,41,1049,2174,1008,1360,1300,1152,762,670,312,128,8862,10,7,13,23,14,12,4,0,0,77,177,113,65,126,233,253,232,167,56,1424,0,0,0,0,0,0,0,0,0,5,69,23,21,20,40,23,15,10,5,220,0,0,0,0,0,0,0,0,0,0,251,122,149,236,196,171,140,87,20,1380,0,4,3,0,0,5,0,3,0,15,9,0,9,5,6,5,0,0,0,41,18,7,9,9,10,8,3,5,0,62,19,9,6,8,4,8,4,6,0,58,0,0,0,7,5,0,3,5,0,21,0,0,0,0,0,0,0,0,0,4,15,6,5,9,14,8,6,5,5,66,34,20,24,7,20,8,12,4,0,118,15,10,4,18,18,23,31,19,0,127,0,0,0,0,3,0,5,4,0,16,0,0,0,0,0,0,0,0,0,8,12,4,5,10,7,9,20,13,0,89
505031303,139,112,152,132,111,83,58,22,6,826,2545,1477,1879,1865,1499,1198,718,260,57,11490,28,29,41,58,34,36,26,0,0,249,107,92,68,143,196,216,249,126,19,1211,0,0,6,0,0,0,6,0,0,5,38,24,27,32,24,22,20,7,5,197,0,0,0,0,0,0,0,0,0,0,581,383,318,405,405,353,261,107,24,2845,13,4,0,10,7,0,3,4,0,40,35,31,24,43,30,23,11,6,0,205,7,0,0,3,7,9,4,0,0,33,3,3,6,10,0,0,4,0,0,24,6,0,3,0,3,3,0,3,0,26,16,9,5,10,6,0,5,0,0,41,11,16,3,11,23,7,22,5,0,101,71,51,35,50,49,35,22,6,4,316,22,11,15,22,32,36,22,15,0,181,6,0,0,0,4,0,6,6,0,19,0,5,0,0,3,0,0,4,0,14,18,16,13,20,28,27,31,15,0,161
505031304,166,155,143,125,157,76,37,16,0,884,2897,1786,2167,1941,1756,977,449,204,24,12196,117,69,94,129,101,63,39,11,5,621,107,107,53,119,182,181,80,77,16,912,0,0,0,0,0,0,0,0,0,0,47,24,30,28,32,22,10,3,4,202,0,0,0,0,0,0,0,0,0,0,789,444,429,554,490,362,202,63,11,3337,3,0,0,0,0,7,3,3,0,21,141,76,80,82,82,47,27,6,4,549,15,7,10,12,3,22,13,3,3,98,8,4,0,4,4,3,0,0,0,26,4,0,0,3,0,4,0,0,0,14,24,16,12,14,16,6,0,0,0,90,28,22,8,15,25,20,9,0,0,130,87,61,36,68,46,43,17,9,0,356,14,9,7,13,28,15,11,7,3,102,0,0,3,0,4,6,3,0,0,8,24,5,7,20,5,0,0,0,0,52,17,5,11,18,14,25,16,10,3,117
505031305,224,125,104,160,121,70,61,43,16,925,3201,1745,1672,2396,1798,1046,740,463,150,13207,79,73,58,106,98,72,38,7,0,529,115,86,41,82,186,121,168,149,60,1007,0,0,0,0,0,0,0,0,0,0,40,53,21,26,63,33,13,14,3,270,0,0,0,0,0,0,0,0,0,0,669,381,262,469,481,319,230,131,66,3011,18,7,0,11,3,5,10,14,4,72,128,63,52,109,90,47,39,14,3,549,19,7,6,13,14,10,4,10,0,84,13,13,0,7,11,0,3,0,5,53,0,0,0,0,8,4,4,4,0,25,32,15,4,14,14,9,0,0,0,86,34,15,14,31,23,21,10,6,0,141,71,64,46,49,71,42,21,6,5,379,20,14,11,15,31,29,27,15,4,168,0,0,0,0,0,0,0,10,0,13,4,4,4,3,4,0,0,0,0,31,15,12,5,16,18,15,23,28,15,149
505031306,169,143,209,122,162,150,126,68,41,1197,2693,1702,2286,1815,1760,1548,1312,654,360,14129,25,15,46,53,29,30,19,10,0,227,123,89,87,126,236,290,373,261,123,1711,0,0,0,0,0,0,0,0,0,0,43,36,17,34,40,26,26,17,3,245,0,0,0,0,0,0,0,0,0,0,618,300,327,396,317,341,327,184,53,2853,12,6,4,11,7,3,7,5,0,59,33,17,9,31,12,13,15,8,3,138,7,7,10,10,6,10,10,0,0,52,18,9,6,6,3,5,3,3,0,51,0,0,0,3,0,5,4,9,4,23,10,0,4,6,7,5,0,0,0,26,21,12,9,19,14,12,16,11,0,116,45,26,29,31,25,35,18,4,0,213,11,9,11,8,24,36,56,27,11,185,6,0,6,3,0,8,4,0,0,22,3,0,0,3,0,6,3,0,0,17,28,14,16,23,26,32,37,25,23,220
506011110,432,247,321,269,259,229,193,156,94,2211,4203,2494,3036,2411,2196,1963,1465,910,366,19046,51,17,58,76,56,38,28,8,0,339,194,102,136,171,279,378,392,242,87,1978,0,0,0,0,0,0,0,0,0,0,116,76,57,61,74,52,53,27,5,516,0,0,0,3,0,3,0,0,0,11,623,324,399,477,443,339,330,185,55,3174,3,3,6,3,0,3,0,5,0,36,8,11,6,11,10,5,7,5,0,59,13,4,11,12,18,24,23,15,5,114,12,17,11,7,8,9,6,7,0,71,3,7,8,0,3,6,14,6,0,51,10,4,8,5,7,0,0,0,0,39,24,10,16,14,27,17,12,15,8,139,154,44,75,88,44,37,30,15,0,492,124,57,67,44,52,73,103,78,31,627,0,0,6,4,4,3,6,3,0,28,75,29,28,45,12,11,11,5,0,219,23,18,15,19,29,38,39,28,3,210
506011111,3,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,82,39,76,61,77,62,38,24,22,476,1096,706,869,692,760,724,465,175,55,5532,10,6,10,28,11,14,16,4,3,107,34,30,23,38,85,143,152,72,23,602,0,0,0,0,0,0,0,0,0,0,65,30,25,28,19,27,14,6,0,214,0,0,0,0,0,0,0,0,0,0,108,68,50,109,104,121,108,48,11,723,0,0,0,3,0,0,0,0,0,9,0,0,0,4,0,6,0,0,0,14,0,0,3,4,4,8,10,0,0,26,6,0,0,0,0,4,3,0,0,18,0,0,0,0,5,0,9,0,0,6,4,0,0,6,0,0,0,0,0,11,0,0,0,0,3,3,4,0,0,20,41,8,11,11,9,17,4,3,0,106,21,25,12,8,14,20,27,16,8,142,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,5,0,0,0,11,14,0,0,6,7,18,17,10,0,77
506011114,213,129,180,163,161,123,121,71,82,1231,1910,1308,1476,1357,1404,1289,1020,499,225,10479,17,12,15,36,42,30,17,0,0,164,67,71,41,84,177,218,312,163,61,1197,0,0,0,0,0,0,0,0,0,0,50,27,34,29,34,32,21,10,4,238,4,12,4,4,0,3,4,0,0,33,198,139,153,145,195,229,220,125,40,1450,7,0,0,3,5,4,5,3,0,31,7,0,0,5,3,3,4,3,0,27,13,6,4,14,7,6,16,4,3,85,4,0,0,4,4,8,0,4,0,22,0,0,0,0,4,0,7,3,0,15,0,0,0,0,0,0,0,0,0,0,4,3,4,6,4,3,9,9,4,52,18,11,8,9,12,10,9,7,0,97,46,34,20,18,26,31,29,26,8,239,3,0,5,0,0,0,4,0,0,16,21,8,4,8,3,3,4,3,0,61,3,5,6,7,9,28,27,19,3,119
506011115,131,77,62,91,114,105,87,34,16,719,1396,984,781,946,1242,1222,837,426,110,7959,8,4,12,19,17,14,11,4,0,79,94,84,36,87,177,249,263,182,49,1221,0,0,0,0,0,0,0,0,0,0,33,27,15,13,25,24,17,6,5,165,21,28,17,31,7,8,5,0,0,121,181,120,72,137,159,225,188,106,27,1217,5,0,0,5,0,3,12,0,0,24,3,5,0,3,0,0,4,0,0,22,0,3,5,4,9,5,0,5,0,25,7,8,5,4,0,0,6,4,0,35,0,0,0,3,0,0,0,6,0,19,0,3,0,0,3,0,0,0,0,7,9,3,0,3,13,8,6,4,0,47,3,5,3,9,8,11,16,9,0,62,77,69,20,42,35,43,31,31,10,352,0,0,6,0,0,6,5,3,0,18,11,0,3,9,5,3,3,0,0,34,12,3,3,7,13,21,27,17,6,98
506011116,98,49,60,93,82,83,70,20,8,562,1348,810,661,957,1069,1043,865,229,63,7033,10,4,13,16,11,15,9,8,0,87,78,66,25,62,136,182,237,117,30,934,0,0,0,0,0,0,0,0,0,0,8,8,9,8,19,10,18,6,0,90,7,7,5,5,0,0,0,0,0,24,193,99,87,126,148,182,164,59,14,1071,0,3,0,0,10,6,5,0,5,25,0,0,0,5,3,0,0,0,0,22,3,11,10,5,8,10,10,4,0,53,0,0,0,0,0,4,0,0,0,8,3,0,0,0,0,0,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,8,5,0,22,7,5,4,0,7,5,3,6,0,43,20,15,9,14,13,18,29,15,0,130,0,0,0,0,0,0,0,0,0,0,13,10,0,3,11,0,3,0,0,49,9,11,0,11,23,22,30,19,6,119
506011117,226,133,170,124,106,60,42,30,6,901,2723,1471,1980,1550,1150,766,396,173,62,10273,31,25,25,37,34,16,3,6,0,178,98,67,58,120,135,157,133,61,28,843,0,0,0,0,0,0,0,0,0,0,108,70,77,64,34,42,11,3,0,421,4,4,5,5,7,0,6,0,0,31,380,211,183,277,228,186,115,32,14,1617,3,0,0,8,0,0,0,0,0,29,0,0,3,0,5,3,0,0,0,19,7,14,3,9,6,10,9,0,0,63,6,0,4,4,0,4,3,6,0,19,0,3,6,0,0,7,3,0,0,22,19,3,5,5,3,0,0,0,0,42,21,7,5,7,22,8,8,0,0,81,65,42,22,41,37,31,4,0,0,239,101,59,41,41,39,39,15,10,3,340,0,0,0,0,0,3,3,3,0,8,10,3,10,6,8,10,3,0,0,39,19,6,5,9,21,15,12,0,0,87
506011307,137,48,135,103,58,42,11,0,0,535,2353,1094,2228,1616,920,553,237,53,15,9075,136,45,64,187,74,28,17,7,3,563,98,54,56,95,105,108,67,32,7,620,0,0,0,0,0,0,0,0,0,0,82,34,28,65,31,31,12,5,0,291,0,0,0,0,0,0,0,0,0,0,503,197,223,413,245,167,118,19,9,1895,6,4,0,5,0,0,0,0,0,15,12,8,4,11,9,3,6,0,0,46,0,0,0,0,0,0,0,0,0,4,10,0,0,4,0,0,0,0,0,19,0,3,0,4,0,4,0,0,0,17,9,4,6,13,0,0,0,0,0,32,24,17,11,16,20,12,5,0,0,96,97,51,26,75,66,32,15,5,0,368,31,16,6,35,33,16,19,0,0,153,0,3,0,0,5,0,0,0,0,11,12,8,10,11,8,4,4,3,0,55,11,8,3,7,16,8,12,0,0,62
506011308,173,72,179,105,64,29,21,8,6,662,2683,1064,2705,1789,960,579,292,89,24,10189,137,64,102,173,82,39,21,5,0,620,118,51,63,149,123,121,112,42,9,783,0,0,0,0,0,0,0,0,0,0,87,38,50,65,24,27,12,0,0,303,0,0,0,0,0,0,0,0,0,0,954,286,451,674,331,175,91,35,10,3001,8,5,3,5,4,0,0,0,0,25,11,3,6,14,0,0,0,0,0,35,7,0,3,4,5,0,0,0,0,28,16,5,0,5,3,5,0,0,0,37,0,0,0,3,0,5,5,0,0,15,33,3,6,24,7,3,0,0,0,79,29,25,12,33,29,16,7,0,0,148,111,47,54,89,61,25,6,0,0,399,86,17,39,58,25,27,18,8,0,268,0,0,0,0,0,0,0,0,0,0,21,4,20,13,12,4,3,0,0,71,35,10,16,31,19,16,11,3,0,147
506021118,237,242,372,242,232,186,140,117,88,1850,2247,1779,2762,2104,1768,1560,1091,655,360,14324,53,33,107,132,83,48,39,5,5,511,66,58,73,78,168,246,248,164,86,1194,0,0,0,0,0,0,0,0,0,0,22,6,35,22,15,20,12,10,4,160,0,0,0,0,0,0,0,0,0,0,533,369,331,427,454,389,323,175,106,3113,0,4,5,0,4,5,5,0,5,32,11,7,10,20,15,7,13,4,3,93,3,3,7,12,14,9,3,0,7,60,7,4,3,0,3,4,5,0,0,30,3,4,0,0,9,4,6,8,4,36,11,3,0,8,3,0,0,0,0,24,3,4,11,20,17,10,15,6,3,88,27,16,34,16,28,21,18,0,0,161,11,4,5,14,29,34,29,13,6,151,4,0,5,0,0,11,4,9,3,37,7,11,9,4,7,4,7,3,0,40,22,16,16,30,38,32,33,28,7,209
506021119,236,255,516,294,262,233,153,84,55,2088,2504,2214,3941,2626,1951,1521,997,501,287,16550,41,68,157,111,75,53,37,16,6,568,82,65,95,102,193,201,214,107,43,1093,0,0,0,0,0,0,0,0,0,0,20,22,32,31,16,22,8,6,0,161,0,0,0,0,0,0,0,0,0,4,600,350,445,518,452,368,269,181,91,3272,8,8,6,5,7,8,4,3,0,49,18,6,15,14,20,12,12,0,4,105,16,8,0,12,9,13,16,11,0,89,0,6,5,4,0,0,5,0,0,19,3,6,3,8,10,6,12,0,0,50,12,4,9,12,5,0,0,0,0,38,4,4,13,12,7,11,8,4,0,63,18,16,30,15,20,11,3,3,0,113,8,11,23,23,27,22,25,7,8,163,0,0,0,0,0,0,3,0,4,14,0,4,13,3,0,5,6,0,0,35,27,5,20,26,28,44,40,29,5,226
506021120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021121,0,0,11,8,9,4,0,0,0,27,0,0,11,8,9,4,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021123,160,175,437,280,186,163,91,51,20,1561,1864,1937,3729,2245,1716,1534,861,425,171,14481,65,60,180,146,66,47,41,7,5,611,63,68,60,96,168,232,217,97,34,1025,0,0,0,0,0,0,0,0,0,0,28,15,24,25,20,23,13,5,4,159,0,0,0,0,0,0,0,0,0,0,414,366,431,422,399,403,304,151,79,2970,7,12,4,3,6,6,11,4,0,40,12,12,19,20,18,15,13,4,0,115,6,8,5,5,5,9,3,3,0,39,0,0,0,0,4,0,0,0,0,8,3,0,6,4,9,9,3,4,0,40,5,0,4,5,0,0,0,0,0,16,9,9,16,13,10,14,7,3,0,79,19,11,24,34,3,12,3,4,4,121,19,12,16,12,26,41,30,11,5,165,0,0,0,0,0,9,6,3,0,11,7,0,4,0,0,0,0,5,0,26,25,20,9,27,39,38,37,16,9,223
506021309,173,145,251,141,109,91,67,53,28,1058,1407,1053,1670,1121,896,752,542,446,194,8069,41,39,97,81,53,38,31,8,0,377,32,37,33,41,94,123,101,83,45,585,0,0,0,0,0,0,0,0,0,0,13,13,9,11,13,5,6,10,3,83,0,0,0,0,0,0,0,0,0,0,330,244,265,261,254,194,199,123,64,1935,3,0,3,5,0,0,0,0,0,21,0,3,3,5,3,8,11,6,5,37,5,4,0,0,3,3,8,0,0,24,11,11,8,0,3,3,3,4,0,39,0,0,0,0,0,0,0,3,0,6,5,0,5,0,0,0,0,0,0,13,8,5,10,10,7,3,5,0,3,58,23,13,15,16,12,9,4,0,0,87,12,0,7,13,6,13,21,10,6,100,0,0,0,0,0,3,0,0,4,6,0,0,7,3,0,4,0,0,0,25,12,0,10,8,16,16,17,9,4,99
506021310,121,92,124,110,67,67,56,38,13,699,1325,812,1280,1052,769,676,500,351,129,6887,28,19,71,75,27,31,24,6,5,289,33,26,19,40,77,107,112,79,36,532,0,0,0,0,0,0,0,0,0,0,17,11,9,12,11,3,6,0,4,76,0,0,0,0,0,0,0,0,0,0,231,147,177,186,184,179,163,144,55,1462,0,0,0,0,0,4,0,0,0,4,13,7,7,12,11,7,10,3,0,72,0,0,7,5,0,8,5,0,4,25,4,4,0,0,7,5,5,3,0,21,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,6,7,13,9,10,9,3,8,0,55,19,6,19,10,8,0,0,0,0,65,0,0,10,9,10,11,13,7,6,57,0,0,0,0,0,0,4,0,0,6,3,6,6,9,3,0,0,0,0,24,3,5,8,10,12,8,21,15,0,78
506021311,213,236,469,253,168,150,86,53,16,1636,1405,1435,2839,1513,1090,992,581,367,138,10366,37,29,161,101,60,59,42,8,0,489,28,31,65,58,102,130,136,75,32,655,0,0,0,0,0,0,0,0,0,0,13,9,19,19,17,16,19,4,0,116,0,0,0,0,0,0,0,0,0,0,379,223,398,320,247,266,172,104,46,2154,0,0,4,0,3,0,3,0,0,8,5,12,20,10,9,12,13,0,7,80,3,0,8,7,10,9,5,0,0,41,0,6,0,3,0,0,0,0,0,15,0,0,3,0,0,4,3,3,6,15,0,0,0,0,0,0,0,0,0,14,4,0,19,3,8,15,3,7,0,66,20,14,25,19,5,17,9,4,0,114,8,8,16,14,12,21,15,13,4,96,0,0,0,0,3,3,0,0,0,14,4,5,4,5,9,5,0,0,0,33,0,14,17,13,16,19,16,20,6,120
506031124,257,394,502,306,203,170,136,126,220,2318,2372,4314,4415,2323,1726,1515,1246,1133,1014,20062,141,202,470,338,93,81,72,25,10,1433,60,82,74,77,126,172,194,251,187,1224,0,0,0,0,0,0,0,0,0,0,43,62,49,37,34,45,41,31,16,352,3,0,3,0,6,4,6,5,4,34,447,481,460,365,320,350,292,285,208,3208,3,13,4,6,11,9,8,4,3,66,8,10,8,14,6,13,10,3,4,71,8,3,6,13,4,8,3,4,6,54,3,3,0,0,0,3,3,0,0,23,3,3,0,0,0,0,3,0,3,24,14,9,3,5,9,5,7,0,0,52,26,36,43,16,19,13,7,6,18,181,40,37,42,40,22,13,18,16,0,234,54,45,49,47,38,39,29,29,14,344,0,4,0,3,3,0,0,7,0,23,8,4,16,3,8,0,8,3,0,52,25,34,38,22,28,35,48,63,61,350
