SA2_CODE_2021,C11_Neg_Ni_inc_R1_74,C11_Neg_Ni_inc_R75_99,C11_Neg_Ni_inc_R100_149,C11_Neg_Ni_inc_R150_199,C11_Neg_Ni_inc_R200_224,C11_Neg_Ni_inc_R225_274,C11_Neg_Ni_inc_R275_349,C11_Neg_Ni_inc_R350_449,C11_Neg_Ni_inc_R450_549,C11_Neg_Ni_inc_R550_649,C11_Neg_Ni_inc_R650more,C11_Neg_Ni_inc_R_NS,C11_Neg_Ni_inc_R_Tot,C11_1_149_R1_74,C11_1_149_R75_99,C11_1_149_R100_149,C11_1_149_R150_199,C11_1_149_R200_224,C11_1_149_R225_274,C11_1_149_R275_349,C11_1_149_R350_449,C11_1_149_R450_549,C11_1_149_R550_649,C11_1_149_R650more,C11_1_149_R_NS,C11_1_149_R_Tot,C11_150_299_R1_74,C11_150_299_R75_99,C11_150_299_R100_149,C11_150_299_R150_199,C11_150_299_R200_224,C11_150_299_R225_274,C11_150_299_R275_349,C11_150_299_R350_449,C11_150_299_R450_549,C11_150_299_R550_649,C11_150_299_R650more,C11_150_299_R_NS,C11_150_299_R_Tot,C11_300_399_R1_74,C11_300_399_R75_99,C11_300_399_R100_149,C11_300_399_R150_199,C11_300_399_R200_224,C11_300_399_R225_274,C11_300_399_R275_349,C11_300_399_R350_449,C11_300_399_R450_549,C11_300_399_R550_649,C11_300_399_R650more,C11_300_399_R_NS,C11_300_399_R_Tot,C11_400_499_R1_74,C11_400_499_R75_99,C11_400_499_R100_149,C11_400_499_R150_199,C11_400_499_R200_224,C11_400_499_R225_274,C11_400_499_R275_349,C11_400_499_R350_449,C11_400_499_R450_549,C11_400_499_R550_649,C11_400_499_R650more,C11_400_499_R_NS,C11_400_499_R_Tot,C11_500_649_R1_74,C11_500_649_R75_99,C11_500_649_R100_149,C11_500_649_R150_199,C11_500_649_R200_224,C11_500_649_R225_274,C11_500_649_R275_349,C11_500_649_R350_449,C11_500_649_R450_549,C11_500_649_R550_649,C11_500_649_R650more,C11_500_649_R_NS,C11_500_649_R_Tot,C11_650_799_R1_74,C11_650_799_R75_99,C11_650_799_R100_149,C11_650_799_R150_199,C11_650_799_R200_224,C11_650_799_R225_274,C11_650_799_R275_349,C11_650_799_R350_449,C11_650_799_R450_549,C11_650_799_R550_649,C11_650_799_R650more,C11_650_799_R_NS,C11_650_799_R_Tot,C11_800_999_R1_74,C11_800_999_R75_99,C11_800_999_R100_149,C11_800_999_R150_199,C11_800_999_R200_224,C11_800_999_R225_274,C11_800_999_R275_349,C11_800_999_R350_449,C11_800_999_R450_549,C11_800_999_R550_649,C11_800_999_R650more,C11_800_999_R_NS,C11_800_999_R_Tot,C11_1000_1249_R1_74,C11_1000_1249_R75_99,C11_1000_1249_R100_149,C11_1000_1249_R150_199,C11_1000_1249_R200_224,C11_1000_1249_R225_274,C11_1000_1249_R275_349,C11_1000_1249_R350_449,C11_1000_1249_R450_549,C11_1000_1249_R550_649,C11_1000_1249_R650more,C11_1000_1249_R_NS,C11_1000_1249_R_Tot,C11_1250_1499_R1_74,C11_1250_1499_R75_99,C11_1250_1499_R100_149,C11_1250_1499_R150_199,C11_1250_1499_R200_224,C11_1250_1499_R225_274,C11_1250_1499_R275_349,C11_1250_1499_R350_449,C11_1250_1499_R450_549,C11_1250_1499_R550_649,C11_1250_1499_R650more,C11_1250_1499_R_NS,C11_1250_1499_R_Tot,C11_1500_1999_R1_74,C11_1500_1999_R75_99,C11_1500_1999_R100_149,C11_1500_1999_R150_199,C11_1500_1999_R200_224,C11_1500_1999_R225_274,C11_1500_1999_R275_349,C11_1500_1999_R350_449,C11_1500_1999_R450_549,C11_1500_1999_R550_649,C11_1500_1999_R650more,C11_1500_1999_R_NS,C11_1500_1999_R_Tot,C11_2000_2499_R1_74,C11_2000_2499_R75_99,C11_2000_2499_R100_149,C11_2000_2499_R150_199,C11_2000_2499_R200_224,C11_2000_2499_R225_274,C11_2000_2499_R275_349,C11_2000_2499_R350_449,C11_2000_2499_R450_549,C11_2000_2499_R550_649,C11_2000_2499_R650more,C11_2000_2499_R_NS,C11_2000_2499_R_Tot,C11_2500_2999_R1_74,C11_2500_2999_R75_99,C11_2500_2999_R100_149,C11_2500_2999_R150_199,C11_2500_2999_R200_224,C11_2500_2999_R225_274,C11_2500_2999_R275_349,C11_2500_2999_R350_449,C11_2500_2999_R450_549,C11_2500_2999_R550_649,C11_2500_2999_R650more,C11_2500_2999_R_NS,C11_2500_2999_R_Tot,C11_3000_3999_R1_74,C11_3000_3999_R75_99,C11_3000_3999_R100_149,C11_3000_3999_R150_199,C11_3000_3999_R200_224,C11_3000_3999_R225_274,C11_3000_3999_R275_349,C11_3000_3999_R350_449,C11_3000_3999_R450_549,C11_3000_3999_R550_649,C11_3000_3999_R650more,C11_3000_3999_R_NS,C11_3000_3999_R_Tot,C11_4000more_R1_74,C11_4000more_R75_99,C11_4000more_R100_149,C11_4000more_R150_199,C11_4000more_R200_224,C11_4000more_R225_274,C11_4000more_R275_349,C11_4000more_R350_449,C11_4000more_R450_549,C11_4000more_R550_649,C11_4000more_R650more,C11_4000more_R_NS,C11_4000more_R_Tot,C11_PI_S_R1_74,C11_PI_S_R75_99,C11_PI_S_R100_149,C11_PI_S_R150_199,C11_PI_S_R200_224
506071146,0,0,6,9,0,0,4,7,9,0,3,9,44,0,0,5,0,0,3,3,9,0,0,0,0,21,20,14,17,6,0,0,4,8,3,0,0,8,83,17,35,28,0,0,0,9,3,0,0,0,6,102,9,7,27,11,0,0,7,8,0,4,0,5,75,0,3,19,8,0,0,6,9,0,0,0,0,53,3,8,13,12,0,0,7,10,6,3,0,0,76,0,8,8,6,0,0,10,17,7,0,0,0,65,0,4,3,4,3,11,13,18,3,5,0,0,66,0,0,9,6,3,0,7,11,6,0,3,4,55,0,0,0,6,5,3,11,23,5,4,4,0,71,0,0,0,7,4,0,12,24,8,3,4,0,69,0,0,3,5,0,0,12,14,20,7,18,0,75,0,0,0,0,0,0,3,15,8,6,9,0,41,0,0,0,0,0,0,0,4,6,6,11,0,30,0,0,0,3,4
506071147,3,4,0,0,3,0,19,22,6,7,4,3,74,4,0,7,0,3,5,10,0,5,0,3,0,35,12,12,10,7,0,7,9,5,0,4,0,8,76,13,31,9,12,4,3,21,13,3,3,0,0,118,6,7,11,11,3,18,24,15,3,0,0,3,124,0,0,11,7,6,3,9,11,0,0,0,3,46,4,8,4,11,13,28,47,36,3,3,3,0,143,0,5,6,4,16,19,77,49,14,8,5,8,203,0,0,0,10,8,22,69,60,14,5,7,8,217,0,0,5,10,8,8,69,72,18,7,10,4,202,0,0,0,9,8,20,83,126,41,9,23,3,331,0,0,4,3,3,10,52,83,34,14,10,0,217,0,0,4,3,6,9,63,108,77,45,106,5,424,0,0,0,3,9,3,24,48,54,26,27,4,195,0,0,0,0,0,0,11,15,22,23,37,0,123,4,0,3,9,5
507011148,0,0,0,0,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,8,0,0,0,0,18,0,4,0,0,0,0,0,3,0,0,0,4,19,0,0,3,4,0,0,0,10,3,0,0,0,26,0,0,0,6,3,0,0,6,0,0,0,0,16,0,0,3,0,4,0,0,14,5,0,0,3,31,0,0,0,0,0,4,3,18,4,0,0,4,33,0,0,0,0,0,4,8,33,4,0,0,0,49,0,0,0,0,0,0,8,44,17,0,0,0,63,0,0,0,4,0,0,5,57,24,4,0,0,104,0,0,0,0,5,0,5,59,24,0,0,0,97,0,0,0,0,4,5,5,44,46,3,6,4,111,0,0,0,0,0,0,0,33,20,3,4,0,69,0,0,0,0,0,3,0,11,4,4,0,0,25,0,0,3,3,0
507011150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011152,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,3,0,0,0,0,19,0,0,0,0,0,6,0,8,0,0,0,0,20,0,0,0,0,0,0,3,0,0,0,0,0,10,0,0,0,3,0,3,9,7,0,0,0,4,25,0,0,0,5,0,0,7,6,0,0,0,0,20,0,0,0,5,3,0,13,12,0,0,0,0,34,0,0,0,4,0,5,4,17,3,0,0,0,42,0,0,0,0,0,0,6,27,0,3,0,0,41,0,0,0,0,5,0,3,14,3,0,0,0,33,0,0,0,0,0,0,5,12,11,4,3,0,40,0,0,0,0,0,4,4,3,12,6,0,0,30,0,0,0,0,0,0,0,5,0,0,4,4,17,0,0,0,3,0
507011153,0,0,0,3,0,0,8,0,0,0,0,0,13,0,4,3,0,0,5,0,0,0,0,0,0,13,14,21,8,9,0,3,8,4,0,0,0,10,77,26,59,13,0,0,0,9,0,0,0,0,3,119,0,8,23,5,4,6,16,8,0,0,0,0,69,0,0,12,0,3,0,8,0,0,0,0,0,25,0,3,8,6,0,9,25,10,3,0,0,0,72,3,10,7,9,5,4,34,13,0,0,0,0,70,0,0,0,3,0,9,46,10,0,0,0,3,74,0,0,0,3,0,0,22,22,5,0,0,0,61,0,0,3,7,0,5,34,31,0,0,0,0,81,0,0,0,0,5,4,13,19,3,3,0,0,48,0,0,0,0,0,0,9,7,5,0,0,0,24,0,0,0,0,0,0,6,0,0,0,0,0,14,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,9,10,4
507011154,0,0,0,0,5,0,0,0,0,0,0,0,17,4,3,4,0,0,3,0,0,0,0,0,0,21,19,22,26,9,3,0,4,3,0,0,0,5,95,27,43,18,15,4,14,10,3,0,0,0,9,145,5,9,27,17,15,21,30,19,0,0,0,0,145,0,3,18,9,8,7,10,12,0,0,0,4,70,0,6,15,15,11,23,37,22,0,0,3,3,129,0,3,10,12,11,24,44,21,3,0,3,4,129,0,0,4,9,8,34,56,22,6,0,0,0,134,0,0,3,7,5,16,31,27,0,0,0,5,96,0,0,3,5,3,23,41,43,8,0,0,8,133,0,0,0,5,0,6,26,29,0,3,0,6,75,0,0,0,0,5,4,11,27,6,0,0,3,55,0,0,0,0,0,0,7,19,3,0,0,0,33,0,0,0,0,0,0,0,3,5,0,0,0,12,0,0,7,4,5
507011155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,20,0,26,0,0,0,0,0,0,0,0,0,3,3,0,7,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0
507011159,0,0,0,0,0,0,0,7,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0,0,0,7,4,6,4,0,0,0,4,3,0,0,0,0,30,5,10,6,0,6,3,3,3,0,0,0,3,44,0,5,5,5,5,5,14,19,0,0,0,0,58,0,0,11,3,0,3,5,6,0,0,0,8,43,3,4,7,4,3,4,16,23,0,0,0,3,72,0,0,7,4,0,9,18,20,0,0,3,0,63,0,0,4,6,5,3,23,29,0,0,0,0,72,0,0,0,0,3,4,21,26,0,0,0,0,68,0,0,0,4,6,9,33,65,3,0,0,0,120,0,0,0,3,0,11,21,34,5,0,0,4,79,0,0,0,0,0,3,3,31,4,0,6,0,55,0,0,0,0,5,0,8,20,4,0,0,0,42,0,0,0,0,0,0,0,5,0,0,0,0,10,0,3,3,4,0
507011160,0,0,0,0,4,0,3,4,4,0,0,0,13,0,0,0,0,0,0,4,0,0,0,0,0,13,7,7,8,4,4,5,6,3,0,0,0,3,36,13,13,5,11,9,10,11,3,0,0,0,4,69,0,5,8,11,5,9,13,11,0,0,0,0,75,0,0,3,6,4,3,4,0,0,0,0,0,20,0,4,9,9,9,21,34,12,0,0,3,0,99,0,0,6,6,9,14,26,21,0,0,0,0,84,0,0,0,8,5,11,35,31,4,0,0,0,90,0,0,0,7,0,9,23,17,0,0,0,0,69,0,0,0,3,7,13,37,46,5,0,0,4,116,0,0,0,5,0,10,26,40,0,0,0,3,85,0,0,0,0,0,8,13,28,3,0,0,0,60,0,0,0,0,0,0,8,12,3,0,0,0,28,0,0,0,0,0,0,0,4,0,0,3,0,15,0,0,5,6,0
507011161,0,0,0,0,0,0,0,5,4,0,3,0,8,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,4,0,0,0,0,3,0,0,0,0,11,0,0,0,0,7,0,4,7,0,0,0,0,18,0,0,4,4,0,6,10,13,7,0,0,0,49,0,0,5,0,3,0,0,4,8,0,0,0,20,0,0,0,0,0,0,5,33,4,0,0,0,45,0,0,0,4,0,6,13,24,3,0,0,0,52,0,0,0,0,0,0,10,39,9,0,3,0,63,0,0,0,0,0,0,9,41,3,0,0,0,61,0,0,0,0,0,0,15,58,15,0,0,0,95,0,0,0,0,0,0,7,71,11,0,0,0,97,0,0,0,0,0,0,6,55,20,0,0,0,82,0,0,0,0,0,0,0,34,17,3,0,0,54,0,0,0,0,0,0,4,8,14,0,0,0,30,0,0,3,5,0
507011163,0,0,0,0,0,0,4,3,0,0,0,0,5,0,3,0,0,0,0,0,6,0,0,0,0,6,0,4,8,3,0,4,0,0,0,0,0,3,22,10,21,5,0,0,0,0,0,0,0,0,0,37,0,5,4,5,0,3,7,9,0,0,0,0,41,0,0,6,6,0,3,5,4,0,0,0,0,22,0,4,4,6,5,5,10,14,0,0,0,0,45,0,0,0,4,8,8,10,11,0,0,0,0,51,0,0,0,0,7,4,17,21,0,0,0,0,45,3,0,0,0,0,0,12,28,0,0,0,4,44,0,0,0,0,0,3,23,30,3,0,0,4,68,0,0,0,0,4,4,12,17,3,0,0,0,41,0,0,0,0,0,6,7,19,0,0,0,0,33,0,0,0,0,0,0,6,7,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,3,0
507011259,0,0,0,0,0,0,0,5,0,0,0,0,11,0,0,3,0,0,0,0,0,0,0,0,0,11,4,4,4,0,4,0,0,0,0,0,0,0,26,8,7,3,0,0,0,5,0,0,0,0,0,26,0,4,4,0,0,0,0,12,0,0,0,3,26,0,0,4,3,0,0,0,0,0,0,0,0,11,0,0,0,0,6,0,3,12,0,0,0,0,23,0,0,8,3,4,0,9,16,10,0,0,0,44,0,0,0,0,0,0,3,15,4,0,0,3,36,0,0,0,4,0,0,0,14,0,0,0,0,22,0,0,0,4,0,0,5,26,11,0,0,3,52,0,0,0,0,0,5,0,25,3,5,0,0,32,0,0,0,0,0,0,4,4,8,0,0,0,22,0,0,0,0,0,0,4,14,12,0,0,0,27,0,0,0,0,0,0,0,6,4,0,0,0,16,0,3,0,0,0
507011260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,9,6,0,0,0,15,0,0,0,0,0,0,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,9,3,0,0,17,0,0,0,0,0,0,0,7,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0
507021164,0,0,0,0,0,4,0,0,3,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,7,0,4,0,0,3,5,4,0,0,0,3,3,18,0,13,7,4,0,0,6,0,6,0,0,6,34,0,0,5,3,3,4,3,7,0,0,0,0,29,0,4,6,0,0,0,0,0,0,0,0,0,11,0,0,3,0,5,0,4,10,4,0,0,0,32,0,4,0,3,0,6,10,10,5,3,0,0,40,0,0,0,5,0,11,17,11,3,0,0,0,42,0,0,0,0,0,4,7,12,10,0,0,3,35,0,0,0,0,0,10,15,28,4,0,11,0,66,0,0,0,0,0,3,5,23,15,5,5,0,58,0,0,0,0,0,3,0,20,16,7,19,0,72,0,0,0,0,0,7,3,18,15,9,16,0,64,0,0,0,0,0,0,0,0,3,3,14,0,20,0,0,0,0,4
507021165,0,3,0,0,0,0,7,7,0,0,4,6,26,13,13,6,0,0,5,0,0,0,0,0,3,40,51,43,29,10,4,4,8,5,0,0,0,5,158,38,109,24,8,4,8,16,4,0,0,4,16,232,5,17,13,17,11,15,22,12,11,3,0,6,143,0,3,23,8,3,8,4,7,0,0,0,0,63,7,13,21,12,8,24,30,21,13,0,0,12,169,0,3,4,17,4,27,41,39,15,4,0,0,147,0,0,3,13,9,17,52,37,20,5,4,3,168,0,4,0,4,6,10,31,43,16,12,0,7,126,0,0,5,7,7,31,50,70,37,20,15,3,241,0,0,0,3,6,7,19,50,37,13,7,0,143,0,0,0,0,3,17,22,61,51,32,41,10,240,0,0,0,0,0,3,19,35,37,24,20,0,140,0,0,0,0,0,0,8,15,25,12,11,0,66,5,3,9,7,3
507021166,3,0,6,0,0,3,4,4,0,0,0,0,22,6,10,5,0,0,0,0,6,0,0,0,6,35,28,39,21,13,0,4,4,3,0,0,0,8,124,41,77,26,11,4,8,5,8,0,0,0,9,184,4,16,26,11,7,8,19,16,6,0,4,3,124,0,4,18,3,4,8,3,3,0,0,0,6,42,3,10,9,17,11,17,21,20,10,0,0,4,124,0,0,9,11,12,10,23,33,10,0,4,3,114,0,0,0,10,10,13,29,26,9,6,0,12,112,0,0,5,4,3,3,30,27,3,0,4,6,92,0,0,8,6,7,16,44,38,17,9,0,3,141,0,0,0,0,5,5,16,35,13,0,6,0,90,0,0,0,0,3,3,15,25,23,14,16,4,97,0,0,0,0,6,0,7,15,19,4,8,0,62,0,0,0,0,0,0,0,15,8,5,4,4,35,0,3,5,11,13
507021167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031169,0,0,0,0,0,0,0,8,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,8,0,0,0,0,0,0,0,0,0,12,0,3,10,0,0,0,0,6,0,0,0,0,29,0,0,13,9,0,0,4,6,0,0,0,0,36,0,0,8,4,0,0,8,7,0,0,0,0,29,0,0,3,5,4,0,15,17,0,0,0,0,45,0,0,0,0,8,0,17,22,0,0,0,0,46,0,0,0,0,0,0,26,19,0,0,0,0,58,0,0,0,0,0,0,18,26,0,0,0,0,47,0,0,0,0,0,0,17,56,0,0,0,0,75,0,0,0,0,0,4,7,43,0,0,0,3,58,0,0,0,0,0,0,13,24,0,0,0,0,48,0,0,0,0,0,0,4,25,0,0,0,0,27,0,0,0,3,0,0,0,7,0,0,0,0,15,0,0,5,0,0
507031170,0,0,0,3,0,3,3,0,0,0,0,0,12,0,0,0,0,0,4,3,0,0,0,0,0,14,0,12,11,5,6,5,6,3,0,0,0,0,45,7,23,21,11,5,15,12,0,0,0,3,7,109,0,4,16,8,5,29,12,5,3,0,0,5,81,0,0,11,14,8,12,9,0,0,0,0,0,55,0,6,8,11,9,18,14,0,0,0,0,0,82,0,0,6,17,13,23,27,0,0,0,0,0,94,0,0,3,3,16,33,24,0,0,0,0,0,81,0,0,0,3,0,16,20,3,0,0,0,0,48,0,0,0,6,3,25,19,0,0,0,0,0,59,0,0,0,0,4,11,11,11,0,0,0,4,39,0,0,0,4,3,6,9,3,0,0,0,0,30,0,0,0,0,0,0,5,0,0,0,0,0,12,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,6,8,11
507031172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031174,0,0,0,0,0,8,9,0,0,0,0,0,19,4,0,3,5,0,0,0,0,0,0,0,0,16,15,14,8,3,3,9,7,0,0,0,0,0,62,11,42,19,13,12,19,15,0,0,0,0,0,124,0,13,11,5,11,36,27,6,0,0,0,3,112,3,0,23,7,4,15,8,4,0,0,0,3,62,0,9,4,13,19,46,40,4,0,0,0,3,143,0,0,7,6,13,42,30,3,0,0,0,5,112,0,0,3,9,14,38,44,0,0,0,0,0,125,0,0,0,5,10,29,31,9,0,0,0,0,84,0,0,3,0,9,44,49,10,0,0,0,0,113,0,0,0,3,4,21,17,9,0,0,0,0,50,0,0,0,0,0,12,9,8,0,0,0,0,23,0,0,0,0,0,0,9,3,0,0,0,0,15,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,8,8,5
507031261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,3,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,8,0,0,0,0,13,0,0,0,0,3,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,3,5,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507041175,0,0,0,0,0,0,0,3,3,0,7,4,18,0,0,0,4,0,0,3,0,0,0,0,0,11,0,0,0,6,0,4,4,3,5,0,0,0,20,0,0,0,6,3,0,3,4,0,0,0,6,22,0,0,6,0,3,0,12,15,0,0,0,0,36,0,0,0,0,0,0,5,3,0,0,0,0,11,0,0,0,4,0,7,16,9,4,0,0,0,42,0,0,3,0,0,12,19,9,6,0,0,0,54,0,0,0,3,0,5,19,24,3,5,6,0,61,0,0,0,4,0,4,13,30,9,0,6,0,61,0,0,0,0,7,3,24,38,13,7,14,0,111,0,0,0,0,0,3,12,35,10,10,11,0,83,0,0,0,6,4,7,11,38,35,22,63,6,191,0,0,0,0,0,0,7,28,21,11,20,0,84,0,0,0,0,0,0,0,9,13,6,31,0,65,0,0,0,0,3
507041176,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,3,0,0,0,0,0,0,0,0,0,0,14,0,0,3,0,0,0,0,7,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,12,0,0,0,0,4,0,9,5,4,0,0,0,17,0,0,0,0,0,0,4,0,0,0,0,0,14,0,0,0,0,0,0,3,4,3,0,0,0,13,0,0,0,0,0,0,8,13,8,0,0,0,34,0,0,0,0,0,0,5,13,6,0,0,0,23,0,0,0,0,0,4,4,6,9,0,0,0,29,0,0,0,0,0,0,0,5,7,0,3,0,14,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0
