SA2_CODE_2021,C16_M_Health_15_19,C16_M_Health_20_24,C16_M_Health_25_34,C16_M_Health_35_44,C16_M_Health_45_54,C16_M_Health_55_64,C16_M_Health_65_74,C16_M_Health_75_84,C16_M_Health_85over,C16_M_Health_Tot,C16_M_Educ_15_19,C16_M_Educ_20_24,C16_M_Educ_25_34,C16_M_Educ_35_44,C16_M_Educ_45_54,C16_M_Educ_55_64,C16_M_Educ_65_74,C16_M_Educ_75_84,C16_M_Educ_85over,C16_M_Educ_Tot,C16_M_MngtCom_15_19,C16_M_MngtCom_20_24,C16_M_MngtCom_25_34,C16_M_MngtCom_35_44,C16_M_MngtCom_45_54,C16_M_MngtCom_55_64,C16_M_MngtCom_65_74,C16_M_MngtCom_75_84,C16_M_MngtCom_85over,C16_M_MngtCom_Tot,C16_M_Soc_cult_15_19,C16_M_Soc_cult_20_24,C16_M_Soc_cult_25_34,C16_M_Soc_cult_35_44,C16_M_Soc_cult_45_54,C16_M_Soc_cult_55_64,C16_M_Soc_cult_65_74,C16_M_Soc_cult_75_84,C16_M_Soc_cult_85over,C16_M_Soc_cult_Tot,C16_M_Creative_art_15_19,C16_M_Creative_art_20_24,C16_M_Creative_art_25_34,C16_M_Creative_art_35_44,C16_M_Creative_art_45_54,C16_M_Creative_art_55_64,C16_M_Creative_art_65_74,C16_M_Creative_art_75_84,C16_M_Creative_art_85over,C16_M_Creative_art_Tot,C16_M_FoodHos_PS_15_19,C16_M_FoodHos_PS_20_24,C16_M_FoodHos_PS_25_34,C16_M_FoodHos_PS_35_44,C16_M_FoodHos_PS_45_54,C16_M_FoodHos_PS_55_64,C16_M_FoodHos_PS_65_74,C16_M_FoodHos_PS_75_84,C16_M_FoodHos_PS_85over,C16_M_Foodhos_PS_Tot,C16_M_MixFld_pr_15_19,C16_M_MixFld_pr_20_24,C16_M_MixFld_pr_25_34,C16_M_MixFld_pr_35_44,C16_M_MixFld_pr_45_54,C16_M_MixFld_pr_55_64,C16_M_MixFld_pr_65_74,C16_M_MixFld_pr_75_84,C16_M_MixFld_pr_85overer,C16_M_MixFld_pr_Tot,C16_M_FldStu_ID_15_19,C16_M_FldStu_ID_20_24,C16_M_FldStu_ID_25_34,C16_M_FldStu_ID_35_44,C16_M_FldStu_ID_45_54,C16_M_FldStu_ID_55_64,C16_M_FldStu_ID_65_74,C16_M_FldStu_ID_75_84,C16_M_FldStu_ID_85over,C16_M_FldStu_ID_Tot,C16_M_FldStu_NS_15_19,C16_M_FldStu_NS_20_24,C16_M_FldStu_NS_25_34,C16_M_FldStu_NS_35_44,C16_M_FldStu_NS_45_54,C16_M_FldStu_NS_55_64,C16_M_FldStu_NS_65_74,C16_M_FldStu_NS_75_84,C16_M_FldStu_NS_85over,C16_M_FldStu_NS_Tot,C16_M_Tot_15_19,C16_M_Tot_20_24,C16_M_Tot_25_34,C16_M_Tot_35_44,C16_M_Tot_45_54,C16_M_Tot_55_64,C16_M_Tot_65_74,C16_M_Tot_75_84,C16_M_Tot_85over,C16_M_Tot_Tot,C21_M_NatPhy_sci_15_19,C21_M_NatPhy_sci_20_24,C21_M_NatPhy_sci_25_34,C21_M_NatPhy_sci_35_44,C21_M_NatPhy_sci_45_54,C21_M_NatPhy_sci_55_64,C21_M_NatPhy_sci_65_74,C21_M_NatPhy_sci_75_84,C21_M_NatPhy_sci_85over,C21_M_NatPhy_sci_Tot,C21_M_InfTec_15_19,C21_M_InfTec_20_24,C21_M_InfTec_25_34,C21_M_InfTec_35_44,C21_M_InfTec_45_54,C21_M_InfTec_55_64,C21_M_InfTec_65_74,C21_M_InfTec_75_84,C21_M_InfTec_85over,C21_M_InfTec_Tot,C21_M_EngRT_15_19,C21_M_EngRT_20_24,C21_M_EngRT_25_34,C21_M_EngRT_35_44,C21_M_EngRT_45_54,C21_M_EngRT_55_64,C21_M_EngRT_65_74,C21_M_EngRT_75_84,C21_M_EngRT_85over,C21_M_EngRT_Tot,C21_M_ArchBuild_15_19,C21_M_ArchBuild_20_24,C21_M_ArchBuild_25_34,C21_M_ArchBuild_35_44,C21_M_ArchBuild_45_54,C21_M_ArchBuild_55_64,C21_M_ArchBuild_65_74,C21_M_ArchBuild_75_84,C21_M_ArchBuild_85over,C21_M_ArchBuild_Tot,C21_M_AgEnv_RS_15_19,C21_M_AgEnv_RS_20_24,C21_M_AgEnv_RS_25_34,C21_M_AgEnv_RS_35_44,C21_M_AgEnv_RS_45_54,C21_M_AgEnv_RS_55_64,C21_M_AgEnv_RS_65_74,C21_M_AgEnv_RS_75_84,C21_M_AgEnv_RS_85over,C21_M_AgEnv_RS_Tot,C21_M_Health_15_19,C21_M_Health_20_24,C21_M_Health_25_34,C21_M_Health_35_44,C21_M_Health_45_54,C21_M_Health_55_64,C21_M_Health_65_74,C21_M_Health_75_84,C21_M_Health_85over,C21_M_Health_Tot,C21_M_Educ_15_19,C21_M_Educ_20_24,C21_M_Educ_25_34,C21_M_Educ_35_44,C21_M_Educ_45_54,C21_M_Educ_55_64,C21_M_Educ_65_74,C21_M_Educ_75_84,C21_M_Educ_85over,C21_M_Educ_Tot,C21_M_MngtCom_15_19,C21_M_MngtCom_20_24,C21_M_MngtCom_25_34,C21_M_MngtCom_35_44,C21_M_MngtCom_45_54,C21_M_MngtCom_55_64,C21_M_MngtCom_65_74,C21_M_MngtCom_75_84,C21_M_MngtCom_85over,C21_M_MngtCom_Tot,C21_M_Soc_cult_15_19,C21_M_Soc_cult_20_24,C21_M_Soc_cult_25_34,C21_M_Soc_cult_35_44,C21_M_Soc_cult_45_54,C21_M_Soc_cult_55_64,C21_M_Soc_cult_65_74,C21_M_Soc_cult_75_84,C21_M_Soc_cult_85over,C21_M_Soc_cult_Tot,C21_M_Creative_art_15_19,C21_M_Creative_art_20_24,C21_M_Creative_art_25_34,C21_M_Creative_art_35_44,C21_M_Creative_art_45_54,C21_M_Creative_art_55_64,C21_M_Creative_art_65_74,C21_M_Creative_art_75_84,C21_M_Creative_art_85over,C21_M_Creative_art_Tot
505021084,0,9,41,42,10,14,6,3,0,132,0,4,31,31,23,22,10,13,8,139,8,26,169,137,69,57,63,20,5,548,7,11,63,52,44,32,20,6,0,231,6,9,31,23,11,14,7,7,0,97,6,10,57,37,34,12,13,6,0,173,0,0,0,0,0,0,4,0,0,10,0,4,15,9,11,5,6,4,0,52,29,35,121,65,68,57,57,67,49,555,59,222,1062,812,611,448,405,265,91,3966,0,13,25,35,27,17,23,4,0,151,4,12,45,77,39,12,8,0,0,195,7,52,295,263,193,181,156,95,26,1283,0,23,120,145,82,49,33,37,5,501,0,3,13,18,13,8,7,7,0,56,0,10,40,40,18,20,11,9,3,151,0,3,36,27,26,22,22,10,3,150,9,32,147,176,107,61,69,38,5,647,3,18,56,53,47,32,26,6,0,237,0,16,40,30,21,14,13,4,3,137
505021085,0,10,43,29,11,11,5,3,0,127,6,0,16,9,24,17,7,4,0,80,9,60,252,124,47,41,23,4,4,565,3,35,106,84,67,37,20,4,0,352,3,10,34,14,13,4,4,0,0,91,0,21,98,38,36,17,7,0,0,220,3,3,3,5,5,0,3,0,0,36,0,0,15,10,9,6,5,3,0,54,65,87,243,130,147,92,86,46,10,903,128,407,1384,765,639,452,312,153,28,4260,0,10,34,30,17,14,14,3,0,120,0,25,80,80,23,5,4,0,0,218,15,83,316,219,140,148,124,55,18,1123,3,22,86,53,39,36,37,23,6,306,0,5,21,14,16,11,14,0,0,84,0,25,52,33,19,16,5,3,0,162,0,3,21,20,21,21,13,7,0,102,6,54,219,157,70,51,29,9,0,599,5,36,116,101,66,38,29,4,0,397,11,12,43,24,16,17,5,0,0,134
505021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021088,0,8,86,56,31,28,11,4,0,230,0,4,35,42,37,32,17,7,5,179,5,27,242,196,137,76,50,13,8,745,3,20,97,59,47,35,21,11,0,291,0,18,53,29,18,19,0,6,0,144,0,3,48,26,21,12,8,5,4,136,0,0,0,0,0,0,0,0,0,3,0,0,17,14,6,7,4,4,0,52,26,36,175,132,97,61,40,34,36,637,46,217,1555,1023,725,563,300,151,88,4672,0,9,72,53,52,29,19,8,0,255,0,3,34,79,39,18,7,0,0,185,0,45,446,344,217,182,134,55,20,1446,11,22,170,111,59,57,38,22,12,495,0,0,15,30,7,9,11,3,0,80,0,18,88,80,53,34,26,5,0,296,4,3,51,48,27,33,24,16,4,206,8,46,231,241,151,114,65,29,9,901,9,30,108,86,59,49,33,15,0,378,0,24,50,39,24,16,6,3,0,165
505021089,0,6,48,73,62,39,15,14,0,260,3,4,24,32,47,42,55,16,0,225,3,31,128,245,299,178,139,60,10,1098,5,18,41,84,72,70,41,16,6,345,0,24,28,34,18,13,7,0,0,132,4,4,14,25,19,22,15,4,0,110,3,0,0,0,0,0,0,0,0,7,0,0,8,13,14,13,3,0,0,50,25,24,63,84,87,78,54,36,38,479,43,229,739,1211,1160,870,707,330,99,5386,0,16,43,61,81,57,54,28,0,336,0,14,18,78,85,39,13,4,0,252,3,47,194,375,321,262,261,181,57,1702,5,23,94,124,121,97,72,46,11,583,0,9,13,33,23,30,13,14,3,138,0,9,51,78,77,46,26,21,4,319,3,8,22,47,48,45,67,31,6,281,18,61,126,320,309,211,188,98,15,1348,9,30,42,78,104,57,73,25,4,425,10,25,34,39,39,18,13,8,0,172
505021090,0,12,79,37,22,11,10,0,0,168,0,3,28,16,17,16,9,4,0,100,3,51,393,175,79,41,24,8,4,795,0,26,115,76,40,29,11,5,0,310,0,15,65,28,10,7,0,0,0,133,0,20,106,57,28,15,9,6,0,246,0,5,10,4,4,5,0,3,0,27,0,8,39,24,5,7,3,6,4,86,39,65,278,143,101,68,48,42,27,808,63,333,1997,1008,512,415,235,168,52,4788,0,17,53,45,24,12,3,0,0,153,3,23,120,121,39,8,10,0,0,320,3,80,412,305,155,135,100,58,16,1265,4,23,132,101,49,40,31,15,3,404,0,3,20,18,12,11,0,0,0,74,0,17,82,60,31,21,3,3,0,217,0,4,28,28,19,23,14,9,0,127,4,63,334,287,92,65,32,7,4,898,3,17,107,81,58,39,23,14,6,353,6,18,73,59,11,10,4,0,0,185
505021091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,13,6,0,0,0,0,0,14,0,0,6,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,6,0,4,10,4,0,0,0,0,0,15,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5
505021092,0,17,92,58,46,28,18,0,3,263,0,0,22,36,32,38,24,13,0,168,6,33,247,198,145,86,59,23,3,803,0,19,94,89,53,47,24,16,0,343,0,14,53,43,21,11,3,3,0,146,0,16,54,33,18,11,5,4,3,149,0,0,0,0,0,0,0,0,0,3,0,3,15,14,11,3,3,0,0,52,18,47,240,116,100,61,43,26,13,661,32,273,1679,1079,756,564,310,159,54,4904,0,13,92,57,61,44,24,11,0,308,3,4,45,52,38,27,3,0,0,170,14,40,450,339,183,178,126,52,15,1396,3,13,187,151,86,70,35,15,0,563,0,8,27,27,23,21,0,0,0,112,0,17,118,79,63,38,15,8,3,343,0,6,52,38,35,40,44,17,5,235,4,36,233,251,177,116,70,34,14,934,5,25,109,94,73,50,39,14,5,415,6,12,67,41,20,9,11,3,0,172
505021093,0,9,62,55,33,31,10,0,0,208,0,0,15,17,25,24,11,9,0,99,11,33,238,174,107,82,44,15,4,705,0,12,51,49,26,41,15,6,0,200,3,16,42,31,14,10,9,0,0,116,0,7,48,22,22,13,12,3,0,133,0,0,0,0,0,0,0,0,0,5,0,0,8,4,6,15,0,0,0,37,24,36,93,64,82,51,43,37,16,452,50,256,1064,790,615,515,321,147,38,3796,0,17,36,34,35,27,11,6,0,172,0,9,69,66,50,17,3,0,0,213,7,38,239,209,171,183,147,60,16,1069,4,23,103,68,57,47,44,25,3,386,0,0,12,25,11,3,5,0,0,63,0,13,70,71,41,29,16,5,0,242,0,3,39,24,27,24,15,10,3,139,4,50,202,233,161,113,55,35,4,850,4,21,54,53,39,43,35,8,3,257,5,19,33,33,15,9,3,4,0,124
505021094,0,6,13,16,27,20,17,3,0,118,0,0,3,13,17,32,20,8,6,104,0,5,44,93,87,81,60,17,8,397,0,10,33,23,29,31,24,14,5,162,0,6,9,12,6,9,5,3,0,45,0,0,5,10,12,13,9,0,0,50,0,0,0,0,0,0,0,0,0,4,0,0,0,4,9,10,0,3,3,29,12,0,30,35,32,40,37,28,3,206,18,65,318,400,425,400,309,148,42,2137,0,5,17,22,14,24,23,10,0,117,0,0,6,18,21,4,8,0,0,58,6,17,81,105,108,105,97,51,16,584,0,10,38,42,59,45,44,24,0,263,0,6,0,9,6,3,10,7,0,45,0,6,29,30,29,37,17,12,0,155,0,0,10,13,10,36,26,20,0,113,11,24,36,90,122,89,69,44,8,491,0,6,13,38,26,38,34,14,0,180,4,9,15,7,10,9,7,3,0,62
505021095,0,10,64,26,31,8,0,0,0,148,0,0,33,22,17,22,15,7,0,118,7,25,245,144,79,48,20,9,0,585,0,11,97,61,33,25,17,10,0,256,0,7,65,37,13,5,0,0,0,137,0,11,62,37,22,12,5,0,5,156,0,0,0,0,0,4,0,0,0,12,0,5,5,9,5,4,7,0,0,34,11,31,133,88,39,34,28,25,24,409,25,198,1252,786,446,312,188,110,60,3380,0,10,66,37,30,17,9,0,0,177,4,11,93,74,35,16,10,0,0,244,4,28,302,213,133,102,81,34,23,914,5,18,83,65,35,36,22,13,0,284,0,4,13,13,3,8,6,0,0,46,0,7,77,55,28,22,4,0,0,188,0,3,31,19,28,20,14,8,0,131,5,30,231,226,104,63,43,10,4,723,0,26,103,76,41,44,25,10,4,323,3,19,51,48,26,8,3,0,0,155
505021096,0,16,33,65,57,33,30,20,7,262,0,5,19,23,41,41,34,23,9,187,8,38,103,192,230,130,92,74,10,874,5,19,34,73,49,60,34,17,3,292,0,14,27,27,15,7,8,3,0,107,0,9,14,14,7,7,3,3,0,59,0,0,0,0,0,0,0,3,0,3,0,4,5,3,12,5,3,3,0,42,23,21,36,38,48,49,30,37,7,296,50,205,518,767,821,622,412,343,79,3813,0,20,25,54,68,47,34,24,3,275,0,12,12,59,53,36,8,0,0,179,7,43,106,200,207,190,145,109,45,1053,4,15,64,70,50,38,24,23,16,304,0,5,0,17,19,13,4,12,0,75,0,17,64,79,69,42,30,34,11,340,0,12,19,26,33,42,30,26,7,206,14,60,83,218,274,159,114,79,34,1037,3,24,44,61,83,65,50,28,10,358,10,17,23,28,17,16,10,4,0,121
505021097,4,3,65,51,42,45,30,18,12,267,0,7,28,23,21,33,21,20,4,152,6,40,177,163,158,102,77,31,17,768,3,25,71,79,71,64,35,13,8,369,0,25,59,30,10,19,6,3,0,160,0,5,63,17,19,11,11,5,0,135,0,0,5,0,0,0,0,0,0,9,0,3,15,6,9,4,0,0,6,44,10,34,111,83,67,64,49,62,67,552,34,230,1075,834,693,617,377,284,168,4313,0,12,54,30,31,36,14,16,4,196,0,16,54,87,44,16,9,0,0,239,8,41,252,211,168,162,125,70,42,1081,0,22,84,70,60,63,60,24,20,401,0,4,7,10,10,15,3,0,4,59,0,19,79,64,57,40,27,24,14,326,0,5,29,30,27,33,22,20,10,176,8,56,228,214,197,136,90,61,18,1013,0,25,93,79,79,83,47,21,3,430,0,24,63,53,17,22,9,5,6,202
505021301,0,12,17,24,23,36,21,8,5,154,0,0,9,12,21,20,22,6,4,90,7,22,92,115,115,101,54,26,5,533,3,18,35,26,33,33,24,11,0,196,7,12,20,6,17,6,0,3,0,79,0,7,17,16,22,14,12,3,0,97,0,0,6,0,0,0,0,0,0,7,0,0,4,5,4,3,3,4,0,32,17,23,47,32,36,31,22,36,8,252,47,198,482,485,551,464,327,216,52,2817,0,22,14,22,26,21,20,6,0,122,0,21,17,44,40,24,8,0,0,152,7,30,116,135,136,177,138,84,25,852,10,19,58,40,63,48,29,27,13,305,0,5,5,7,11,0,11,5,0,37,0,15,32,40,31,32,32,12,5,203,0,0,19,9,19,20,14,12,0,101,5,45,91,121,131,89,76,34,9,591,5,19,45,30,30,34,26,12,0,202,7,13,14,9,13,8,4,4,0,73
505021302,0,0,29,29,21,11,15,6,5,125,0,4,18,13,23,26,19,15,7,118,3,28,163,127,115,73,60,37,9,610,3,14,46,60,42,44,21,13,0,251,0,11,33,22,9,13,0,5,0,98,4,8,40,26,20,12,9,12,3,126,0,0,0,0,0,0,0,0,0,4,0,0,11,20,14,8,3,0,0,48,19,24,55,64,54,52,42,41,23,370,33,173,738,667,531,423,306,255,87,3222,0,11,32,28,24,20,12,11,3,135,0,10,37,63,33,14,15,0,0,177,5,40,174,151,133,115,116,73,36,842,0,16,60,54,55,50,37,23,8,303,0,4,9,8,6,10,5,4,3,44,0,7,38,33,29,14,13,15,0,164,0,0,23,14,15,25,27,10,9,126,0,33,141,141,137,102,64,52,17,682,6,16,52,53,60,50,39,13,5,295,0,20,42,35,21,14,7,0,0,142
505031098,0,12,15,9,18,8,6,3,0,66,0,0,5,8,18,15,12,5,0,73,14,22,55,64,60,46,23,10,0,286,3,12,30,36,43,27,10,0,0,166,0,10,12,13,5,11,5,3,0,50,0,5,22,20,14,19,4,0,0,93,0,0,4,0,0,0,0,0,0,6,0,0,0,4,9,3,0,6,0,18,36,37,67,58,60,61,38,29,0,387,69,213,447,434,460,409,219,96,16,2358,0,6,12,17,17,16,9,7,0,86,3,18,28,26,14,3,3,0,0,95,9,39,126,121,124,151,118,33,4,734,4,29,60,40,28,50,23,18,6,263,0,0,8,12,8,9,3,4,0,43,0,14,17,24,21,10,11,0,0,97,3,0,10,12,6,25,6,4,0,62,10,32,56,75,43,50,25,14,4,294,3,22,29,41,29,30,13,12,0,178,0,14,10,13,11,10,5,0,0,59
505031099,0,9,30,41,50,10,6,7,0,155,0,0,20,25,23,16,17,7,8,109,11,15,121,136,92,37,29,20,8,465,3,26,70,63,40,21,11,5,3,251,5,11,39,23,12,9,5,6,0,104,0,13,48,61,44,24,18,5,0,214,3,3,0,5,0,0,0,5,0,16,0,0,15,14,10,7,4,4,0,51,99,107,203,186,157,70,47,64,53,979,170,378,1149,1170,958,409,323,257,98,4909,0,9,15,16,20,11,10,3,3,95,10,25,49,56,55,23,4,0,0,206,22,82,305,303,353,215,165,114,32,1592,14,50,149,122,136,74,43,32,11,638,0,4,14,26,21,11,5,6,0,96,3,9,40,49,38,27,14,0,0,187,0,3,22,30,27,19,17,12,7,133,14,34,112,121,125,58,38,29,10,536,14,36,74,75,60,29,22,7,3,314,4,27,31,21,14,6,13,5,4,121
505031100,3,10,34,36,26,18,4,0,0,129,0,5,18,20,18,14,5,0,0,85,6,27,148,134,85,29,18,7,0,455,11,21,66,50,27,21,3,0,0,200,3,14,27,17,11,0,3,3,0,77,7,13,54,54,35,11,12,0,0,177,0,0,0,0,3,0,0,0,0,7,0,0,16,13,11,6,0,0,0,51,43,42,126,76,73,41,19,8,0,437,93,289,1074,941,728,360,174,54,6,3709,0,3,17,26,18,8,0,0,0,86,3,21,53,81,42,21,0,0,0,217,18,79,310,308,287,213,98,36,0,1353,8,29,135,135,111,74,36,11,4,544,0,3,11,25,16,12,7,0,0,76,0,14,39,42,42,17,6,4,3,168,0,9,24,35,30,18,11,5,0,135,19,30,80,148,126,61,30,9,0,500,17,26,78,64,61,29,14,0,0,301,7,17,28,26,10,5,0,0,0,96
505031101,0,5,33,19,18,13,4,0,0,96,0,0,11,15,22,7,5,3,0,70,7,20,123,86,64,33,15,5,0,347,5,16,54,47,21,22,5,0,0,174,6,14,20,14,15,3,0,0,0,65,4,9,49,37,21,14,5,5,0,144,0,0,0,0,0,0,0,0,0,7,0,5,13,13,10,0,6,0,0,46,35,49,102,83,75,50,25,10,0,426,79,273,915,687,554,324,149,56,7,3054,0,4,13,21,10,10,4,0,0,69,3,16,43,65,24,10,8,0,0,163,10,41,228,196,186,164,106,38,10,978,10,24,105,104,77,57,27,10,0,404,0,0,18,21,14,12,3,0,0,65,3,8,40,28,21,12,6,0,0,121,3,3,22,19,14,17,11,4,0,88,6,15,97,120,88,60,24,6,0,425,3,21,73,50,34,27,11,6,0,227,10,17,38,26,11,4,0,0,0,110
505031102,5,0,16,11,11,7,3,0,0,55,0,0,6,9,10,15,3,4,0,47,0,17,59,40,26,13,13,0,0,168,0,13,29,27,17,11,10,3,0,106,0,3,17,11,6,9,0,0,0,40,0,3,31,23,14,6,3,0,0,86,0,0,0,3,0,0,4,0,0,6,0,9,6,8,0,0,0,0,0,26,24,25,72,53,56,35,35,22,3,317,47,140,435,365,271,207,159,69,11,1702,0,0,16,15,9,3,6,0,0,47,5,9,20,25,19,4,5,0,0,82,4,36,116,99,90,72,67,26,3,509,0,14,48,44,21,24,17,14,4,187,0,0,7,7,3,4,5,0,0,27,0,7,20,11,8,9,4,0,0,67,0,0,3,3,12,6,0,0,0,31,6,21,53,45,31,11,11,6,0,187,4,7,37,33,25,18,13,3,0,154,4,14,13,12,12,7,3,0,0,61
505031104,0,9,12,10,8,13,0,6,0,55,0,0,10,3,15,8,3,0,0,53,6,22,67,57,40,28,14,5,0,234,3,8,37,19,26,17,7,0,0,115,0,0,9,7,12,4,0,0,0,40,0,5,16,26,24,16,6,5,0,96,4,0,0,0,0,0,3,0,0,10,0,6,4,9,11,5,3,0,0,29,27,20,48,64,63,45,33,37,36,374,56,157,461,438,390,305,191,92,53,2153,0,3,9,11,8,9,3,0,0,48,0,7,22,27,19,5,0,0,0,83,8,27,146,130,116,129,102,39,11,712,9,25,57,52,32,38,27,17,0,254,0,4,9,6,7,11,4,0,0,42,0,13,22,12,10,15,5,5,3,81,0,3,9,6,9,10,16,5,0,61,14,28,52,61,44,31,20,9,0,246,9,16,37,30,18,16,14,4,0,150,6,9,16,9,10,9,0,0,0,62
505031105,0,0,19,33,54,37,10,4,0,168,0,0,11,28,28,24,14,9,0,111,6,26,37,110,178,66,37,11,0,484,6,23,30,52,56,33,19,7,0,230,7,24,15,23,20,13,4,6,0,107,0,10,27,37,33,26,8,9,0,152,0,0,0,0,0,0,0,0,0,11,0,4,8,10,25,6,5,0,0,61,46,38,60,86,124,61,49,34,24,513,101,295,558,1005,1364,714,359,161,39,4595,0,9,19,18,39,27,14,13,0,136,0,19,29,44,47,26,6,0,0,175,19,85,255,289,482,462,208,86,15,1913,14,39,136,145,216,167,65,20,9,811,0,0,10,17,22,11,10,0,5,74,0,20,32,39,49,49,19,4,6,211,4,21,15,41,32,34,22,13,3,177,18,26,69,121,203,154,52,28,3,678,18,39,45,45,77,52,21,11,5,316,12,38,26,17,22,14,12,4,0,144
505031106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031107,0,5,20,30,28,20,8,9,0,119,0,0,14,16,17,15,6,4,0,78,10,22,93,126,89,40,11,4,3,389,7,15,45,47,27,15,8,6,0,165,0,10,11,17,10,6,0,0,0,52,0,6,28,24,25,13,11,6,0,111,3,0,0,0,0,0,0,0,0,3,0,3,9,9,15,7,0,0,0,51,17,22,60,57,65,42,32,19,6,327,56,206,653,814,626,368,214,104,26,3076,0,6,10,18,10,14,8,3,0,62,0,5,26,66,40,16,7,0,0,167,10,58,173,247,228,166,105,70,15,1068,7,17,83,100,98,54,43,16,4,432,0,0,12,21,16,8,4,4,0,61,4,10,30,32,30,16,11,9,0,139,0,8,13,11,14,19,14,4,0,88,19,21,60,118,101,63,21,12,5,417,10,25,26,46,48,28,15,6,0,202,4,17,11,12,13,13,6,0,0,64
505031255,0,0,28,22,14,6,4,0,0,71,0,4,11,10,8,3,0,0,0,40,0,7,90,54,29,10,9,0,0,208,0,12,44,30,17,5,8,0,0,115,0,3,20,12,8,0,0,0,0,39,0,8,31,23,16,3,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,10,8,9,0,0,0,0,27,29,28,98,73,42,16,11,3,0,302,50,184,763,494,304,115,76,11,0,2001,0,4,18,13,10,9,0,0,0,61,4,16,37,45,15,0,4,0,0,119,6,36,297,261,171,91,60,28,6,956,5,15,155,112,81,48,18,0,0,432,0,0,14,18,13,5,3,0,0,58,4,8,39,48,22,12,5,0,0,146,0,3,28,24,14,10,4,0,0,81,6,21,90,132,71,33,20,4,0,370,7,21,90,60,44,28,12,7,0,275,0,9,37,31,7,4,0,0,0,94
505031256,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,6,0,0,0,0,3,0,3,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,5,3,11,9,8,3,0,0,51,11,11,11,36,56,32,21,6,0,192,0,6,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,3,0,12,5,13,15,7,0,0,64,0,0,6,0,10,4,5,0,0,24,0,0,0,3,3,3,3,0,0,23,0,0,0,0,5,6,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,5,0,4,0,5,0,0,10,0,0,0,0,3,4,3,0,0,12,0,0,5,0,0,0,0,0,0,5
505031257,0,0,0,11,5,0,3,0,0,18,0,0,0,0,4,3,6,3,0,16,0,0,3,6,8,8,8,0,0,34,0,0,6,6,5,9,7,0,0,27,0,3,3,0,4,0,0,0,0,9,0,3,8,0,0,9,3,5,0,25,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,14,21,3,20,29,32,24,26,15,7,166,28,40,107,133,175,126,97,46,4,748,0,3,0,5,3,0,0,0,0,12,0,3,6,0,6,4,0,0,0,15,3,13,47,59,77,79,41,21,0,340,6,3,16,12,24,38,23,12,0,131,0,0,5,4,6,8,4,0,0,31,0,0,0,0,14,3,0,0,0,31,0,0,0,0,7,0,4,0,0,17,0,3,8,11,11,7,10,3,0,56,0,6,10,7,10,4,5,7,0,47,0,0,3,3,0,4,6,0,0,13
