SA2_CODE_2021,C16_CF_NCu15DS_MR_1000_1399,C16_CF_NCu15DS_MR_1400_1799,C16_CF_NCu15DS_MR_1800_2399,C16_CF_NCu15DS_MR_2400_2999,C16_CF_NCu15DS_MR_3000_3999,C16_CF_NCu15DS_MR_4000over,C16_CF_NCu15DS_MR_NS,C16_CF_NCu15DS_Tot,C16_CF_NDCO_MR_0_299,C16_CF_NDCO_MR_300_449,C16_CF_NDCO_MR_450_599,C16_CF_NDCO_MR_600_799,C16_CF_NDCO_MR_800_999,C16_CF_NDCO_MR_1000_1399,C16_CF_NDCO_MR_1400_1799,C16_CF_NDCO_MR_1800_2399,C16_CF_NDCO_MR_2400_2999,C16_CF_NDCO_MR_3000_3999,C16_CF_NDCO_MR_4000over,C16_CF_NDCO_MR_NS,C16_CF_NDCO_Tot,C16_CF_Tot_MR_0_299,C16_CF_Tot_MR_300_449,C16_CF_Tot_MR_450_599,C16_CF_Tot_MR_600_799,C16_CF_Tot_MR_800_999,C16_CF_Tot_MR_1000_1399,C16_CF_Tot_MR_1400_1799,C16_CF_Tot_MR_1800_2399,C16_CF_Tot_MR_2400_2999,C16_CF_Tot_MR_3000_3999,C16_CF_Tot_MR_4000over,C16_CF_Tot_MR_NS,C16_CF_Tot_Tot,C16_1PF_Cu15DS_MR_0_299,C16_1PF_Cu15DS_MR_300_449,C16_1PF_Cu15DS_MR_450_599,C16_1PF_Cu15DS_MR_600_799,C16_1PF_Cu15DS_MR_800_999,C16_1PF_Cu15DS_MR_1000_1399,C16_1PF_Cu15DS_MR_1400_1799,C16_1PF_Cu15DS_MR_1800_2399,C16_1PF_Cu15DS_MR_2400_2999,C16_1PF_Cu15DS_MR_3000_3999,C16_1PF_Cu15DS_MR_4000over,C16_1PF_Cu15DS_MR_NS,C16_1PF_Cu15DS_Tot,C16_1PF_CU15_NDS_MR_0_299,C16_1PF_CU15_NDS_MR_300_449,C16_1PF_CU15_NDS_MR_450_599,C16_1PF_CU15_NDS_MR_600_799,C16_1PF_CU15_NDS_MR_800_999,C16_1PF_CU15_NDS_MR_1000_1399,C16_1PF_CU15_NDS_MR_1400_1799,C16_1PF_CU15_NDS_MR_1800_2399,C16_1PF_CU15_NDS_MR_2400_2999,C16_1PF_CU15_NDS_MR_3000_3999,C16_1PF_CU15_NDS_MR_4000over,C16_1PF_CU15_NDS_MR_NS,C16_1PF_CU15_NDS_Tot,C16_1PF_NCu15DS_MR_0_299,C16_1PF_NCu15DS_MR_300_449,C16_1PF_NCu15DS_MR_450_599,C16_1PF_NCu15DS_MR_600_799,C16_1PF_NCu15DS_MR_800_999,C16_1PF_NCu15DS_MR_1000_1399,C16_1PF_NCu15DS_MR_1400_1799,C16_1PF_NCu15DS_MR_1800_2399,C16_1PF_NCu15DS_MR_2400_2999,C16_1PF_NCu15DS_MR_3000_3999,C16_1PF_NCu15DS_MR_4000over,C16_1PF_NCu15DS_MR_NS,C16_1PF_NCu15DS_Tot,C16_1PF_NDCO_MR_0_299,C16_1PF_NDCO_MR_300_449,C16_1PF_NDCO_MR_450_599,C16_1PF_NDCO_MR_600_799,C16_1PF_NDCO_MR_800_999,C16_1PF_NDCO_MR_1000_1399,C16_1PF_NDCO_MR_1400_1799,C16_1PF_NDCO_MR_1800_2399,C16_1PF_NDCO_MR_2400_2999,C16_1PF_NDCO_MR_3000_3999,C16_1PF_NDCO_MR_4000over,C16_1PF_NDCO_MR_NS,C16_1PF_NDCO_Tot,C16_1PF_Tot_MR_0_299,C16_1PF_Tot_MR_300_449,C16_1PF_Tot_MR_450_599,C16_1PF_Tot_MR_600_799,C16_1PF_Tot_MR_800_999,C16_1PF_Tot_MR_1000_1399,C16_1PF_Tot_MR_1400_1799,C16_1PF_Tot_MR_1800_2399,C16_1PF_Tot_MR_2400_2999,C16_1PF_Tot_MR_3000_3999,C16_1PF_Tot_MR_4000over,C16_1PF_Tot_MR_NS,C16_1PF_Tot_Tot,C16_Tot_MR_0_299,C16_Tot_MR_300_449,C16_Tot_MR_450_599,C16_Tot_MR_600_799,C16_Tot_MR_800_999,C16_Tot_MR_1000_1399,C16_Tot_MR_1400_1799,C16_Tot_MR_1800_2399,C16_Tot_MR_2400_2999,C16_Tot_MR_3000_3999,C16_Tot_MR_4000over,C16_Tot_MR_NS,C16_Tot_Tot,C21_CFNC_MR_0_299,C21_CFNC_MR_300_449,C21_CFNC_MR_450_599,C21_CFNC_MR_600_799,C21_CFNC_MR_800_999,C21_CFNC_MR_1000_1399,C21_CFNC_MR_1400_1799,C21_CFNC_MR_1800_2399,C21_CFNC_MR_2400_2999,C21_CFNC_MR_3000_3999,C21_CFNC_MR_4000over,C21_CFNC_MR_NS,C21_CFNC_Tot,C21_CF_Cu15DS_MR_0_299,C21_CF_Cu15DS_MR_300_449,C21_CF_Cu15DS_MR_450_599,C21_CF_Cu15DS_MR_600_799,C21_CF_Cu15DS_MR_800_999,C21_CF_Cu15DS_MR_1000_1399,C21_CF_Cu15DS_MR_1400_1799,C21_CF_Cu15DS_MR_1800_2399,C21_CF_Cu15DS_MR_2400_2999,C21_CF_Cu15DS_MR_3000_3999,C21_CF_Cu15DS_MR_4000over,C21_CF_Cu15DS_MR_NS,C21_CF_Cu15DS_Tot,C21_CF_Cu15NDS_MR_0_299,C21_CF_Cu15NDS_MR_300_449,C21_CF_Cu15NDS_MR_450_599,C21_CF_Cu15NDS_MR_600_799,C21_CF_Cu15NDS_MR_800_999,C21_CF_Cu15NDS_MR_1000_1399,C21_CF_Cu15NDS_MR_1400_1799,C21_CF_Cu15NDS_MR_1800_2399,C21_CF_Cu15NDS_MR_2400_2999,C21_CF_Cu15NDS_MR_3000_3999,C21_CF_Cu15NDS_MR_4000over,C21_CF_Cu15NDS_MR_NS,C21_CF_Cu15NDS_Tot,C21_CF_NCu15DS_MR_0_299,C21_CF_NCu15DS_MR_300_449,C21_CF_NCu15DS_MR_450_599,C21_CF_NCu15DS_MR_600_799,C21_CF_NCu15DS_MR_800_999,C21_CF_NCu15DS_MR_1000_1399,C21_CF_NCu15DS_MR_1400_1799,C21_CF_NCu15DS_MR_1800_2399,C21_CF_NCu15DS_MR_2400_2999,C21_CF_NCu15DS_MR_3000_3999,C21_CF_NCu15DS_MR_4000over,C21_CF_NCu15DS_MR_NS,C21_CF_NCu15DS_Tot,C21_CF_NDCO_MR_0_299,C21_CF_NDCO_MR_300_449,C21_CF_NDCO_MR_450_599,C21_CF_NDCO_MR_600_799,C21_CF_NDCO_MR_800_999,C21_CF_NDCO_MR_1000_1399,C21_CF_NDCO_MR_1400_1799,C21_CF_NDCO_MR_1800_2399,C21_CF_NDCO_MR_2400_2999,C21_CF_NDCO_MR_3000_3999,C21_CF_NDCO_MR_4000over,C21_CF_NDCO_MR_NS,C21_CF_NDCO_Tot,C21_CF_Tot_MR_0_299,C21_CF_Tot_MR_300_449,C21_CF_Tot_MR_450_599,C21_CF_Tot_MR_600_799,C21_CF_Tot_MR_800_999,C21_CF_Tot_MR_1000_1399,C21_CF_Tot_MR_1400_1799,C21_CF_Tot_MR_1800_2399,C21_CF_Tot_MR_2400_2999,C21_CF_Tot_MR_3000_3999,C21_CF_Tot_MR_4000over,C21_CF_Tot_MR_NS,C21_CF_Tot_Tot,C21_1PF_Cu15DS_MR_0_299,C21_1PF_Cu15DS_MR_300_449,C21_1PF_Cu15DS_MR_450_599,C21_1PF_Cu15DS_MR_600_799,C21_1PF_Cu15DS_MR_800_999,C21_1PF_Cu15DS_MR_1000_1399,C21_1PF_Cu15DS_MR_1400_1799,C21_1PF_Cu15DS_MR_1800_2399,C21_1PF_Cu15DS_MR_2400_2999,C21_1PF_Cu15DS_MR_3000_3999
506021119,7,8,19,7,10,10,0,88,4,3,0,0,5,11,3,6,7,11,6,5,59,24,15,14,23,24,68,102,194,128,147,69,19,833,0,0,0,0,0,3,0,0,6,0,0,0,10,0,0,5,6,8,7,13,13,3,11,4,0,63,0,0,0,0,0,0,3,5,3,0,3,0,23,0,0,0,5,0,3,8,11,4,0,0,0,42,4,4,4,7,8,15,25,33,12,9,7,0,138,53,23,29,41,54,138,191,389,256,260,130,44,1611,25,4,9,11,18,68,120,197,100,78,41,29,700,3,0,0,3,0,13,9,20,11,13,5,3,82,20,3,3,11,12,62,88,199,136,100,68,25,733,10,3,0,5,6,6,15,17,17,18,3,10,114,5,0,0,4,5,5,0,14,10,11,4,13,63,31,8,10,22,18,86,114,247,175,144,82,43,988,0,0,0,0,0,0,0,4,8,0
506021120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021123,3,6,17,8,23,3,3,75,3,0,0,4,0,3,9,8,9,11,11,0,62,22,11,4,13,14,47,62,124,97,116,69,16,599,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,4,11,7,0,3,0,0,37,5,0,0,0,0,5,3,8,3,6,5,0,28,3,0,3,0,0,5,9,6,4,3,4,0,38,4,8,4,0,0,17,17,25,11,12,8,0,117,55,16,12,29,34,106,136,251,194,202,126,35,1205,26,10,6,7,11,54,89,105,83,72,49,24,533,0,0,0,3,0,3,3,15,8,12,11,0,60,10,0,0,7,8,40,57,119,77,84,45,22,474,6,0,0,0,3,10,14,12,12,12,6,3,85,4,0,0,0,4,8,11,3,7,7,8,5,59,24,4,3,10,14,61,86,148,106,118,67,30,670,0,0,0,0,0,0,0,0,0,0
506021309,5,7,3,10,0,0,6,41,0,0,0,0,0,7,0,5,4,7,0,0,36,10,0,0,6,19,29,53,106,68,34,10,11,353,0,0,0,0,0,0,0,9,3,0,0,0,11,4,0,0,0,9,5,9,7,9,3,0,0,36,0,0,0,0,0,3,0,0,0,0,0,0,5,3,0,0,0,0,0,3,3,5,3,0,0,26,8,0,0,3,5,6,16,17,11,6,0,0,84,32,9,3,18,34,66,109,179,121,67,20,22,681,10,5,0,8,13,42,76,59,26,14,8,17,270,0,0,0,0,0,5,11,10,3,3,0,0,37,8,0,0,0,3,38,75,87,31,24,12,12,291,3,0,0,0,0,8,0,16,9,8,0,5,54,3,0,0,0,6,4,3,16,6,6,0,0,50,18,5,4,3,11,52,85,133,50,41,17,20,433,0,0,0,0,0,0,0,0,0,0
506021310,3,3,4,8,5,3,0,36,6,0,3,6,4,4,7,4,4,3,0,0,36,16,0,11,4,11,26,50,83,58,48,7,7,325,0,0,0,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,4,3,4,6,0,0,22,0,0,0,4,4,5,3,9,0,0,0,0,19,0,3,0,0,3,10,4,0,0,0,0,0,22,4,7,0,5,3,13,18,9,4,0,3,5,70,39,9,15,18,22,61,92,131,99,69,15,14,585,7,3,7,5,8,30,48,55,18,8,13,16,216,0,0,0,0,0,0,6,6,10,0,6,0,39,4,5,0,0,4,31,65,71,33,21,12,15,270,5,0,3,0,0,7,3,15,7,8,5,3,49,6,0,3,4,3,4,3,6,4,4,5,3,45,14,5,3,4,11,43,82,102,51,43,27,19,402,0,0,0,0,0,0,5,0,0,0
506021311,0,6,6,4,3,0,0,37,0,0,0,0,0,7,5,5,6,0,0,0,27,14,8,6,6,12,30,52,97,59,50,26,3,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,3,0,23,0,0,0,0,0,0,3,5,0,0,0,0,10,4,0,0,0,0,3,8,7,0,0,0,0,26,4,0,4,0,0,8,13,17,8,4,0,0,61,34,11,8,10,21,70,108,194,114,99,58,6,735,9,7,0,14,10,53,96,117,34,26,12,24,409,3,0,0,4,3,3,5,12,3,9,0,0,34,8,7,0,0,4,31,51,95,57,38,21,11,329,0,0,0,0,0,5,5,8,3,7,0,0,46,4,0,0,0,0,9,3,9,0,0,0,0,32,18,3,3,4,13,47,62,122,66,55,23,17,435,0,0,0,0,0,0,0,4,0,0
506031124,6,13,16,19,10,8,6,102,8,0,0,3,0,10,3,12,5,12,13,4,70,32,8,12,14,19,59,76,166,105,103,56,30,662,0,0,0,0,0,0,0,3,0,0,0,0,13,4,4,0,0,6,6,8,15,3,9,3,0,53,0,0,0,4,0,4,3,3,7,0,3,0,27,4,6,0,0,0,3,8,7,5,0,0,5,36,8,10,4,8,9,16,18,22,14,9,8,3,126,56,25,23,29,38,114,162,321,182,166,82,48,1238,27,11,12,8,16,70,114,122,46,33,30,18,510,0,3,0,0,0,8,13,15,12,5,12,6,70,19,0,5,11,3,53,99,159,63,48,33,22,526,3,0,0,3,5,7,15,25,12,9,5,4,95,8,0,0,0,3,14,12,21,6,6,6,5,83,33,5,9,18,17,82,138,222,96,64,63,35,774,0,0,0,0,0,0,0,0,0,0
506031125,23,21,45,36,37,11,10,213,13,3,8,7,3,20,25,38,16,19,17,9,174,57,12,19,25,28,101,110,229,166,158,73,35,1020,3,0,0,0,0,4,0,0,0,0,0,0,8,3,0,0,0,0,7,9,16,8,7,0,3,53,0,0,0,0,6,4,4,11,3,5,0,0,30,5,5,0,3,3,5,7,12,4,5,0,6,54,9,8,0,5,8,17,23,41,15,14,0,9,145,90,22,26,44,53,146,175,341,231,217,108,57,1506,31,9,12,10,9,37,40,80,45,44,24,21,352,13,4,3,0,3,22,23,42,30,15,20,5,165,11,4,0,5,8,29,68,137,59,54,31,19,426,12,0,5,3,6,17,19,39,40,30,16,11,202,14,0,6,4,6,22,20,36,21,17,17,7,161,41,12,11,14,19,92,134,257,144,111,76,50,957,0,0,0,0,0,0,0,4,0,6
506031126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031127,7,10,33,22,9,13,3,113,6,4,3,3,4,10,14,33,12,15,5,4,101,36,7,8,14,16,84,144,316,152,89,42,30,933,0,0,0,0,0,4,0,5,0,0,0,0,9,0,0,5,3,0,3,16,14,8,3,0,0,56,0,4,0,3,0,9,7,6,6,3,0,0,43,6,0,4,3,3,12,11,16,0,0,0,0,66,11,3,10,11,16,24,35,38,15,4,4,4,171,77,27,25,29,44,155,268,528,231,131,62,47,1628,28,8,3,16,24,99,127,105,20,29,20,27,500,6,0,5,0,0,12,31,35,6,3,12,13,128,25,4,3,14,21,109,202,198,77,53,31,36,772,3,0,0,0,5,12,15,26,17,11,11,10,121,0,5,3,0,4,16,26,31,14,11,6,12,125,32,12,13,17,27,149,273,299,113,80,58,62,1140,0,0,0,0,0,0,3,0,0,0
506031128,14,25,39,23,12,5,4,138,8,6,5,7,11,24,17,19,20,12,7,8,145,35,12,12,25,31,124,141,276,137,70,32,23,928,0,0,0,0,0,3,0,3,0,0,0,0,16,4,9,0,0,7,6,21,18,7,7,0,5,87,7,0,0,0,3,0,9,11,5,0,0,0,41,12,5,6,3,4,15,11,20,0,4,0,4,73,16,9,5,11,19,32,43,50,12,9,0,8,213,76,37,34,60,69,223,251,435,229,119,44,43,1617,28,12,13,21,18,80,110,92,33,28,15,25,467,7,0,3,6,9,20,14,29,3,6,0,0,95,12,0,6,11,28,79,162,194,66,30,16,23,625,3,0,0,0,4,22,25,42,15,14,5,6,136,20,4,0,9,3,15,34,33,14,8,9,10,151,34,11,9,15,43,140,239,297,96,55,32,40,1012,0,0,0,0,5,0,0,5,3,0
506031129,19,23,42,22,36,39,9,235,9,4,0,4,4,4,3,17,4,16,15,0,91,55,14,11,27,24,80,92,188,126,173,167,39,985,3,0,0,0,0,0,3,5,0,0,0,0,12,0,3,0,0,0,3,6,12,6,4,4,3,43,6,0,0,0,3,5,4,9,7,3,3,3,41,9,3,0,4,5,4,3,5,0,0,0,0,32,9,8,7,7,9,13,20,28,11,7,10,5,134,93,29,22,39,43,127,129,257,163,200,206,50,1359,20,6,8,12,7,27,30,50,17,30,43,19,271,11,0,5,4,12,5,9,57,23,32,26,12,190,15,0,5,11,14,24,42,117,83,107,113,34,568,14,0,3,8,3,21,27,42,37,27,44,27,254,7,3,6,0,4,14,14,25,10,14,15,10,122,54,8,17,17,24,68,93,242,149,184,195,77,1136,0,0,0,0,0,0,0,4,0,6
506031130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031131,37,40,75,42,35,26,6,336,23,6,6,11,14,21,18,22,10,14,6,5,160,83,21,39,35,43,147,186,333,218,285,137,52,1578,0,0,0,0,0,4,5,13,8,4,0,0,35,4,0,0,0,4,4,11,12,12,11,0,0,70,6,0,3,3,3,10,3,16,8,9,0,0,65,5,5,4,0,10,10,7,6,3,6,0,0,55,11,6,7,8,18,35,32,49,27,22,5,8,221,140,39,59,58,76,216,257,442,282,359,163,74,2154,44,8,5,9,16,41,37,57,39,28,28,26,341,14,5,0,3,7,33,39,75,53,44,31,25,335,38,11,5,10,21,72,104,231,192,139,88,55,949,17,0,9,15,6,30,31,80,56,39,26,31,337,17,7,3,0,10,32,25,21,16,14,13,12,158,84,18,16,29,42,161,200,404,317,236,158,116,1777,0,0,0,0,0,6,6,6,7,0
506041132,21,21,37,21,6,3,8,149,5,3,11,11,13,32,30,34,16,14,6,4,165,45,19,11,32,54,167,256,326,170,69,45,44,1237,0,0,0,7,0,4,10,3,0,0,0,0,21,3,4,4,11,7,18,27,23,11,0,0,0,105,0,3,3,0,3,9,12,6,4,3,0,3,55,3,4,3,14,5,30,21,19,7,4,0,9,124,12,11,14,24,19,53,73,49,20,11,0,16,298,86,48,41,75,98,274,461,538,257,109,63,80,2133,37,13,11,17,35,106,135,115,30,33,12,37,572,0,0,0,4,9,23,47,41,11,9,8,7,148,21,9,4,17,29,158,221,246,72,48,27,55,907,4,5,0,3,8,20,38,51,14,13,5,8,178,5,5,10,3,12,30,34,36,23,18,8,18,192,35,21,17,28,49,233,344,365,121,80,51,84,1428,6,0,0,0,0,0,4,9,0,0
506041133,38,62,83,52,64,22,9,386,9,4,7,10,9,31,37,71,33,42,14,14,280,84,23,32,41,66,213,317,645,452,325,120,79,2404,0,0,0,0,0,3,8,9,10,4,0,5,41,6,0,0,9,0,16,14,28,22,11,6,0,106,0,4,0,5,0,14,13,16,4,10,0,0,68,6,5,0,0,6,12,9,14,9,7,3,10,80,19,8,6,14,15,41,42,68,41,29,11,16,296,139,50,40,71,99,334,442,885,606,454,169,114,3394,42,13,14,10,32,83,99,165,97,73,43,47,712,10,0,0,4,8,38,50,100,45,27,22,16,328,33,10,4,14,28,113,256,420,198,123,77,58,1343,22,3,9,9,13,50,61,110,55,44,41,34,440,19,0,4,15,13,39,42,77,34,33,22,26,317,83,27,20,42,60,241,401,705,327,235,165,129,2432,3,0,0,0,6,3,3,7,0,5
506041134,20,34,31,14,8,0,8,137,14,4,7,13,13,44,44,45,10,4,9,5,199,26,21,20,30,43,177,347,417,126,57,27,34,1324,0,0,0,0,0,4,5,3,0,0,0,0,25,9,0,4,3,5,29,40,39,10,4,0,9,145,5,0,0,8,8,12,15,16,4,0,0,5,65,12,10,5,5,12,38,32,29,3,0,0,5,151,25,12,12,17,30,81,92,75,18,5,0,19,378,73,48,52,77,111,339,592,683,188,81,31,73,2357,30,12,14,28,38,151,138,118,36,10,9,27,607,4,0,4,4,3,43,58,58,13,6,0,8,203,13,11,4,22,33,203,242,196,51,31,25,32,862,5,4,4,4,8,33,35,41,4,7,6,3,148,9,5,12,12,11,40,54,48,22,6,3,15,226,27,21,20,44,52,318,391,336,87,54,35,57,1432,0,0,0,0,0,10,10,5,5,0
506041135,18,31,64,66,37,17,11,274,9,9,4,6,9,24,43,66,38,26,9,13,260,56,21,25,31,49,164,311,621,474,294,103,84,2240,0,0,0,0,0,4,0,13,6,4,0,0,33,10,0,4,5,3,19,33,36,16,14,4,4,135,0,3,4,0,4,12,9,9,9,4,3,3,53,0,0,5,9,13,5,23,19,12,4,0,0,76,18,3,10,8,19,39,66,67,34,18,10,13,303,111,47,40,55,93,286,494,891,634,405,150,133,3353,39,14,10,20,22,101,149,202,93,56,38,44,783,8,0,4,3,5,28,58,107,49,33,23,23,342,23,4,5,12,37,131,290,477,246,127,72,67,1509,8,4,0,11,7,33,68,95,52,31,18,26,362,8,15,7,13,10,32,35,70,47,38,18,26,314,56,23,24,40,59,224,451,749,394,228,133,142,2514,5,0,0,0,0,7,5,7,4,0
506041136,15,24,25,11,5,6,7,112,9,4,7,10,4,38,21,22,14,6,4,6,141,25,10,22,27,41,137,214,270,121,51,41,36,984,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,8,15,25,18,7,0,5,3,91,0,0,0,3,3,10,14,4,0,0,0,0,32,10,9,0,9,8,17,16,16,6,3,0,4,92,9,12,3,12,18,48,52,39,12,3,3,11,223,64,31,32,51,88,245,342,441,186,74,65,63,1681,20,10,5,17,20,87,90,100,40,22,17,26,457,0,0,0,3,7,33,51,53,15,10,4,3,187,20,0,5,17,24,130,175,182,59,37,33,38,715,5,3,0,3,3,27,31,45,18,10,5,11,167,6,0,0,3,13,19,28,28,19,8,4,13,153,32,7,4,25,58,217,288,306,113,62,49,63,1222,0,0,0,5,4,4,5,3,0,0
506041137,34,51,48,35,21,10,7,254,14,9,12,9,17,58,48,56,26,20,10,16,294,62,37,31,43,70,239,350,555,261,117,71,53,1887,0,0,0,0,0,7,12,11,4,0,0,5,37,5,0,0,3,12,27,38,28,15,6,3,5,139,0,4,3,3,3,14,13,19,3,3,4,3,72,11,5,5,15,4,34,30,25,5,0,0,5,140,16,9,5,20,25,76,89,81,29,10,9,16,383,142,65,58,92,140,431,557,840,391,165,107,107,3097,55,19,14,23,41,134,183,195,47,37,17,56,817,12,4,0,3,13,33,52,60,10,11,9,12,230,28,10,8,13,40,172,305,312,83,46,34,56,1101,18,8,5,10,13,35,55,60,19,20,11,15,258,8,11,8,13,12,33,53,65,27,22,5,19,276,59,26,20,39,82,276,471,491,141,104,58,102,1868,0,0,0,0,0,4,8,11,3,0
506051138,14,25,47,28,21,5,7,167,12,5,3,12,8,36,30,50,29,11,4,11,209,41,14,12,26,30,168,248,527,339,153,57,54,1670,0,0,0,0,0,8,10,13,4,5,0,0,39,0,0,0,0,3,14,34,32,8,5,4,6,123,0,0,0,0,7,7,16,15,8,0,0,5,60,9,0,9,4,10,22,18,11,7,8,3,4,104,14,0,6,9,22,55,78,70,25,15,7,11,322,76,27,36,59,77,296,442,853,525,238,87,112,2827,29,8,15,23,18,91,177,218,82,40,29,39,773,9,3,0,0,3,22,35,65,28,15,11,10,213,18,9,9,13,24,126,297,398,125,74,55,71,1212,0,3,0,7,7,27,31,53,30,14,13,13,191,5,7,8,3,11,15,38,69,19,16,7,18,205,36,22,12,13,51,194,397,587,205,118,79,114,1830,3,0,0,0,0,7,10,6,0,0
506051139,15,9,19,20,3,8,6,98,4,7,3,10,10,26,32,33,18,12,4,6,166,24,8,8,32,34,117,142,275,173,86,31,34,956,0,0,0,0,0,0,0,5,0,0,0,0,14,3,0,0,8,11,12,19,30,12,6,0,3,106,0,0,8,3,3,10,13,7,3,0,3,0,49,0,3,5,3,7,25,16,23,5,8,0,7,102,9,3,13,16,19,42,45,71,18,14,4,13,267,50,23,28,61,72,216,255,509,271,131,51,59,1740,20,7,11,19,33,54,113,137,40,32,16,15,490,0,0,0,5,0,13,19,38,11,0,4,10,104,16,4,5,3,16,55,142,197,66,26,19,22,579,5,0,5,3,0,12,28,32,10,10,4,10,119,6,3,3,5,8,23,24,40,14,9,3,8,152,27,9,12,17,26,102,219,315,108,44,35,50,953,0,0,0,0,0,10,0,10,0,0
506051140,26,18,50,23,28,18,6,193,11,9,5,9,12,29,22,39,20,18,13,7,188,42,15,7,26,29,124,128,253,205,225,124,40,1218,0,0,0,0,3,4,0,8,0,5,3,0,26,0,0,0,0,4,6,10,8,14,11,9,0,64,6,3,3,0,9,3,4,15,0,0,0,0,43,9,0,0,4,0,18,5,12,3,4,5,6,57,10,3,3,7,9,32,19,39,20,18,14,10,184,100,33,21,44,69,235,207,380,300,307,182,74,1953,53,6,14,15,11,82,87,149,58,75,47,33,615,3,0,0,4,3,18,27,36,28,28,16,10,164,11,0,3,0,14,37,87,201,138,103,49,27,673,8,0,0,4,9,29,21,42,20,27,26,6,196,6,5,0,3,10,19,23,38,37,23,15,15,187,28,9,9,11,36,97,153,315,223,172,108,64,1219,0,0,0,0,0,0,0,4,4,0
