SA2_CODE_2021,C16_CFNC_BF_4000more,C16_CFNC_BF_Ns,C16_CFNC_BF_Tot,C16_CFNC_BPT_Neg_ni_inc,C16_CFNC_BPT_1_149,C16_CFNC_BPT_150_399,C16_CFNC_BPT_400_649,C16_CFNC_BPT_650_799,C16_CFNC_BPT_800_1249,C16_CFNC_BPT_1250_1999,C16_CFNC_BPT_2000_2499,C16_CFNC_BPT_2500_2999,C16_CFNC_BPT_3000_3999,C16_CFNC_BPT_4000more,C16_CFNC_BPT_Ns,C16_CFNC_BPT_Tot,C16_CFNC_1F1P_Neg_ni_inc,C16_CFNC_1F1P_1_149,C16_CFNC_1F1P_150_399,C16_CFNC_1F1P_400_649,C16_CFNC_1F1P_650_799,C16_CFNC_1F1P_800_1249,C16_CFNC_1F1P_1250_1999,C16_CFNC_1F1P_2000_2499,C16_CFNC_1F1P_2500_2999,C16_CFNC_1F1P_3000_3999,C16_CFNC_1F1P_4000more,C16_CFNC_1F1P_Ns,C16_CFNC_1F1P_Tot,C16_CFNC_1E1A_Neg_ni_inc,C16_CFNC_1E1A_1_149,C16_CFNC_1E1A_150_399,C16_CFNC_1E1A_400_649,C16_CFNC_1E1A_650_799,C16_CFNC_1E1A_800_1249,C16_CFNC_1E1A_1250_1999,C16_CFNC_1E1A_2000_2499,C16_CFNC_1E1A_2500_2999,C16_CFNC_1E1A_3000_3999,C16_CFNC_1E1A_4000more,C16_CFNC_1E1A_Ns,C16_CFNC_1E1A_Tot,C16_CFNC_1F1NW_Neg_ni_inc,C16_CFNC_1F1NW_1_149,C16_CFNC_1F1NW_150_399,C16_CFNC_1F1NW_400_649,C16_CFNC_1F1NW_650_799,C16_CFNC_1F1NW_800_1249,C16_CFNC_1F1NW_1250_1999,C16_CFNC_1F1NW_2000_2499,C16_CFNC_1F1NW_2500_2999,C16_CFNC_1F1NW_3000_3999,C16_CFNC_1F1NW_4000more,C16_CFNC_1F1NW_Ns,C16_CFNC_1F1NW_Tot,C16_CFNC_1P1NW_Neg_ni_inc,C16_CFNC_1P1NW_1_149,C16_CFNC_1P1NW_150_399,C16_CFNC_1P1NW_400_649,C16_CFNC_1P1NW_650_799,C16_CFNC_1P1NW_800_1249,C16_CFNC_1P1NW_1250_1999,C16_CFNC_1P1NW_2000_2499,C16_CFNC_1P1NW_2500_2999,C16_CFNC_1P1NW_3000_3999,C16_CFNC_1P1NW_4000more,C16_CFNC_1P1NW_Ns,C16_CFNC_1P1NW_Tot,C16_CFNC_1A1NW_Neg_ni_inc,C16_CFNC_1A1NW_1_149,C16_CFNC_1A1NW_150_399,C16_CFNC_1A1NW_400_649,C16_CFNC_1A1NW_650_799,C16_CFNC_1A1NW_800_1249,C16_CFNC_1A1NW_1250_1999,C16_CFNC_1A1NW_2000_2499,C16_CFNC_1A1NW_2500_2999,C16_CFNC_1A1NW_3000_3999,C16_CFNC_1A1NW_4000more,C16_CFNC_1A1NW_Ns,C16_CFNC_1A1NW_Tot,C16_CFNC_BA_Neg_ni_inc,C16_CFNC_BA_1_149,C16_CFNC_BA_150_399,C16_CFNC_BA_400_649,C16_CFNC_BA_650_799,C16_CFNC_BA_800_1249,C16_CFNC_BA_1250_1999,C16_CFNC_BA_2000_2499,C16_CFNC_BA_2500_2999,C16_CFNC_BA_3000_3999,C16_CFNC_BA_4000more,C16_CFNC_BA_Ns,C16_CFNC_BA_Tot,C16_CFNC_BNW_Neg_ni_inc,C16_CFNC_BNW_1_149,C16_CFNC_BNW_150_399,C16_CFNC_BNW_400_649,C16_CFNC_BNW_650_799,C16_CFNC_BNW_800_1249,C16_CFNC_BNW_1250_1999,C16_CFNC_BNW_2000_2499,C16_CFNC_BNW_2500_2999,C16_CFNC_BNW_3000_3999,C16_CFNC_BNW_4000more,C16_CFNC_BNW_Ns,C16_CFNC_BNW_Tot,C16_CFNC_LFns_Neg_ni_inc,C16_CFNC_LFns_1_149,C16_CFNC_LFns_150_399,C16_CFNC_LFns_400_649,C16_CFNC_LFns_650_799,C16_CFNC_LFns_800_1249,C16_CFNC_LFns_1250_1999,C16_CFNC_LFns_2000_2499,C16_CFNC_LFns_2500_2999,C16_CFNC_LFns_3000_3999,C16_CFNC_LFns_4000more,C16_CFNC_LFns_Ns,C16_CFNC_LFns_Tot,C16_CFNC_Tot_Neg_ni_inc,C16_CFNC_Tot_1_149,C16_CFNC_Tot_150_399,C16_CFNC_Tot_400_649,C16_CFNC_Tot_650_799,C16_CFNC_Tot_800_1249,C16_CFNC_Tot_1250_1999,C16_CFNC_Tot_2000_2499,C16_CFNC_Tot_2500_2999,C16_CFNC_Tot_3000_3999,C16_CFNC_Tot_4000more,C16_CFNC_Tot_Ns,C16_CFNC_Tot_Tot,C16_CFC_BFT_Neg_ni_inc,C16_CFC_BFT_1_149,C16_CFC_BFT_150_399,C16_CFC_BFT_400_649,C16_CFC_BFT_650_799,C16_CFC_BFT_800_1249,C16_CFC_BFT_1250_1999,C16_CFC_BFT_2000_2499,C16_CFC_BFT_2500_2999,C16_CFC_BFT_3000_3999,C16_CFC_BFT_4000more,C16_CFC_BFT_Ns,C16_CFC_BFT_Tot,C16_CFC_BPT_Neg_ni_inc,C16_CFC_BPT_1_149,C16_CFC_BPT_150_399,C16_CFC_BPT_400_649,C16_CFC_BPT_650_799,C16_CFC_BPT_800_1249,C16_CFC_BPT_1250_1999,C16_CFC_BPT_2000_2499,C16_CFC_BPT_2500_2999,C16_CFC_BPT_3000_3999,C16_CFC_BPT_4000more,C16_CFC_BPT_Ns,C16_CFC_BPT_Tot,C16_CFC_1F1P_Neg_ni_inc,C16_CFC_1F1P_1_149,C16_CFC_1F1P_150_399,C16_CFC_1F1P_400_649,C16_CFC_1F1P_650_799,C16_CFC_1F1P_800_1249,C16_CFC_1F1P_1250_1999,C16_CFC_1F1P_2000_2499,C16_CFC_1F1P_2500_2999,C16_CFC_1F1P_3000_3999,C16_CFC_1F1P_4000more,C16_CFC_1F1P_Ns,C16_CFC_1F1P_Tot,C16_CF_1E1A_Neg_ni_inc,C16_CF_1E1A_1_149,C16_CF_1E1A_150_399,C16_CF_1E1A_400_649,C16_CF_1E1A_650_799,C16_CF_1E1A_800_1249,C16_CF_1E1A_1250_1999,C16_CF_1E1A_2000_2499,C16_CF_1E1A_2500_2999,C16_CF_1E1A_3000_3999,C16_CF_1E1A_4000more,C16_CF_1E1A_Ns,C16_CF_1E1A_Tot,C16_CF_1F1NW_Neg_ni_inc,C16_CF_1F1NW_1_149,C16_CF_1F1NW_150_399,C16_CF_1F1NW_400_649,C16_CF_1F1NW_650_799,C16_CF_1F1NW_800_1249,C16_CF_1F1NW_1250_1999,C16_CF_1F1NW_2000_2499,C16_CF_1F1NW_2500_2999,C16_CF_1F1NW_3000_3999,C16_CF_1F1NW_4000more,C16_CF_1F1NW_Ns,C16_CF_1F1NW_Tot,C16_CF_1P1NW_Neg_ni_inc,C16_CF_1P1NW_1_149
505031104,11,4,169,0,0,0,0,0,11,8,3,3,0,5,0,31,0,0,0,0,3,16,43,15,15,6,0,0,107,0,0,0,0,0,0,3,4,7,5,0,0,18,0,0,0,0,9,31,26,19,0,0,0,3,89,0,5,9,9,14,25,15,0,0,0,0,0,72,0,0,0,0,0,3,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,7,22,5,9,43,108,54,24,0,0,0,0,14,279,0,0,0,0,0,0,0,0,0,0,0,43,51,24,5,12,62,134,142,164,83,65,54,22,73,832,0,0,0,0,0,6,37,47,41,48,29,21,230,0,0,0,0,4,20,27,8,8,4,0,3,75,0,0,0,0,0,29,129,87,58,48,17,9,376,0,0,0,0,0,4,14,10,10,11,3,8,60,0,0,0,3,17,51,90,36,24,13,11,20,262,0,4
505031105,61,13,341,0,0,0,0,7,3,24,11,9,4,5,3,73,0,0,0,0,0,14,62,60,44,23,23,0,234,0,0,0,0,0,4,3,4,0,10,9,0,36,0,0,0,4,4,30,55,30,9,24,10,6,180,0,0,3,21,13,27,27,5,0,3,7,3,113,0,0,0,0,4,0,3,0,5,0,0,4,19,0,0,0,0,0,3,0,5,4,3,4,0,17,23,3,12,61,124,131,80,16,8,6,9,13,480,0,0,0,0,4,0,0,0,0,0,0,148,155,25,7,20,84,150,222,300,212,144,163,133,185,1645,0,0,0,0,3,9,33,67,96,177,191,57,627,0,0,0,0,0,12,32,21,11,13,13,8,107,0,0,0,0,6,11,156,155,165,160,197,77,926,0,0,0,0,0,0,21,11,24,24,29,14,123,0,0,4,5,4,49,107,108,33,91,63,28,490,0,0
505031106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031107,37,8,259,0,0,0,0,0,4,16,5,4,3,0,0,38,0,0,0,0,0,8,58,30,17,17,4,3,144,0,0,0,0,0,0,6,3,3,3,7,0,25,0,0,0,5,6,22,46,17,8,12,3,4,119,0,5,0,6,10,17,8,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6,0,4,0,0,11,18,5,13,44,94,90,39,8,4,4,4,10,332,0,0,0,0,0,0,0,0,0,0,0,95,95,18,9,13,60,119,154,203,136,97,96,56,126,1078,0,0,0,0,0,0,36,63,68,134,92,29,426,0,0,0,0,0,13,25,9,9,7,3,9,68,0,0,0,0,0,17,149,167,136,126,82,41,716,0,0,0,0,0,0,13,19,19,20,10,4,91,0,0,0,11,5,35,139,100,21,61,31,26,424,0,0
505031255,22,0,338,0,0,0,0,0,5,9,4,0,0,0,0,20,0,0,0,0,0,12,48,37,30,11,4,3,147,0,0,0,0,0,0,0,3,5,4,4,5,24,0,0,0,0,0,18,16,14,3,6,0,4,59,0,0,0,3,4,10,3,0,0,0,0,6,23,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,3,5,4,0,0,16,10,3,6,13,23,20,0,0,0,0,0,3,74,0,0,0,0,0,0,0,0,0,0,0,73,74,8,4,3,15,26,72,149,166,121,94,30,88,780,0,0,0,0,0,0,13,58,49,42,29,13,201,0,0,0,0,3,0,10,9,0,9,0,0,35,0,0,0,0,6,5,79,85,81,38,23,24,341,0,0,0,0,0,4,12,19,12,15,0,0,62,0,0,0,9,4,33,98,56,12,19,7,10,246,0,0
505031256,0,0,10,0,0,0,0,5,4,3,0,0,0,0,0,11,0,0,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,0,0,8,14,15,7,4,7,4,8,68,0,0,0,0,0,0,0,0,5,7,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,8,7,0,3,5,9,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,14,0,0
505031257,3,0,42,0,0,0,0,0,4,0,0,0,0,0,0,14,0,0,0,0,0,0,12,3,3,0,0,0,33,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,3,0,5,11,4,0,0,0,0,35,0,0,0,0,4,5,3,0,0,0,0,0,20,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,3,3,4,6,20,47,28,15,3,0,0,0,7,128,0,0,0,0,0,0,0,0,0,0,0,28,32,6,0,4,28,51,50,60,32,23,14,15,42,320,0,0,0,0,0,0,4,3,10,3,10,9,33,0,0,0,0,0,4,7,3,0,3,0,3,17,0,0,0,0,0,0,23,17,27,8,14,12,102,0,0,0,0,0,0,3,0,0,6,6,0,10,0,0,0,3,0,9,19,13,8,4,3,11,68,0,0
505031258,23,0,189,0,0,0,0,0,12,11,5,4,0,0,5,28,0,0,0,0,4,3,41,17,10,9,9,0,99,0,0,0,0,0,0,0,9,0,3,0,3,20,0,0,0,0,0,22,37,16,3,12,4,3,104,0,0,4,7,8,15,7,0,0,0,0,0,57,0,0,0,0,3,5,0,5,0,0,3,0,13,0,0,0,0,0,0,0,3,4,0,0,0,5,8,3,6,31,91,63,25,5,3,0,3,9,247,0,0,0,0,0,0,0,0,0,0,0,76,82,8,10,12,41,109,132,150,107,63,68,46,102,845,0,0,0,0,0,5,15,38,32,36,24,16,159,0,0,0,0,0,5,19,5,6,0,3,5,42,0,0,0,0,0,18,75,70,54,37,25,16,305,0,0,0,0,0,0,17,7,9,18,6,3,54,0,0,0,5,0,39,91,42,16,27,7,7,236,0,0
505031303,28,8,326,0,0,0,0,0,11,16,6,5,3,0,0,40,0,0,0,0,0,18,63,47,35,21,8,4,196,0,0,0,0,0,0,4,4,4,3,4,0,24,0,0,0,6,5,18,64,26,3,9,9,6,141,0,0,0,15,11,14,15,7,5,6,0,0,72,0,0,0,5,0,3,7,3,0,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,5,9,12,0,8,42,63,61,28,6,5,5,3,11,238,0,0,0,0,0,0,3,0,0,0,0,60,64,12,3,14,61,81,128,228,194,127,124,54,98,1118,0,0,0,0,0,6,21,55,55,84,59,33,318,0,0,0,5,0,10,30,8,13,6,0,9,74,0,0,0,0,4,13,116,124,111,91,80,33,567,0,0,0,0,0,0,15,19,13,22,12,3,88,0,0,0,0,11,27,109,72,22,37,19,14,321,0,0
505031304,56,5,340,0,0,0,4,0,13,19,3,0,6,0,0,40,0,0,0,0,0,10,41,36,26,11,15,3,143,0,0,0,0,0,0,6,3,3,6,4,0,25,0,0,4,0,3,15,39,28,7,4,3,0,104,0,0,3,6,8,22,6,5,0,0,0,3,56,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,14,8,6,30,52,40,13,8,0,0,0,8,177,0,0,0,0,3,0,0,0,0,0,0,58,61,13,9,14,43,66,104,149,151,110,133,79,85,953,0,0,0,5,0,9,51,73,71,122,94,36,459,0,0,0,0,0,12,31,10,7,6,5,9,78,0,0,4,0,5,19,146,135,129,103,73,36,648,0,0,0,6,0,3,17,13,13,18,14,3,99,0,0,0,5,4,43,129,84,38,54,26,26,409,0,0
505031305,41,6,248,0,0,0,5,0,8,21,3,3,0,0,0,37,0,0,0,0,0,6,26,34,25,11,10,0,112,0,0,0,0,0,3,9,3,4,5,4,0,23,0,0,0,0,3,25,39,15,5,10,3,0,108,0,0,0,10,5,12,10,8,0,0,0,5,57,0,0,0,0,5,4,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,4,4,0,0,8,15,6,3,38,85,74,36,11,0,3,0,16,285,0,0,0,0,0,0,0,0,0,0,0,71,74,19,11,4,46,100,132,158,141,100,87,62,92,956,0,0,0,0,0,6,43,59,78,127,89,18,428,0,0,0,3,0,11,30,12,7,12,8,6,87,0,0,0,0,4,24,140,123,151,131,102,35,702,0,0,0,0,0,4,11,17,14,16,18,3,89,0,0,3,3,0,38,118,92,34,80,39,27,433,0,0
505031306,32,5,327,0,0,0,3,3,16,21,12,4,0,0,0,67,0,0,0,0,0,17,68,48,28,17,14,6,197,0,0,0,0,0,0,9,8,6,6,0,0,29,0,0,0,4,13,33,62,29,10,8,11,0,164,0,0,4,17,7,30,19,4,3,8,0,0,92,0,0,0,0,0,0,8,5,0,0,0,0,17,0,0,0,0,0,0,0,5,0,0,3,5,18,21,5,13,83,150,113,54,11,0,3,5,27,494,0,0,0,0,0,0,0,0,0,0,0,116,118,24,13,19,107,174,218,289,202,124,110,68,161,1514,0,0,0,0,0,8,26,71,58,64,53,29,320,0,0,0,0,4,13,18,16,6,0,0,7,58,0,0,0,0,0,20,142,114,89,85,52,38,545,0,0,0,0,0,0,22,18,19,12,7,9,89,0,0,0,4,8,52,123,69,29,28,26,21,361,0,0
506011110,4,4,291,0,0,0,6,0,23,11,0,3,0,0,0,46,0,0,0,0,3,23,95,29,16,3,7,5,181,0,0,0,0,0,0,12,8,4,0,4,3,38,0,0,0,3,18,67,85,30,3,6,0,8,219,0,0,5,12,10,41,19,3,0,0,0,3,98,0,0,0,4,0,6,4,3,0,0,0,0,29,0,0,0,0,0,0,9,3,0,0,0,0,10,13,17,14,79,209,107,41,12,0,5,4,35,537,0,0,0,0,3,3,3,0,0,0,0,98,106,18,19,18,107,249,278,369,183,91,47,23,161,1557,0,0,0,0,0,0,45,54,56,28,21,18,227,0,0,0,0,0,17,22,13,0,0,6,0,62,0,0,0,0,0,22,161,86,37,33,23,15,385,0,0,0,0,0,5,12,9,13,10,4,5,67,0,0,0,8,15,131,240,67,20,23,15,21,535,0,0
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,8,0,90,0,0,0,0,0,5,6,0,0,0,0,0,12,0,0,0,0,0,6,31,9,12,0,0,6,63,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,7,26,27,6,4,0,0,5,71,0,0,0,4,7,16,11,0,0,0,0,0,38,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,24,47,38,12,0,0,0,0,7,139,0,0,0,0,0,0,0,0,0,0,0,34,34,3,4,7,33,62,89,116,51,32,27,10,47,464,0,0,0,0,0,3,14,26,20,22,14,3,99,0,0,0,5,0,7,3,3,0,3,0,0,18,0,0,0,0,0,12,50,30,15,17,15,16,146,0,0,0,0,0,4,3,4,5,6,0,0,19,0,0,0,6,3,36,69,31,12,10,4,4,183,0,0
506011114,10,0,172,0,0,0,5,0,13,15,8,0,4,0,0,48,0,0,0,0,0,12,59,31,15,19,11,0,149,0,0,0,0,3,0,3,4,0,4,0,3,24,0,0,0,0,4,38,48,20,8,4,0,0,124,0,0,0,10,9,14,17,4,0,0,0,0,60,0,0,0,0,0,3,9,0,0,0,0,0,15,0,0,0,0,0,0,4,0,0,3,0,0,7,11,7,7,46,115,96,50,5,0,3,4,17,360,0,0,0,0,0,0,0,0,0,0,0,54,58,19,6,7,61,139,191,236,117,63,77,35,81,1028,0,0,0,0,0,0,21,43,34,37,26,14,176,0,0,0,0,3,4,20,6,4,0,0,10,47,0,0,0,0,0,12,72,52,44,33,32,20,265,0,0,0,0,0,3,10,5,7,4,9,7,46,0,0,0,4,5,53,113,46,6,19,5,11,269,0,0
506011115,20,0,165,0,0,0,3,3,15,13,6,0,3,0,0,48,0,0,0,0,4,8,41,25,28,23,17,0,141,0,0,0,0,0,0,4,4,3,5,5,0,20,0,0,0,0,3,22,39,24,8,9,8,6,123,0,4,5,10,8,20,23,6,0,0,0,0,75,0,0,0,0,0,4,5,4,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,4,13,0,3,50,115,101,45,10,3,0,9,14,377,0,0,0,0,0,0,3,0,0,0,0,69,76,20,10,12,66,128,176,203,127,74,86,56,94,1051,0,0,0,0,0,0,10,20,26,49,64,15,191,0,0,0,0,0,4,7,0,8,0,8,8,37,0,0,0,0,0,10,55,58,45,63,46,26,299,0,0,0,0,0,0,4,9,9,7,8,4,38,0,0,0,0,0,17,53,43,21,31,31,12,205,0,0
506011116,23,0,132,0,0,0,0,0,10,10,12,0,4,0,0,47,0,0,0,0,0,6,39,22,22,16,7,0,110,0,0,0,0,0,0,5,0,3,7,0,0,22,0,0,0,0,0,9,29,24,5,11,4,4,80,0,4,4,13,12,30,8,9,5,3,5,0,91,0,0,0,0,0,4,6,0,0,0,0,0,11,0,0,0,0,0,5,0,0,0,0,0,0,9,12,0,0,33,61,91,56,7,3,3,9,5,280,0,0,0,0,0,0,0,0,0,0,0,74,78,11,8,4,49,74,158,161,101,68,81,58,100,864,0,0,0,0,0,0,12,18,22,47,58,31,199,0,0,0,0,0,3,11,3,9,5,3,4,38,0,0,0,0,0,5,54,70,65,60,51,20,333,0,0,0,0,0,0,0,7,4,12,9,4,39,0,0,0,0,0,18,42,38,10,36,11,4,171,0,0
506011117,5,0,177,0,0,0,0,0,6,8,0,0,0,0,0,21,0,0,0,0,0,12,45,21,16,3,4,0,109,0,0,0,0,0,0,7,6,6,0,0,0,18,0,0,0,3,4,36,35,12,10,5,0,9,112,0,0,6,9,11,16,5,0,0,0,0,0,49,0,0,0,0,0,5,0,0,0,0,0,0,12,0,0,0,0,0,0,5,0,0,0,0,0,6,11,4,3,18,60,33,17,0,0,0,0,10,147,0,0,0,0,0,0,0,0,0,0,0,55,59,11,0,5,34,78,109,162,100,78,34,5,78,698,0,0,0,0,0,3,38,60,46,43,20,18,223,0,0,0,0,0,8,13,12,4,5,0,4,47,0,0,0,0,3,23,135,92,65,41,19,18,393,0,0,0,0,0,6,14,19,6,4,0,0,48,0,0,0,4,7,88,161,69,16,16,6,13,393,0,0
506011307,35,5,318,0,0,0,0,3,7,8,3,0,0,0,0,15,0,0,0,0,0,8,34,30,19,14,13,3,121,0,0,0,0,0,0,7,6,9,3,0,0,33,0,0,0,3,0,20,32,24,8,5,5,0,84,0,0,0,5,6,14,7,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,16,4,7,11,22,23,6,6,0,0,0,4,95,0,0,0,0,0,0,0,0,0,0,0,63,67,18,4,10,28,29,70,115,151,112,109,59,79,784,0,0,0,0,0,0,21,63,55,71,65,21,296,0,0,0,0,0,9,17,12,9,3,0,0,46,0,0,0,0,0,22,93,93,88,71,57,21,439,0,0,0,0,0,4,8,7,8,17,15,5,55,0,0,0,6,8,44,130,104,24,47,17,10,391,0,0
506011308,39,8,378,0,0,0,0,0,7,15,5,0,0,0,0,26,0,0,0,0,0,7,37,45,28,17,6,0,128,0,0,0,0,0,0,3,4,3,9,3,0,23,0,0,0,0,4,14,29,18,3,11,3,3,93,0,3,3,0,0,10,4,3,0,0,0,0,29,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,4,0,0,4,0,0,7,29,4,4,9,32,31,5,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,90,98,25,12,11,14,39,74,135,163,132,149,55,112,917,0,0,0,0,0,3,29,67,70,92,68,13,352,0,0,0,0,4,10,15,6,3,4,5,8,52,0,0,3,0,0,16,94,109,108,67,50,17,461,0,0,0,0,0,4,17,15,23,26,21,0,114,0,0,0,4,13,47,149,108,19,54,19,10,408,0,0
506021118,60,6,423,0,0,0,4,6,26,13,6,3,0,8,0,59,0,0,0,0,0,19,48,43,28,16,11,0,178,0,0,0,0,0,0,13,5,5,10,5,0,34,0,0,0,7,10,36,40,23,16,9,7,3,151,0,0,6,10,11,26,25,9,0,3,7,0,109,0,5,0,0,0,0,0,3,0,3,0,0,12,0,0,0,0,0,0,3,0,6,4,4,0,16,19,6,6,42,88,71,32,15,3,5,3,22,316,0,0,0,0,0,0,0,0,0,0,0,121,124,21,11,12,70,121,181,229,202,143,147,104,162,1422,0,0,0,0,0,0,16,42,28,69,65,15,243,0,0,0,0,0,6,14,9,7,3,0,5,49,0,0,0,0,0,16,79,64,61,53,41,15,331,0,0,0,0,0,5,5,5,8,15,12,5,55,0,0,0,0,6,56,111,65,21,38,17,13,327,0,0
506021119,114,4,593,0,0,0,7,8,26,27,13,4,11,0,0,95,0,0,0,4,0,24,91,34,42,43,25,0,263,0,0,0,0,0,5,13,8,5,8,11,0,53,0,0,0,10,12,44,58,45,6,24,13,0,213,0,0,6,14,16,28,15,6,4,5,0,0,97,0,0,0,0,0,4,11,0,0,3,0,0,15,0,0,0,0,0,3,4,0,5,3,0,0,16,24,10,10,44,79,59,38,9,0,6,5,10,288,0,0,0,0,3,0,0,0,0,0,0,161,167,27,6,17,80,126,206,306,214,189,265,170,181,1794,0,0,0,0,0,0,37,26,32,67,77,21,248,0,0,0,0,0,16,16,8,4,5,8,3,62,0,0,0,0,0,29,77,66,91,98,100,20,477,0,0,0,0,0,0,10,17,14,16,15,0,71,0,0,0,9,7,39,96,67,15,49,21,16,313,0,0
506021120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
