SA2_CODE_2021,C11_Chr_Tot_0_14,C11_Chr_Tot_15_24,C11_Chr_Tot_25_34,C11_Chr_Tot_35_44,C11_Chr_Tot_45_54,C11_Chr_Tot_55_64,C11_Chr_Tot_65_74,C11_Chr_Tot_75_84,C11_Chr_Tot_85ov,C11_Chr_Tot_Tot,C11_Hinduism_0_14,C11_Hinduism_15_24,C11_Hinduism_25_34,C11_Hinduism_35_44,C11_Hinduism_45_54,C11_Hinduism_55_64,C11_Hinduism_65_74,C11_Hinduism_75_84,C11_Hinduism_85ov,C11_Hinduism_Tot,C11_Islam_0_14,C11_Islam_15_24,C11_Islam_25_34,C11_Islam_35_44,C11_Islam_45_54,C11_Islam_55_64,C11_Islam_65_74,C11_Islam_75_84,C11_Islam_85ov,C11_Islam_Tot,C11_Judaism_0_14,C11_Judaism_15_24,C11_Judaism_25_34,C11_Judaism_35_44,C11_Judaism_45_54,C11_Judaism_55_64,C11_Judaism_65_74,C11_Judaism_75_84,C11_Judaism_85ov,C11_Judaism_Tot,C11_OR_Au_Ab_Tr_R_0_14,C11_OR_Au_Ab_Tr_R_15_24,C11_OR_Au_Ab_Tr_R_25_34,C11_OR_Au_Ab_Tr_R_35_44,C11_OR_Au_Ab_Tr_R_45_54,C11_OR_Au_Ab_Tr_R_55_64,C11_OR_Au_Ab_Tr_R_65_74,C11_OR_Au_Ab_Tr_R_75_84,C11_OR_A_Ab_Tr_Re_85ov,C11_OR_Au_Ab_Tr_Re_Tot,C11_OR_Sikhism_0_14,C11_OR_Sikhism_15_24,C11_OR_Sikhism_25_34,C11_OR_Sikhism_35_44,C11_OR_Sikhism_45_54,C11_OR_Sikhism_55_64,C11_OR_Sikhism_65_74,C11_OR_Sikhism_75_84,C11_OR_Sikhism_85ov,C11_OR_Sikhism_Tot,C11_OR_OR_0_14,C11_OR_OR_15_24,C11_OR_OR_25_34,C11_OR_OR_35_44,C11_OR_OR_45_54,C11_OR_OR_55_64,C11_OR_OR_65_74,C11_OR_OR_75_84,C11_OR_OR_85ov,C11_OR_OR_Tot,C11_OR_Tot_0_14,C11_OR_Tot_15_24,C11_OR_Tot_25_34,C11_OR_Tot_35_44,C11_OR_Tot_45_54,C11_OR_Tot_55_64,C11_OR_Tot_65_74,C11_OR_Tot_75_84,C11_OR_Tot_85ov,C11_OR_Tot_Tot,C11_SBOSB_No_RA_0_14,C11_SBOSB_No_RA_15_24,C11_SBOSB_No_RA_25_34,C11_SBOSB_No_RA_35_44,C11_SBOSB_No_RA_45_54,C11_SBOSB_No_RA_55_64,C11_SBOSB_No_RA_65_74,C11_SBOSB_No_RA_75_84,C11_SBOSB_No_RA_85ov,C11_SBOSB_No_RA_Tot,C11_Rel_aff_ns_0_14,C11_Rel_aff_ns_15_24,C11_Rel_aff_ns_25_34,C11_Rel_aff_ns_35_44,C11_Rel_aff_ns_45_54,C11_Rel_aff_ns_55_64,C11_Rel_aff_ns_65_74,C11_Rel_aff_ns_75_84,C11_Rel_aff_ns_85ov,C11_Rel_aff_NS_Tot,C11_Tot_0_14,C11_Tot_15_24,C11_Tot_25_34,C11_Tot_35_44,C11_Tot_45_54,C11_Tot_55_64,C11_Tot_65_74,C11_Tot_75_84,C11_Tot_85ov,C11_Tot_Tot,C16_Buddhism_0_14,C16_Buddhism_15_24,C16_Buddhism_25_34,C16_Buddhism_35_44,C16_Buddhism_45_54,C16_Buddhism_55_64,C16_Buddhism_65_74,C16_Buddhism_75_84,C16_Buddhism_85ov,C16_Buddhism_Tot,C16_Christ_Angl_0_14,C16_Christ_Angl_15_24,C16_Christ_Angl_25_34,C16_Christ_Angl_35_44,C16_Christ_Angl_45_54,C16_Christ_Angl_55_64,C16_Christ_Angl_65_74,C16_Christ_Angl_75_84,C16_Christ_Angl_85ov,C16_Christ_Angl_Tot,C16_C_Assyr_Apo_0_14,C16_C_Assyr_Apo_15_24,C16_C_Assyr_Apo_25_34,C16_C_Assyr_Apo_35_44,C16_C_Assyr_Apo_45_54,C16_C_Assyr_Apo_55_64,C16_C_Assyr_Apo_65_74,C16_C_Assyr_Apo_75_84,C16_C_Assyr_Apo_85ov,C16_C_Assyr_Apo_Tot,C16_C_Baptist_0_14,C16_C_Baptist_15_24,C16_C_Baptist_25_34,C16_C_Baptist_35_44,C16_C_Baptist_45_54,C16_C_Baptist_55_64,C16_C_Baptist_65_74,C16_C_Baptist_75_84,C16_C_Baptist_85ov,C16_C_Baptist_Tot,C16_Christ_Breth_0_14,C16_Christ_Breth_15_24,C16_Christ_Breth_25_34,C16_Christ_Breth_35_44,C16_Christ_Breth_45_54,C16_Christ_Breth_55_64,C16_Christ_Breth_65_74,C16_Christ_Breth_75_84,C16_Christ_Breth_85ov,C16_Christ_Breth_Tot,C16_Ch_Catholic_0_14,C16_Ch_Catholic_15_24,C16_Ch_Catholic_25_34,C16_Ch_Catholic_35_44,C16_Ch_Catholic_45_54,C16_Ch_Catholic_55_64,C16_Ch_Catholic_65_74,C16_Ch_Catholic_75_84,C16_Ch_Catholic_85ov,C16_C_Catholic_Tot,C16_C_Chur_Christ_0_14,C16_C_Chur_Christ_15_24,C16_C_Chur_Christ_25_34,C16_C_Chur_Christ_35_44,C16_C_Chur_Christ_45_54,C16_C_Chur_Christ_55_64,C16_C_Chur_Christ_65_74,C16_C_Chur_Christ_75_84,C16_C_Chur_Christ_85ov,C16_C_Chur_Christ_Tot,C16_C_East_Ortho_0_14,C16_C_East_Ortho_15_24,C16_C_East_Ortho_25_34,C16_C_East_Ortho_35_44,C16_C_East_Ortho_45_54,C16_C_East_Ortho_55_64,C16_C_East_Ortho_65_74,C16_C_East_Ortho_75_84,C16_C_East_Ortho_85ov,C16_C_East_Ortho_Tot,C16_C_Jeh_Wit_0_14,C16_C_Jeh_Wit_15_24,C16_C_Jeh_Wit_25_34,C16_C_Jeh_Wit_35_44,C16_C_Jeh_Wit_45_54,C16_C_Jeh_Wit_55_64,C16_C_Jeh_Wit_65_74,C16_C_Jeh_Wit_75_84,C16_C_Jeh_Wit_85ov,C16_C_Jeh_Wit_Tot
505021088,1334,950,1490,1293,1106,984,708,640,327,8826,39,37,73,38,25,7,0,0,0,213,35,25,33,19,19,3,5,0,0,123,8,8,5,3,3,3,4,0,0,38,0,0,0,0,0,0,0,0,0,0,6,3,15,0,0,0,0,0,0,31,9,6,10,13,6,6,4,3,0,55,10,16,25,17,10,6,4,3,0,90,720,690,1147,654,437,258,117,67,26,4121,228,216,399,228,146,120,74,86,63,1545,2392,1963,3242,2300,1767,1417,915,802,413,15219,39,32,60,54,49,30,19,11,4,298,213,144,238,260,318,303,247,166,104,1994,0,0,0,0,0,0,0,0,0,0,37,19,42,35,16,19,21,11,7,208,0,0,0,0,0,0,0,0,0,0,656,410,872,548,462,375,299,207,98,3920,4,4,5,6,9,6,3,8,10,51,23,29,31,25,29,42,17,34,13,244,16,6,8,15,15,3,9,5,5,76
505021089,2394,1206,886,1838,1715,1784,1218,714,359,12108,23,19,19,18,18,8,5,0,4,114,15,13,13,9,19,3,0,0,0,75,3,0,4,6,8,6,8,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10,15,16,19,24,25,10,6,4,0,118,15,19,20,29,25,8,3,4,0,131,1182,702,587,846,621,478,245,114,41,4814,284,168,150,202,185,154,117,67,80,1403,3938,2158,1706,3008,2639,2491,1598,903,480,18929,24,17,31,44,45,40,19,6,3,229,525,268,163,404,529,467,557,317,129,3372,0,0,0,0,0,0,0,0,0,0,30,25,23,27,41,27,37,20,8,233,0,0,0,0,0,0,0,0,0,0,1257,546,469,741,730,566,473,303,111,5193,18,8,3,10,14,7,17,7,0,83,66,45,41,47,62,50,39,15,9,382,10,0,8,9,11,9,6,5,0,64
505021090,1270,942,1680,1122,917,817,688,596,132,8167,71,46,179,43,14,9,5,0,0,363,307,131,197,155,65,27,13,5,0,893,9,7,8,10,9,3,6,6,0,57,0,7,0,0,0,4,0,0,0,9,23,30,59,3,6,0,0,0,0,121,16,17,40,26,22,13,3,5,0,138,36,50,102,26,27,13,3,5,0,265,495,559,998,393,275,211,100,57,5,3099,290,226,409,204,125,130,86,52,9,1532,2583,2069,3719,2062,1514,1297,928,738,152,15059,80,113,190,143,111,82,48,24,7,805,60,72,149,133,156,168,183,139,37,1085,0,0,0,0,0,0,0,0,0,0,40,40,59,49,28,21,11,7,4,258,0,0,0,0,0,0,0,0,0,0,616,405,1011,667,411,390,284,238,67,4095,4,6,0,5,9,3,3,11,5,42,85,51,98,103,86,88,56,64,29,658,11,17,10,21,16,21,12,9,0,121
505021091,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0
505021092,872,818,1642,1123,988,832,586,396,170,7425,15,14,31,18,4,5,0,0,0,87,31,10,22,29,14,3,0,0,0,102,9,3,14,12,4,8,4,4,0,60,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,7,0,0,25,12,3,3,3,0,0,59,0,7,30,21,3,3,3,0,0,67,535,693,1342,699,437,289,117,53,21,4182,273,320,604,327,237,194,100,74,33,2167,1746,1884,3727,2260,1723,1356,813,535,226,14275,19,19,36,53,40,26,12,0,0,216,175,100,264,268,276,301,279,147,81,1883,0,0,0,0,0,0,0,0,0,0,18,16,32,23,19,14,13,9,0,138,0,0,0,0,0,0,0,0,0,0,551,357,914,503,420,333,215,128,48,3465,0,0,0,4,0,3,5,6,0,30,21,14,34,21,21,12,8,5,0,139,11,0,6,10,5,11,3,6,4,54
505021093,1438,954,1123,1297,1186,1198,789,481,134,8604,86,58,190,83,40,18,0,3,0,477,76,42,83,44,34,8,4,0,0,286,9,8,0,5,6,4,4,0,0,32,0,0,0,0,0,0,0,0,0,0,13,6,44,6,3,0,0,0,0,76,14,8,20,9,19,6,6,0,0,80,21,18,64,15,21,6,6,0,0,153,356,389,570,361,215,163,72,22,8,2159,163,174,286,160,130,114,53,38,10,1128,2187,1692,2392,2016,1692,1562,941,560,157,13197,42,41,107,78,56,57,20,14,3,415,81,52,78,121,149,161,147,83,29,903,0,0,0,0,0,0,0,0,0,0,31,20,21,18,20,22,11,8,0,151,0,0,0,0,0,0,0,0,0,0,901,507,650,642,648,576,516,315,109,4869,4,0,0,8,3,3,13,3,0,37,126,86,72,114,114,108,88,70,23,804,0,0,9,0,0,7,11,3,0,35
505021094,743,382,369,587,610,647,510,277,104,4221,0,0,0,0,0,3,0,0,0,8,9,3,0,9,4,3,3,0,0,32,11,3,8,9,3,4,4,4,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,5,0,0,0,15,0,0,4,3,5,5,0,0,0,17,350,277,293,300,252,259,100,41,21,1882,124,86,100,93,90,75,49,27,20,671,1240,754,788,1014,971,1005,674,346,140,6928,3,0,9,13,7,19,12,5,0,82,152,86,55,139,202,183,241,123,51,1232,0,0,0,0,0,0,0,0,0,0,9,12,10,9,12,14,13,4,4,75,0,0,0,0,0,0,0,0,0,0,425,214,150,264,281,221,183,99,32,1879,4,0,0,0,0,8,12,3,0,31,12,5,8,8,18,18,9,3,4,85,4,3,0,0,6,0,3,0,4,24
505021095,725,551,1215,972,774,680,511,508,254,6186,45,33,210,34,4,3,0,0,0,336,100,60,105,53,36,14,4,0,0,378,5,5,7,6,8,0,6,0,0,34,0,0,0,0,0,0,0,0,0,0,3,24,36,9,0,0,0,0,0,66,5,0,28,10,10,6,3,0,0,70,13,26,66,18,10,6,3,0,0,139,306,380,833,440,281,177,54,36,22,2522,157,173,340,189,135,112,60,43,25,1236,1395,1286,2877,1787,1309,1056,651,608,297,11267,44,45,118,85,45,50,21,8,0,422,41,49,112,113,132,139,128,70,52,842,0,0,0,0,0,0,0,0,0,0,15,10,36,22,19,9,6,9,7,124,0,0,0,0,0,0,0,0,0,0,456,263,684,487,418,333,248,240,135,3280,4,0,5,8,0,0,7,0,4,25,51,35,39,49,43,56,29,45,13,362,9,5,8,17,9,12,4,4,5,76
505021096,1495,1043,552,1044,1164,933,930,626,228,8016,44,39,31,48,33,5,7,4,0,215,49,30,27,24,12,9,5,0,0,152,4,8,0,0,11,3,0,0,0,32,7,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,20,6,9,6,7,5,7,0,0,0,46,7,16,17,7,11,6,8,0,0,69,677,597,424,451,422,351,179,79,20,3202,118,121,86,89,96,58,61,46,22,700,2420,1880,1163,1711,1781,1394,1211,761,269,12600,37,34,40,57,47,26,18,10,0,268,362,237,104,252,358,291,313,293,90,2297,0,0,0,0,0,0,0,0,0,0,32,20,10,21,15,16,23,8,3,138,0,0,0,0,0,0,0,0,0,0,840,494,286,432,522,382,280,255,89,3583,8,5,3,4,8,9,7,6,4,49,36,24,28,17,29,44,21,17,6,226,9,0,0,3,9,3,0,0,4,24
505021097,1187,838,1016,1119,1089,931,795,816,469,8259,45,41,162,25,6,10,0,0,0,290,86,50,96,67,29,11,7,3,0,347,180,115,75,102,126,150,84,113,88,1028,0,0,0,0,0,0,0,0,0,0,12,21,49,3,3,0,0,0,0,89,6,10,18,18,16,9,4,4,0,78,16,35,68,23,13,6,4,4,0,170,429,518,767,476,370,260,116,68,23,3029,153,175,256,199,140,109,89,91,86,1304,2154,1830,2536,2059,1840,1509,1113,1111,683,14824,51,44,69,86,47,55,24,16,4,395,131,92,122,151,208,199,200,203,173,1494,0,0,0,0,0,0,0,0,0,0,10,15,31,21,19,27,16,14,6,156,0,0,0,0,0,0,0,0,0,0,690,478,586,530,584,468,366,333,167,4212,3,3,4,0,0,5,3,8,3,49,115,72,72,68,109,79,37,69,15,639,14,0,8,14,8,15,0,12,3,78
505021301,1325,898,612,1023,1075,939,786,492,182,7328,17,19,24,13,17,11,6,0,0,111,86,57,50,59,43,19,11,10,0,342,109,118,43,72,135,120,40,27,10,675,0,0,0,0,0,0,0,0,0,0,9,0,0,4,0,0,0,0,0,18,10,16,13,16,10,13,3,0,0,81,17,16,15,20,10,13,3,0,0,98,311,318,217,189,237,159,73,52,17,1575,95,92,65,90,98,68,56,30,27,629,2084,1625,1109,1573,1733,1433,1030,631,241,11466,57,88,67,87,116,99,50,25,9,596,92,90,40,70,159,187,181,142,62,1020,0,0,0,0,0,0,0,0,0,0,14,9,9,12,25,16,9,8,5,106,0,3,0,0,0,0,0,0,0,0,682,592,355,454,611,474,384,280,76,3913,4,0,7,0,5,3,3,4,7,33,131,91,65,99,132,99,86,86,40,822,0,0,0,0,0,9,6,3,0,20
505021302,944,651,808,921,859,761,855,680,272,6753,32,19,78,28,10,10,0,0,0,170,108,65,71,60,31,12,6,4,0,359,159,100,42,120,109,111,80,51,49,815,0,0,0,0,0,0,0,0,0,0,4,25,16,5,10,3,0,0,0,67,0,11,9,11,12,9,0,3,0,57,3,34,29,16,19,10,0,5,0,121,351,321,470,338,241,167,108,58,21,2086,142,148,164,142,122,83,65,52,24,955,1789,1386,1738,1687,1460,1211,1136,865,367,11641,43,41,68,88,73,52,24,14,3,402,106,69,82,122,183,176,182,219,105,1250,0,0,0,0,0,0,0,0,0,0,17,26,24,22,21,16,19,5,9,163,0,5,0,0,4,0,0,4,0,5,580,368,434,453,443,375,331,300,104,3383,6,0,5,0,3,4,4,12,0,35,62,46,23,64,53,56,43,46,13,407,4,0,0,4,0,5,4,0,0,11
505031098,1305,982,773,886,1112,924,552,254,51,6825,14,15,23,16,12,6,6,0,0,84,258,124,77,101,61,18,15,3,0,655,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,10,3,8,4,6,13,3,0,0,0,42,13,8,3,7,13,6,0,0,0,51,489,411,355,321,288,143,57,26,0,2098,233,180,133,145,129,78,41,27,6,964,2480,1856,1505,1635,1779,1258,694,321,61,11593,139,106,121,132,156,113,50,13,0,833,156,98,84,128,201,210,184,92,26,1178,0,0,0,0,0,0,0,0,0,0,147,87,78,68,59,46,31,8,5,535,0,0,0,0,0,0,0,0,0,0,503,374,344,326,389,386,276,135,29,2757,10,5,0,7,7,5,0,3,0,35,66,73,31,61,73,49,23,14,3,401,15,13,8,11,8,8,8,4,0,72
505031099,2698,1378,1619,1875,1179,733,834,663,238,11234,15,8,20,4,7,0,0,0,0,56,78,54,37,43,19,7,3,0,0,241,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,6,3,9,0,0,0,0,0,0,15,11,4,19,17,10,9,0,0,0,78,15,9,27,13,10,9,0,0,0,92,1840,869,1080,872,323,201,94,59,40,5375,596,256,384,333,185,103,85,50,20,2012,5289,2596,3226,3185,1746,1077,1027,785,302,19226,43,56,59,67,34,18,5,0,0,283,626,415,336,476,590,316,415,389,176,3742,0,0,0,0,0,0,0,0,0,4,136,73,51,76,50,32,24,19,5,456,0,0,0,0,0,0,0,3,0,3,1110,611,634,651,537,295,240,200,67,4351,0,0,9,5,4,6,10,3,0,32,18,14,16,14,23,13,8,3,0,106,30,21,18,22,16,18,11,5,4,152
505031100,1865,958,998,1299,952,507,244,84,12,6914,21,9,24,20,11,0,4,0,0,83,61,34,30,29,23,7,3,0,0,180,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,18,13,13,15,9,0,3,0,0,70,0,5,11,7,3,4,0,4,0,34,18,14,17,22,8,5,4,6,0,100,935,547,675,445,254,121,37,15,0,3036,271,124,166,143,91,61,37,11,5,914,3194,1701,1933,1969,1360,708,331,114,19,11333,36,18,62,42,32,13,3,0,0,199,535,314,259,392,466,271,180,59,17,2504,0,0,0,0,0,0,0,0,0,0,104,60,41,56,59,28,18,5,3,366,0,0,0,0,0,0,0,0,0,0,897,481,586,560,444,239,103,23,3,3346,16,0,10,6,5,0,0,0,0,34,22,20,19,21,17,7,0,7,0,106,13,3,13,7,16,12,6,0,0,65
505031101,1382,925,1064,1018,880,495,269,104,9,6143,36,17,24,30,9,0,0,0,0,119,101,85,49,57,35,9,0,0,0,337,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,4,3,26,4,9,9,4,0,0,61,5,5,36,5,9,9,4,0,0,70,988,623,776,548,282,98,44,14,0,3371,359,267,262,271,146,76,32,7,0,1425,2919,1952,2255,1957,1398,705,349,135,19,11691,49,37,54,50,49,21,5,4,0,261,210,179,174,250,310,218,148,57,11,1570,0,0,0,0,0,0,0,0,0,0,63,35,31,48,34,20,12,7,0,248,0,0,0,0,0,0,0,0,0,0,537,366,451,399,342,222,129,35,3,2481,0,4,0,3,0,0,0,0,0,13,12,14,9,15,18,11,3,4,0,88,11,6,7,6,17,10,9,3,0,69
505031102,875,579,656,620,592,655,449,182,49,4654,4,0,9,13,0,0,0,0,0,33,171,87,82,63,52,33,12,6,0,503,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,8,6,0,0,0,0,0,0,12,7,6,15,12,10,9,6,0,0,62,7,17,21,16,10,9,6,0,0,82,453,310,379,247,160,136,41,9,7,1737,185,137,119,135,95,64,59,19,0,813,1815,1197,1345,1169,995,946,580,224,56,8332,84,87,101,74,89,73,36,11,4,564,115,91,66,97,120,147,140,67,18,855,0,0,0,0,0,0,0,0,0,0,152,75,68,53,55,16,15,21,3,448,0,0,0,0,0,0,0,0,0,0,411,235,242,250,237,197,206,105,24,1917,5,0,0,4,0,6,0,0,0,15,16,24,35,28,24,32,18,9,0,192,13,0,7,4,5,15,12,7,5,68
505031104,1207,814,810,873,914,817,512,261,130,6337,10,6,12,7,3,3,0,0,0,40,133,73,67,59,52,35,13,0,0,426,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,14,0,0,7,8,4,5,3,0,0,30,4,5,12,8,4,5,3,0,0,48,496,343,360,291,180,111,45,20,0,1858,163,115,93,102,87,72,40,36,35,746,2229,1530,1516,1520,1413,1144,658,337,171,10517,155,116,107,138,145,122,55,12,3,853,106,95,71,91,188,165,142,70,29,960,0,0,0,0,0,0,0,0,0,0,38,28,35,24,29,21,22,12,11,220,0,0,0,0,0,0,0,0,0,0,403,332,329,331,326,312,226,128,101,2495,0,0,0,9,4,4,4,0,0,25,91,58,50,90,76,62,70,25,8,523,9,7,9,5,12,8,5,8,5,60
505031105,2611,1525,778,2128,2006,1091,699,298,91,11220,10,6,5,3,7,4,0,0,0,33,34,21,28,19,9,9,0,0,0,116,8,3,3,3,3,0,7,0,0,40,0,0,0,0,0,0,0,0,0,0,0,3,0,4,7,0,0,0,0,20,3,11,9,9,6,3,0,0,0,44,6,16,13,9,10,8,0,0,0,63,1340,720,513,799,563,273,96,39,16,4359,384,245,161,280,250,102,33,41,23,1521,4415,2565,1510,3274,2886,1498,845,381,137,17507,24,27,21,37,37,24,9,0,0,176,706,538,205,508,897,536,387,187,75,4036,0,0,0,0,0,0,0,0,0,0,115,74,30,72,100,29,28,4,4,463,0,0,0,0,0,0,0,0,0,0,801,542,305,521,712,404,214,121,26,3645,7,8,0,3,4,5,0,3,0,30,26,19,11,32,24,17,10,5,0,137,6,8,9,4,14,19,4,3,0,75
505031106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031107,1951,882,1120,1445,958,610,524,273,57,7829,42,17,40,27,14,6,4,0,0,162,47,8,26,22,16,10,0,0,0,129,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,16,13,17,9,5,6,0,0,0,71,19,7,11,27,13,8,0,0,0,91,40,15,28,42,22,16,3,0,0,167,967,443,687,540,241,158,70,26,8,3137,269,132,162,172,112,74,33,21,3,976,3336,1526,2100,2269,1387,887,639,321,70,12536,36,17,23,33,16,17,3,0,0,143,366,231,177,326,369,295,255,182,46,2252,0,0,0,0,0,0,0,0,0,0,79,29,33,42,30,20,11,4,0,262,0,0,0,0,0,0,0,0,0,0,750,357,364,471,365,219,162,96,17,2811,3,3,12,3,0,4,0,0,0,31,21,7,18,16,14,11,4,6,0,94,9,0,3,9,7,0,8,0,0,26
505031255,4,4,13,6,3,9,9,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,3,0,0,0,0,18,4,0,0,0,0,0,0,0,0,4,15,4,15,9,6,12,11,0,0,70,11,4,24,15,4,5,3,0,0,61,273,159,179,196,205,101,56,8,0,1190,0,0,0,0,0,0,0,0,0,0,45,19,26,30,16,7,9,0,0,154,0,0,0,0,0,0,0,0,0,0,349,221,365,204,158,75,53,11,0,1427,9,0,0,4,0,0,3,0,0,17,7,0,11,0,0,6,0,0,0,35,16,7,17,11,6,0,0,0,0,65
505031256,79,77,24,57,84,54,32,20,0,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,32,13,41,21,20,11,0,0,183,22,24,14,16,11,11,4,3,0,102,149,135,61,118,122,92,48,20,3,752,3,6,8,10,4,3,6,0,0,33,10,11,3,10,30,19,10,5,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,29,27,14,22,30,17,19,5,4,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,18,0,0,0,0,0,0,0,0,0,0
505031257,179,95,89,148,159,210,172,78,20,1143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,4,4,5,3,0,0,0,23,9,6,4,5,5,4,0,0,0,23,205,119,89,102,80,51,39,16,4,706,68,31,31,47,30,32,17,14,6,267,460,248,215,305,276,296,231,101,33,2155,8,0,4,7,8,3,5,0,0,33,67,44,47,50,93,111,108,60,7,587,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,7,0,0,15,0,0,0,0,0,0,0,0,0,0,92,49,52,66,72,56,54,24,4,462,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,12,3,8,0,0,5,4,0,0,0,19
505031258,446,258,237,395,372,285,268,117,21,2394,5,0,0,0,4,0,0,0,0,14,7,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,17,0,0,0,0,3,0,0,0,0,17,420,193,203,247,154,88,56,19,5,1383,119,58,62,71,72,34,42,46,81,594,1006,519,519,727,613,416,363,185,107,4458,12,4,15,13,9,4,3,3,0,66,319,129,149,244,265,211,231,92,31,1670,0,0,0,0,0,0,0,0,0,0,29,23,4,28,21,11,9,6,4,139,0,0,0,0,0,0,0,0,0,0,335,163,203,237,186,130,97,57,10,1419,0,0,0,0,4,0,4,0,3,15,8,4,6,3,4,4,0,0,0,32,17,0,6,7,7,5,0,0,0,37
505031303,1345,784,926,993,940,770,352,139,31,6281,28,9,30,18,3,3,0,0,0,95,32,23,19,19,13,0,3,0,0,110,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,3,5,0,7,0,0,0,0,28,3,0,3,3,5,3,0,0,0,20,11,8,15,8,10,4,0,0,0,54,601,369,526,357,225,152,62,32,9,2330,180,103,109,115,83,67,33,8,3,708,2240,1322,1660,1544,1316,1023,459,180,42,9792,39,34,57,30,37,33,4,0,0,237,199,150,137,234,243,263,199,60,15,1491,0,4,0,0,0,6,0,0,0,0,52,27,28,33,40,32,13,3,0,230,0,0,0,0,0,0,0,0,0,0,703,387,430,448,407,315,170,72,8,2942,8,0,7,0,5,5,6,0,0,41,53,23,24,37,24,21,12,8,4,187,7,6,3,5,7,3,4,3,0,37
