SA2_CODE_2021,C16_OD_H_f_a_s_o_NPUR_5,C16_OD_H_f_a_s_o_NPUR_6mor,C16_OD_H_f_a_s_o_Tot,C16_OD_Tot_NPUR_1,C16_OD_Tot_NPUR_2,C16_OD_Tot_NPUR_3,C16_OD_Tot_NPUR_4,C16_OD_Tot_NPUR_5,C16_OD_Tot_NPUR_6mor,C16_OD_Tot_Tot,C16_DS_ns_NPUR_1,C16_DS_ns_NPUR_2,C16_DS_ns_NPUR_3,C16_DS_ns_NPUR_4,C16_DS_ns_NPUR_5,C16_DS_ns_NPUR_6more,C16_Dwg_st_NS_Tot,C16_Tot_NPUR_1,C16_Tot_NPUR_2,C16_Tot_NPUR_3,C16_Tot_NPUR_4,C16_Tot_NPUR_5,C16_Tot_NPUR_6more,C16_Tot_Tot,C21_Se_h_NPUR_1,C21_Se_h_NPUR_2,C21_Se_h_NPUR_3,C21_Se_h_NPUR_4,C21_Se_h_NPUR_5,C21_Se_h_NPUR_6more,C21_Se_h_Tot,C21_SDRTHT1S_NPUR_1,C21_SDRTHT1S_NPUR_2,C21_SDRTHT1S_NPUR_3,C21_SDRTHT1S_NPUR_4,C21_SDRTHT1S_NPUR_5,C21_SDRTHT1S_NPUR_6mor,C21_SDRTHT1S_Tot,C21_SDRTHT2S_NPUR_1,C21_SDRTHT2S_NPUR_2,C21_SDRTHT2S_NPUR_3,C21_SDRTHT2S_NPUR_4,C21_SDRTHT2S_NPUR_5,C21_SDRTHT2S_NPUR_6mor,C21_SDRTHT2S_Tot,C21_SDRTHT_Tot_NPUR_1,C21_SDRTHT_Tot_NPUR_2,C21_SDRTHT_Tot_NPUR_3,C21_SDRTHT_Tot_NPUR_4,C21_SDRTHT_Tot_NPUR_5,C21_SDRTHT_Tot_NPUR_6mor,C21_SDRTHT_Tot_Tot,C21_F_a_1_2SB_NPUR_1,C21_F_a_1_2SB_NPUR_2,C21_F_a_1_2SB_NPUR_3,C21_F_a_1_2SB_NPUR_4,C21_F_a_1_2SB_NPUR_5,C21_F_a_1_2SB_NPUR_6mor,C21_F_a_1_2SB_Tot,C21_F_a_I_a_3SB_NPUR_1,C21_F_a_I_a_3SB_NPUR_2,C21_F_a_I_a_3SB_NPUR_3,C21_F_a_I_a_3SB_NPUR_4,C21_F_a_I_a_3SB_NPUR_5,C21_F_a_I_a_3SB_NPUR_6mor,C21_F_a_In_a_3_st_b_Tot,C21_F_a_4_8SB_NPUR_1,C21_F_a_4_8SB_NPUR_2,C21_F_a_4_8SB_NPUR_3,C21_F_a_4_8SB_NPUR_4,C21_F_a_4_8SB_NPUR_5,C21_F_a_4_8SB_NPUR_6mor,C21_F_a_4_8SB_Tot,C21_F_a_9mor_s_b_NPUR_1,C21_F_a_9mor_s_b_NPUR_2,C21_F_a_9mor_s_b_NPUR_3,C21_F_a_9mor_s_b_NPUR_4,C21_F_a_9mor_s_b_NPUR_5,C21_F_a_9m_s_b_NPUR_6mor,C21_F_a_9mor_st_bl_Tot,C21_F_a_AH_NPUR_1,C21_F_a_AH_NPUR_2,C21_F_a_AH_NPUR_3,C21_F_a_AH_NPUR_4,C21_F_a_AH_NPUR_5,C21_F_a_AH_NPUR_6mor,C21_F_a_AH_Tot,C21_F_a_Tot_NPUR_1,C21_F_a_Tot_NPUR_2,C21_F_a_Tot_NPUR_3,C21_F_a_Tot_NPUR_4,C21_F_a_Tot_NPUR_5,C21_F_a_Tot_NPUR_6mor,C21_F_a_Tot_Tot,C21_OD_CCH_NPUR_1,C21_OD_CCH_NPUR_2,C21_OD_CCH_NPUR_3,C21_OD_CCH_NPUR_4,C21_OD_CCH_NPUR_5,C21_OD_CCH_NPUR_6mor,C21_OD_CCH_Tot,C21_OD_IHTSO_NPUR_1,C21_OD_IHTSO_NPUR_2,C21_OD_IHTSO_NPUR_3,C21_OD_IHTSO_NPUR_4,C21_OD_IHTSO_NPUR_5,C21_OD_IHTSO_NPUR_6mor,C21_OD_IHTSO_Tot,C21_OD_H_f_a_s_o_NPUR_1,C21_OD_H_f_a_s_o_NPUR_2,C21_OD_H_f_a_s_o_NPUR_3,C21_OD_H_f_a_s_o_NPUR_4,C21_OD_H_f_a_s_o_NPUR_5,C21_OD_H_f_a_s_o_NPUR_6mor,C21_OD_H_f_a_s_o_Tot,C21_OD_Tot_NPUR_1,C21_OD_Tot_NPUR_2,C21_OD_Tot_NPUR_3,C21_OD_Tot_NPUR_4,C21_OD_Tot_NPUR_5,C21_OD_Tot_NPUR_6mor,C21_OD_Tot_Tot,C21_DS_ns_NPUR_1,C21_DS_ns_NPUR_2,C21_DS_ns_NPUR_3,C21_DS_ns_NPUR_4,C21_DS_ns_NPUR_5,C21_DS_ns_NPUR_6more,C21_Dwg_st_NS_Tot,C21_Tot_NPUR_1,C21_Tot_NPUR_2,C21_Tot_NPUR_3,C21_Tot_NPUR_4,C21_Tot_NPUR_5,C21_Tot_NPUR_6more,C21_Tot_Tot
507041180,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,6,512,1269,714,803,305,96,3693,457,1279,665,786,293,93,3570,103,74,27,21,3,0,235,0,0,0,0,0,0,3,108,76,27,21,3,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,12,3,6,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567,1358,697,810,302,93,3817
507041181,0,0,0,0,0,0,0,0,0,0,0,3,4,6,0,0,15,1459,1892,947,1097,416,126,5945,867,1546,839,1124,418,104,4901,467,294,95,62,21,3,933,123,111,58,55,15,4,363,593,408,150,116,30,6,1300,56,35,8,3,0,0,102,55,27,4,6,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,5,114,68,19,5,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,4,0,0,0,0,0,3,1576,2022,1008,1251,451,111,6404
507041182,0,0,0,0,0,0,0,0,0,3,6,6,0,3,0,0,12,870,1523,735,704,268,111,4219,650,1451,703,662,238,103,3802,198,151,54,27,8,0,445,17,26,5,8,0,0,58,218,175,61,34,5,4,501,70,43,21,11,3,0,151,28,15,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,105,63,25,12,3,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,979,1690,786,711,248,103,4511
507041183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596,565,281,293,86,49,1871,422,532,288,323,106,27,1688,249,99,19,11,5,0,383,3,8,0,0,0,0,13,249,108,19,15,5,0,396,20,10,0,0,0,0,35,5,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,20,12,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,700,654,308,334,105,24,2125
507041184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,611,373,451,200,79,1902,181,693,380,425,180,86,1942,6,4,4,3,0,0,19,3,0,0,0,0,0,4,8,4,3,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,699,384,424,181,87,1966
507051186,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,774,1178,523,386,167,116,3146,798,1136,503,349,170,99,3057,126,51,15,8,3,0,200,0,0,0,0,0,0,0,126,51,15,8,3,0,200,8,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,940,1188,515,363,175,97,3278
507051187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,586,1240,852,919,438,202,4242,612,1355,835,857,371,191,4207,141,107,7,6,0,0,267,0,3,0,0,4,0,7,148,112,6,6,5,0,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,755,1469,842,856,374,192,4488
507051188,0,0,0,74,36,0,8,0,0,124,0,6,0,0,0,0,10,2245,2307,803,554,208,121,6234,1250,1832,643,489,219,108,4526,673,247,54,11,0,0,982,233,116,41,17,5,0,414,912,363,92,23,3,3,1392,376,128,31,4,4,0,557,71,30,11,4,0,0,112,147,104,22,0,0,0,275,11,15,0,0,0,0,27,0,0,0,3,0,0,4,611,283,60,17,11,0,977,121,52,8,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,53,8,0,0,0,179,9,5,0,0,0,0,7,2893,2533,804,531,229,109,7091
507051189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507051190,4,0,15,4,3,0,5,4,0,15,4,3,0,0,0,0,3,1340,1753,624,569,223,83,4591,1123,1603,651,595,217,81,4270,75,27,4,0,0,0,105,10,4,0,0,0,0,14,87,28,7,0,0,0,121,316,110,18,12,0,0,458,19,10,0,4,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,336,116,26,19,0,0,497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1543,1747,687,610,215,87,4891
507051191,0,0,0,0,0,0,0,0,0,3,6,4,0,0,0,0,4,680,1584,1208,1571,668,236,5948,1001,2038,1347,1626,744,288,7039,28,13,12,8,4,0,63,8,12,0,0,0,0,22,32,25,19,8,4,0,80,3,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,6,4,6,24,1049,2078,1364,1636,755,286,7160
507051192,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,3,823,1427,765,743,335,162,4254,984,1545,767,688,309,159,4444,52,21,8,0,0,0,78,0,0,0,0,0,0,4,54,21,8,0,0,0,79,11,10,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,10,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1046,1574,768,692,310,159,4543
507051193,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,749,1301,640,595,253,142,3683,787,1296,667,588,236,148,3721,97,47,8,3,0,0,158,18,0,0,0,0,0,22,114,53,8,4,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,3,0,0,9,3,6,0,3,0,0,9,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,909,1347,678,594,237,147,3916
507051312,0,0,3,24,15,0,4,0,4,42,3,5,0,3,0,0,13,475,894,479,519,216,98,2679,638,1101,712,723,351,160,3683,25,20,4,4,0,0,59,31,32,9,5,0,0,78,61,56,14,13,0,0,140,0,0,0,0,0,0,0,33,6,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,34,6,0,0,0,0,44,24,20,0,0,0,0,41,0,0,0,0,0,0,0,27,22,0,0,0,0,45,51,35,0,0,0,0,82,0,5,0,0,0,0,9,783,1208,725,733,349,159,3962
507051313,0,0,0,0,0,0,0,0,0,3,4,5,3,4,0,0,12,974,2206,1355,1703,701,322,7267,1150,2327,1557,1909,835,382,8160,108,115,13,8,0,0,251,22,3,0,0,0,0,21,131,118,13,8,0,0,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,1284,2444,1574,1914,840,377,8441
507051314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,71,144,103,81,37,14,444,85,198,137,147,60,39,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,198,137,149,60,39,665
509011225,0,0,0,17,11,0,0,0,0,29,18,16,0,0,0,0,37,2027,2064,636,599,238,119,5695,1635,2021,700,548,218,117,5238,515,162,24,19,5,0,727,51,22,3,0,0,0,77,570,178,29,17,4,0,804,34,13,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,39,10,0,0,0,0,46,37,13,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,14,0,0,0,0,55,9,4,0,0,0,0,12,2285,2227,727,561,226,119,6152
509011226,0,0,5,16,11,0,3,0,0,24,0,0,0,0,0,0,4,227,507,156,167,78,29,1166,253,508,167,156,92,44,1214,4,9,9,4,0,0,25,0,0,0,0,0,0,0,4,9,9,4,0,0,29,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22,5,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4,0,0,0,0,33,0,3,0,0,0,0,10,277,525,174,163,89,47,1275
509011227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,685,250,301,117,38,1708,419,780,284,272,108,47,1918,0,0,0,0,0,0,7,8,3,0,0,0,0,11,11,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,788,287,275,109,47,1940
509011228,0,0,0,8,6,0,0,0,0,14,0,12,0,0,5,0,13,603,911,288,258,94,36,2189,646,879,261,226,110,43,2162,53,58,19,23,7,6,163,4,4,0,0,0,0,3,57,62,19,23,7,6,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,15,3,3,4,0,0,0,16,703,958,283,252,117,50,2362
509011229,0,0,9,4,9,0,0,0,0,19,0,0,0,0,0,0,6,271,377,144,127,73,20,1004,271,351,96,155,79,27,984,11,0,3,0,0,0,17,0,0,0,0,0,0,0,11,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,3,0,4,0,0,20,0,0,0,0,0,0,0,4,0,0,0,0,0,6,11,9,0,4,0,0,21,4,0,0,0,0,0,4,305,359,101,162,76,24,1033
509011230,0,0,0,5,0,0,0,0,0,5,0,6,0,0,0,0,10,432,566,201,180,96,80,1552,380,533,209,192,77,82,1477,75,32,12,0,0,3,121,0,0,0,0,0,0,4,74,33,12,0,0,3,126,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,3,0,0,0,0,0,6,462,571,230,192,78,87,1614
509011231,0,0,3,7,0,0,0,0,0,5,3,0,0,0,4,0,13,398,582,168,199,108,44,1491,437,538,170,177,99,44,1456,21,9,7,0,0,0,32,0,0,0,0,0,0,0,21,9,7,0,0,0,32,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,8,10,4,0,0,0,0,16,476,546,172,180,105,44,1520
509011232,0,0,0,29,12,0,0,0,0,40,4,8,0,0,0,0,8,247,506,156,163,78,28,1180,232,516,148,171,81,24,1169,34,16,0,0,0,0,56,5,0,0,0,0,0,5,34,16,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,6,0,0,0,0,5,40,7,5,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,7,5,0,0,0,54,0,3,0,0,0,0,4,311,546,154,170,85,24,1289
509011233,0,0,11,59,33,10,4,3,0,107,3,8,4,0,0,0,17,861,1296,565,525,276,157,3679,835,1343,570,598,274,170,3790,111,37,20,5,4,0,177,0,3,0,0,0,0,4,116,42,18,6,4,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,3,3,7,0,3,0,0,6,56,22,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,22,0,0,0,0,81,0,4,0,0,0,0,6,1014,1408,590,607,281,167,4071
509011234,0,0,7,3,10,0,3,0,0,18,0,10,3,4,0,0,22,510,757,229,221,104,54,1871,519,805,252,199,97,64,1939,22,6,0,0,0,0,26,0,0,0,0,0,0,0,22,6,0,0,0,0,26,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,10,14,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,15,0,0,0,0,24,0,0,0,0,0,0,0,550,830,259,201,97,63,2001
509011235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509021236,0,0,0,5,10,0,4,0,0,19,3,6,5,0,0,0,16,271,708,256,305,144,87,1767,292,722,338,300,147,101,1902,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,3,4,11,0,0,5,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,5,0,15,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,306,736,339,300,149,101,1926
509021237,0,0,9,14,8,0,0,0,0,22,11,8,4,4,7,0,39,444,537,198,154,78,53,1462,385,477,142,139,74,46,1265,20,5,0,0,0,0,26,0,0,0,0,0,0,0,20,5,0,0,0,0,26,13,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,19,3,3,0,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,3,7,3,0,0,0,0,13,3,4,0,0,0,0,12,437,489,141,139,79,46,1335
509021238,0,0,4,12,5,0,0,0,0,14,8,5,0,0,0,0,13,512,584,189,171,94,36,1592,508,559,139,141,106,28,1477,40,9,3,0,0,0,54,0,0,0,0,0,0,0,40,10,3,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,0,0,0,0,22,0,0,0,0,0,0,5,561,578,151,138,108,30,1557
509021239,0,0,11,34,32,4,0,3,0,73,15,19,0,3,3,5,44,814,1323,359,370,158,88,3110,786,1349,355,322,166,90,3066,36,29,8,0,0,4,69,3,4,0,0,0,0,14,40,35,8,0,0,4,83,19,5,5,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,9,5,0,0,0,27,27,15,0,0,0,0,46,16,10,3,4,0,0,33,3,0,0,0,0,0,6,44,31,3,4,0,0,82,13,13,0,0,0,0,22,901,1428,365,327,163,93,3282
509021240,0,0,0,0,5,0,0,0,0,8,0,5,4,0,0,0,12,552,719,237,194,126,62,1891,452,628,202,190,112,36,1622,47,24,3,0,0,0,77,0,0,0,0,0,0,0,47,24,7,0,0,0,80,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,5,3,0,0,0,0,13,0,0,0,0,0,0,0,6,0,0,0,0,0,8,15,3,0,0,0,0,22,5,6,4,8,0,0,25,528,665,215,192,115,36,1747
509021241,0,0,16,28,5,3,0,0,0,35,5,8,0,0,3,0,15,487,595,225,225,128,51,1717,385,535,168,204,98,32,1431,45,9,3,4,0,0,63,0,0,0,0,0,0,0,45,14,3,4,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,0,0,0,0,16,0,0,0,0,0,0,0,6,0,0,0,3,0,12,20,4,4,0,3,0,32,11,5,0,0,0,0,17,458,560,178,212,104,39,1546
509021242,0,0,9,4,13,0,3,0,0,21,0,6,0,0,0,0,14,348,450,128,130,50,26,1132,363,405,96,107,45,23,1039,23,8,0,0,0,0,30,0,0,0,0,0,0,0,23,8,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,0,0,0,7,4,0,4,0,0,0,8,400,411,101,109,44,23,1092
509021243,0,0,7,29,16,0,7,0,0,47,6,5,3,6,0,0,20,1107,1420,492,480,237,149,3877,1051,1458,510,464,219,148,3858,94,34,11,6,4,0,146,6,3,0,0,0,0,11,99,33,11,10,5,0,154,10,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,7,11,0,0,0,0,0,16,19,12,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,12,0,0,0,0,32,8,0,0,3,0,0,17,1181,1510,523,480,227,148,4070
509021244,0,0,0,19,14,0,3,0,0,38,0,8,3,0,0,0,9,452,797,226,133,93,44,1738,437,781,208,148,85,44,1707,3,0,0,0,0,0,10,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,0,0,0,0,22,0,0,0,0,0,0,6,0,0,0,0,0,0,0,18,8,0,0,0,0,26,3,5,0,0,0,0,9,468,790,209,147,85,44,1749
509021245,0,0,0,7,6,0,0,0,0,13,14,10,0,5,3,0,25,624,863,252,180,93,49,2058,626,848,229,167,80,40,1989,26,15,3,0,0,0,44,0,4,0,0,0,0,3,26,15,3,0,0,0,50,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,4,6,0,0,0,0,6,0,3,0,0,0,0,4,5,4,0,0,0,0,4,10,9,0,0,0,0,25,9,6,0,4,0,0,20,679,883,235,169,82,39,2094
509031246,0,0,4,6,5,0,0,0,0,15,7,9,0,6,0,0,28,414,572,172,140,80,39,1411,385,532,144,124,86,35,1298,24,4,0,0,0,0,34,3,0,0,0,0,0,3,31,4,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,5,0,0,0,0,0,0,3,418,539,146,124,87,35,1345
509031247,0,0,7,14,4,0,0,0,0,19,11,4,0,0,0,0,19,503,605,209,175,94,39,1621,386,568,152,170,116,30,1431,28,3,0,0,0,0,31,0,0,0,0,0,0,0,28,8,0,0,0,0,36,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,5,7,0,0,0,0,17,0,0,0,0,0,0,0,0,5,0,0,0,0,7,5,8,0,0,0,0,20,7,3,0,0,0,0,8,433,587,150,177,116,30,1503
509031248,0,0,5,17,6,0,0,0,0,22,5,0,0,0,0,0,3,213,329,121,137,57,24,883,196,308,113,115,58,21,811,11,8,0,0,0,0,18,0,0,0,0,0,0,0,11,8,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,8,0,0,0,0,0,0,4,210,323,118,111,58,21,837
509031249,0,0,54,42,18,0,0,0,0,58,3,0,0,0,0,0,0,525,573,224,198,94,60,1677,497,542,208,170,84,30,1527,95,27,7,4,0,0,133,0,0,0,0,0,0,0,95,27,7,4,0,0,133,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,3,0,0,0,0,7,0,3,0,0,0,0,0,606,574,212,172,84,30,1678
