POA_CODE_2021,Aust_BP_B_OS,Aust_FO_B_OS,Aust_MO_B_OS,Aust_Both_parents_born_Aust,Aust_Birthplace_not_stated,Aust_Tot_resp,Aust_Abor_BP_B_OS,Aust_Abor_FO_B_OS,Aust_Abor_MO_B_OS,Aust_Abor_BP_B_Aus,Aust_Abor_BP_NS,Aust_Abor_Tot_resp,Chinese_BP_B_OS,Chinese_FO_B_OS,Chinese_MO_B_OS,Chinese_BP_B_Aus,Chinese_BP_NS,Chinese_Tot_resp,Croatian_BP_B_OS,Croatian_FO_B_OS,Croatian_MO_B_OS,Croatian_BP_B_Aus,Croatian_BP_NS,Croatian_Tot_resp,Dutch_BP_B_OS,Dutch_FO_B_OS,Dutch_MO_B_OS,Dutch_BP_B_Aus,Dutch_BP_NS,Dutch_Tot_resp,English_BP_B_OS,English_FO_B_OS,English_MO_B_OS,English_BP_B_Aus,English_BP_NS,English_Tot_resp,Filipino_BP_B_OS,Filipino_FO_B_OS,Filipino_MO_B_OS,Filipino_BP_B_Aus,Filipino_BP_NS,Filipino_Tot_resp,French_BP_B_OS,French_FO_B_OS,French_MO_B_OS,French_BP_B_Aus,French_BP_NS,French_Tot_resp,German_BP_B_OS,German_FO_B_OS,German_MO_B_OS,German_BP_B_Aus,German_BP_NS,German_Tot_resp,Greek_BP_B_OS,Greek_FO_B_OS,Greek_MO_B_OS,Greek_BP_B_Aus,Greek_BP_NS,Greek_Tot_resp,Hungarian_BP_B_OS,Hungarian_FO_B_OS,Hungarian_MO_B_OS,Hungarian_BP_B_Aus,Hungarian_BP_NS,Hungarian_Tot_resp,Indian_BP_B_OS,Indian_FO_B_OS,Indian_MO_B_OS,Indian_BP_B_Aus,Indian_BP_NS,Indian_Tot_resp,Irish_BP_B_OS,Irish_FO_B_OS,Irish_MO_B_OS,Irish_BP_B_Aus,Irish_BP_NS,Irish_Tot_resp,Italian_BP_B_OS,Italian_FO_B_OS,Italian_MO_B_OS,Italian_BP_B_Aus,Italian_BP_NS,Italian_Tot_resp,Korean_BP_B_OS,Korean_FO_B_OS,Korean_MO_B_OS,Korean_BP_B_Aus,Korean_BP_NS,Korean_Tot_resp,Lebanese_BP_B_OS,Lebanese_FO_B_OS,Lebanese_MO_B_OS,Lebanese_BP_B_Aus,Lebanese_BP_NS,Lebanese_Tot_resp,Macedonian_BP_B_OS,Macdonian_FO_B_OS,Macdonian_MO_B_OS,Macdonian_BP_B_Aus,Macdonian_BP_NS,Macedonian_Tot_resp,Maltese_BP_B_OS,Maltese_FO_B_OS,Maltese_MO_B_OS,Maltese_BP_B_Aus,Maltese_BP_NS,Maltese_Tot_resp,Maori_BP_B_OS,Maori_FO_B_OS,Maori_MO_B_OS,Maori_BP_B_Aus,Maori_BP_NS,Maori_Tot_resp,NZ_BP_B_OS,NZ_FO_B_OS,NZ_MO_B_OS,NZ_BP_B_Aus,NZ_BP_NS,NZ_Tot_resp,Polish_BP_B_OS,Polish_FO_B_OS,Polish_MO_B_OS,Polish_BP_B_Aus,Polish_BP_NS,Polish_Tot_resp,Russian_BP_B_OS,Russian_FO_B_OS,Russian_MO_B_OS,Russian_BP_B_Aus,Russian_BP_NS,Russian_Tot_resp,Samoan_BP_B_OS,Samoan_FO_B_OS,Samoan_MO_B_OS,Samoan_BP_B_Aus,Samoan_BP_NS,Samoan_Tot_resp,Scottish_BP_B_OS,Scottish_FO_B_OS,Scottish_MO_B_OS,Scottish_BP_B_Aus,Scottish_BP_NS,Scottish_Tot_resp,Serbian_BP_B_OS,Serbian_FO_B_OS,Serbian_MO_B_OS,Serbian_BP_B_Aus,Serbian_BP_NS,Serbian_Tot_resp,Sth_African_BP_B_OS,Sth_African_FO_B_OS,Sth_African_MO_B_OS,Sth_Afrcan_BP_B_Aus,Sth_African_BP_NS,Sth_African_Tot_resp,Spanish_BP_B_OS,Spanish_FO_B_OS,Spanish_MO_B_OS,Spanish_BP_B_Aus,Spanish_BP_NS,Spanish_Tot_resp,Sri_Lankan_BP_B_OS,Sri_Lankan_FO_B_OS,Sri_Lankan_MO_B_OS,Sri_Lankan_BP_B_Aus,Sri_Lankan_BP_NS,Sri_Lankan_Tot_resp,Vietnamese_BP_B_OS,Vietnamese_FO_B_OS,Vietnamese_MO_B_OS,Vietnamese_BP_B_Aus,Vietnamese_BP_NS,Vietnamese_Tot_resp,Welsh_BP_B_OS,Welsh_FO_B_OS,Welsh_MO_B_OS,Welsh_BP_B_Aus,Welsh_BP_NS,Welsh_Tot_resp,Other_BP_B_OS,Other_FO_B_OS,Other_MO_B_OS,Other_BP_B_Aus,Other_BP_NS,Other_Tot_resp,Ancestry_NS_BP_B_OS,Ancestry_NS_FO_B_OS,Ancestry_NS_MO_B_OS,Ancestry_NS_BP_B_Aus,Ancestry_NS_BP_NS,Ancestry_NS_Tot_resp,Tot_P_BP_B_OS,Tot_P_FO_B_OS,Tot_P_MO_B_OS,Tot_P_BP_B_Aus,Tot_P_BP_NS,Tot_P_Tot_resp
POA6157,139,847,669,3297,36,4997,0,16,0,98,5,122,204,7,38,28,0,278,87,40,21,113,0,268,148,48,48,78,0,328,2066,836,578,3006,37,6527,63,0,15,0,0,77,78,10,21,44,0,157,199,50,47,233,4,530,27,13,11,36,0,80,13,3,3,19,0,38,95,24,12,12,0,150,544,160,115,1149,10,1979,449,177,70,459,5,1166,23,4,0,0,0,23,8,0,0,0,0,12,8,0,0,6,0,19,18,6,4,17,0,50,42,3,9,7,0,59,64,29,23,7,0,131,81,18,19,23,0,136,33,4,4,6,0,45,6,0,0,0,0,8,560,190,137,915,12,1819,24,0,3,5,0,25,117,16,22,5,0,159,62,3,5,27,0,97,11,3,3,0,0,21,13,4,0,0,0,17,91,12,19,41,0,160,830,141,147,205,6,1336,16,4,3,40,543,602,4679,1537,1138,6605,640,14603
POA6158,62,455,344,1674,12,2546,0,6,4,55,0,71,52,13,9,15,0,85,52,29,22,55,0,154,72,17,14,43,0,148,1091,407,310,1712,19,3542,21,3,3,5,0,28,32,14,12,12,0,69,100,27,22,144,6,296,14,3,8,32,0,64,15,0,0,6,4,25,53,21,0,6,0,77,321,112,81,630,6,1143,293,98,39,270,0,707,11,0,0,0,0,8,6,0,0,6,0,15,4,0,0,3,0,7,11,6,0,5,0,16,20,6,3,0,0,27,46,20,11,6,0,84,36,9,3,24,0,80,6,0,6,7,0,19,0,0,0,0,0,0,286,102,73,499,4,961,9,0,6,3,0,12,45,3,5,5,0,56,34,0,10,13,0,48,4,3,0,0,0,10,3,0,0,0,0,3,69,16,3,29,0,119,385,81,85,87,3,640,11,0,0,10,380,402,2407,828,594,3559,432,7819
POA6159,45,216,167,744,3,1164,0,0,3,35,0,39,68,3,5,0,0,74,24,0,5,21,0,56,55,16,3,17,0,98,615,200,129,870,9,1820,19,0,4,0,0,24,23,9,6,9,0,48,82,20,18,94,0,212,6,3,3,9,0,18,4,0,0,0,0,8,33,6,3,3,0,41,156,47,40,334,0,574,76,22,12,96,0,206,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,6,0,12,3,0,0,7,0,14,4,0,0,0,0,11,13,0,0,5,0,19,19,3,0,9,0,37,8,3,0,0,0,17,0,0,0,0,0,0,181,59,32,263,0,530,0,0,0,0,0,0,39,6,3,0,0,47,15,3,0,4,0,23,3,0,0,0,0,5,7,7,0,0,0,12,29,7,3,15,0,55,227,50,33,59,0,372,6,0,0,9,189,209,1321,393,270,1764,198,3947
POA6160,66,429,364,1574,13,2442,0,18,7,125,6,150,100,8,20,19,0,142,83,28,5,48,0,167,93,38,20,37,0,188,1276,452,403,1736,28,3895,44,0,0,0,0,45,123,4,12,16,4,157,188,45,34,150,0,418,19,12,9,24,0,56,13,6,0,0,0,25,74,11,12,7,0,102,423,118,105,736,10,1385,377,88,51,248,4,772,7,0,5,0,0,9,8,0,5,0,0,15,8,0,0,5,0,10,5,0,0,3,0,12,20,5,0,3,0,26,37,9,9,5,0,65,61,6,6,12,0,88,32,3,0,11,0,50,3,0,0,0,0,4,399,119,88,550,0,1151,25,0,0,0,0,30,34,9,6,4,0,52,63,10,5,15,0,90,7,5,5,0,0,15,16,0,5,0,0,15,87,20,8,41,0,161,639,101,103,130,6,976,43,4,0,30,712,785,3345,863,708,3561,769,9251
POA6161,0,12,9,23,0,44,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,3,0,0,0,3,0,0,18,3,3,20,0,42,4,0,0,0,0,4,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,13,0,21,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4,3,6,0,34,0,0,0,0,18,22,76,16,8,44,19,166
POA6162,136,639,521,2011,17,3331,0,19,9,159,0,190,87,14,17,29,0,156,152,29,16,110,0,313,127,44,37,62,0,265,1813,634,527,2114,23,5109,38,0,4,4,0,46,119,21,23,24,0,192,240,40,45,192,0,517,28,11,3,37,8,82,24,5,8,13,0,57,61,5,11,5,0,83,529,164,133,869,13,1708,723,136,89,350,14,1316,8,5,3,0,0,17,11,0,0,10,0,19,4,0,0,0,0,4,18,10,0,0,0,26,41,10,0,0,0,50,55,23,9,14,0,101,74,21,20,18,0,137,22,4,5,10,0,41,0,0,0,0,0,5,466,160,140,649,5,1420,60,5,8,4,0,76,55,11,13,7,0,81,78,3,8,22,0,119,8,0,0,5,0,16,19,0,0,0,0,20,95,19,14,33,0,153,864,171,164,178,11,1392,31,8,10,37,533,616,4651,1257,1041,4511,619,12074
POA6163,659,2585,2097,9713,124,15176,15,67,41,879,18,1031,2094,58,120,73,15,2360,1071,197,80,430,19,1797,481,126,115,283,0,1008,6557,2332,1859,8686,150,19594,896,16,53,8,5,980,384,48,64,66,8,564,831,159,171,673,17,1848,102,47,19,102,3,276,88,15,11,24,5,137,705,57,28,45,3,829,1700,509,398,2688,20,5319,2900,727,317,1763,45,5752,157,5,10,0,0,171,46,10,3,12,0,72,56,4,3,35,0,101,64,13,11,35,5,127,289,78,25,26,3,424,288,98,92,39,0,518,300,47,46,106,3,502,105,10,19,12,0,145,26,7,0,0,0,37,1797,545,416,2423,30,5212,404,22,19,19,0,472,429,68,52,23,0,577,259,23,21,53,3,361,103,16,8,6,6,123,190,9,14,6,0,211,257,60,37,154,4,512,5325,626,605,652,63,7274,254,38,22,162,2533,3015,23425,4980,3808,19526,2970,54704
POA6164,935,3014,2560,12814,125,19453,11,79,57,1064,21,1236,4391,68,135,73,27,4693,550,190,76,403,6,1229,550,155,126,350,9,1186,8084,2503,2175,9472,163,22408,2125,10,120,23,4,2284,254,31,16,53,0,351,592,153,105,693,12,1554,66,30,20,79,5,200,73,10,16,19,0,117,2546,82,54,51,5,2739,1815,379,332,2121,16,4662,1288,602,330,2148,23,4396,407,0,5,6,0,419,81,8,8,11,0,108,25,21,4,30,4,75,69,29,10,62,0,168,733,92,41,27,3,898,480,195,104,69,3,857,331,61,53,126,0,577,200,3,21,18,0,244,112,10,9,0,0,134,2186,570,422,2254,18,5450,472,27,11,22,3,536,983,97,95,35,4,1216,350,31,16,70,0,470,181,15,7,11,0,213,212,12,29,3,0,253,292,55,50,105,0,500,7767,722,766,892,56,10195,339,26,18,132,2150,2667,31356,5311,4375,22533,2553,66124
POA6165,0,4,7,9,0,19,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,9,3,5,14,0,37,0,0,0,0,0,0,5,0,0,0,0,5,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,3,3,25,9,7,18,3,64
POA6166,156,461,375,1959,23,2983,0,5,13,91,0,113,117,3,9,10,0,143,481,90,47,219,9,835,96,25,14,44,0,180,1361,402,311,1647,31,3749,199,0,12,3,0,218,50,7,8,7,0,72,125,29,20,114,0,290,15,13,0,19,0,47,16,4,3,3,0,24,91,12,13,7,0,115,323,67,59,473,5,923,693,204,112,676,5,1691,21,0,0,0,0,21,4,3,3,0,0,14,13,0,3,12,0,28,16,0,8,16,0,34,52,10,0,0,0,70,49,33,20,6,0,98,56,11,8,23,0,103,24,0,5,4,0,38,7,0,0,0,0,7,322,84,70,409,3,886,115,9,8,15,4,150,100,10,10,8,0,127,46,6,7,18,0,79,0,0,0,0,0,0,29,0,0,0,0,30,52,11,5,19,0,86,830,110,128,161,7,1228,52,0,0,15,507,577,4506,953,737,4034,571,10792
POA6167,431,1288,1125,5830,95,8760,10,64,51,835,19,969,550,23,36,26,4,633,87,28,9,99,0,219,252,81,54,150,0,537,3729,1198,1021,4404,80,10436,1428,14,49,19,0,1511,101,6,16,28,0,149,257,74,69,371,7,777,28,13,9,36,0,85,20,3,5,8,0,39,792,22,14,19,0,854,637,182,123,936,12,1889,266,166,64,543,10,1052,135,0,12,3,0,154,3,4,0,8,0,16,19,0,4,12,0,39,17,6,10,16,0,49,533,67,49,31,10,681,241,76,50,16,0,378,82,11,15,30,0,142,57,3,3,9,0,78,72,15,4,3,0,90,906,236,175,948,10,2268,101,12,0,8,0,118,290,24,27,12,8,358,124,15,4,18,0,160,67,4,0,0,0,69,77,0,14,4,0,97,162,15,21,60,0,255,2690,273,231,279,27,3503,162,6,23,115,2562,2868,11496,2227,1851,10112,2789,28476
POA6168,295,1159,886,5238,80,7658,13,50,33,589,8,691,218,8,20,21,0,266,117,15,8,52,7,199,242,75,42,126,4,485,5003,1081,901,4343,152,11478,378,0,42,6,3,436,86,15,10,29,0,138,334,74,52,381,6,854,26,7,0,36,0,61,31,6,0,6,0,38,175,6,6,9,0,197,892,163,147,1116,21,2336,247,92,41,303,7,694,17,0,0,0,0,16,13,0,3,0,0,17,25,6,0,0,0,28,29,5,4,14,0,49,421,50,29,19,13,534,179,48,43,8,0,283,84,10,13,17,3,133,21,0,0,9,0,37,45,0,3,0,0,45,1188,253,191,1023,27,2683,151,16,0,13,0,183,141,15,13,3,0,171,99,12,5,22,0,135,13,0,0,0,0,13,69,0,7,0,0,77,198,28,18,57,0,305,1403,189,176,218,19,2003,104,11,15,93,1947,2177,9711,1960,1561,9456,2226,24913
POA6169,374,1881,1587,8238,117,12200,10,71,41,829,15,964,180,12,23,31,0,250,113,35,19,75,3,257,410,137,82,232,6,858,6989,1752,1444,6778,112,17082,419,9,61,6,0,495,93,19,13,52,0,175,425,118,87,506,7,1143,36,13,19,33,4,104,41,9,3,21,0,72,203,31,12,22,0,272,1272,260,199,1563,35,3325,265,144,59,520,8,996,9,0,0,0,0,10,19,0,9,0,3,31,8,0,0,9,0,14,27,10,3,19,0,65,635,72,61,17,4,789,303,98,73,31,0,511,136,23,11,61,0,236,58,8,16,10,0,90,52,9,0,0,0,65,1611,365,249,1507,19,3753,103,6,0,11,0,121,330,31,26,10,0,399,92,9,8,44,0,149,12,6,0,0,0,25,88,4,4,0,0,96,267,39,33,93,3,434,1846,249,275,336,34,2741,145,28,14,126,1902,2220,12903,3138,2533,14540,2200,35317
POA6170,296,772,567,2930,22,4582,0,31,21,423,15,490,398,3,9,11,9,429,13,5,4,34,0,58,137,40,25,93,0,291,2147,656,553,2274,37,5661,1583,13,42,10,0,1653,60,3,10,7,0,78,169,41,27,194,3,434,8,3,8,24,0,47,4,5,0,15,0,22,1050,24,4,5,3,1093,417,77,62,424,4,980,136,77,37,308,3,559,55,4,0,4,0,64,11,6,0,6,0,33,5,0,3,0,0,6,6,6,3,13,0,27,477,49,42,17,3,586,155,56,24,12,0,242,52,12,4,27,0,93,35,3,3,6,0,48,63,0,3,0,0,67,476,112,84,497,3,1174,49,12,7,8,0,76,235,26,15,3,0,282,116,9,0,9,0,134,37,4,0,5,0,43,26,0,3,0,0,31,83,17,12,31,0,136,2770,159,153,172,13,3269,165,5,9,49,737,970,9141,1257,978,5121,825,17329
POA6171,534,2065,1728,8271,53,12649,6,80,38,714,11,849,342,25,22,57,5,447,69,34,20,99,0,221,424,124,78,255,4,879,7342,1848,1591,6325,91,17194,515,19,65,15,0,619,129,12,15,25,0,183,392,101,76,514,5,1088,51,7,16,41,5,114,35,8,9,21,0,65,632,29,14,23,0,703,1273,223,199,1309,17,3024,313,171,81,659,10,1233,57,0,6,0,0,66,14,3,4,8,0,32,15,5,3,12,0,41,35,18,4,34,0,86,1119,142,83,27,6,1381,437,139,81,45,0,705,107,26,31,59,0,231,57,5,6,9,0,67,154,13,10,4,0,180,1704,370,303,1249,14,3637,75,9,4,10,0,101,699,59,38,11,4,813,119,19,7,46,0,195,33,0,0,8,0,49,55,4,11,9,0,76,238,40,31,75,3,382,3174,347,323,363,30,4234,205,37,25,144,1726,2135,15703,3404,2765,13906,1914,37697
POA6172,156,737,602,3145,31,4682,5,29,30,317,5,378,80,4,8,14,0,109,32,13,12,37,0,85,147,42,30,91,7,320,2882,678,583,2492,46,6679,101,0,22,0,0,124,33,5,6,9,0,58,154,36,44,187,6,425,16,7,0,18,0,38,14,8,0,3,0,26,77,14,4,7,0,97,432,80,58,517,12,1098,114,63,22,215,0,418,9,0,0,0,0,8,4,3,0,0,0,11,14,3,0,0,0,20,15,11,6,13,0,42,371,26,37,8,3,444,133,50,36,6,0,228,29,14,12,16,0,62,13,0,0,10,0,25,44,4,0,0,0,52,569,124,127,588,17,1422,75,3,0,9,0,82,155,14,17,12,0,191,33,5,3,9,0,53,3,5,0,0,0,3,21,0,0,0,0,25,98,26,11,26,0,157,720,110,97,109,8,1044,56,11,0,35,706,816,5056,1216,992,5411,808,13477
POA6173,153,645,593,2898,10,4297,0,23,16,241,0,278,52,0,10,20,0,80,25,5,12,31,0,65,140,41,31,81,0,292,3315,576,511,2077,23,6507,59,0,19,0,0,81,38,4,5,7,0,53,103,25,35,168,0,330,22,4,5,16,0,50,5,4,0,3,0,17,63,12,4,18,0,88,583,70,67,464,0,1180,100,46,31,185,0,361,20,0,0,0,0,20,0,0,0,0,0,10,5,0,0,5,0,14,8,0,0,17,0,29,247,35,18,3,0,305,115,33,28,10,4,198,35,6,9,29,0,77,12,4,8,4,0,25,9,0,0,0,0,15,766,101,104,446,6,1413,20,4,0,0,0,24,231,34,10,0,0,275,19,5,0,9,0,44,0,0,0,0,0,3,3,0,4,0,0,12,166,21,9,28,0,224,506,99,114,122,10,849,28,3,11,45,420,505,5279,1022,918,4778,466,12474
POA6174,71,366,311,1410,27,2180,6,17,7,116,0,138,30,0,0,4,0,46,10,3,6,23,0,42,58,18,25,44,0,143,1046,338,285,1111,12,2785,36,5,4,8,0,52,6,4,3,5,0,16,55,14,12,96,0,181,4,0,0,10,0,17,3,0,3,3,0,11,26,5,0,3,0,37,187,41,31,224,5,496,53,31,15,97,0,193,0,0,0,0,0,0,3,0,4,8,0,12,3,0,0,4,0,3,3,0,0,4,0,13,99,25,9,0,0,131,40,25,17,12,0,96,25,3,0,16,0,49,11,0,4,0,0,19,29,3,0,0,0,29,233,68,43,243,0,586,3,0,0,10,0,14,76,11,8,0,0,92,13,4,0,10,0,22,0,0,0,0,0,3,4,0,0,0,0,7,30,12,9,3,0,45,269,43,41,63,6,421,21,3,12,28,271,331,1884,574,495,2406,320,5681
POA6175,29,234,236,1100,14,1613,0,7,0,87,0,98,14,0,0,3,0,21,12,0,3,7,0,19,60,12,32,33,4,137,784,201,202,818,16,2014,15,0,5,3,0,24,4,0,0,5,0,10,37,15,8,54,0,111,0,0,0,7,0,5,5,0,0,0,0,4,10,3,0,3,0,20,119,38,42,185,0,386,38,23,9,83,0,160,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,6,4,0,0,3,0,7,65,14,16,8,0,94,33,11,15,8,0,73,13,0,5,4,0,25,9,0,0,0,0,6,0,0,3,0,0,4,158,44,25,198,0,437,0,0,0,0,0,0,30,10,7,0,0,45,10,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,33,13,0,5,0,52,147,35,35,36,0,254,17,0,0,20,143,176,1262,391,373,1834,164,4021
POA6176,26,118,120,553,0,823,0,5,5,59,0,69,12,0,0,0,0,12,11,0,0,6,0,15,17,8,3,10,0,37,386,111,107,393,4,999,15,0,4,0,0,22,8,0,0,0,0,7,19,8,7,33,0,71,0,7,3,0,0,13,0,0,0,0,0,0,8,0,0,0,0,16,70,16,14,55,0,161,13,9,10,43,0,80,5,0,0,0,0,5,0,0,4,0,0,5,0,0,0,0,0,0,0,3,0,0,0,3,57,4,0,0,0,68,25,11,3,7,0,45,8,3,0,7,0,14,0,0,0,0,0,0,3,0,0,0,0,3,63,22,18,70,0,181,0,0,0,0,0,0,28,11,13,0,0,54,11,0,0,0,0,11,0,0,0,0,0,0,3,0,0,0,0,7,13,7,0,8,0,27,114,8,17,20,0,157,8,0,0,15,103,121,714,195,180,896,109,2096
POA6180,77,366,258,1638,15,2354,0,10,5,171,0,178,72,4,8,4,0,83,8,5,3,13,0,24,89,13,9,27,0,145,1227,316,268,1254,17,3080,165,0,13,0,0,184,15,6,0,13,0,34,66,17,18,115,0,211,5,0,0,7,0,15,3,4,0,4,0,9,112,7,0,7,0,126,225,50,43,239,6,557,56,24,22,120,4,219,13,0,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,12,184,25,15,7,0,234,68,16,13,11,0,105,13,3,4,17,0,46,14,0,0,4,0,17,24,8,0,0,0,27,254,52,58,282,3,644,0,3,0,7,0,6,108,13,13,0,0,129,16,0,0,10,0,30,0,3,0,0,0,4,9,0,0,0,0,9,45,8,4,12,0,72,455,69,46,66,7,642,43,0,6,35,252,336,2633,572,453,2825,294,6777
POA6181,6,22,25,144,0,200,0,0,0,17,0,17,0,0,0,0,0,0,3,0,0,0,0,3,5,0,4,0,0,7,96,16,27,122,0,260,0,0,0,0,0,0,0,0,0,0,0,7,10,0,0,13,0,22,0,0,0,7,0,0,0,0,0,0,0,0,3,3,0,0,0,4,13,5,0,21,0,39,0,4,5,3,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,9,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,24,6,6,21,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,4,0,12,0,0,0,11,10,17,131,35,42,251,12,469
POA6182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6207,6,69,56,417,0,555,0,0,0,16,0,16,3,0,0,0,0,6,0,0,0,0,0,0,9,5,3,11,0,30,161,48,59,286,8,562,9,0,0,0,0,9,3,0,0,0,0,4,7,3,0,25,0,42,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,28,16,6,66,0,119,9,3,0,25,0,40,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,4,0,18,8,4,0,5,0,15,3,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,36,11,10,59,0,114,0,0,0,0,0,0,9,0,0,0,0,10,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,5,21,9,4,7,0,40,0,0,3,12,116,136,263,97,89,661,123,1243
POA6208,100,642,510,4085,66,5395,0,35,15,337,9,385,50,0,0,7,0,54,15,14,0,25,0,56,127,35,25,87,0,276,1749,605,496,3298,84,6223,86,0,11,3,0,102,19,3,3,18,0,48,98,26,27,200,0,361,5,0,3,14,0,21,7,4,0,5,0,18,35,7,11,17,0,62,318,87,69,681,8,1155,83,54,30,257,3,425,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,8,0,17,9,6,3,9,0,22,94,27,13,4,0,140,61,40,20,19,0,142,30,7,3,24,0,59,5,0,0,12,0,16,3,0,0,0,0,3,364,140,92,786,13,1395,3,4,0,0,0,11,69,3,3,3,0,83,17,0,0,8,0,28,3,0,0,0,0,4,14,0,0,0,0,13,56,7,8,24,0,100,313,71,57,107,3,554,18,10,9,73,834,946,2924,1082,802,7155,978,12946
POA6209,12,82,72,577,13,758,0,0,0,26,0,38,5,0,0,0,0,10,4,0,0,4,0,9,25,10,8,4,0,47,286,100,67,509,22,985,0,0,0,0,0,0,3,0,0,4,0,5,10,0,0,40,0,59,0,0,0,5,0,3,0,0,0,0,0,0,5,0,0,0,0,3,46,18,11,131,3,208,24,18,0,35,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,12,12,7,0,5,0,24,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,53,22,16,121,7,211,0,0,0,0,0,0,15,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,15,0,0,0,0,20,37,7,7,15,5,71,12,0,0,9,154,180,474,160,114,1066,193,2002
POA6210,735,3529,2851,18879,302,26286,21,140,100,1888,47,2192,589,23,34,74,3,728,124,62,30,151,8,373,895,199,152,337,11,1592,12887,3406,2769,16539,375,35972,999,17,147,35,12,1203,266,25,22,93,0,403,814,189,149,1226,17,2396,86,39,13,99,0,242,88,17,7,15,0,131,549,26,26,35,0,636,2440,499,339,3898,69,7245,704,310,140,1158,22,2334,72,8,5,0,0,93,18,4,0,12,0,37,15,5,4,14,0,39,79,17,5,52,0,152,865,151,81,60,9,1167,573,179,141,95,10,990,265,44,35,131,0,471,114,22,15,24,4,174,83,21,0,0,0,111,2827,617,538,3581,50,7609,46,20,12,25,0,96,665,65,53,14,9,810,174,26,17,82,4,298,73,9,4,4,0,89,120,0,22,6,0,144,561,90,65,170,0,893,3342,455,453,677,42,4970,250,42,26,344,4152,4819,24586,5949,4725,34847,4925,75034
