POA_CODE_2021,F_Tot_LF_15_19,F_Tot_LF_20_24,F_Tot_LF_25_34,F_Tot_LF_35_44,F_Tot_LF_45_54,F_Tot_LF_55_64,F_Tot_LF_65_74,F_Tot_LF_75_84,F_Tot_LF_85ov,F_Tot_LF_Tot,F_Not_in_LF_15_19,F_Not_in_LF_20_24,F_Not_in_LF_25_34,F_Not_in_LF_35_44,F_Not_in_LF_45_54,F_Not_in_LF_55_64,F_Not_in_LF_65_74,F_Not_in_LF_75_84,F_Not_in_LF_85ov,F_Not_in_LF_Tot,F_LFS_NS_15_19,F_LFS_NS_20_24,F_LFS_NS_25_34,F_LFS_NS_35_44,F_LFS_NS_45_54,F_LFS_NS_55_64,F_LFS_NS_65_74,F_LFS_NS_75_84,F_LFS_NS_85ov,F_LFS_NS_Tot,F_Tot_15_19,F_Tot_20_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Emp_FullT_15_19,P_Emp_FullT_20_24,P_Emp_FullT_25_34,P_Emp_FullT_35_44,P_Emp_FullT_45_54,P_Emp_FullT_55_64,P_Emp_FullT_65_74,P_Emp_FullT_75_84,P_Emp_FullT_85ov,P_Emp_FullT_Tot,P_Emp_PartT_15_19,P_Emp_PartT_20_24,P_Emp_PartT_25_34,P_Emp_PartT_35_44,P_Emp_PartT_45_54,P_Emp_PartT_55_64,P_Emp_PartT_65_74,P_Emp_PartT_75_84,P_Emp_PartT_85ov,P_Emp_PartT_Tot,P_Emp_awy_f_wrk_15_19,P_Emp_awy_f_wrk_20_24,P_Emp_awy_f_wrk_25_34,P_Emp_awy_f_wrk_35_44,P_Emp_awy_f_wrk_45_54,P_Emp_awy_f_wrk_55_64,P_Emp_awy_f_wrk_65_74,P_Emp_awy_f_wrk_75_84,P_Emp_awy_f_wrk_85ov,P_Emp_awy_f_wrk_Tot,P_Hours_wkd_NS_15_19,P_Hours_wkd_NS_20_24,P_Hours_wkd_NS_25_34,P_Hours_wkd_NS_35_44,P_Hours_wkd_NS_45_54,P_Hours_wkd_NS_55_64,P_Hours_wkd_NS_65_74,P_Hours_wkd_NS_75_84,P_Hours_wkd_NS_85ov,P_Hours_wkd_NS_Tot,P_Tot_Emp_15_19,P_Tot_Emp_20_24,P_Tot_Emp_25_34,P_Tot_Emp_35_44,P_Tot_Emp_45_54,P_Tot_Emp_55_64,P_Tot_Emp_65_74,P_Tot_Emp_75_84,P_Tot_Emp_85ov,P_Tot_Emp_Tot,P_Unem_look_FTW_15_19,P_Unem_look_FTW_20_24,P_Unem_look_FTW_25_34,P_Unem_look_FTW_35_44,P_Unem_look_FTW_45_54,P_Unem_look_FTW_55_64,P_Unem_look_FTW_65_74,P_Unem_look_FTW_75_84,P_Unem_look_FTW_85ov,P_Unem_look_FTW_Tot,P_Unem_look_PTW_15_19,P_Unem_look_PTW_20_24,P_Unem_look_PTW_25_34,P_Unem_look_PTW_35_44,P_Unem_look_PTW_45_54,P_Unem_look_PTW_55_64,P_Unem_look_PTW_65_74,P_Unem_look_PTW_75_84,P_Unem_look_PTW_85ov,P_Unem_look_PTW_Tot,P_Tot_Unemp_15_19,P_Tot_Unemp_20_24,P_Tot_Unemp_25_34,P_Tot_Unemp_35_44,P_Tot_Unemp_45_54,P_Tot_Unemp_55_64,P_Tot_Unemp_65_74,P_Tot_Unemp_75_84,P_Tot_Unemp_85ov,P_Tot_Unemp_Tot,P_Tot_LF_15_19,P_Tot_LF_20_24,P_Tot_LF_25_34,P_Tot_LF_35_44,P_Tot_LF_45_54,P_Tot_LF_55_64,P_Tot_LF_65_74,P_Tot_LF_75_84,P_Tot_LF_85ov,P_Tot_LF_Tot,P_Not_in_LF_15_19,P_Not_in_LF_20_24,P_Not_in_LF_25_34,P_Not_in_LF_35_44,P_Not_in_LF_45_54,P_Not_in_LF_55_64,P_Not_in_LF_65_74,P_Not_in_LF_75_84,P_Not_in_LF_85ov,P_Not_in_LF_Tot,P_LFS_NS_15_19,P_LFS_NS_20_24,P_LFS_NS_25_34,P_LFS_NS_35_44,P_LFS_NS_45_54,P_LFS_NS_55_64,P_LFS_NS_65_74,P_LFS_NS_75_84,P_LFS_NS_85ov,P_LFS_NS_Tot,P_Tot_15_19,P_Tot_20_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
POA6336,0,4,18,12,18,15,9,0,0,84,0,4,3,4,4,6,6,0,0,29,0,0,0,4,5,4,0,0,0,13,0,11,24,19,23,27,14,0,0,117,3,8,26,22,30,24,15,0,0,118,5,3,13,10,4,11,3,0,0,56,0,0,3,0,0,7,0,0,0,14,0,0,0,0,0,0,0,0,0,3,3,10,44,31,40,34,23,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,12,43,31,40,38,23,0,0,197,0,4,3,4,7,13,12,5,0,48,0,4,3,3,5,10,5,0,0,24,8,18,53,39,48,61,35,7,0,277
POA6337,0,10,20,24,19,28,4,0,0,116,5,0,12,5,7,0,6,4,0,38,4,0,5,5,7,0,0,0,0,27,11,14,42,34,32,33,18,7,0,183,0,17,35,48,35,41,9,0,0,192,0,3,10,16,10,18,3,4,0,71,0,0,3,0,0,8,3,0,0,15,0,0,0,0,0,0,3,0,0,7,3,21,51,60,46,65,15,4,0,271,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,8,0,0,4,0,0,0,11,3,21,53,60,48,65,15,4,0,283,10,4,14,9,10,8,10,9,6,67,7,0,5,11,9,9,4,0,0,59,17,28,77,81,71,82,32,10,0,414
POA6338,4,6,34,42,42,32,18,0,0,172,5,0,13,3,0,23,31,17,3,91,0,0,0,3,8,4,3,0,0,14,9,6,39,45,51,55,50,17,3,278,4,20,44,52,51,43,25,0,0,236,4,3,11,21,25,28,16,0,0,111,0,0,3,3,4,4,0,0,0,15,0,0,0,0,0,0,0,0,0,6,7,24,58,79,81,76,44,4,0,370,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,7,10,24,58,81,81,78,39,4,0,373,16,0,13,3,7,38,71,39,3,186,0,0,0,4,11,6,7,0,0,22,25,24,67,89,93,114,119,39,6,585
POA6341,0,3,9,16,15,7,3,0,0,58,6,0,6,3,0,5,11,4,0,30,0,0,0,0,0,0,0,0,0,4,6,4,15,18,22,10,11,4,0,87,3,10,13,32,23,13,0,0,0,99,0,0,4,8,11,5,3,0,0,29,0,0,0,0,4,0,0,0,0,6,0,0,0,3,0,0,0,0,0,8,6,12,18,38,36,23,7,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,23,38,36,23,7,0,0,138,8,0,8,3,5,3,8,10,0,45,0,3,0,4,0,0,0,0,0,10,14,19,23,42,40,25,18,10,0,195
POA6343,0,0,16,15,10,7,9,0,0,54,3,0,0,4,0,0,0,0,0,7,0,0,3,4,5,0,4,0,0,12,5,0,18,17,14,10,5,4,0,80,0,3,21,22,21,13,9,8,0,95,0,0,4,8,4,0,6,0,0,21,0,0,3,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,5,0,5,21,28,30,21,11,8,0,122,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,5,23,28,27,21,11,8,0,124,4,0,0,4,6,0,4,6,0,22,0,0,7,11,8,3,3,0,0,27,10,5,31,35,43,24,15,7,0,174
POA6346,8,17,43,34,44,35,9,0,0,187,14,8,8,6,7,16,13,7,6,79,0,4,3,9,3,6,3,0,0,21,13,20,52,40,52,56,27,13,10,290,9,24,77,60,86,50,9,6,0,331,4,3,16,19,12,16,10,6,0,93,0,3,9,0,0,13,3,4,0,23,0,0,0,3,0,3,0,0,0,11,19,36,102,83,103,82,26,7,6,462,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,12,17,32,107,85,103,86,29,7,6,474,17,8,18,9,12,21,28,15,11,133,0,10,10,9,19,13,8,4,0,75,33,52,126,109,133,121,67,27,15,684
POA6348,5,15,51,50,37,38,8,0,0,211,3,0,19,15,22,29,55,49,6,200,0,0,10,0,4,8,5,5,0,37,12,14,84,66,67,73,72,55,11,447,3,11,60,58,60,60,12,0,0,275,4,5,30,25,22,35,10,8,0,137,0,0,6,12,10,6,5,0,0,39,0,3,5,0,3,5,3,0,0,9,8,22,100,106,90,103,21,7,0,459,0,0,3,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,9,0,0,4,0,3,3,0,0,0,15,14,22,103,105,94,107,21,7,0,477,7,0,25,21,35,43,121,71,15,342,4,4,17,8,14,24,9,10,0,83,19,30,146,134,140,172,153,84,16,903
POA6350,0,4,17,9,20,12,3,0,0,64,0,3,3,4,0,6,16,8,0,47,4,0,4,3,3,3,6,4,0,26,3,11,17,16,22,22,29,14,0,137,3,7,16,12,19,19,4,0,0,83,5,3,5,5,12,10,3,3,0,47,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,3,0,11,28,25,26,32,6,3,0,133,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,11,0,11,28,29,31,32,13,0,0,147,0,3,4,5,3,6,34,26,6,81,0,0,5,0,12,9,14,5,0,53,8,8,35,34,48,45,55,34,0,273
POA6351,0,0,0,6,5,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,0,0,16,0,3,6,4,4,7,0,0,0,22,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,7,7,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,11,7,7,0,0,0,32,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,3,5,3,0,10,7,10,9,0,0,47
POA6352,0,0,4,9,7,11,4,0,0,33,3,0,0,3,0,0,3,0,0,12,0,0,0,4,0,3,0,0,0,6,3,3,10,16,4,12,10,0,0,56,0,3,9,4,12,10,6,0,0,48,0,0,3,11,6,4,0,0,0,24,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,16,16,13,13,3,0,0,70,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,3,16,16,13,13,10,0,0,75,5,0,0,4,0,0,11,7,0,26,0,3,3,9,3,11,0,0,0,32,4,0,19,27,16,26,17,7,0,130
POA6353,6,13,33,42,37,44,21,10,0,195,11,7,9,8,3,8,15,19,10,83,0,4,0,4,0,7,4,0,0,15,15,24,39,52,40,52,40,24,10,295,10,32,60,56,71,71,17,11,0,318,7,7,19,20,13,15,17,5,0,108,0,0,0,5,4,5,3,3,0,25,0,0,0,0,0,0,0,0,0,5,17,38,85,77,91,95,39,18,0,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,38,86,77,91,95,39,18,0,462,16,7,13,8,3,11,29,33,8,125,5,3,3,6,3,13,5,4,0,41,38,48,98,90,100,116,74,52,9,633
POA6355,3,3,20,29,20,27,10,3,0,113,4,0,4,4,8,9,7,6,0,34,0,0,4,3,3,0,0,0,0,10,7,3,25,30,33,32,19,5,0,161,0,0,26,40,45,40,25,5,0,185,0,6,10,24,15,8,4,0,0,71,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,12,35,62,54,58,33,10,0,270,4,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,3,7,12,35,63,54,58,33,10,0,272,0,3,4,4,8,9,16,0,5,53,0,3,3,7,13,3,5,0,0,30,12,12,47,75,69,72,49,15,4,354
POA6356,0,0,6,5,8,3,0,0,0,28,0,0,0,0,0,3,5,0,0,3,0,0,0,0,0,0,0,0,0,8,3,0,8,5,8,5,3,0,0,36,0,0,0,21,18,11,6,0,0,52,0,0,6,0,5,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19,24,17,4,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,19,24,17,4,0,0,71,0,0,0,0,0,3,4,0,0,13,0,0,0,4,3,0,0,0,0,9,7,3,5,24,26,16,8,0,0,97
POA6357,0,0,0,4,7,0,3,0,0,16,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,6,0,0,4,3,4,0,8,0,0,26,0,0,4,8,10,3,4,0,0,25,0,0,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,6,10,4,7,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,10,4,7,0,0,34,3,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,3,0,0,10,3,5,7,8,9,4,10,0,0,52
POA6358,0,3,5,4,6,3,0,0,0,27,0,0,0,0,0,0,0,3,0,4,5,0,0,4,0,0,0,0,0,10,5,3,5,5,8,3,3,4,0,41,4,3,3,8,14,7,4,0,0,36,0,3,4,4,3,0,3,0,0,14,0,3,6,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,3,4,7,12,6,18,7,4,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,12,6,18,7,4,0,0,60,0,0,0,0,0,0,0,4,0,15,5,0,0,4,0,0,3,4,0,17,7,4,12,10,21,13,9,11,5,79
POA6359,0,5,12,22,23,19,14,5,0,98,0,0,3,3,3,4,3,7,4,33,0,0,4,3,5,6,0,0,0,20,0,4,18,35,26,34,17,11,3,152,5,17,19,44,38,25,12,9,4,167,0,0,10,14,8,0,10,8,0,52,0,0,4,4,0,4,0,0,0,17,0,0,0,0,0,0,0,0,4,4,8,14,33,61,51,36,26,13,5,242,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,8,14,33,61,51,36,26,13,5,244,0,4,3,9,3,7,18,13,3,59,0,0,5,10,9,11,7,0,3,50,10,18,37,82,62,56,50,27,14,357
POA6361,0,4,0,3,9,7,0,0,0,21,0,0,3,0,0,4,4,0,0,11,0,3,0,0,0,4,0,0,0,7,0,3,3,7,4,8,0,0,0,42,0,6,3,7,12,5,4,0,0,39,0,0,0,6,3,0,3,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,3,10,10,10,3,4,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,10,10,10,3,4,0,54,0,0,3,0,0,4,4,6,0,19,0,5,3,0,3,3,5,0,0,18,0,13,11,13,16,21,9,6,0,85
POA6363,3,0,6,3,10,5,0,0,0,28,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,6,3,13,5,3,0,0,38,0,0,3,8,7,5,6,5,0,35,0,0,5,3,5,3,0,0,0,17,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,7,11,16,7,3,5,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,7,11,20,7,3,5,0,61,0,0,0,0,0,0,4,3,0,7,0,0,0,0,3,0,0,0,0,3,3,3,7,11,21,7,6,5,0,73
POA6365,3,0,20,30,23,30,14,5,0,117,0,0,9,5,3,8,21,9,0,59,0,0,4,4,0,3,7,0,0,22,8,6,33,34,26,44,36,16,0,195,3,11,30,38,36,41,15,3,0,166,3,5,7,17,20,17,10,10,0,78,0,0,4,0,0,4,4,0,0,11,0,0,0,0,0,0,0,0,0,5,5,15,37,61,51,62,24,10,0,263,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,15,37,61,51,65,24,10,0,273,7,0,10,3,7,16,41,22,6,111,0,0,7,12,5,11,8,0,0,41,9,19,57,75,64,85,73,35,8,424
POA6367,3,3,14,5,20,22,10,0,0,83,0,0,3,9,11,5,11,7,4,47,0,0,4,0,0,0,0,0,0,12,6,7,19,18,27,31,22,6,7,140,5,7,16,14,26,32,9,3,0,114,4,3,8,8,9,13,8,5,0,54,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,5,13,23,18,38,50,30,3,0,171,0,0,0,0,4,0,0,0,0,5,0,0,0,0,4,0,0,0,0,5,0,0,0,0,6,0,0,0,0,11,5,13,25,23,41,49,30,3,0,182,5,0,0,9,11,12,27,10,9,75,3,3,7,3,0,3,4,4,0,25,12,9,31,33,49,66,50,18,6,285
POA6368,0,0,10,3,5,4,0,0,0,20,0,0,0,0,0,0,3,4,0,7,0,0,0,0,0,0,0,0,0,3,0,0,10,9,5,4,3,4,0,28,0,5,8,7,3,11,4,0,0,36,0,0,4,0,5,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,12,4,11,4,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,12,4,11,4,0,0,44,0,0,0,0,0,0,3,0,0,12,0,4,0,0,0,0,4,3,0,10,0,3,12,12,4,11,11,8,0,64
POA6369,4,4,26,15,25,33,13,7,0,133,6,0,3,3,10,10,18,24,18,85,0,0,4,3,5,5,4,4,6,42,11,8,41,30,39,46,29,34,27,252,4,13,40,27,42,45,14,9,0,195,0,0,18,12,11,26,13,0,0,75,0,0,0,0,0,0,3,0,0,9,0,0,0,0,7,0,0,0,0,3,7,20,58,38,61,71,30,7,0,287,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,14,10,16,58,40,61,71,30,7,0,300,4,4,6,6,7,16,36,45,31,143,4,4,14,11,19,20,9,9,13,95,16,23,81,55,89,99,78,61,37,542
POA6370,5,6,18,18,21,26,5,3,0,99,0,0,7,0,3,5,9,12,4,47,0,0,3,5,4,8,0,5,4,27,5,6,26,23,27,42,19,23,7,170,0,4,20,18,23,44,10,5,0,121,3,4,6,20,11,12,5,0,0,63,0,0,6,0,0,5,0,0,0,13,0,0,0,0,0,0,0,6,0,10,6,9,33,33,32,59,17,10,0,207,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,3,3,0,3,0,0,0,0,9,11,10,35,33,36,59,22,10,0,221,6,0,6,0,3,8,22,20,5,81,0,3,5,4,7,12,8,9,4,54,14,11,54,39,48,84,49,38,6,360
POA6372,3,0,0,7,0,3,0,0,0,18,0,0,0,0,0,0,6,3,0,17,0,0,0,0,0,0,0,0,0,3,6,0,0,8,4,7,6,9,0,40,0,0,0,4,7,10,0,0,0,24,3,0,0,5,3,7,5,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,12,12,3,3,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,12,12,3,3,0,46,0,0,0,0,0,3,10,6,7,29,0,0,0,0,0,0,6,0,0,13,5,0,7,11,13,19,16,13,7,87
POA6373,0,6,4,5,7,4,0,0,0,23,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,4,3,7,4,4,0,0,26,0,3,4,5,10,10,3,0,0,45,0,0,0,6,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,12,12,11,4,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,12,12,11,4,0,0,54,0,4,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,9,9,11,17,11,10,0,0,68
POA6375,5,12,39,47,33,38,25,3,0,204,5,3,9,3,9,17,37,32,20,127,0,0,4,0,4,3,4,0,3,28,7,18,45,45,43,58,69,40,25,361,12,26,52,52,48,56,34,0,0,285,9,8,22,32,18,24,15,5,0,128,3,0,3,3,0,5,0,0,0,25,0,0,0,0,0,0,0,0,0,8,17,32,79,91,72,80,51,3,3,442,0,0,0,5,5,3,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,6,5,3,0,0,0,12,21,37,76,93,76,81,58,3,3,454,6,4,9,3,11,28,79,64,32,231,4,0,4,0,9,7,9,6,5,49,33,40,87,101,95,114,142,66,42,731
POA6383,4,0,25,20,26,44,11,0,0,128,4,0,10,10,12,29,61,31,19,180,0,5,19,11,24,22,18,9,4,101,14,7,50,37,62,91,87,42,23,411,8,8,28,36,37,54,20,5,0,184,5,4,10,9,16,24,10,9,0,89,0,0,8,0,0,3,5,0,0,14,0,0,0,0,0,0,0,0,0,4,6,9,50,44,47,82,31,9,0,288,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,7,0,0,13,10,9,48,43,55,84,35,9,0,292,15,0,12,16,16,39,104,60,28,291,8,8,23,22,41,38,45,15,6,203,25,17,83,79,108,160,189,81,39,788
POA6384,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9,0,0,0,0,8,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,12,0,0,0,0,21
POA6385,0,0,0,0,5,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,7,0,0,0,0,0,6,0,0,0,9,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,3,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,3,0,0,17
POA6386,0,4,0,3,3,5,3,0,0,17,0,0,0,0,0,3,0,0,0,5,0,6,0,4,0,8,4,0,0,18,3,10,6,5,3,16,5,0,0,49,0,0,5,5,7,3,6,0,0,28,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,4,12,11,6,0,0,39,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,5,5,4,10,11,6,0,0,45,0,0,0,0,0,3,5,0,0,7,0,8,4,8,0,8,8,0,0,40,6,12,8,16,15,20,12,0,0,94
POA6390,8,20,50,75,73,82,21,0,0,340,24,4,38,21,20,28,62,28,5,241,3,0,9,8,11,8,7,5,0,57,38,26,97,108,102,123,94,40,7,638,12,32,73,100,120,109,24,8,0,463,8,13,24,41,37,52,17,6,0,198,3,5,12,8,21,15,3,0,0,67,0,0,0,4,0,5,0,0,0,20,21,45,113,156,171,179,48,13,0,745,0,3,4,3,0,10,0,0,0,23,0,0,0,0,0,0,0,0,0,4,0,3,4,10,0,13,0,0,0,32,21,48,119,162,174,193,51,13,0,776,40,7,45,32,32,49,132,62,17,402,4,3,19,11,28,29,11,12,3,122,67,54,185,208,232,261,191,86,20,1302
POA6391,4,11,35,52,47,65,25,3,0,242,12,0,12,5,9,13,24,27,8,111,0,0,3,6,5,7,9,3,4,45,15,12,56,66,65,84,59,32,9,400,10,21,60,77,76,62,33,6,0,352,7,5,16,37,25,36,14,7,0,148,0,3,8,0,6,10,11,3,0,45,0,0,0,0,0,0,0,0,0,7,20,33,84,118,109,119,60,18,0,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,33,84,125,109,117,60,18,0,555,18,0,20,13,13,23,41,42,13,177,0,4,10,19,12,13,19,7,9,93,41,34,107,151,129,151,119,72,17,821
POA6392,4,5,11,18,23,23,13,0,0,96,3,0,7,0,7,8,13,15,3,56,0,0,9,4,5,3,0,4,0,22,11,11,20,23,33,33,27,17,6,174,4,10,19,23,28,37,17,0,0,134,3,0,3,11,15,18,13,9,0,69,0,0,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,9,9,24,35,45,59,30,8,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,9,9,24,30,46,61,30,8,0,223,10,0,7,3,4,14,26,22,9,91,0,0,8,15,5,10,0,4,3,39,15,12,32,51,59,79,55,35,15,358
POA6393,0,0,0,5,4,0,7,0,0,18,0,0,0,0,0,9,5,0,0,15,0,0,0,0,4,0,0,0,0,5,0,0,5,5,7,9,7,0,0,38,0,0,4,8,3,5,3,0,0,28,0,0,0,8,6,0,7,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,10,7,7,4,3,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,7,7,4,3,0,46,4,3,0,0,0,13,10,3,0,34,0,0,0,0,0,4,4,0,0,10,3,3,8,9,15,21,19,6,0,92
POA6394,9,8,15,18,34,22,17,0,0,119,0,0,3,3,4,4,11,6,5,41,0,0,3,0,4,5,7,0,0,17,8,4,14,25,43,36,39,13,3,180,3,11,11,25,49,42,19,3,0,165,6,3,5,17,21,16,15,5,0,77,0,0,0,0,0,0,4,3,0,14,0,0,0,0,0,4,0,0,0,7,11,17,20,45,69,57,37,12,0,261,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,11,17,20,42,69,56,37,12,0,266,0,0,3,3,11,11,28,23,8,86,0,3,5,4,7,7,10,6,0,48,14,19,29,49,87,83,75,42,8,404
POA6395,11,26,61,77,70,75,25,3,0,350,15,6,11,16,11,28,44,48,25,202,4,0,8,4,9,7,0,8,0,48,30,27,75,100,86,116,72,61,32,599,14,32,68,104,76,109,29,3,0,441,11,12,39,46,45,52,38,7,0,248,0,0,15,9,9,4,5,0,0,45,5,3,3,5,3,8,5,0,0,29,25,50,130,166,130,174,79,10,0,760,0,0,4,0,6,0,0,0,0,8,0,0,0,6,0,0,0,0,0,3,0,0,4,6,6,0,0,0,0,11,28,53,130,170,135,173,79,10,0,774,24,6,14,25,19,49,80,87,41,353,5,0,13,10,16,19,10,15,10,99,53,62,154,214,168,249,172,110,53,1232
