POA_CODE_2021,M_15_19_yr_Married,M_15_19_yr_Separated,M_15_19_yr_Divorced,M_15_19_yr_Widowed,M_15_19_yr_Never_married,M_15_19_yr_Tot,M_20_24_yr_Married,M_20_24_yr_Separated,M_20_24_yr_Divorced,M_20_24_yr_Widowed,M_20_24_yr_Never_married,M_20_24_yr_Tot,M_25_34_yr_Married,M_25_34_yr_Separated,M_25_34_yr_Divorced,M_25_34_yr_Widowed,M_25_34_yr_Never_married,M_25_34_yr_Tot,M_35_44_yr_Married,M_35_44_yr_Separated,M_35_44_yr_Divorced,M_35_44_yr_Widowed,M_35_44_yr_Never_married,M_35_44_yr_Tot,M_45_54_yr_Married,M_45_54_yr_Separated,M_45_54_yr_Divorced,M_45_54_yr_Widowed,M_45_54_yr_Never_married,M_45_54_yr_Tot,M_55_64_yr_Married,M_55_64_yr_Separated,M_55_64_yr_Divorced,M_55_64_yr_Widowed,M_55_64_yr_Never_married,M_55_64_yr_Tot,M_65_74_yr_Married,M_65_74_yr_Separated,M_65_74_yr_Divorced,M_65_74_yr_Widowed,M_65_74_yr_Never_married,M_65_74_yr_Tot,M_75_84_yr_Married,M_75_84_yr_Separated,M_75_84_yr_Divorced,M_75_84_yr_Widowed,M_75_84_yr_Never_married,M_75_84_yr_Tot,M_85ov_Married,M_85ov_Separated,M_85ov_Divorced,M_85ov_Widowed,M_85ov_Never_married,M_85ov_Tot,M_Tot_Married,M_Tot_Separated,M_Tot_Divorced,M_Tot_Widowed,M_Tot_Never_married,M_Tot_Tot,F_15_19_yr_Married,F_15_19_yr_Separated,F_15_19_yr_Divorced,F_15_19_yr_Widowed,F_15_19_yr_Never_married,F_15_19_yr_Tot,F_20_24_yr_Married,F_20_24_yr_Separated,F_20_24_yr_Divorced,F_20_24_yr_Widowed,F_20_24_yr_Never_married,F_20_24_yr_Tot,F_25_34_yr_Married,F_25_34_yr_Separated,F_25_34_yr_Divorced,F_25_34_yr_Widowed,F_25_34_yr_Never_married,F_25_34_yr_Tot,F_35_44_yr_Married,F_35_44_yr_Separated,F_35_44_yr_Divorced,F_35_44_yr_Widowed,F_35_44_yr_Never_married,F_35_44_yr_Tot,F_45_54_yr_Married,F_45_54_yr_Separated,F_45_54_yr_Divorced,F_45_54_yr_Widowed,F_45_54_yr_Never_married,F_45_54_yr_Tot,F_55_64_yr_Married,F_55_64_yr_Separated,F_55_64_yr_Divorced,F_55_64_yr_Widowed,F_55_64_yr_Never_married,F_55_64_yr_Tot,F_65_74_yr_Married,F_65_74_yr_Separated,F_65_74_yr_Divorced,F_65_74_yr_Widowed,F_65_74_yr_Never_married,F_65_74_yr_Tot,F_75_84_yr_Married,F_75_84_yr_Separated,F_75_84_yr_Divorced,F_75_84_yr_Widowed,F_75_84_yr_Never_married,F_75_84_yr_Tot,F_85ov_Married,F_85ov_Separated,F_85ov_Divorced,F_85ov_Widowed,F_85ov_Never_married,F_85ov_Tot,F_Tot_Married,F_Tot_Separated,F_Tot_Divorced,F_Tot_Widowed,F_Tot_Never_married,F_Tot_Tot,P_15_19_yr_Married,P_15_19_yr_Separated,P_15_19_yr_Divorced,P_15_19_yr_Widowed,P_15_19_yr_Never_married,P_15_19_yr_Tot,P_20_24_yr_Married,P_20_24_yr_Separated,P_20_24_yr_Divorced,P_20_24_yr_Widowed,P_20_24_yr_Never_married,P_20_24_yr_Tot,P_25_34_yr_Married,P_25_34_yr_Separated,P_25_34_yr_Divorced,P_25_34_yr_Widowed,P_25_34_yr_Never_married,P_25_34_yr_Tot,P_35_44_yr_Married,P_35_44_yr_Separated,P_35_44_yr_Divorced,P_35_44_yr_Widowed,P_35_44_yr_Never_married,P_35_44_yr_Tot,P_45_54_yr_Married,P_45_54_yr_Separated,P_45_54_yr_Divorced,P_45_54_yr_Widowed,P_45_54_yr_Never_married,P_45_54_yr_Tot,P_55_64_yr_Married,P_55_64_yr_Separated,P_55_64_yr_Divorced,P_55_64_yr_Widowed,P_55_64_yr_Never_married,P_55_64_yr_Tot,P_65_74_yr_Married,P_65_74_yr_Separated,P_65_74_yr_Divorced,P_65_74_yr_Widowed,P_65_74_yr_Never_married,P_65_74_yr_Tot,P_75_84_yr_Married,P_75_84_yr_Separated,P_75_84_yr_Divorced,P_75_84_yr_Widowed,P_75_84_yr_Never_married,P_75_84_yr_Tot,P_85ov_Married,P_85ov_Separated,P_85ov_Divorced,P_85ov_Widowed,P_85ov_Never_married,P_85ov_Tot,P_Tot_Married,P_Tot_Separated,P_Tot_Divorced,P_Tot_Widowed,P_Tot_Never_married,P_Tot_Tot
POA6346,0,0,0,0,15,15,0,0,0,0,29,29,20,0,0,0,53,74,40,4,0,0,19,67,36,3,14,0,23,78,49,8,11,0,3,68,29,0,0,0,7,37,10,0,0,3,0,18,0,0,0,0,0,3,185,15,28,3,156,394,0,0,0,0,13,13,0,0,6,0,21,20,24,0,0,0,28,52,25,0,4,0,12,40,38,0,12,0,4,52,41,3,8,0,3,56,22,0,4,4,0,27,9,0,0,0,0,13,0,0,0,8,0,10,154,3,30,17,88,290,0,0,0,0,33,33,0,0,6,0,51,52,45,0,5,0,76,126,64,6,4,0,33,109,73,5,24,0,26,133,87,6,19,0,10,121,47,0,7,4,4,67,21,0,0,6,0,27,0,0,0,8,0,15,340,21,57,23,243,684
POA6348,0,0,0,0,7,7,0,0,0,0,12,12,26,0,0,0,40,67,31,3,3,0,34,67,45,5,14,0,22,77,47,7,19,0,14,100,50,6,16,3,9,82,26,6,0,0,0,38,4,0,0,0,0,9,224,26,60,10,139,455,0,0,0,0,12,12,0,0,0,0,14,14,33,0,0,0,45,84,37,3,9,0,29,66,35,4,9,0,11,67,44,4,10,6,13,73,43,5,10,10,10,72,25,0,8,20,0,55,4,0,0,10,0,11,212,8,44,47,131,447,0,0,0,0,19,19,0,0,0,0,30,30,63,0,0,0,87,146,63,7,10,0,54,134,77,5,24,0,31,140,96,11,31,11,26,172,88,3,26,20,18,153,46,3,10,19,3,84,7,0,0,6,0,16,441,30,102,62,264,903
POA6350,0,0,0,0,3,3,0,0,0,0,0,5,9,0,0,0,11,14,9,0,0,0,8,22,9,0,0,0,8,24,12,0,9,0,3,25,19,0,3,7,0,26,15,0,3,3,0,17,0,0,0,0,0,0,72,6,14,7,42,135,0,0,0,0,3,3,0,0,0,0,11,11,6,0,0,0,8,17,15,0,0,0,7,16,17,3,0,0,5,22,13,0,0,0,6,22,18,0,4,3,4,29,12,0,0,3,0,14,0,0,0,0,0,0,76,3,11,10,41,137,0,0,0,0,8,8,0,0,0,0,8,8,12,0,0,0,21,35,24,0,0,0,11,34,30,8,4,0,15,48,26,3,11,0,14,45,32,0,7,9,5,55,19,0,3,3,0,34,0,0,0,0,0,0,142,12,26,15,80,273
POA6351,0,0,0,0,5,5,0,0,0,0,3,3,0,0,0,0,6,6,7,0,0,0,0,7,3,0,0,0,0,8,3,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,13,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,16,0,0,0,0,5,5,0,0,0,0,3,3,0,0,0,0,0,0,10,0,0,0,0,10,8,0,0,0,0,7,7,0,3,0,0,10,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,28,3,3,0,12,47
POA6352,0,0,0,0,4,4,0,0,0,0,3,3,0,0,0,0,10,12,6,0,0,0,0,11,6,0,0,0,0,14,12,0,4,0,0,19,7,0,5,0,0,12,3,0,0,0,0,3,0,0,0,0,0,0,47,3,10,0,18,75,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,10,13,0,0,0,0,16,5,0,0,0,0,4,12,0,0,0,0,12,12,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,39,3,0,0,9,56,0,0,0,0,4,4,0,0,0,0,0,0,4,0,0,0,14,19,26,3,0,0,6,27,18,0,0,0,0,16,23,0,4,0,0,26,15,0,5,0,0,17,7,0,0,0,0,7,0,0,0,0,0,0,86,4,8,0,30,130
POA6353,0,0,0,0,21,21,0,0,0,0,26,26,30,0,0,0,29,58,30,0,0,0,14,36,41,4,5,0,7,54,46,3,6,0,8,63,27,5,5,0,0,38,16,0,0,3,0,21,0,0,0,0,0,0,187,12,18,5,112,332,0,0,0,0,16,15,0,0,0,0,20,24,22,0,0,0,20,39,40,0,5,0,8,52,31,3,4,4,5,40,40,0,0,3,6,52,25,0,4,3,0,40,16,0,0,12,0,24,0,0,0,6,0,10,180,6,14,29,71,295,0,0,0,0,41,38,0,0,0,0,42,48,50,0,0,0,46,98,67,0,8,0,16,90,66,9,7,4,12,100,85,8,6,3,16,116,54,4,12,8,0,74,30,0,0,9,0,52,6,0,0,6,0,9,364,18,35,31,177,633
POA6355,0,0,0,0,5,5,0,0,0,0,8,8,3,0,0,0,13,19,20,3,6,0,14,41,27,0,6,0,5,42,26,0,9,0,12,39,21,0,6,0,4,28,5,0,0,3,0,9,0,0,0,0,0,3,98,3,24,6,62,196,0,0,0,0,7,7,0,0,0,0,3,3,13,0,0,0,17,25,21,0,3,0,8,30,20,4,0,0,4,33,27,0,0,0,3,32,12,0,0,5,0,19,4,0,0,0,0,5,0,0,0,0,0,0,99,6,9,4,43,161,0,0,0,0,12,12,0,0,0,0,12,12,13,0,0,0,31,47,40,0,5,0,19,75,47,3,6,0,14,69,50,0,6,0,15,72,35,0,9,3,4,49,10,0,0,3,0,15,0,0,0,5,0,4,199,8,32,11,106,354
POA6356,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,5,19,3,0,0,0,7,12,7,3,0,0,5,8,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,29,8,7,0,18,52,0,0,0,0,3,3,0,0,0,0,0,0,4,0,0,0,5,8,7,0,0,0,0,5,4,0,0,0,0,8,7,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,12,36,0,0,0,0,7,7,0,0,0,0,3,3,4,0,0,0,5,5,16,0,0,0,9,24,11,0,4,0,3,26,11,3,0,0,5,16,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,50,6,6,0,30,97
POA6357,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,5,3,0,0,0,0,3,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,6,24,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,4,0,0,0,0,3,5,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,10,26,0,0,0,0,3,3,0,0,0,0,5,5,3,0,0,0,6,7,5,0,0,0,0,8,15,0,0,0,4,9,4,0,0,0,0,4,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,14,52
POA6358,0,0,0,0,3,3,0,0,0,0,9,9,4,0,0,0,6,3,0,0,0,0,5,3,7,0,0,0,3,9,0,0,0,0,0,5,3,0,0,0,0,6,5,0,0,0,0,3,5,0,0,0,0,5,20,0,6,0,16,42,0,0,0,0,5,5,0,0,0,0,3,3,5,0,0,0,0,5,3,0,0,0,3,5,0,0,4,0,0,8,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,4,0,0,0,0,0,0,21,0,5,3,10,41,0,0,0,0,7,7,0,0,0,0,4,4,8,0,0,0,3,12,0,0,0,0,5,10,9,0,0,0,3,21,5,0,0,0,0,13,6,0,0,0,0,9,4,0,0,0,0,11,5,0,0,0,0,5,41,0,5,6,26,79
POA6359,0,0,0,0,8,8,0,0,0,0,18,18,8,0,0,0,13,18,24,5,5,0,9,42,22,3,0,0,8,36,16,3,5,0,8,30,21,3,5,0,4,30,13,0,0,3,0,11,3,0,0,0,0,4,109,9,16,3,67,204,0,0,0,0,0,0,0,0,0,0,4,4,5,0,0,0,12,18,23,0,0,0,7,35,20,0,3,0,0,26,19,0,4,0,0,34,14,0,0,5,0,17,10,0,0,5,0,11,0,0,0,0,0,3,96,4,7,10,28,152,0,0,0,0,10,10,0,0,0,0,18,18,12,0,0,0,23,37,50,4,5,0,18,82,42,3,3,0,13,62,38,5,5,3,6,56,33,3,5,5,4,50,18,0,0,9,0,27,5,0,0,0,0,14,207,12,27,17,95,357
POA6361,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,7,10,6,0,0,0,0,3,7,0,0,0,0,11,6,0,0,0,0,6,4,0,0,0,0,8,4,0,0,0,0,8,0,0,0,0,0,0,26,0,8,0,15,46,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,6,0,0,0,0,7,6,0,0,0,0,4,9,0,3,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,3,0,14,42,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,6,11,12,0,0,0,4,13,15,0,0,0,0,16,13,0,0,0,0,21,8,0,3,0,0,9,3,0,0,0,0,6,0,0,0,0,0,0,52,0,13,0,23,85
POA6363,0,0,0,0,4,4,0,0,0,0,3,3,0,0,0,0,0,5,0,0,3,0,0,5,6,0,0,0,4,11,6,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,3,4,0,0,0,0,0,0,22,0,3,0,11,37,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,4,6,3,0,0,0,0,3,9,0,0,0,0,13,5,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,18,4,0,0,8,38,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,7,8,0,3,0,0,11,12,4,0,0,4,21,3,0,0,0,0,7,8,0,0,0,0,6,0,0,0,0,3,5,0,0,0,0,0,0,40,3,4,3,22,73
POA6365,0,0,0,0,5,5,0,0,0,0,9,9,8,0,0,0,16,27,23,0,0,0,8,36,18,3,4,0,10,34,28,0,5,0,9,45,23,4,0,0,5,38,19,0,0,0,0,20,0,0,0,4,0,9,129,8,14,5,65,226,0,0,0,0,8,8,0,0,0,0,6,6,16,0,0,0,13,33,26,0,0,0,12,34,20,0,3,0,9,26,25,0,6,4,4,44,34,0,0,3,0,36,6,0,3,4,0,16,0,0,0,0,0,0,125,0,16,7,49,195,0,0,0,0,9,9,0,0,0,0,19,19,23,0,0,0,30,57,52,0,0,0,19,75,34,3,4,0,15,64,53,0,14,3,14,85,59,4,3,3,5,73,26,0,6,4,0,35,0,0,0,7,0,8,257,14,26,12,110,424
POA6367,0,0,0,0,7,7,0,0,0,0,8,8,0,0,0,0,7,17,10,0,0,0,8,14,9,3,4,0,8,23,27,3,3,0,4,37,15,3,9,0,0,31,9,0,0,0,0,8,0,0,0,0,0,0,70,9,17,3,46,146,0,0,0,0,6,6,0,0,0,0,9,7,5,0,0,0,11,19,4,0,0,0,8,18,11,0,6,0,5,27,20,0,9,5,0,31,19,0,6,5,0,22,4,0,0,6,0,6,0,0,0,8,0,7,65,0,13,12,42,140,0,0,0,0,12,12,0,0,0,0,8,9,9,0,0,0,20,31,13,0,0,0,12,33,21,5,4,0,15,49,41,3,12,5,8,66,36,3,12,5,6,50,12,0,0,7,0,18,0,0,0,8,0,6,141,15,29,19,91,285
POA6368,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,3,8,3,0,0,0,6,7,0,0,0,0,0,3,4,0,0,0,0,5,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,23,0,4,5,8,32,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,10,3,0,0,0,0,9,5,0,0,0,0,5,0,0,0,0,0,4,3,0,0,0,0,3,0,0,0,4,0,4,0,0,0,0,0,0,18,0,0,4,9,28,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,9,12,11,0,0,0,0,12,6,0,0,0,0,4,6,0,0,0,0,11,11,0,0,0,0,11,7,0,0,4,0,8,0,0,0,0,0,0,37,0,4,7,17,64
POA6369,0,0,0,0,7,7,0,0,0,0,18,18,14,3,0,0,22,41,19,0,0,0,9,30,32,7,4,0,10,49,31,6,10,4,14,53,22,0,8,8,8,46,19,0,8,0,0,29,13,0,0,6,0,13,143,9,24,22,89,287,0,0,0,0,11,11,0,0,0,0,8,8,21,5,0,0,18,41,17,0,0,0,8,30,32,0,0,0,4,39,32,0,9,0,9,46,17,0,9,0,0,29,18,0,0,15,0,34,9,0,0,12,0,27,149,7,17,28,53,252,0,0,0,0,16,16,0,0,0,0,23,23,32,3,0,0,41,81,34,6,0,0,18,55,62,3,3,0,13,89,67,0,11,0,22,99,40,3,18,17,7,78,41,0,9,15,0,61,22,0,0,17,0,37,298,17,47,47,135,542
POA6370,0,0,0,0,6,6,0,0,0,0,15,15,6,0,0,0,14,26,14,0,0,0,5,21,18,0,0,0,9,27,18,4,14,0,6,43,18,0,10,3,0,34,16,0,0,0,0,16,0,0,0,0,0,3,96,5,22,3,60,182,0,0,0,0,5,5,0,0,0,0,6,6,9,0,0,0,15,26,13,0,3,0,4,23,17,3,4,0,5,27,23,6,7,0,3,42,12,0,0,0,0,19,5,0,0,10,0,23,4,0,0,4,0,7,93,7,20,13,43,170,0,0,0,0,14,14,0,0,0,0,11,11,20,0,0,0,36,54,28,0,3,0,8,39,33,3,3,0,15,48,43,8,18,0,10,84,32,0,11,0,0,49,28,0,6,10,0,38,3,0,0,4,0,6,187,16,44,15,102,360
POA6372,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,7,0,0,5,0,4,6,8,0,3,0,0,13,9,0,0,0,7,11,0,0,0,5,0,0,3,0,0,0,0,3,23,3,6,3,17,52,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,8,3,0,0,0,0,4,3,0,4,0,0,7,0,0,4,0,0,6,4,0,0,0,0,9,0,0,0,0,0,0,18,4,9,3,10,40,0,0,0,0,3,5,0,0,0,0,0,0,7,0,0,0,0,7,11,0,0,0,6,11,3,0,5,0,5,13,10,0,3,0,0,19,8,0,4,0,7,16,4,0,0,3,0,13,3,0,0,0,0,7,42,4,13,7,24,87
POA6373,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,4,6,6,0,0,0,0,6,7,0,0,0,0,11,3,0,0,0,5,7,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,23,0,3,0,11,39,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,3,0,0,0,0,3,10,0,0,0,0,7,3,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,8,26,0,0,0,0,0,0,0,0,0,0,7,9,4,0,0,0,4,9,12,0,0,0,0,11,12,0,0,0,5,17,9,0,0,0,5,11,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,48,0,3,0,16,68
POA6375,0,0,0,0,21,21,0,0,0,0,28,28,11,0,0,0,27,39,38,0,4,0,6,49,25,4,10,0,9,50,36,4,4,0,11,55,49,3,16,6,5,74,24,0,0,4,0,28,13,0,0,0,0,19,206,13,30,7,114,370,0,0,0,0,7,7,0,0,0,0,13,18,24,0,0,0,26,45,32,0,4,5,10,45,34,4,5,3,4,43,36,0,8,4,9,58,46,0,7,7,0,69,20,4,6,5,0,40,14,0,0,11,0,25,200,12,36,37,75,361,0,0,0,0,33,33,0,0,0,0,38,40,35,0,0,0,54,87,69,0,11,5,17,101,58,7,17,3,15,95,73,4,17,4,24,114,99,3,22,11,9,142,45,7,10,12,0,66,26,0,0,15,0,42,402,21,69,47,190,731
POA6383,0,0,0,0,11,11,0,0,0,0,11,11,8,0,0,0,17,28,24,0,0,0,10,35,29,0,4,0,18,52,41,3,12,9,13,77,65,8,18,5,6,106,28,3,3,3,9,41,4,0,3,9,0,16,211,11,42,23,100,375,0,0,0,0,14,14,0,0,0,0,7,7,19,5,0,0,31,50,26,0,6,0,7,37,38,3,9,0,9,62,50,10,14,9,8,91,56,0,9,17,0,87,17,0,3,17,4,42,5,0,5,14,0,23,208,25,40,58,83,411,0,0,0,0,25,25,0,0,0,0,17,17,25,5,0,0,48,83,49,0,3,0,18,79,67,3,11,0,25,108,90,16,23,12,19,160,118,5,28,24,15,189,46,3,4,22,7,81,10,0,3,22,0,39,416,36,82,77,180,788
POA6384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,3,21
POA6385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,10,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,17
POA6386,0,0,0,0,0,0,0,0,0,0,9,9,3,0,0,0,0,7,4,0,0,0,0,6,6,0,0,0,3,9,5,5,0,0,0,5,8,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,15,48,0,0,0,0,3,3,0,0,0,0,10,10,3,0,0,0,5,6,6,0,0,0,0,5,3,0,0,0,0,3,7,0,0,0,0,16,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,3,12,49,0,0,0,0,6,6,0,0,0,0,12,12,5,0,0,0,6,8,12,0,0,0,4,16,8,0,0,0,3,15,14,5,7,0,0,20,14,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,49,0,7,3,29,94
POA6390,0,0,0,0,31,31,0,0,0,0,29,30,18,8,0,0,65,91,65,6,3,0,29,97,63,12,23,0,30,131,88,4,22,3,26,143,62,4,16,7,4,99,29,4,5,9,0,47,9,0,0,0,0,11,325,27,75,24,212,664,0,0,0,0,38,38,0,0,0,0,25,26,37,6,5,0,48,97,67,6,7,0,31,108,62,4,18,5,24,102,72,10,25,3,20,123,58,3,17,16,4,94,20,0,4,7,0,40,5,0,0,8,0,7,316,26,70,33,192,638,0,0,0,0,67,67,0,0,0,0,54,54,52,9,8,0,119,185,127,12,12,0,60,208,128,12,42,6,52,232,151,9,49,13,47,261,116,8,30,21,8,191,48,0,12,14,3,86,8,0,0,8,0,20,641,56,145,61,404,1302
POA6391,0,0,0,0,21,21,0,0,0,0,22,22,19,0,0,0,30,48,51,4,3,0,27,86,46,0,4,0,15,65,47,0,9,0,8,68,47,0,5,0,5,59,26,0,0,0,4,37,5,0,0,0,0,13,240,9,29,7,141,424,0,0,0,0,15,15,0,0,0,0,12,12,32,0,0,0,21,56,48,0,5,0,14,66,44,4,11,0,9,65,64,0,14,0,10,84,39,6,4,3,3,59,15,0,5,8,0,32,0,0,0,7,0,9,242,13,34,25,82,400,0,0,0,0,41,41,0,0,0,0,35,34,45,3,0,0,57,107,98,4,6,0,47,151,90,0,16,0,22,129,111,0,21,0,18,151,93,4,9,3,9,119,48,0,7,9,4,72,3,0,3,11,0,17,482,17,64,33,219,821
POA6392,0,0,0,0,3,3,0,0,0,0,10,10,4,0,0,0,11,10,17,3,0,0,8,27,15,3,0,0,5,22,26,7,15,0,7,52,23,0,3,0,4,32,11,0,0,0,0,16,7,0,0,0,0,11,99,13,20,5,51,181,0,0,0,0,11,11,0,0,0,0,11,11,8,0,0,0,13,20,16,0,0,0,4,23,21,3,4,0,7,33,22,4,6,0,4,33,19,0,3,4,0,27,10,0,0,5,0,17,3,0,0,3,0,6,102,8,16,15,37,174,0,0,0,0,15,15,0,0,0,0,10,12,12,0,0,0,19,32,34,3,0,0,15,51,34,3,4,0,15,59,46,8,17,0,8,79,38,0,7,4,4,55,17,0,0,8,0,35,12,0,0,5,0,15,199,17,33,16,90,358
POA6393,0,0,0,0,4,4,0,0,0,0,3,3,0,0,0,0,0,4,11,0,0,0,0,11,3,0,0,0,0,6,9,0,0,0,0,13,3,0,0,0,0,3,10,0,0,0,0,10,0,0,0,0,0,0,30,5,5,0,14,49,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,5,0,0,0,0,5,4,0,4,0,0,7,5,0,0,0,0,9,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,30,0,5,4,6,38,0,0,0,0,3,3,0,0,0,0,3,3,6,0,0,0,0,8,8,0,0,0,0,9,14,0,4,0,0,15,17,0,4,0,0,21,10,0,0,0,0,19,9,0,0,0,0,6,0,0,0,0,0,0,55,5,7,4,21,92
POA6394,0,0,0,0,3,3,0,0,0,0,15,15,4,0,0,0,9,16,14,0,0,0,7,24,30,3,4,0,13,44,36,0,5,0,9,46,29,0,5,0,4,35,20,0,0,0,0,30,0,0,0,0,0,7,129,11,18,9,57,220,0,0,0,0,8,8,0,0,0,0,4,4,7,0,0,0,7,14,17,0,0,0,9,25,31,0,0,0,12,43,18,0,5,4,4,36,34,0,0,3,0,39,10,4,0,3,0,13,5,0,0,5,0,3,121,5,10,10,37,180,0,0,0,0,14,14,0,0,0,0,19,19,10,0,0,0,17,29,29,0,3,0,14,49,60,3,9,0,17,87,52,3,9,4,11,83,63,0,3,3,4,75,32,7,0,3,0,42,0,0,0,3,0,8,247,10,28,16,100,404
POA6395,0,0,0,0,25,25,0,0,0,0,26,30,20,3,0,0,55,76,74,5,4,0,30,112,45,3,5,0,20,84,74,10,23,0,25,132,69,4,12,4,4,101,32,3,0,8,4,47,16,0,0,3,0,25,334,28,50,18,203,625,0,0,0,0,30,30,0,0,0,0,30,27,26,0,0,0,49,75,72,4,5,0,20,100,51,9,6,0,25,86,75,0,13,5,19,116,44,0,16,9,3,72,32,0,5,25,0,61,3,0,0,25,0,32,309,13,39,68,174,599,0,0,0,0,53,53,5,0,0,0,59,62,48,3,0,0,105,154,140,5,8,0,49,214,99,9,12,0,50,168,155,9,31,3,46,249,115,12,24,18,12,172,62,0,8,29,4,110,21,0,0,28,6,53,640,43,88,82,373,1232
POA6396,0,0,0,0,5,5,0,0,0,0,15,15,0,0,0,0,20,23,15,0,6,0,4,23,23,0,0,0,8,31,20,0,11,0,11,43,14,0,4,0,3,20,7,0,5,0,0,10,0,0,0,0,0,4,76,5,22,0,59,168,0,0,0,0,3,3,0,0,0,0,4,4,0,0,0,0,7,16,20,0,0,0,7,28,21,0,4,0,0,25,16,0,0,0,5,26,12,0,4,0,0,17,3,0,0,0,0,8,0,0,0,0,0,0,84,4,11,7,34,129,0,0,0,0,3,3,0,0,0,0,17,17,4,0,4,0,29,32,35,3,6,0,13,52,43,0,4,0,10,59,34,0,19,0,10,69,28,0,5,0,3,35,10,0,5,4,0,19,0,0,0,0,0,3,160,6,29,5,89,297
