POA_CODE_2021,P_15_19_Num_chld_evr_brn_Nne,P_15_19_Num_chld_evr_brn_1,P_15_19_Num_chld_evr_brn_2,P_15_19_Num_chld_evr_brn_3,P_15_19_Num_chld_evr_brn_4,P_15_19_Num_chld_evr_brn_5,P_15_19_Num_chd_evr_brn_6_mr,P_15_19_Num_chld_evr_brn_ns,P_15_19_yrs_Total,P_20_24_Num_chld_evr_brn_Nne,P_20_24_Num_chld_evr_brn_1,P_20_24_Num_chld_evr_brn_2,P_20_24_Num_chld_evr_brn_3,P_20_24_Num_chld_evr_brn_4,P_20_24_Num_chld_evr_brn_5,P_20_24_Num_chd_evr_brn_6_mr,P_20_24_Num_chld_evr_brn_ns,P_20_24_yrs_Total,P_25_29_Num_chld_evr_brn_Nne,P_25_29_Num_chld_evr_brn_1,P_25_29_Num_chld_evr_brn_2,P_25_29_Num_chld_evr_brn_3,P_25_29_Num_chld_evr_brn_4,P_25_29_Num_chld_evr_brn_5,P_25_29_Num_chd_evr_brn_6_mr,P_25_29_Num_chld_evr_brn_ns,P_25_29_yrs_Total,P_30_34_Num_chld_evr_brn_Nne,P_30_34_Num_chld_evr_brn_1,P_30_34_Num_chld_evr_brn_2,P_30_34_Num_chld_evr_brn_3,P_30_34_Num_chld_evr_brn_4,P_30_34_Num_chld_evr_brn_5,P_30_34_Num_chd_evr_brn_6_mr,P_30_34_Num_chld_evr_brn_ns,P_30_34_yrs_Total,P_35_39_Num_chld_evr_brn_Nne,P_35_39_Num_chld_evr_brn_1,P_35_39_Num_chld_evr_brn_2,P_35_39_Num_chld_evr_brn_3,P_35_39_Num_chld_evr_brn_4,P_35_39_Num_chld_evr_brn_5,P_35_39_Num_chd_evr_brn_6_mr,P_35_39_Num_chld_evr_brn_ns,P_35_39_yrs_Total,P_40_44_Num_chld_evr_brn_Nne,P_40_44_Num_chld_evr_brn_1,P_40_44_Num_chld_evr_brn_2,P_40_44_Num_chld_evr_brn_3,P_40_44_Num_chld_evr_brn_4,P_40_44_Num_chld_evr_brn_5,P_40_44_Num_chd_evr_brn_6_mr,P_40_44_Num_chld_evr_brn_ns,P_40_44_yrs_Total,P_45_49_Num_chld_evr_brn_Nne,P_45_49_Num_chld_evr_brn_1,P_45_49_Num_chld_evr_brn_2,P_45_49_Num_chld_evr_brn_3,P_45_49_Num_chld_evr_brn_4,P_45_49_Num_chld_evr_brn_5,P_45_49_Num_chd_evr_brn_6_mr,P_45_49_Num_chld_evr_brn_ns,P_45_49_yrs_Total,P_50_54_Num_chld_evr_brn_Nne,P_50_54_Num_chld_evr_brn_1,P_50_54_Num_chld_evr_brn_2,P_50_54_Num_chld_evr_brn_3,P_50_54_Num_chld_evr_brn_4,P_50_54_Num_chld_evr_brn_5,P_50_54_Num_chd_evr_brn_6_mr,P_50_54_Num_chld_evr_brn_ns,P_50_54_yrs_Total,P_55_59_Num_chld_evr_brn_Nne,P_55_59_Num_chld_evr_brn_1,P_55_59_Num_chld_evr_brn_2,P_55_59_Num_chld_evr_brn_3,P_55_59_Num_chld_evr_brn_4,P_55_59_Num_chld_evr_brn_5,P_55_59_Num_chd_evr_brn_6_mr,P_55_59_Num_chld_evr_brn_ns,P_55_59_yrs_Total,P_60_64_Num_chld_evr_brn_Nne,P_60_64_Num_chld_evr_brn_1,P_60_64_Num_chld_evr_brn_2,P_60_64_Num_chld_evr_brn_3,P_60_64_Num_chld_evr_brn_4,P_60_64_Num_chld_evr_brn_5,P_60_64_Num_chd_evr_brn_6_mr,P_60_64_Num_chld_evr_brn_ns,P_60_64_yrs_Total,P_65_69_Num_chld_evr_brn_Nne,P_65_69_Num_chld_evr_brn_1,P_65_69_Num_chld_evr_brn_2,P_65_69_Num_chld_evr_brn_3,P_65_69_Num_chld_evr_brn_4,P_65_69_Num_chld_evr_brn_5,P_65_69_Num_chd_evr_brn_6_mr,P_65_69_Num_chld_evr_brn_ns,P_65_69_yrs_Total,P_70_74_Num_chld_evr_brn_Nne,P_70_74_Num_chld_evr_brn_1,P_70_74_Num_chld_evr_brn_2,P_70_74_Num_chld_evr_brn_3,P_70_74_Num_chld_evr_brn_4,P_70_74_Num_chld_evr_brn_5,P_70_74_Num_chd_evr_brn_6_mr,P_70_74_Num_chld_evr_brn_ns,P_70_74_yrs_Total,P_75_79_Num_chld_evr_brn_Nne,P_75_79_Num_chld_evr_brn_1,P_75_79_Num_chld_evr_brn_2,P_75_79_Num_chld_evr_brn_3,P_75_79_Num_chld_evr_brn_4,P_75_79_Num_chld_evr_brn_5,P_75_79_Num_chd_evr_brn_6_mr,P_75_79_Num_chld_evr_brn_ns,P_75_79_yrs_Total,P_80_84_Num_chld_evr_brn_Nne,P_80_84_Num_chld_evr_brn_1,P_80_84_Num_chld_evr_brn_2,P_80_84_Num_chld_evr_brn_3,P_80_84_Num_chld_evr_brn_4,P_80_84_Num_chld_evr_brn_5,P_80_84_Num_chd_evr_brn_6_mr,P_80_84_Num_chld_evr_brn_ns,P_80_84_yrs_Total,P_85_ov_Num_chld_evr_brn_Nne,P_85_ov_Num_chld_evr_brn_1,P_85_ov_Num_chld_evr_brn_2,P_85_ov_Num_chld_evr_brn_3,P_85_ov_Num_chld_evr_brn_4,P_85_ov_Num_chld_evr_brn_5,P_85_ov_Num_chd_evr_brn_6_mr,P_85_ov_Num_chld_evr_brn_ns,P_85ov_Total,Tot_Nmbr_child_ever_born_None,Tot_Nmbr_children_ever_born_1,Tot_Nmbr_children_ever_born_2,Tot_Nmbr_children_ever_born_3,Tot_Nmbr_children_ever_born_4,Tot_Nmbr_children_ever_born_5,Tot_Nmbr_chidrn_ever_brn_6_mr,Tot_Nmbr_childrn_ever_born_Ns,Total_Total
POA6306,17,0,0,0,0,0,0,0,21,11,0,4,0,0,0,0,0,17,14,0,4,0,0,0,0,0,14,3,0,11,0,0,3,0,3,21,4,0,13,6,0,0,0,3,24,3,0,8,3,8,0,0,4,29,6,8,9,0,0,0,0,0,20,7,0,13,14,5,3,0,3,46,3,4,14,8,5,0,0,6,39,4,0,7,4,3,0,0,0,27,0,3,8,7,4,0,0,0,29,0,0,14,4,10,0,0,0,28,4,0,7,6,7,6,0,0,31,0,5,4,6,4,0,0,0,19,0,0,7,4,0,5,0,0,22,74,27,120,71,49,15,4,31,397
POA6308,23,0,0,0,0,0,0,3,30,18,5,3,0,0,0,0,0,27,13,6,6,3,0,0,0,3,32,4,7,9,12,5,0,0,3,44,11,0,14,9,6,0,0,7,41,3,3,12,6,3,3,0,0,24,3,4,10,15,3,0,0,10,50,3,0,19,10,5,0,0,3,57,10,6,13,24,12,3,0,3,60,3,4,25,11,6,0,3,6,57,4,0,24,24,13,0,0,9,66,0,4,20,13,7,0,0,3,46,0,0,6,16,3,0,0,9,37,0,0,9,9,3,0,0,6,39,0,0,0,0,9,7,0,4,19,102,51,165,144,73,23,13,75,637
POA6309,5,0,0,0,0,0,0,3,6,5,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,6,3,0,0,3,0,0,0,0,10,0,0,0,3,0,0,0,0,11,6,0,4,0,0,0,0,0,11,4,0,3,0,7,0,0,4,16,0,4,0,5,0,0,0,0,10,4,0,3,3,0,0,0,0,9,3,4,0,5,0,0,0,0,11,0,0,5,3,0,0,0,0,9,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,27,8,28,25,10,5,0,15,117
POA6311,9,0,0,0,0,0,0,4,6,15,0,0,0,0,0,0,0,19,8,0,5,0,0,0,0,0,18,4,3,4,0,0,0,0,0,14,0,0,3,0,0,0,0,0,11,0,0,4,6,0,0,0,0,12,0,0,3,8,0,0,0,0,20,0,6,11,4,0,0,0,0,22,3,3,10,7,3,0,0,4,32,3,0,9,6,5,0,0,4,29,0,3,11,4,0,0,0,0,29,0,0,9,6,0,0,0,0,16,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,42,21,79,40,21,9,5,26,238
POA6312,127,0,0,0,0,0,0,19,151,97,5,5,0,0,0,0,20,126,68,24,16,3,7,0,0,20,138,31,16,32,12,10,0,0,14,113,15,20,52,21,12,4,0,13,130,20,20,51,20,10,6,4,15,144,15,6,39,30,7,0,3,16,124,13,14,50,47,6,4,0,10,146,18,12,41,35,11,3,5,16,146,9,15,56,48,26,8,3,17,179,12,5,30,45,13,8,0,11,131,0,3,37,35,15,0,5,17,123,5,8,26,25,18,6,0,12,87,7,4,22,20,19,0,0,6,75,0,0,16,21,16,13,11,14,98,443,149,474,371,167,55,36,221,1915
POA6313,6,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,3,0,0,4,5,0,0,0,0,6,0,0,5,0,0,0,0,0,4,0,0,0,3,0,0,0,6,12,0,0,5,5,0,0,0,0,8,0,0,6,5,0,0,0,0,10,0,0,6,0,0,4,0,0,10,0,0,9,0,0,0,0,0,18,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,22,3,25,27,6,8,5,8,104
POA6315,30,0,0,0,0,0,0,6,47,22,3,0,0,0,0,0,9,41,19,16,0,7,0,3,0,8,51,14,4,12,4,0,0,0,8,43,10,5,6,14,6,0,0,7,50,9,6,14,11,5,0,0,3,48,4,6,10,15,6,4,0,8,51,9,5,17,18,6,0,0,8,59,11,5,28,19,10,3,0,8,81,10,4,17,22,12,6,0,9,81,0,3,29,20,10,0,0,7,75,4,3,20,19,8,0,0,9,68,0,3,11,10,9,4,0,6,37,0,0,6,8,9,4,0,9,31,5,0,5,4,10,0,0,3,31,139,76,178,177,84,27,12,99,791
POA6316,6,0,0,0,0,0,0,3,8,8,0,0,0,0,0,0,0,4,7,0,0,3,0,0,0,0,11,0,0,3,0,0,0,0,0,7,0,0,0,7,0,0,0,0,10,0,0,9,8,0,0,0,0,15,0,0,5,3,0,0,0,0,8,0,3,5,3,0,0,0,3,14,0,0,4,4,6,0,0,0,18,0,0,6,4,4,0,0,0,9,4,3,5,0,0,0,0,4,17,0,0,0,3,4,0,0,6,14,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,22,13,41,28,13,3,5,16,151
POA6317,97,9,0,0,0,0,0,27,128,75,17,11,0,0,0,0,17,118,56,16,24,11,4,0,0,11,113,35,21,32,23,7,0,0,20,134,17,9,34,19,12,0,4,12,103,19,18,31,23,8,0,6,16,120,11,16,28,24,12,3,6,17,128,12,13,29,33,5,9,4,4,109,7,9,36,34,24,9,5,15,134,8,15,38,24,18,0,4,10,108,8,6,50,27,20,4,6,11,127,3,0,24,28,12,3,3,11,88,3,0,8,22,16,3,4,5,63,3,0,9,11,11,0,11,4,54,4,0,8,15,15,4,8,8,64,356,148,372,284,162,39,61,190,1605
POA6318,9,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,3,10,0,4,0,0,0,0,0,8,8,0,4,0,0,0,0,0,17,0,0,7,7,0,0,0,0,20,0,4,3,11,0,0,0,0,16,0,0,5,5,0,0,0,0,16,0,0,0,5,4,0,0,5,16,0,0,11,0,0,0,0,7,24,0,0,3,6,4,0,0,4,13,0,0,4,3,5,0,0,3,19,0,0,3,7,0,6,0,6,15,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,33,12,50,50,16,3,3,28,186
POA6320,14,0,0,0,0,0,0,5,19,7,0,0,0,0,0,0,0,15,5,7,0,0,0,0,0,6,13,4,5,6,0,0,0,0,0,19,0,0,0,4,4,0,0,5,14,0,0,0,4,4,0,0,5,20,0,0,5,0,0,0,0,5,11,0,0,4,6,3,0,0,0,17,0,0,8,5,4,0,0,6,30,0,0,4,4,3,0,0,0,21,0,0,4,4,0,0,0,0,12,0,0,5,0,0,0,0,0,9,0,0,0,3,3,0,0,0,13,0,0,0,7,0,0,0,0,9,0,0,0,0,0,0,0,0,3,42,14,49,41,26,3,6,26,210
POA6321,8,0,0,0,0,0,0,0,8,9,0,4,0,0,0,0,0,9,4,0,4,0,0,0,0,0,11,0,3,5,0,4,0,0,0,9,4,0,9,5,0,0,0,3,23,0,3,9,3,0,0,0,0,17,0,0,4,0,0,0,0,0,5,0,4,9,10,0,0,0,0,20,0,0,3,5,0,0,0,3,16,0,0,7,3,5,0,0,0,18,0,0,4,9,0,0,0,3,16,3,0,7,3,3,0,0,5,16,0,0,7,4,0,0,0,0,11,0,0,0,4,6,3,0,0,7,0,0,0,0,0,0,0,5,5,30,13,56,44,15,8,4,21,191
POA6322,7,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,4,0,5,0,0,0,0,0,6,4,0,3,5,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,11,4,0,5,0,0,0,0,0,9,0,0,3,0,0,0,0,3,8,0,0,3,5,4,0,0,0,11,0,0,0,5,0,0,0,3,11,0,0,0,4,0,0,0,0,8,0,0,0,4,0,0,0,4,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,16,10,19,23,7,0,0,16,101
POA6323,21,0,0,0,0,0,0,0,24,6,0,3,0,0,0,0,0,13,0,4,3,0,0,0,0,0,10,3,3,8,0,0,0,0,4,17,0,0,7,0,4,0,0,4,18,4,0,9,3,3,5,0,5,28,7,3,14,6,3,0,3,0,42,5,11,9,4,0,0,0,9,36,9,7,14,11,4,0,0,0,47,3,3,17,12,0,0,0,3,42,9,6,18,8,9,5,0,4,64,4,3,16,9,0,0,5,3,37,3,0,11,6,0,0,0,0,31,0,0,5,4,0,0,0,3,11,0,0,0,0,0,0,0,0,0,80,53,120,68,38,10,9,39,427
POA6324,78,0,0,0,0,0,0,16,93,39,11,4,0,0,0,0,3,61,31,26,10,6,0,0,0,8,81,17,15,25,15,5,4,0,12,90,18,7,29,20,9,0,0,8,87,10,10,45,29,12,6,5,7,110,15,15,30,18,9,8,7,18,123,20,19,38,33,8,8,4,13,138,30,15,40,29,12,3,4,27,162,18,9,41,40,15,5,0,8,148,14,11,43,28,19,10,0,16,138,8,10,32,39,14,0,0,18,128,4,7,21,8,12,0,4,6,62,0,0,10,11,0,3,5,13,44,0,0,11,8,17,0,4,19,59,319,159,382,294,132,40,34,181,1529
POA6326,17,0,0,0,0,0,0,4,18,9,0,0,0,0,0,0,3,10,4,0,0,0,0,0,0,4,13,5,0,0,0,0,0,0,4,14,0,0,0,7,0,0,0,0,11,3,3,0,3,0,0,0,5,15,6,0,4,3,0,0,0,0,22,0,0,10,0,0,0,0,3,18,5,4,9,4,5,0,0,4,31,0,0,7,6,0,0,0,4,27,0,0,7,8,0,0,0,0,17,0,0,3,7,0,0,0,0,10,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,10,52,48,12,6,5,30,221
POA6327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,4,0,0,0,0,3,8,0,3,0,0,0,0,0,0,3,0,3,3,4,0,0,0,0,10,4,0,3,0,0,0,0,6,18,4,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,5,3,0,0,0,0,0,0,0,5,0,0,0,4,3,0,0,0,10,0,0,3,3,0,0,0,0,7,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,8,26,21,9,5,4,10,91
POA6328,7,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,12,9,3,0,0,0,0,0,3,18,3,0,4,0,0,0,0,0,14,0,0,8,4,5,0,0,0,17,0,0,5,4,0,0,0,0,8,3,0,0,0,3,0,0,3,11,0,0,4,3,5,0,0,0,7,0,0,7,5,3,0,0,0,15,3,0,4,9,5,0,0,0,20,0,0,3,0,0,0,0,0,6,0,0,4,0,0,0,0,0,13,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,34,12,41,30,19,3,7,15,159
POA6330,1028,6,0,0,0,0,0,102,1135,622,83,24,8,0,0,0,65,798,519,164,134,45,15,3,0,49,931,283,171,306,131,33,7,8,74,1017,174,138,384,201,72,25,14,47,1050,156,153,392,210,85,30,17,55,1092,166,140,474,248,99,33,24,59,1238,202,146,462,286,119,32,30,74,1348,207,154,471,290,102,29,16,83,1356,219,134,518,312,132,37,29,75,1462,165,132,463,336,118,32,27,74,1339,127,90,402,306,129,32,20,76,1192,58,72,294,233,98,36,33,69,879,34,25,153,176,129,47,36,58,657,39,39,123,165,116,53,42,89,664,3990,1640,4597,2943,1241,407,288,1039,16149
POA6333,159,0,0,0,0,0,0,29,183,43,4,0,0,0,0,0,7,60,42,11,10,5,0,0,0,7,78,44,31,35,12,3,0,0,15,149,33,22,73,32,13,0,0,15,184,24,26,66,34,22,4,0,18,198,31,24,72,40,19,0,3,22,205,36,35,98,25,7,5,0,22,235,42,18,98,64,23,3,0,22,260,66,28,90,47,22,3,0,20,272,43,31,87,56,20,0,3,25,264,29,23,110,48,24,10,0,19,259,16,12,58,44,20,5,3,20,181,7,3,17,29,5,3,0,8,81,9,5,18,17,21,5,3,10,86,624,275,820,450,199,44,21,260,2695
POA6335,14,0,0,0,0,0,0,6,18,13,0,0,0,0,0,0,0,11,10,0,3,5,0,0,0,6,26,9,4,14,4,0,5,0,3,35,3,5,7,6,3,0,0,0,21,4,0,10,7,5,0,0,3,26,4,3,3,9,3,0,0,0,17,0,0,3,5,0,0,0,0,16,0,3,8,3,4,0,0,0,18,3,0,10,9,4,0,3,7,26,3,0,5,3,3,0,4,8,23,3,0,0,3,0,0,0,3,17,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,7,61,25,72,49,26,13,8,37,282
POA6336,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,11,6,0,3,0,0,0,0,0,12,6,3,4,3,0,0,0,0,19,0,0,7,3,0,0,0,0,7,0,0,0,5,0,0,0,0,9,3,0,8,0,0,0,0,0,12,0,0,3,6,0,0,0,0,12,5,0,4,3,0,0,0,4,12,0,0,3,0,0,0,0,0,11,0,0,3,4,0,0,0,0,9,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,11,33,32,6,3,0,11,117
POA6337,5,0,0,0,0,0,0,4,11,14,0,0,0,0,0,0,0,14,6,0,8,0,0,0,0,0,19,3,0,14,0,0,0,0,0,24,4,3,5,10,0,0,0,5,22,0,0,5,3,0,0,0,0,11,0,3,0,4,0,0,0,7,11,0,3,8,12,3,0,0,0,19,0,0,0,5,7,0,0,0,16,0,0,5,7,3,0,0,0,18,0,0,4,5,0,0,0,0,12,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,31,11,43,49,17,0,0,28,183
POA6338,9,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,6,14,0,0,0,0,0,0,0,20,3,3,8,7,0,0,0,0,22,3,0,8,6,4,0,0,3,27,0,0,7,8,4,0,0,0,18,4,0,15,3,0,0,0,3,24,3,0,16,4,0,0,0,0,29,0,6,7,5,5,0,0,0,23,3,0,9,10,3,0,0,4,28,0,0,8,8,3,0,0,0,27,0,5,16,5,6,0,0,0,20,0,0,3,0,0,0,0,0,8,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,52,20,94,64,20,9,4,19,278
POA6341,3,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,9,0,0,8,0,0,0,0,0,12,0,0,9,5,0,0,0,0,9,0,0,3,4,0,0,0,0,7,4,4,0,0,0,0,0,0,14,0,0,0,5,0,0,0,0,7,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,12,28,15,14,3,0,4,87
POA6343,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,6,4,3,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,3,0,0,5,8,0,0,0,7,16,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,0,0,5,0,0,0,0,0,0,0,4,3,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,16,19,4,0,0,13,80
POA6346,15,0,0,0,0,0,0,5,13,21,0,0,0,0,0,0,3,20,13,9,0,0,0,0,0,0,27,8,0,8,5,0,0,0,3,27,5,3,13,0,0,0,0,3,22,0,4,4,7,0,0,0,3,21,4,0,9,5,4,0,0,0,25,3,0,10,4,0,4,0,0,29,0,3,8,9,0,0,0,4,25,7,0,10,5,3,0,0,5,28,0,0,3,5,4,0,0,0,15,0,0,4,5,0,0,0,4,16,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,5,5,0,0,0,10,64,39,64,51,24,10,6,32,290
POA6348,9,0,0,0,0,0,0,6,12,13,0,0,0,0,0,0,4,14,20,6,12,0,0,0,0,3,46,8,8,6,5,0,0,0,4,36,10,0,14,6,0,0,0,0,35,9,0,10,11,6,0,0,0,33,9,0,8,0,0,0,0,5,24,16,0,11,5,3,0,0,5,41,4,0,9,12,0,0,0,3,36,3,3,9,12,9,0,0,3,41,3,8,5,7,4,0,0,4,32,7,0,5,14,0,0,0,8,33,3,0,7,10,8,0,0,0,33,0,0,0,3,7,0,0,0,22,0,0,0,0,4,0,0,0,11,108,50,101,94,47,4,9,47,447
POA6350,4,0,0,0,0,0,0,4,3,6,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,3,0,3,6,0,0,0,0,0,9,0,0,6,7,0,0,0,0,9,0,0,0,0,0,0,0,0,6,0,0,5,3,0,0,0,6,12,5,0,0,0,0,0,0,4,10,3,0,0,0,0,0,0,0,9,3,0,4,6,3,0,0,5,15,0,0,3,4,4,0,0,0,16,0,0,0,3,3,0,0,5,15,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,28,12,26,27,13,5,0,33,137
POA6351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,16
POA6352,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,3,0,5,0,0,0,0,4,6,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,9,0,0,0,3,0,0,0,0,5,0,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,10,14,6,0,0,6,56
POA6353,13,0,0,0,0,0,0,0,15,14,0,0,0,0,0,0,0,24,10,4,0,3,0,0,0,0,18,6,3,10,0,0,0,0,0,24,9,8,8,7,6,0,0,4,37,3,0,5,8,0,0,0,0,16,3,0,12,4,3,0,0,0,16,0,7,5,9,4,3,0,0,22,0,4,8,10,7,0,0,5,30,0,3,9,6,0,0,0,0,21,0,0,6,3,0,7,0,4,16,0,0,7,7,8,0,0,0,18,0,0,0,0,3,0,0,3,12,0,0,0,0,0,3,3,3,14,0,0,0,0,4,0,4,0,10,60,28,79,58,26,14,10,20,295
POA6355,3,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,9,5,4,4,4,0,0,0,3,18,0,0,13,3,3,0,0,0,20,0,0,4,0,4,0,0,3,14,0,0,5,3,0,0,0,0,16,3,0,6,6,0,0,0,0,17,0,0,3,0,0,0,0,0,13,0,0,4,8,3,0,0,0,16,0,0,0,9,5,0,0,0,10,0,0,4,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,29,8,46,37,21,3,3,11,161
POA6356,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,12,7,3,0,0,3,36
POA6357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,8,6,0,0,0,6,26
POA6358,0,0,0,0,0,0,0,5,5,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,9,8,0,0,10,41
POA6359,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,0,12,3,0,6,7,0,0,0,0,15,3,0,6,3,0,0,0,3,14,5,0,0,4,0,0,0,0,13,3,0,4,6,0,0,0,0,15,0,0,4,4,0,0,0,4,19,0,0,3,5,0,0,0,4,15,0,0,0,3,0,0,0,0,13,0,0,0,4,0,0,0,0,4,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,24,10,35,45,20,3,4,22,152
